Fol_2018-05-14.12_50_06.1_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      1.18484 -50.59939 -41.26574  -3.27944  -5.65006  -2.01156     (-1.185,-4.464) (-49.415,-40.081) (-4.465,-0.827) 14.4806  14.4806  
1      1.18247 -50.59820 -41.22890  -3.28063  -5.68452  -2.01037     (-1.182,-4.463) (-49.416,-40.046) (-4.502,-0.828) 14.5038  14.5038  
2      1.18010 -50.59701 -41.19206  -3.28181  -5.71899  -2.00918     (-1.180,-4.462) (-49.417,-40.012) (-4.539,-0.829) 14.5279  14.5279  
3      1.17773 -50.59583 -41.15522  -3.28300  -5.75346  -2.00800     (-1.178,-4.461) (-49.418,-39.977) (-4.576,-0.830) 14.5531  14.5531  
4      1.17535 -50.59464 -41.11839  -3.28418  -5.78792  -2.00681     (-1.175,-4.460) (-49.419,-39.943) (-4.613,-0.831) 14.5794  14.5794  
5      1.17298 -50.59346 -41.08155  -3.28537  -5.82239  -2.00563     (-1.173,-4.458) (-49.420,-39.909) (-4.649,-0.833) 14.6066  14.6066  
6      1.17061 -50.59227 -41.04471  -3.28656  -5.85685  -2.00444     (-1.171,-4.457) (-49.422,-39.874) (-4.686,-0.834) 14.6349  14.6349  
7      1.16824 -50.59108 -41.00787  -3.28774  -5.89132  -2.00325     (-1.168,-4.456) (-49.423,-39.840) (-4.723,-0.835) 14.6642  14.6642  
8      1.16587 -50.58990 -40.97104  -3.28893  -5.92578  -2.00207     (-1.166,-4.455) (-49.424,-39.805) (-4.760,-0.836) 14.6944  14.6944  
9      1.16349 -50.58871 -40.93420  -3.29011  -5.96025  -2.00088     (-1.163,-4.454) (-49.425,-39.771) (-4.797,-0.837) 14.7257  14.7257  
10      1.16112 -50.58753 -40.89736  -3.29130  -5.99471  -1.99970     (-1.161,-4.452) (-49.426,-39.736) (-4.834,-0.839) 14.7579  14.7579  
11      1.15875 -50.58634 -40.86052  -3.29249  -6.02918  -1.99851     (-1.159,-4.451) (-49.428,-39.702) (-4.870,-0.840) 14.7911  14.7911  
12      1.15638 -50.58515 -40.82369  -3.29367  -6.06364  -1.99732     (-1.156,-4.450) (-49.429,-39.667) (-4.907,-0.841) 14.8253  14.8253  
13      1.15401 -50.58397 -40.78685  -3.29486  -6.09811  -1.99614     (-1.154,-4.449) (-49.430,-39.633) (-4.944,-0.842) 14.8605  14.8605  
14      1.15163 -50.58278 -40.75001  -3.29604  -6.13257  -1.99495     (-1.152,-4.448) (-49.431,-39.598) (-4.981,-0.843) 14.8966  14.8966  
15      1.14926 -50.58160 -40.71318  -3.29723  -6.16704  -1.99377     (-1.149,-4.446) (-49.432,-39.564) (-5.018,-0.845) 14.9337  14.9337  
16      1.14689 -50.58041 -40.67634  -3.29842  -6.20150  -1.99258     (-1.147,-4.445) (-49.434,-39.529) (-5.055,-0.846) 14.9717  14.9717  
17      1.14452 -50.57922 -40.63950  -3.29960  -6.23597  -1.99139     (-1.145,-4.444) (-49.435,-39.495) (-5.091,-0.847) 15.0106  15.0106  
18      1.14214 -50.57804 -40.60266  -3.30079  -6.27044  -1.99021     (-1.142,-4.443) (-49.436,-39.461) (-5.128,-0.848) 15.0505  15.0505  
19      1.13977 -50.57685 -40.56583  -3.30197  -6.30490  -1.98902     (-1.140,-4.442) (-49.437,-39.426) (-5.165,-0.849) 15.0913  15.0913  
20      1.13740 -50.57567 -40.52899  -3.30316  -6.33937  -1.98784     (-1.137,-4.441) (-49.438,-39.392) (-5.202,-0.850) 15.1331  15.1331  
21      1.13503 -50.57448 -40.49215  -3.30435  -6.37383  -1.98665     (-1.135,-4.439) (-49.439,-39.357) (-5.239,-0.852) 15.1757  15.1757  
22      1.13266 -50.57329 -40.45531  -3.30553  -6.40830  -1.98546     (-1.133,-4.438) (-49.441,-39.323) (-5.276,-0.853) 15.2192  15.2192  
23      1.13028 -50.57211 -40.41848  -3.30672  -6.44276  -1.98428     (-1.130,-4.437) (-49.442,-39.288) (-5.312,-0.854) 15.2637  15.2637  
24      1.12791 -50.57092 -40.38164  -3.30790  -6.47723  -1.98309     (-1.128,-4.436) (-49.443,-39.254) (-5.349,-0.855) 15.309  15.309  
25      1.12554 -50.56973 -40.34480  -3.30909  -6.51169  -1.98191     (-1.126,-4.435) (-49.444,-39.219) (-5.386,-0.856) 15.3552  15.3552  
26      1.12317 -50.56855 -40.30796  -3.31028  -6.54616  -1.98072     (-1.123,-4.433) (-49.445,-39.185) (-5.423,-0.858) 15.4022  15.4022  
27      1.12080 -50.56736 -40.27113  -3.31146  -6.58062  -1.97953     (-1.121,-4.432) (-49.447,-39.150) (-5.460,-0.859) 15.4501  15.4501  
28      1.11842 -50.56618 -40.23429  -3.31265  -6.61509  -1.97835     (-1.118,-4.431) (-49.448,-39.116) (-5.497,-0.860) 15.4989  15.4989  
