Fol_2018-05-14.17_24_08.1_47.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      4.40689 -45.61783 -45.10053  -1.35435  -3.63380  -4.39677     (-3.634,-40.438) (-4.988,-39.921) (-0.773,-0.763) 0  9.53674e-07  
1      4.32567 -45.20743 -44.65277  -1.74913  -4.00033  -4.36006     (-4.000,-40.556) (-5.749,-40.002) (-0.325,-0.360) 1.0477  1.0477  
2      4.24445 -44.79703 -44.20502  -2.14391  -4.36687  -4.32336     (-4.244,-6.388) (-40.553,-39.961) (-0.122,-0.079) 1.90214  48.8273  
3      4.16323 -44.38663 -43.75727  -2.53870  -4.73340  -4.28665     (-4.163,-6.702) (-40.223,-39.594) (-0.570,-0.123) 2.20499  48.3375  
4      4.08201 -43.97623 -43.30952  -2.93348  -5.09993  -4.24995     (-4.082,-7.015) (-39.894,-39.228) (-1.018,-0.168) 2.59368  47.8542     glitch
5      4.00079 -43.56583 -42.86177  -3.32826  -5.46646  -4.21324     (-4.001,-7.329) (-39.565,-38.861) (-1.466,-0.212) 3.11329  47.3775  
6      3.91957 -43.15543 -42.41401  -3.72305  -5.83300  -4.17654     (-3.920,-7.643) (-39.236,-38.494) (-1.913,-0.257) 3.70919  46.9078  
7      3.83836 -42.74503 -41.96626  -4.11783  -6.19953  -4.13983     (-3.838,-7.956) (-38.907,-38.128) (-2.361,-0.301) 4.35015  46.4451  
8      3.75714 -42.33463 -41.51851  -4.51261  -6.56606  -4.10313     (-3.757,-8.270) (-38.577,-37.761) (-2.809,-0.346) 5.01894  45.9898  
9      3.67592 -41.92422 -41.07076  -4.90739  -6.93260  -4.06642     (-3.676,-8.583) (-38.248,-37.395) (-3.257,-0.391) 5.70577  45.5419  
10      3.59470 -41.51382 -40.62301  -5.30218  -7.29913  -4.02972     (-3.595,-8.897) (-37.919,-37.028) (-3.704,-0.435) 6.40485  45.1019  
11      3.51348 -41.10342 -40.17525  -5.69696  -7.66566  -3.99301     (-3.513,-9.210) (-37.590,-36.662) (-4.152,-0.480) 7.11256  44.6698  
12      3.43226 -40.69302 -39.72750  -6.09174  -8.03219  -3.95631     (-3.432,-9.524) (-37.261,-36.295) (-4.600,-0.524) 7.82657  44.2459  
13      3.35104 -40.28262 -39.27975  -6.48653  -8.39873  -3.91960     (-3.351,-9.838) (-36.932,-35.929) (-5.048,-0.569) 8.54529  43.8305  
14      3.26982 -39.87222 -38.83200  -6.88131  -8.76526  -3.88289     (-3.270,-10.151) (-36.602,-35.562) (-5.495,-0.613) 9.26763  43.4237  
15      3.18860 -39.46182 -38.38425  -7.27609  -9.13179  -3.84619     (-3.189,-10.465) (-36.273,-35.196) (-5.943,-0.658) 9.9928  43.0259  
