PointDistanceFollower   Mar 19 2020   mode =  Single Point 
Fol_2020-03-20.09_52_08.0_1.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist  58   CS6Dist 2   LMDist  822
PointDistanceFollower  Mar 19 2020  mode = Single Point
Fol_2020-03-20.09_52_08.0_1.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0     -8.29579   1.69185  -6.40029 -106.82653 -95.43123 -109.92041     (-108.229,-105.135) (-1.692,-97.123) (-4.708,-6.604)      0  0  0  
1     -9.30522   1.65767  -6.38320 -106.80944 -95.44832 -108.87681     (-107.219,-105.152) (-1.658,-97.106) (-4.726,-7.648)      1.45261  1.45261  1.45261  
2    -10.31464   1.62349  -6.36611 -106.79235 -95.46541 -107.83321     (-106.210,-105.169) (-1.623,-97.089) (-4.743,-8.691)      2.90522  2.90522  2.90522  
3    -11.32406   1.58931  -6.34902 -106.77526 -95.48249 -106.78961     (-105.200,-105.186) (-1.589,-97.072) (-4.760,-9.735)      4.35783  4.35783  4.35783  
4    -12.33348   1.55513  -6.33193 -106.75818 -95.49958 -105.74601     (-104.191,-105.203) (-1.555,-97.055) (-4.777,-10.778)      5.81044  5.81044  5.81044  
5    -13.34290   1.52095  -6.31484 -106.74109 -95.51667 -104.70240     (-103.181,-105.220) (-1.521,-97.038) (-4.794,-11.822)      7.26306  7.26306  7.26306  
6    -14.35233   1.48677  -6.29775 -106.72400 -95.53376 -103.65880     (-102.172,-105.237) (-1.487,-97.021) (-4.811,-12.866)      8.71567  8.71567  8.71567  
7    -15.36175   1.45259  -6.28066 -106.70691 -95.55085 -102.61520     (-101.163,-105.254) (-1.453,-97.003) (-4.828,-13.909)      10.1683  10.1683  10.1683  
8    -16.37117   1.41842  -6.26358 -106.68982 -95.56794 -101.57160     (-100.153,-105.271) (-1.418,-96.986) (-4.845,-14.953)      11.6209  11.6209  11.6209  
9    -17.38059   1.38424  -6.24649 -106.67273 -95.58503 -100.52800     (-99.144,-105.288) (-1.384,-96.969) (-4.862,-15.996)      13.0735  13.0735  13.0735  
10    -18.39001   1.35006  -6.22940 -106.65564 -95.60212 -99.48440     (-98.134,-105.306) (-1.350,-96.952) (-4.879,-17.040)      14.5261  14.5261  14.5261  
11    -19.39944   1.31588  -6.21231 -106.63855 -95.61921 -98.44080     (-97.125,-105.323) (-1.316,-96.935) (-4.896,-18.084)      15.9558  15.9558  15.7096  
12    -20.40886   1.28170  -6.19522 -106.62146 -95.63630 -97.39720     (-96.115,-105.340) (-1.282,-96.918) (-4.914,-19.127)      17.3395  17.3395  15.9106  
13    -21.41828   1.24752  -6.17813 -106.60437 -95.65339 -96.35360     (-95.106,-105.357) (-1.248,-96.901) (-4.931,-20.171)      18.7337  18.7337  16.2353  
14    -22.42770   1.21334  -6.16104 -106.58728 -95.67048 -95.31000     (-94.097,-105.374) (-1.213,-96.884) (-4.948,-21.214)      20.1361  20.1361  16.6764  
15    -23.43712   1.17917  -6.14395 -106.57019 -95.68757 -94.26640     (-93.087,-105.391) (-1.179,-96.867) (-4.965,-22.258)      21.5452  21.5452  17.2249  
16    -24.44654   1.14499  -6.12686 -106.55310 -95.70466 -93.22280     (-92.078,-105.408) (-1.145,-96.850) (-4.982,-23.302)      22.6411  22.9597  17.8711  
17    -25.45597   1.11081  -6.10977 -106.53601 -95.72175 -92.17920     (-91.068,-105.425) (-1.111,-96.833) (-4.999,-24.345)      23.6642  24.3786  18.6046  
18    -26.46539   1.07663  -6.09268 -106.51892 -95.73883 -91.13560     (-90.059,-105.442) (-1.077,-96.815) (-5.016,-25.389)      24.7303  25.8014  19.4157  
19    -27.47481   1.04245  -6.07559 -106.50184 -95.75592 -90.09200     (-89.050,-105.459) (-1.042,-96.798) (-5.033,-26.432)      25.8341  27.2273  20.295  
20    -28.48423   1.00827  -6.05850 -106.48475 -95.77301 -89.04840     (-88.040,-105.476) (-1.008,-96.781) (-5.050,-27.476)      26.971  28.6558  21.2341  
21    -29.49365   0.97409  -6.04141 -106.46766 -95.79010 -88.00480     (-87.031,-105.494) (-0.974,-96.764) (-5.067,-28.520)      28.137  30.0867  22.2254  
22    -30.50308   0.93991  -6.02432 -106.45057 -95.80719 -86.96119     (-86.021,-105.511) (-0.940,-96.747) (-5.084,-29.563)      29.3285  31.5196  23.2621  
23    -31.51250   0.90574  -6.00723 -106.43348 -95.82428 -85.91759     (-85.012,-105.528) (-0.906,-96.730) (-5.101,-30.607)      30.5427  32.9541  24.3386  
24    -32.52192   0.87156  -5.99015 -106.41639 -95.84137 -84.87399     (-84.002,-105.545) (-0.872,-96.713) (-5.119,-31.650)      31.7769  34.3902  25.4497  
