PointDistanceFollower  May 18 2018  mode = Single Point
Fol_2018-05-18.16_33_09.14_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -48.38803 -14.86836 -74.67523   7.10851   4.75083 -24.72941     (-0.651,-4.751) (-38.886,-7.109) (-74.675,-1.011)      0  1.3487e-06  
1    -48.34024 -14.89240 -74.67523   7.09664   4.73896 -24.70567     (-0.699,-4.739) (-38.862,-7.097) (-74.675,-1.034)      0.0608846  0.0608846  
2    -48.29246 -14.91645 -74.67523   7.08477   4.72709 -24.68193     (-0.747,-4.727) (-38.838,-7.085) (-74.675,-1.058)      0.121769  0.121769  
3    -48.24467 -14.94049 -74.67523   7.07290   4.71522 -24.65819     (-0.795,-4.715) (-38.814,-7.073) (-74.675,-1.082)      0.182654  0.182654  
4    -48.19689 -14.96453 -74.67523   7.06102   4.70335 -24.63444     (-0.842,-4.703) (-38.790,-7.061) (-74.675,-1.106)      0.243538  0.243538  
5    -48.14910 -14.98857 -74.67523   7.04915   4.69148 -24.61070     (-0.890,-4.691) (-38.766,-7.049) (-74.675,-1.129)      0.304423  0.304423  
6    -48.10132 -15.01261 -74.67523   7.03728   4.67961 -24.58696     (-0.938,-4.680) (-38.742,-7.037) (-74.675,-1.153)      0.365307  0.365307  
7    -48.05354 -15.03666 -74.67523   7.02541   4.66774 -24.56322     (-0.986,-4.668) (-38.718,-7.025) (-74.675,-1.177)      0.426192  0.426192  
8    -48.00575 -15.06070 -74.67523   7.01354   4.65586 -24.53947     (-1.034,-4.656) (-38.694,-7.014) (-74.675,-1.201)      0.487076  0.487076  
9    -47.95797 -15.08474 -74.67523   7.00167   4.64399 -24.51573     (-1.081,-4.644) (-38.670,-7.002) (-74.675,-1.224)      0.547961  0.547961  
10    -47.91018 -15.10878 -74.67523   6.98980   4.63212 -24.49199     (-1.129,-4.632) (-38.646,-6.990) (-74.675,-1.248)      0.608846  0.608846  
11    -47.86240 -15.13282 -74.67523   6.97793   4.62025 -24.46825     (-1.177,-4.620) (-38.622,-6.978) (-74.675,-1.272)      0.66973  0.66973  
12    -47.81461 -15.15687 -74.67523   6.96606   4.60838 -24.44451     (-1.225,-4.608) (-38.598,-6.966) (-74.675,-1.296)      0.730615  0.730615  
13    -47.76683 -15.18091 -74.67523   6.95418   4.59651 -24.42076     (-1.273,-4.597) (-38.574,-6.954) (-74.675,-1.319)      0.791499  0.791499  
14    -47.71904 -15.20495 -74.67523   6.94231   4.58464 -24.39702     (-1.320,-4.585) (-38.550,-6.942) (-74.675,-1.343)      0.852384  0.852384  
15    -47.67126 -15.22899 -74.67523   6.93044   4.57277 -24.37328     (-1.368,-4.573) (-38.526,-6.930) (-74.675,-1.367)      0.913268  0.913268  
16    -47.62348 -15.25303 -74.67523   6.91857   4.56089 -24.34954     (-1.416,-4.561) (-38.502,-6.919) (-74.675,-1.391)      0.974153  0.974153  
17    -47.57569 -15.27708 -74.67523   6.90670   4.54902 -24.32579     (-1.464,-4.549) (-38.478,-6.907) (-74.675,-1.414)      1.03504  1.03504  
18    -47.52791 -15.30112 -74.67523   6.89483   4.53715 -24.30205     (-1.511,-4.537) (-38.454,-6.895) (-74.675,-1.438)      1.09592  1.09592  
19    -47.48012 -15.32516 -74.67523   6.88296   4.52528 -24.27831     (-1.559,-4.525) (-38.430,-6.883) (-74.675,-1.462)      1.15681  1.15681  
20    -47.43234 -15.34920 -74.67523   6.87109   4.51341 -24.25457     (-1.607,-4.513) (-38.406,-6.871) (-74.675,-1.486)      1.21769  1.21769  
21    -47.38455 -15.37325 -74.67523   6.85921   4.50154 -24.23082     (-1.655,-4.502) (-38.381,-6.859) (-74.675,-1.509)      1.27858  1.27858  
22    -47.33677 -15.39729 -74.67523   6.84734   4.48967 -24.20708     (-1.703,-4.490) (-38.357,-6.847) (-74.675,-1.533)      1.33946  1.33946  
23    -47.28898 -15.42133 -74.67523   6.83547   4.47780 -24.18334     (-1.750,-4.478) (-38.333,-6.835) (-74.675,-1.557)      1.40034  1.40034  
24    -47.24120 -15.44537 -74.67523   6.82360   4.46593 -24.15960     (-1.798,-4.466) (-38.309,-6.824) (-74.675,-1.581)      1.46123  1.46123  
25    -47.19342 -15.46941 -74.67523   6.81173   4.45405 -24.13585     (-1.846,-4.454) (-38.285,-6.812) (-74.675,-1.604)      1.52211  1.52211  
26    -47.14563 -15.49346 -74.67523   6.79986   4.44218 -24.11211     (-1.894,-4.442) (-38.261,-6.800) (-74.675,-1.628)      1.583  1.583  
27    -47.09785 -15.51750 -74.67523   6.78799   4.43031 -24.08837     (-1.942,-4.430) (-38.237,-6.788) (-74.675,-1.652)      1.64388  1.64388  
28    -47.05006 -15.54154 -74.67523   6.77612   4.41844 -24.06463     (-1.989,-4.418) (-38.213,-6.776) (-74.675,-1.676)      1.70477  1.70477  
29    -47.00228 -15.56558 -74.67523   6.76424   4.40657 -24.04088     (-2.037,-4.407) (-38.189,-6.764) (-74.675,-1.699)      1.76565  1.76565  
