Fol_2018-05-14.12_59_14.35_34.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -50.59036  -2.14471 -26.66273 -48.67509 -47.75807  24.37306     (-22.228,-46.530) (-3.989,-28.807) (-1.157,-2.145) 17.6233  21.7655  
1    -50.56197  -2.14656 -26.63720 -48.67295 -47.73910  24.34651     (-22.200,-46.526) (-4.015,-28.784) (-1.193,-2.147) 17.6415  21.7378  
2    -50.53358  -2.14840 -26.61166 -48.67080 -47.72013  24.31997     (-22.172,-46.522) (-4.042,-28.760) (-1.229,-2.148) 17.6598  21.7102  
3    -50.50519  -2.15025 -26.58613 -48.66865 -47.70116  24.29343     (-22.143,-46.518) (-4.069,-28.736) (-1.265,-2.150) 17.6781  21.6826  
4    -50.47680  -2.15209 -26.56060 -48.66651 -47.68219  24.26688     (-22.115,-46.514) (-4.095,-28.713) (-1.301,-2.152) 17.6965  21.655  
5    -50.44841  -2.15394 -26.53507 -48.66436 -47.66322  24.24034     (-22.086,-46.510) (-4.122,-28.689) (-1.336,-2.154) 17.7149  21.6275  
6    -50.42002  -2.15579 -26.50954 -48.66221 -47.64425  24.21379     (-22.058,-46.506) (-4.148,-28.665) (-1.372,-2.156) 17.7335  21.5999  
7    -50.39163  -2.15763 -26.48401 -48.66007 -47.62528  24.18725     (-22.030,-46.502) (-4.175,-28.642) (-1.408,-2.158) 17.752  21.5725  
8    -50.36324  -2.15948 -26.45847 -48.65792 -47.60631  24.16070     (-22.001,-46.498) (-4.201,-28.618) (-1.444,-2.159) 17.7706  21.545  
9    -50.33485  -2.16132 -26.43294 -48.65577 -47.58734  24.13416     (-21.973,-46.494) (-4.228,-28.594) (-1.480,-2.161) 17.7893  21.5176  
10    -50.30646  -2.16317 -26.40741 -48.65363 -47.56837  24.10762     (-21.944,-46.490) (-4.254,-28.571) (-1.516,-2.163) 17.8081  21.4902  
11    -50.27807  -2.16502 -26.38188 -48.65148 -47.54940  24.08107     (-21.916,-46.486) (-4.281,-28.547) (-1.552,-2.165) 17.8269  21.4628  
12    -50.24967  -2.16686 -26.35635 -48.64933 -47.53043  24.05453     (-21.888,-46.482) (-4.307,-28.523) (-1.588,-2.167) 17.8457  21.4355  
13    -50.22128  -2.16871 -26.33082 -48.64719 -47.51147  24.02798     (-21.859,-46.478) (-4.334,-28.500) (-1.624,-2.169) 17.8647  21.4082  
14    -50.19289  -2.17056 -26.30529 -48.64504 -47.49250  24.00144     (-21.831,-46.474) (-4.361,-28.476) (-1.660,-2.171) 17.8836  21.3809  
15    -50.16450  -2.17240 -26.27975 -48.64289 -47.47353  23.97489     (-21.802,-46.470) (-4.387,-28.452) (-1.696,-2.172) 17.9027  21.3537  
16    -50.13611  -2.17425 -26.25422 -48.64074 -47.45456  23.94835     (-21.774,-46.466) (-4.414,-28.428) (-1.732,-2.174) 17.9218  21.3265  
17    -50.10772  -2.17609 -26.22869 -48.63860 -47.43559  23.92181     (-21.746,-46.463) (-4.440,-28.405) (-1.768,-2.176) 17.9409  21.2993  
18    -50.07933  -2.17794 -26.20316 -48.63645 -47.41662  23.89526     (-21.717,-46.459) (-4.467,-28.381) (-1.804,-2.178) 17.9601  21.2721  
19    -50.05094  -2.17979 -26.17763 -48.63430 -47.39765  23.86872     (-21.689,-46.455) (-4.493,-28.357) (-1.840,-2.180) 17.9794  21.245  
20    -50.02255  -2.18163 -26.15210 -48.63216 -47.37868  23.84217     (-21.661,-46.451) (-4.520,-28.334) (-1.876,-2.182) 17.9987  21.2179  
21    -49.99416  -2.18348 -26.12656 -48.63001 -47.35971  23.81563     (-21.632,-46.447) (-4.546,-28.310) (-1.912,-2.183) 18.0181  21.1909  
22    -49.96577  -2.18532 -26.10103 -48.62786 -47.34074  23.78908     (-21.604,-46.443) (-4.573,-28.286) (-1.948,-2.185) 18.0376  21.1639  
23    -49.93738  -2.18717 -26.07550 -48.62572 -47.32177  23.76254     (-21.575,-46.439) (-4.599,-28.263) (-1.984,-2.187) 18.0571  21.1369  
24    -49.90899  -2.18902 -26.04997 -48.62357 -47.30280  23.73599     (-21.547,-46.435) (-4.626,-28.239) (-2.020,-2.189) 18.0766  21.1099  
25    -49.88060  -2.19086 -26.02444 -48.62142 -47.28383  23.70945     (-21.519,-46.431) (-4.653,-28.215) (-2.056,-2.191) 18.0962  21.083  
26    -49.85221  -2.19271 -25.99891 -48.61928 -47.26486  23.68291     (-21.490,-46.427) (-4.679,-28.192) (-2.092,-2.193) 18.1159  21.0561  
27    -49.82382  -2.19455 -25.97337 -48.61713 -47.24589  23.65636     (-21.462,-46.423) (-4.706,-28.168) (-2.128,-2.195) 18.1356  21.0292  
28    -49.79543  -2.19640 -25.94784 -48.61498 -47.22692  23.62982     (-21.433,-46.419) (-4.732,-28.144) (-2.164,-2.196) 18.1554  21.0024  
29    -49.76704  -2.19825 -25.92231 -48.61284 -47.20795  23.60327     (-21.405,-46.415) (-4.759,-28.121) (-2.200,-2.198) 18.1752  20.9756  
