PointDistanceFollower  May 26 2018  mode = LINE3
Fol_2018-05-26.10_16_31.0_10.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      4.24835 -44.27913 -46.91780  -2.89944   2.35214 -10.44850     (-8.644,-33.978) (-1.805,-6.053) (-31.912,-0.547)       5.66285 -53.36486   1.28538 -17.81443 -57.51896 -12.36399     (-43.623,-53.365) (-15.244,-5.663) (-1.285,-1.038)      25.1653  43.9182  
1      4.22517 -44.23259 -46.88312  -2.91368   2.35813 -10.45150     (-8.649,-33.980) (-1.803,-6.028) (-31.914,-0.556)       5.63967 -53.31832   1.32006 -17.82867 -57.51297 -12.36699     (-43.594,-53.318) (-15.189,-5.640) (-1.320,-1.088)      25.1101  43.8868  
2      4.20199 -44.18605 -46.84843  -2.92792   2.36412 -10.45450     (-8.654,-33.982) (-1.800,-6.002) (-31.916,-0.564)       5.61649 -53.27178   1.35475 -17.84291 -57.50698 -12.36999     (-43.565,-53.272) (-15.133,-5.616) (-1.355,-1.137)      25.0552  43.8557  
3      4.17881 -44.13951 -46.81375  -2.94216   2.37011 -10.45750     (-8.659,-33.984) (-1.798,-5.977) (-31.918,-0.572)       5.59331 -53.22524   1.38943 -17.85715 -57.50099 -12.37299     (-43.536,-53.225) (-15.078,-5.593) (-1.389,-1.186)      25.0006  43.8247  
4      4.15563 -44.09298 -46.77906  -2.95640   2.37610 -10.46050     (-8.665,-33.986) (-1.796,-5.951) (-31.920,-0.580)       5.57013 -53.17871   1.42412 -17.87139 -57.49500 -12.37599     (-43.507,-53.179) (-15.023,-5.570) (-1.424,-1.236)      24.9462  43.794  
5      4.13245 -44.04644 -46.74438  -2.97064   2.38209 -10.46350     (-8.670,-33.988) (-1.794,-5.926) (-31.922,-0.589)       5.54695 -53.13217   1.45880 -17.88563 -57.48901 -12.37899     (-43.478,-53.132) (-14.968,-5.547) (-1.459,-1.285)      24.8922  43.7635  
6      4.10927 -43.99990 -46.70969  -2.98488   2.38808 -10.46650     (-8.675,-33.990) (-1.791,-5.901) (-31.924,-0.597)       5.52378 -53.08563   1.49349 -17.89987 -57.48302 -12.38199     (-43.448,-53.086) (-14.913,-5.524) (-1.493,-1.334)      24.8385  43.7332  
7      4.08610 -43.95336 -46.67501  -2.99912   2.39407 -10.46950     (-8.680,-33.992) (-1.789,-5.875) (-31.926,-0.605)       5.50060 -53.03909   1.52817 -17.91411 -57.47703 -12.38498     (-43.419,-53.039) (-14.858,-5.501) (-1.528,-1.384)      24.785  43.7031  
8      4.06292 -43.90683 -46.64032  -3.01336   2.40006 -10.47250     (-8.686,-33.994) (-1.787,-5.850) (-31.928,-0.613)       5.47742 -52.99255   1.56286 -17.92835 -57.47104 -12.38798     (-43.390,-52.993) (-14.803,-5.477) (-1.563,-1.433)      24.7319  43.6732  
9      4.03974 -43.86029 -46.60564  -3.02760   2.40605 -10.47550     (-8.691,-33.996) (-1.785,-5.824) (-31.930,-0.622)       5.45424 -52.94602   1.59754 -17.94259 -57.46505 -12.39098     (-43.361,-52.946) (-14.748,-5.454) (-1.598,-1.483)      24.6791  43.6436  
10      4.01656 -43.81375 -46.57095  -3.04184   2.41204 -10.47849     (-8.696,-33.998) (-1.782,-5.799) (-31.932,-0.630)       5.43106 -52.89948   1.63223 -17.95683 -57.45906 -12.39398     (-43.332,-52.899) (-14.692,-5.431) (-1.632,-1.532)      24.6265  43.6141  
11      3.99338 -43.76721 -46.53627  -3.05608   2.41803 -10.48149     (-8.702,-34.000) (-1.780,-5.773) (-31.933,-0.638)       5.40788 -52.85294   1.66691 -17.97107 -57.45307 -12.39698     (-43.303,-52.853) (-14.637,-5.408) (-1.667,-1.581)      24.5743  43.5849  
12      3.97020 -43.72068 -46.50158  -3.07032   2.42402 -10.48449     (-8.707,-34.003) (-1.778,-5.748) (-31.935,-0.646)       5.38470 -52.80640   1.70160 -17.98531 -57.44708 -12.39998     (-43.274,-52.806) (-14.582,-5.385) (-1.702,-1.631)      24.5224  43.5559  
13      3.94702 -43.67414 -46.46690  -3.08456   2.43001 -10.48749     (-8.712,-34.005) (-1.775,-5.722) (-31.937,-0.655)       5.36153 -52.75987   1.73628 -17.99955 -57.44109 -12.40298     (-43.245,-52.760) (-14.527,-5.362) (-1.736,-1.680)      24.4707  43.5271  
14      3.92385 -43.62760 -46.43221  -3.09880   2.43600 -10.49049     (-8.717,-34.007) (-1.773,-5.697) (-31.939,-0.663)       5.33835 -52.71333   1.77097 -18.01379 -57.43510 -12.40598     (-43.216,-52.713) (-14.472,-5.338) (-1.771,-1.729)      24.4194  43.4985  
15      3.90067 -43.58106 -46.39753  -3.11304   2.44199 -10.49349     (-8.723,-34.009) (-1.771,-5.672) (-31.941,-0.671)       5.31517 -52.66679   1.80565 -18.02803 -57.42911 -12.40898     (-43.187,-52.667) (-14.417,-5.315) (-1.806,-1.779)      24.3684  43.4701  
16      3.87749 -43.53453 -46.36284  -3.12728   2.44798 -10.49649     (-8.728,-34.011) (-1.769,-5.646) (-31.943,-0.679)       5.29199 -52.62025   1.84034 -18.04226 -57.42312 -12.41198     (-43.158,-52.620) (-14.362,-5.292) (-1.840,-1.828)      24.3177  43.4419  
17      3.85431 -43.48799 -46.32816  -3.14152   2.45397 -10.49949     (-8.733,-34.013) (-1.766,-5.621) (-31.945,-0.688)       5.26881 -52.57372   1.87502 -18.05650 -57.41713 -12.41498     (-43.129,-52.574) (-14.306,-5.269) (-1.875,-1.877)      24.2674  43.414  
18      3.83113 -43.44145 -46.29347  -3.15576   2.45996 -10.50249     (-8.738,-34.015) (-1.764,-5.595) (-31.947,-0.696)       5.24563 -52.52718   1.90971 -18.07074 -57.41114 -12.41798     (-43.100,-52.527) (-14.251,-5.246) (-1.910,-1.927)      24.2173  43.3863  
19      3.80795 -43.39491 -46.25879  -3.17000   2.46596 -10.50549     (-8.744,-34.017) (-1.762,-5.570) (-31.949,-0.704)       5.22245 -52.48064   1.94439 -18.08498 -57.40515 -12.42098     (-43.071,-52.481) (-14.196,-5.222) (-1.944,-1.976)      24.1676  43.3588  
20      3.78477 -43.34837 -46.22410  -3.18424   2.47195 -10.50849     (-8.749,-34.019) (-1.760,-5.544) (-31.951,-0.712)       5.19928 -52.43410   1.97908 -18.09922 -57.39916 -12.42398     (-43.042,-52.434) (-14.141,-5.199) (-1.979,-2.025)      24.1182  43.3315  
21      3.76160 -43.30184 -46.18942  -3.19848   2.47794 -10.51149     (-8.754,-34.021) (-1.757,-5.519) (-31.953,-0.721)       5.17610 -52.38757   2.01376 -18.11346 -57.39317 -12.42697     (-43.013,-52.388) (-14.086,-5.176) (-2.014,-2.075)      24.0691  43.3044  
22      3.73842 -43.25530 -46.15473  -3.21272   2.48393 -10.51449     (-8.759,-34.023) (-1.755,-5.494) (-31.955,-0.729)       5.15292 -52.34103   2.04845 -18.12770 -57.38718 -12.42997     (-42.984,-52.341) (-14.031,-5.153) (-2.048,-2.124)      24.0203  43.2776  
