Fol_2018-05-05.11_45_36.1_16.txt     Output is probe cell, reduced cell, NCDist distance between
15      6.77990 -38.01876 -45.38388  -1.11350  -0.68748  -7.22975     (-0.687,-25.146) (-1.801,-32.512) (-6.092,-6.542) 6.78954
16      6.68989 -37.57410 -45.19597  -1.35208  -0.78538  -7.18233     (-0.785,-24.980) (-2.137,-32.602) (-5.905,-6.397) 6.82344
17      6.59988 -37.12944 -45.00806  -1.59067  -0.88328  -7.13490     (-0.883,-24.813) (-2.474,-32.692) (-5.717,-6.252) 6.88846
18      6.50987 -36.68478 -44.82014  -1.82926  -0.98118  -7.08748     (-0.981,-24.646) (-2.810,-32.782) (-5.529,-6.106) 6.98376
19      6.41985 -36.24012 -44.63223  -2.06785  -1.07908  -7.04006     (-1.079,-24.479) (-3.147,-32.872) (-5.341,-5.961) 7.1081
20      6.32984 -35.79546 -44.44432  -2.30643  -1.17698  -6.99264     (-1.177,-24.313) (-3.483,-32.962) (-5.153,-5.816) 7.25999
21      6.23983 -35.35080 -44.25641  -2.54502  -1.27488  -6.94522     (-1.275,-24.146) (-3.820,-33.052) (-4.965,-5.670) 7.43776
22      6.14982 -34.90615 -44.06850  -2.78361  -1.37278  -6.89780     (-1.373,-23.979) (-4.156,-33.142) (-4.777,-5.525) 7.63959
23      6.05981 -34.46149 -43.88059  -3.02219  -1.47068  -6.85037     (-1.471,-23.813) (-4.493,-33.232) (-4.589,-5.380) 7.86363
24      5.96980 -34.01683 -43.69268  -3.26078  -1.56858  -6.80295     (-1.569,-23.646) (-4.829,-33.322) (-4.401,-5.234) 7.97182
25      5.87979 -33.57217 -43.50477  -3.49937  -1.66648  -6.75553     (-1.666,-23.479) (-5.166,-33.412) (-4.213,-5.089) 8.07755
26      5.78978 -33.12751 -43.31686  -3.73796  -1.76438  -6.70811     (-1.764,-23.312) (-5.502,-33.502) (-4.025,-4.944) 8.20817
27      5.69977 -32.68285 -43.12895  -3.97654  -1.86228  -6.66069     (-1.862,-23.146) (-5.839,-33.592) (-3.837,-4.798) 8.36251
28      5.60976 -32.23819 -42.94103  -4.21513  -1.96018  -6.61327     (-1.960,-22.979) (-6.175,-33.682) (-3.650,-4.653) 8.53928
29      5.51974 -31.79353 -42.75312  -4.45372  -2.05808  -6.56585     (-2.058,-22.812) (-6.512,-33.772) (-3.462,-4.508) 8.73712
30      5.42973 -31.34887 -42.56521  -4.69231  -2.15598  -6.51842     (-2.156,-22.645) (-6.848,-33.862) (-3.274,-4.362) 8.95464
31      5.33972 -30.90421 -42.37730  -4.93089  -2.25388  -6.47100     (-2.254,-22.479) (-7.185,-33.952) (-3.086,-4.217) 9.19044
32      5.24971 -30.45955 -42.18939  -5.16948  -2.35178  -6.42358     (-2.352,-22.312) (-7.521,-34.042) (-2.898,-4.072) 9.44315
33      5.15970 -30.01489 -42.00148  -5.40807  -2.44968  -6.37616     (-2.450,-22.145) (-7.858,-34.132) (-2.710,-3.926) 9.71145
34      5.06969 -29.57023 -41.81357  -5.64666  -2.54758  -6.32874     (-2.548,-21.978) (-8.194,-34.222) (-2.522,-3.781) 9.99409
35      4.97968 -29.12557 -41.62566  -5.88524  -2.64548  -6.28132     (-2.645,-21.812) (-8.531,-34.312) (-2.334,-3.636) 10.2899
36      4.88967 -28.68091 -41.43775  -6.12383  -2.74338  -6.23389     (-2.743,-21.645) (-8.867,-34.402) (-2.146,-3.491) 10.5977
37      4.79966 -28.23626 -41.24983  -6.36242  -2.84128  -6.18647     (-2.841,-21.478) (-9.204,-34.492) (-1.958,-3.345) 10.9166
38      4.70965 -27.79160 -41.06192  -6.60100  -2.93918  -6.13905     (-2.939,-21.311) (-9.540,-34.582) (-1.770,-3.200) 11.2456
39      4.61963 -27.34694 -40.87401  -6.83959  -3.03708  -6.09163     (-3.037,-21.145) (-9.877,-34.672) (-1.583,-3.055) 11.5837
40      4.52962 -26.90228 -40.68610  -7.07818  -3.13498  -6.04421     (-3.135,-20.978) (-10.213,-34.762) (-1.395,-2.909) 11.9282
41      4.43961 -26.45762 -40.49819  -7.31677  -3.23288  -5.99679     (-3.233,-20.811) (-10.550,-34.852) (-1.207,-2.764) 12.2804
42      4.34960 -26.01296 -40.31028  -7.55535  -3.33078  -5.94936     (-3.331,-20.645) (-10.886,-34.942) (-1.019,-2.619) 12.6398
43      4.25959 -25.56830 -40.12237  -7.79394  -3.42868  -5.90194     (-3.429,-20.478) (-11.223,-35.032) (-0.831,-2.473) 13.0059
44      4.16958 -25.12364 -39.93446  -8.03253  -3.52658  -5.85452     (-3.527,-20.311) (-11.559,-35.122) (-0.643,-2.328) 13.3779
45      4.07957 -24.67898 -39.74655  -8.27112  -3.62448  -5.80710     (-3.624,-20.144) (-11.896,-35.212) (-0.455,-2.183) 13.7556
46      3.98956 -24.23432 -39.55864  -8.50970  -3.72238  -5.75968     (-3.722,-19.978) (-12.232,-35.302) (-0.267,-2.037) 14.1384
47      3.89955 -23.78966 -39.37072  -8.74829  -3.82028  -5.71226     (-3.820,-19.811) (-12.569,-35.392) (-0.079,-1.892) 14.5259
48      3.80954 -23.34500 -39.18281  -8.98688  -3.91818  -5.66484     (-3.810,-12.796) (-19.535,-35.373) (-0.109,-1.855) 13.6647
49      3.71953 -22.90034 -38.99490  -9.22546  -4.01608  -5.61741     (-3.720,-12.945) (-19.181,-35.275) (-0.297,-1.898) 13.7451
50      3.62951 -22.45568 -38.80699  -9.46405  -4.11398  -5.56999     (-3.630,-13.094) (-18.826,-35.177) (-0.484,-1.940) 13.8397
51      3.53950 -22.01102 -38.61908  -9.70264  -4.21188  -5.52257     (-3.540,-13.242) (-18.472,-35.080) (-0.672,-1.983) 13.9481
52      3.44949 -21.56636 -38.43117  -9.94123  -4.30978  -5.47515     (-3.449,-13.391) (-18.117,-34.982) (-0.860,-2.026) 14.0702
53      3.35948 -21.12171 -38.24326 -10.17981  -4.40768  -5.42773     (-3.359,-13.539) (-17.762,-34.884) (-1.048,-2.068) 14.2055
54      3.26947 -20.67705 -38.05535 -10.41840  -4.50558  -5.38031     (-3.269,-13.688) (-17.408,-34.786) (-1.236,-2.111) 14.3536
55      3.17946 -20.23239 -37.86744 -10.65699  -4.60348  -5.33288     (-3.179,-13.836) (-17.053,-34.688) (-1.424,-2.153) 14.5142
56      3.08945 -19.78773 -37.67952 -10.89558  -4.70138  -5.28546     (-3.089,-13.985) (-16.698,-34.590) (-1.612,-2.196) 14.6869
57      2.99944 -19.34307 -37.49161 -11.13416  -4.79928  -5.23804     (-2.999,-14.134) (-16.344,-34.492) (-1.800,-2.239) 14.8711
58      2.90943 -18.89841 -37.30370 -11.37275  -4.89718  -5.19062     (-2.909,-14.282) (-15.989,-34.394) (-1.988,-2.281) 15.0666
59      2.81942 -18.45375 -37.11579 -11.61134  -4.99508  -5.14320     (-2.819,-14.431) (-15.634,-34.296) (-2.176,-2.324) 15.2728
60      2.72940 -18.00909 -36.92788 -11.84993  -5.09298  -5.09578     (-2.729,-14.579) (-15.280,-34.198) (-2.364,-2.366) 15.4894
61      2.63939 -17.56443 -36.73997 -12.08851  -5.19088  -5.04836     (-2.639,-14.728) (-14.925,-34.101) (-2.551,-2.409) 15.6489
62      2.54938 -17.11977 -36.55206 -12.32710  -5.28878  -5.00093     (-2.549,-14.876) (-14.570,-34.003) (-2.739,-2.452) 15.2132
63      2.45937 -16.67511 -36.36415 -12.56569  -5.38668  -4.95351     (-2.459,-15.025) (-14.216,-33.905) (-2.927,-2.494) 14.778
64      2.36936 -16.23045 -36.17624 -12.80427  -5.48458  -4.90609     (-2.369,-15.174) (-13.861,-33.807) (-3.115,-2.537) 14.343
65      2.27935 -15.78579 -35.98832 -13.04286  -5.58248  -4.85867     (-2.279,-15.322) (-13.506,-33.709) (-3.303,-2.579) 13.909
66      2.18934 -15.34113 -35.80041 -13.28145  -5.68038  -4.81125     (-2.189,-15.471) (-13.152,-33.611) (-3.491,-2.622) 13.476
67      2.09933 -14.89647 -35.61250 -13.52004  -5.77828  -4.76383     (-2.099,-15.619) (-12.797,-33.513) (-3.679,-2.664) 13.0442
68      2.00932 -14.45181 -35.42459 -13.75862  -5.87618  -4.71640     (-2.009,-15.768) (-12.442,-33.415) (-3.867,-2.707) 12.6136
69      1.91931 -14.00716 -35.23668 -13.99721  -5.97408  -4.66898     (-1.919,-15.917) (-12.088,-33.317) (-4.055,-2.750) 12.1845
70      1.82929 -13.56250 -35.04877 -14.23580  -6.07198  -4.62156     (-1.829,-16.065) (-11.733,-33.219) (-4.243,-2.792) 11.757
71      1.73928 -13.11784 -34.86086 -14.47439  -6.16988  -4.57414     (-1.739,-16.214) (-11.379,-33.122) (-4.431,-2.835) 11.3312
72      1.64927 -12.67318 -34.67295 -14.71297  -6.26778  -4.52672     (-1.649,-16.362) (-11.024,-33.024) (-4.619,-2.877) 10.9074
73      1.55926 -12.22852 -34.48504 -14.95156  -6.36568  -4.47930     (-1.559,-16.511) (-10.669,-32.926) (-4.806,-2.920) 10.4857
74      1.46925 -11.78386 -34.29713 -15.19015  -6.46358  -4.43188     (-1.469,-16.659) (-10.315,-32.828) (-4.994,-2.963) 10.0666
75      1.37924 -11.33920 -34.10921 -15.42873  -6.56148  -4.38445     (-1.379,-16.808) (-9.960,-32.730) (-5.182,-3.005) 9.65022
76      1.28923 -10.89454 -33.92130 -15.66732  -6.65938  -4.33703     (-1.289,-16.957) (-9.605,-32.632) (-5.370,-3.048) 9.23703
77      1.19922 -10.44988 -33.73339 -15.90591  -6.75728  -4.28961     (-1.199,-17.105) (-9.251,-32.534) (-5.558,-3.090) 8.82746
78      1.10921 -10.00522 -33.54548 -16.14450  -6.85518  -4.24219     (-1.109,-17.254) (-8.896,-32.436) (-5.746,-3.133) 8.42203
79      1.01920  -9.56056 -33.35757 -16.38308  -6.95308  -4.19477     (-1.019,-17.402) (-8.541,-32.338) (-5.934,-3.176) 8.02138
80      0.92919  -9.11590 -33.16966 -16.62167  -7.05098  -4.14735     (-0.929,-17.551) (-8.187,-32.240) (-6.122,-3.218) 7.62626
81      0.83917  -8.67124 -32.98175 -16.86026  -7.14888  -4.09992     (-0.839,-17.699) (-7.832,-32.143) (-6.310,-3.261) 7.23757
82      0.74916  -8.22658 -32.79384 -17.09885  -7.24678  -4.05250     (-0.749,-17.848) (-7.477,-32.045) (-6.498,-3.303) 6.85641
83      0.65915  -7.78192 -32.60593 -17.33743  -7.34468  -4.00508     (-0.659,-17.997) (-7.123,-31.947) (-6.686,-3.346) 6.4841
84      0.56914  -7.33726 -32.41801 -17.57602  -7.44258  -3.95766     (-0.569,-18.145) (-6.768,-31.849) (-6.873,-3.389) 6.12226
85      0.47913  -6.89261 -32.23010 -17.81461  -7.54048  -3.91024     (-0.479,-18.294) (-6.413,-31.751) (-7.061,-3.431) 5.77287
86      0.38912  -6.44795 -32.04219 -18.05320  -7.63838  -3.86282     (-0.389,-18.442) (-6.059,-31.653) (-7.249,-3.474) 5.43831
87      0.29911  -6.00329 -31.85428 -18.29178  -7.73628  -3.81539     (-0.299,-18.591) (-5.704,-31.555) (-7.437,-3.516) 5.1215
88      0.20910  -5.55863 -31.66637 -18.53037  -7.83418  -3.76797     (-0.209,-18.739) (-5.350,-31.457) (-7.625,-3.559) 4.82593
89      0.11909  -5.11397 -31.47846 -18.76896  -7.93209  -3.72055     (-0.119,-18.888) (-4.995,-31.359) (-7.813,-3.601) 4.55574
90      0.02908  -4.66931 -31.29055 -19.00754  -8.02999  -3.67313     (-0.029,-19.037) (-4.640,-31.261) (-8.001,-3.644) 4.31569
91     -0.06094  -4.22465 -31.10264 -19.24613  -8.12789  -3.62571     (-0.061,-19.246) (-4.225,-8.128) (-31.103,-3.626) 4.012
92     -0.15095  -3.77999 -30.91473 -19.48472  -8.22579  -3.57829     (-0.151,-19.485) (-3.780,-8.226) (-30.915,-3.578) 3.71056
93     -0.24096  -3.33533 -30.72682 -19.72331  -8.32369  -3.53087     (-0.241,-19.723) (-3.335,-8.324) (-30.727,-3.531) 3.23307
94     -0.33097  -2.89067 -30.53890 -19.96189  -8.42159  -3.48344     (-0.331,-19.962) (-2.891,-8.422) (-30.539,-3.483) 2.67684
95     -0.42098  -2.44601 -30.35099 -20.20048  -8.51949  -3.43602     (-0.421,-20.200) (-2.446,-8.519) (-30.351,-3.436) 2.12084
96     -0.51099  -2.00135 -30.16308 -20.43907  -8.61739  -3.38860     (-0.511,-20.439) (-2.001,-8.617) (-30.163,-3.389) 1.56533
97     -0.60100  -1.55669 -29.97517 -20.67766  -8.71529  -3.34118     (-0.601,-20.678) (-1.557,-8.715) (-29.975,-3.341) 1.01111
98     -0.69101  -1.11203 -29.78726 -20.91624  -8.81319  -3.29376     (-0.691,-20.916) (-1.112,-8.813) (-29.787,-3.294) 0.462812
99     -0.78102  -0.66737 -29.59935 -21.15483  -8.91109  -3.24634     (-0.781,-21.155) (-0.667,-8.911) (-29.599,-3.246) 0
