Fol_2018-05-14.17_24_46.1_71.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      2.76338 -51.73441 -44.47470  -0.10650  -5.00081  -1.13989     (-47.348,-1.246) (-1.140,-40.088) (-3.861,-1.623) 0  0  
1      2.25721 -51.22335 -44.06446  -0.11801  -5.35522  -1.14477     (-47.854,-1.263) (-1.145,-40.695) (-4.210,-1.112) 1.00413  1.00413  
2      1.75104 -50.71230 -43.65422  -0.12952  -5.70964  -1.14966     (-48.360,-1.279) (-1.150,-41.302) (-4.560,-0.601) 2.00827  2.00827  
3      1.24487 -50.20124 -43.24398  -0.14104  -6.06405  -1.15454     (-48.866,-1.296) (-1.155,-41.909) (-4.910,-0.090) 3.0124  3.0124  
4      0.73870 -49.69019 -42.83374  -0.15255  -6.41847  -1.15943     (-0.739,-0.891) (-48.951,-42.095) (-5.680,-0.421) 3.79153  53.5277     glitch
5      0.23252 -49.17913 -42.42350  -0.16407  -6.77288  -1.16431     (-0.233,-0.397) (-48.947,-42.191) (-6.540,-0.932) 4.71535  53.0889  
6     -0.27365 -48.66808 -42.01326  -0.17558  -7.12730  -1.16920     (-0.274,-0.176) (-48.668,-7.127) (-42.013,-1.169) 4.94175  7.44586     glitch
7     -0.77982 -48.15702 -41.60302  -0.18709  -7.48171  -1.17408     (-0.780,-0.187) (-48.157,-7.482) (-41.603,-1.174) 4.82178  7.486  
8     -1.28599 -47.64596 -41.19278  -0.19861  -7.83612  -1.17897     (-1.286,-0.199) (-47.646,-7.836) (-41.193,-1.179) 4.86837  7.63299  
9     -1.79216 -47.13491 -40.78254  -0.21012  -8.19054  -1.18385     (-1.792,-0.210) (-47.135,-8.191) (-40.783,-1.184) 5.07696  7.88085  
10     -2.29833 -46.62385 -40.37230  -0.22164  -8.54495  -1.18874     (-2.298,-0.222) (-46.624,-8.545) (-40.372,-1.189) 5.42889  8.22046  
11     -2.80450 -46.11280 -39.96206  -0.23315  -8.89937  -1.19362     (-2.805,-0.233) (-46.113,-8.899) (-39.962,-1.194) 5.89857  8.641  
12     -3.31067 -45.60174 -39.55182  -0.24466  -9.25378  -1.19851     (-3.311,-0.245) (-45.602,-9.254) (-39.552,-1.199) 6.46036  9.13131  
13     -3.81684 -45.09069 -39.14158  -0.25618  -9.60820  -1.20339     (-3.817,-0.256) (-45.091,-9.608) (-39.142,-1.203) 7.09241  9.68079  
14     -4.32301 -44.57963 -38.73134  -0.26769  -9.96261  -1.20828     (-4.323,-0.268) (-44.580,-9.963) (-38.731,-1.208) 7.77761  10.28  
15     -4.82918 -44.06857 -38.32110  -0.27921 -10.31702  -1.21316     (-4.829,-0.279) (-44.069,-10.317) (-38.321,-1.213) 8.50312  10.9206  
16     -5.33536 -43.55752 -37.91086  -0.29072 -10.67144  -1.21805     (-5.335,-0.291) (-43.558,-10.671) (-37.911,-1.218) 9.25947  11.5959  
17     -5.84153 -43.04646 -37.50062  -0.30223 -11.02585  -1.22293     (-5.842,-0.302) (-43.046,-11.026) (-37.501,-1.223) 10.0397  12.3002  
18     -6.34770 -42.53541 -37.09038  -0.31375 -11.38027  -1.22782     (-6.348,-0.314) (-42.535,-11.380) (-37.090,-1.228) 10.8386  13.0286  
19     -6.85387 -42.02435 -36.68014  -0.32526 -11.73468  -1.23270     (-6.854,-0.325) (-42.024,-11.735) (-36.680,-1.233) 11.6524  13.7775  
20     -7.36004 -41.51330 -36.26989  -0.33678 -12.08910  -1.23759     (-7.360,-0.337) (-41.513,-12.089) (-36.270,-1.238) 12.4782  14.5436  
21     -7.86621 -41.00224 -35.85965  -0.34829 -12.44351  -1.24247     (-7.866,-0.348) (-41.002,-12.444) (-35.860,-1.242) 13.3137  15.3244  
22     -8.37238 -40.49118 -35.44941  -0.35980 -12.79792  -1.24736     (-8.372,-0.360) (-40.491,-12.798) (-35.449,-1.247) 14.1572  16.1177  
23     -8.87855 -39.98013 -35.03917  -0.37132 -13.15234  -1.25224     (-8.879,-0.371) (-39.980,-13.152) (-35.039,-1.252) 15.0074  16.9217  
24     -9.38472 -39.46907 -34.62893  -0.38283 -13.50675  -1.25713     (-9.385,-0.383) (-39.469,-13.507) (-34.629,-1.257) 15.8632  17.7351  
25     -9.89089 -38.95802 -34.21869  -0.39435 -13.86117  -1.26201     (-9.891,-0.394) (-38.958,-13.861) (-34.219,-1.262) 16.7237  18.5566  
26    -10.39706 -38.44696 -33.80845  -0.40586 -14.21558  -1.26690     (-10.397,-0.406) (-38.447,-14.216) (-33.808,-1.267) 17.5882  19.385  
27    -10.90324 -37.93590 -33.39821  -0.41737 -14.57000  -1.27178     (-10.903,-0.417) (-37.936,-14.570) (-33.398,-1.272) 18.4562  20.2197  
28    -11.40941 -37.42485 -32.98797  -0.42889 -14.92441  -1.27667     (-11.409,-0.429) (-37.425,-14.924) (-32.988,-1.277) 19.3272  21.0599  
29    -11.91558 -36.91379 -32.57773  -0.44040 -15.27883  -1.28155     (-11.916,-0.440) (-36.914,-15.279) (-32.578,-1.282) 20.2008  21.9048  
30    -12.42175 -36.40274 -32.16749  -0.45192 -15.63324  -1.28644     (-12.422,-0.452) (-36.403,-15.633) (-32.167,-1.286) 21.0767  22.7541  
31    -12.92792 -35.89168 -31.75725  -0.46343 -15.98765  -1.29132     (-12.928,-0.463) (-35.892,-15.988) (-31.757,-1.291) 21.9547  23.6071  
32    -13.43409 -35.38063 -31.34701  -0.47494 -16.34207  -1.29620     (-13.434,-0.475) (-35.381,-16.342) (-31.347,-1.296) 22.8344  24.4636  
33    -13.94026 -34.86957 -30.93677  -0.48646 -16.69648  -1.30109     (-13.940,-0.486) (-34.870,-16.696) (-30.937,-1.301) 23.7156  25.3232  
34    -14.44643 -34.35851 -30.52653  -0.49797 -17.05090  -1.30597     (-14.446,-0.498) (-34.359,-17.051) (-30.527,-1.306) 24.5984  26.1855  
35    -14.95260 -33.84746 -30.11629  -0.50949 -17.40531  -1.31086     (-14.953,-0.509) (-33.847,-17.405) (-30.116,-1.311) 25.4823  27.0503  
36    -15.45877 -33.33640 -29.70605  -0.52100 -17.75973  -1.31574     (-15.459,-0.521) (-33.336,-17.760) (-29.706,-1.316) 26.3674  27.9175  
37    -15.96494 -32.82535 -29.29581  -0.53251 -18.11414  -1.32063     (-15.965,-0.533) (-32.825,-18.114) (-29.296,-1.321) 27.2536  28.7866  
38    -16.47112 -32.31429 -28.88557  -0.54403 -18.46855  -1.32551     (-16.471,-0.544) (-32.314,-18.469) (-28.886,-1.326) 28.1406  29.6577  
39    -16.97729 -31.80324 -28.47533  -0.55554 -18.82297  -1.33040     (-16.977,-0.556) (-31.803,-18.823) (-28.475,-1.330) 29.0286  30.5305  
40    -17.48346 -31.29218 -28.06509  -0.56706 -19.17738  -1.33528     (-17.483,-0.567) (-31.292,-19.177) (-28.065,-1.335) 29.9172  31.4049  
41    -17.98963 -30.78112 -27.65485  -0.57857 -19.53180  -1.34017     (-17.990,-0.579) (-30.781,-19.532) (-27.655,-1.340) 30.8066  32.2807  
42    -18.49580 -30.27007 -27.24461  -0.59009 -19.88621  -1.34505     (-18.496,-0.590) (-30.270,-19.886) (-27.245,-1.345) 31.6967  33.1579  
43    -19.00197 -29.75901 -26.83437  -0.60160 -20.24063  -1.34994     (-19.002,-0.602) (-29.759,-20.241) (-26.834,-1.350) 32.5873  34.0363  
44    -19.50814 -29.24796 -26.42413  -0.61311 -20.59504  -1.35482     (-19.508,-0.613) (-29.248,-20.595) (-26.424,-1.355) 33.4785  34.9159  
45    -20.01431 -28.73690 -26.01389  -0.62463 -20.94945  -1.35971     (-20.014,-0.625) (-28.737,-20.949) (-26.014,-1.360) 34.3701  35.7965  
46    -20.52048 -28.22585 -25.60365  -0.63614 -21.30387  -1.36459     (-20.520,-0.636) (-28.226,-21.304) (-25.604,-1.365) 35.2623  36.6781  
47    -21.02665 -27.71479 -25.19341  -0.64766 -21.65828  -1.36948     (-21.027,-0.648) (-27.715,-21.658) (-25.193,-1.369) 36.1548  37.5605  
48    -21.53282 -27.20373 -24.78317  -0.65917 -22.01270  -1.37436     (-21.533,-0.659) (-27.204,-22.013) (-24.783,-1.374) 37.0478  38.4439  
49    -22.03900 -26.69268 -24.37293  -0.67068 -22.36711  -1.37925     (-22.039,-0.671) (-26.693,-22.367) (-24.373,-1.379) 37.9412  39.328  
50    -22.54517 -26.18162 -23.96269  -0.68220 -22.72153  -1.38413     (-22.545,-0.682) (-26.182,-22.722) (-23.963,-1.384) 38.8348  40.2129  
51    -23.05134 -25.67057 -23.55245  -0.69371 -23.07594  -1.38902     (-23.051,-0.694) (-25.671,-23.076) (-23.552,-1.389) 39.7288  41.0985  
52    -23.55751 -25.15951 -23.14221  -0.70523 -23.43036  -1.39390     (-23.558,-0.705) (-25.160,-23.430) (-23.142,-1.394) 40.1871  41.5574  
53    -24.06368 -24.64845 -22.73197  -0.71674 -23.78477  -1.39879     (-24.064,-0.717) (-24.648,-23.785) (-22.732,-1.399) 40.2246  41.4244  
54    -24.56985 -24.13740 -22.32173  -0.72825 -24.13918  -1.40367     (-24.570,-0.728) (-24.137,-24.139) (-22.322,-1.404) 40.2099  40.5362  
55    -25.07602 -23.62634 -21.91149  -0.73977 -24.49360  -1.40856     (-25.076,-0.740) (-23.626,-24.494) (-21.911,-1.409) 39.5642  39.6354  
56    -25.58219 -23.11529 -21.50125  -0.75128 -24.84801  -1.41344     (-25.582,-0.751) (-23.115,-24.848) (-21.501,-1.413) 38.6695  38.7346  
57    -26.08836 -22.60423 -21.09101  -0.76280 -25.20243  -1.41833     (-26.088,-0.763) (-22.604,-25.202) (-21.091,-1.418) 37.7752  37.8338  
58    -26.59453 -22.09318 -20.68077  -0.77431 -25.55684  -1.42321     (-26.595,-0.774) (-22.093,-25.557) (-20.681,-1.423) 36.8812  36.933  
59    -27.10070 -21.58212 -20.27053  -0.78582 -25.91126  -1.42810     (-27.101,-0.786) (-21.582,-25.911) (-20.271,-1.428) 35.9875  36.0322  
60    -27.60688 -21.07106 -19.86029  -0.79734 -26.26567  -1.43298     (-27.607,-0.797) (-21.071,-26.266) (-19.860,-1.433) 35.0942  35.1314  
