Fol_2018-05-05.12_01_32.19_18.txt     Output is probe cell, reduced cell, NCDist distance between
49    -13.03485 -12.32414  -3.14465  -9.21388  -2.56866  -4.09663     (-13.035,-9.214) (-12.324,-2.569) (-3.145,-4.097) 19.3876
50    -12.77900 -12.07769  -3.08450  -9.55495  -2.56131  -4.03431     (-12.779,-9.555) (-12.078,-2.561) (-3.084,-4.034) 19.5614
51    -12.52316 -11.83125  -3.02435  -9.89603  -2.55395  -3.97199     (-12.523,-9.896) (-11.831,-2.554) (-3.024,-3.972) 19.7462
52    -12.26732 -11.58480  -2.96419 -10.23710  -2.54659  -3.90967     (-12.267,-10.237) (-11.585,-2.547) (-2.964,-3.910) 19.942
53    -12.01148 -11.33835  -2.90404 -10.57818  -2.53924  -3.84735     (-12.011,-10.578) (-11.338,-2.539) (-2.904,-3.847) 20.1482
54    -11.75564 -11.09191  -2.84388 -10.91925  -2.53188  -3.78504     (-11.756,-10.919) (-11.092,-2.532) (-2.844,-3.785) 20.3646
55    -11.49980 -10.84546  -2.78373 -11.26033  -2.52452  -3.72272     (-11.500,-11.260) (-10.845,-2.525) (-2.784,-3.723) 20.5909
56    -11.24395 -10.59901  -2.72357 -11.60140  -2.51717  -3.66040     (-11.244,-11.601) (-10.599,-2.517) (-2.724,-3.660) 20.3544
57    -10.98811 -10.35257  -2.66342 -11.94248  -2.50981  -3.59808     (-10.988,-11.942) (-10.353,-2.510) (-2.663,-3.598) 19.8596
58    -10.73227 -10.10612  -2.60326 -12.28355  -2.50246  -3.53576     (-10.732,-12.284) (-10.106,-2.502) (-2.603,-3.536) 19.3651
59    -10.47643  -9.85967  -2.54311 -12.62463  -2.49510  -3.47345     (-10.476,-12.625) (-9.860,-2.495) (-2.543,-3.473) 18.8709
60    -10.22059  -9.61323  -2.48295 -12.96571  -2.48774  -3.41113     (-10.221,-12.966) (-9.613,-2.488) (-2.483,-3.411) 18.377
61     -9.96474  -9.36678  -2.42280 -13.30678  -2.48039  -3.34881     (-9.965,-13.307) (-9.367,-2.480) (-2.423,-3.349) 17.8835
62     -9.70890  -9.12033  -2.36264 -13.64786  -2.47303  -3.28649     (-9.709,-13.648) (-9.120,-2.473) (-2.363,-3.286) 17.3903
63     -9.45306  -8.87389  -2.30249 -13.98893  -2.46567  -3.22417     (-9.453,-13.989) (-8.874,-2.466) (-2.302,-3.224) 16.8975
64     -9.19722  -8.62744  -2.24233 -14.33001  -2.45832  -3.16185     (-9.197,-14.330) (-8.627,-2.458) (-2.242,-3.162) 16.4052
65     -8.94138  -8.38099  -2.18218 -14.67108  -2.45096  -3.09954     (-8.941,-14.671) (-8.381,-2.451) (-2.182,-3.100) 15.9133
66     -8.68554  -8.13455  -2.12202 -15.01216  -2.44361  -3.03722     (-8.686,-15.012) (-8.135,-2.444) (-2.122,-3.037) 15.422
67     -8.42969  -7.88810  -2.06187 -15.35323  -2.43625  -2.97490     (-8.430,-15.353) (-7.888,-2.436) (-2.062,-2.975) 14.9312
68     -8.17385  -7.64165  -2.00172 -15.69431  -2.42889  -2.91258     (-8.174,-15.694) (-7.642,-2.429) (-2.002,-2.913) 14.4411
69     -7.91801  -7.39521  -1.94156 -16.03538  -2.42154  -2.85026     (-7.918,-16.035) (-7.395,-2.422) (-1.942,-2.850) 13.9518
70     -7.66217  -7.14876  -1.88141 -16.37646  -2.41418  -2.78795     (-7.662,-16.376) (-7.149,-2.414) (-1.881,-2.788) 13.4631
71     -7.40633  -6.90231  -1.82125 -16.71753  -2.40682  -2.72563     (-7.406,-16.718) (-6.902,-2.407) (-1.821,-2.726) 12.9754
72     -7.15049  -6.65587  -1.76110 -17.05861  -2.39947  -2.66331     (-7.150,-17.059) (-6.656,-2.399) (-1.761,-2.663) 12.4887
73     -6.89464  -6.40942  -1.70094 -17.39968  -2.39211  -2.60099     (-6.895,-17.400) (-6.409,-2.392) (-1.701,-2.601) 12.003
74     -6.63880  -6.16297  -1.64079 -17.74076  -2.38475  -2.53867     (-6.639,-17.741) (-6.163,-2.385) (-1.641,-2.539) 11.5186
75     -6.38296  -5.91653  -1.58063 -18.08183  -2.37740  -2.47636     (-6.383,-18.082) (-5.917,-2.377) (-1.581,-2.476) 11.0355
76     -6.12712  -5.67008  -1.52048 -18.42291  -2.37004  -2.41404     (-6.127,-18.423) (-5.670,-2.370) (-1.520,-2.414) 10.5541
77     -5.87128  -5.42363  -1.46032 -18.76399  -2.36269  -2.35172     (-5.871,-18.764) (-5.424,-2.363) (-1.460,-2.352) 10.0745
78     -5.61544  -5.17719  -1.40017 -19.10506  -2.35533  -2.28940     (-5.615,-19.105) (-5.177,-2.355) (-1.400,-2.289) 9.59694
79     -5.35959  -4.93074  -1.34001 -19.44614  -2.34797  -2.22708     (-5.360,-19.446) (-4.931,-2.348) (-1.340,-2.227) 9.12181
80     -5.10375  -4.68429  -1.27986 -19.78721  -2.34062  -2.16476     (-5.104,-19.787) (-4.684,-2.341) (-1.280,-2.165) 8.64951
81     -4.84791  -4.43785  -1.21970 -20.12829  -2.33326  -2.10245     (-4.848,-20.128) (-4.438,-2.333) (-1.220,-2.102) 8.1805
82     -4.59207  -4.19140  -1.15955 -20.46936  -2.32590  -2.04013     (-4.592,-20.469) (-4.191,-2.326) (-1.160,-2.040) 7.7154
83     -4.33623  -3.94495  -1.09939 -20.81044  -2.31855  -1.97781     (-4.336,-20.810) (-3.945,-2.319) (-1.099,-1.978) 7.25495
84     -4.08039  -3.69851  -1.03924 -21.15151  -2.31119  -1.91549     (-4.080,-21.152) (-3.699,-2.311) (-1.039,-1.915) 6.80011
85     -3.82454  -3.45206  -0.97908 -21.49259  -2.30383  -1.85317     (-3.825,-21.493) (-3.452,-2.304) (-0.979,-1.853) 6.35207
86     -3.56870  -3.20561  -0.91893 -21.83366  -2.29648  -1.79086     (-3.569,-21.834) (-3.206,-2.296) (-0.919,-1.791) 5.91237
87     -3.31286  -2.95917  -0.85878 -22.17474  -2.28912  -1.72854     (-3.313,-22.175) (-2.959,-2.289) (-0.859,-1.729) 5.48304
88     -3.05702  -2.71272  -0.79862 -22.51581  -2.28177  -1.66622     (-3.057,-22.516) (-2.713,-2.282) (-0.799,-1.666) 5.06671
89     -2.80118  -2.46627  -0.73847 -22.85689  -2.27441  -1.60390     (-2.801,-22.857) (-2.466,-2.274) (-0.738,-1.604) 4.66684
90     -2.54533  -2.21983  -0.67831 -23.19796  -2.26705  -1.54158     (-2.545,-23.198) (-2.220,-2.267) (-0.678,-1.542) 4.28806
91     -2.28949  -1.97338  -0.61816 -23.53904  -2.25970  -1.47927     (-2.289,-23.539) (-1.973,-2.260) (-0.618,-1.479) 3.85013
92     -2.03365  -1.72693  -0.55800 -23.88011  -2.25234  -1.41695     (-2.034,-23.880) (-1.727,-2.252) (-0.558,-1.417) 3.36989
93     -1.77781  -1.48049  -0.49785 -24.22119  -2.24498  -1.35463     (-1.778,-24.221) (-1.480,-2.245) (-0.498,-1.355) 2.89637
94     -1.52197  -1.23404  -0.43769 -24.56227  -2.23763  -1.29231     (-1.522,-24.562) (-1.234,-2.238) (-0.438,-1.292) 2.4335
95     -1.26613  -0.98759  -0.37754 -24.90334  -2.23027  -1.22999     (-1.266,-24.903) (-0.988,-2.230) (-0.378,-1.230) 1.98874
96     -1.01028  -0.74115  -0.31738 -25.24442  -2.22292  -1.16767     (-1.010,-25.244) (-0.741,-2.223) (-0.317,-1.168) 1.50024
97     -0.75444  -0.49470  -0.25723 -25.58549  -2.21556  -1.10536     (-0.754,-25.585) (-0.495,-2.216) (-0.257,-1.105) 1.00016
98     -0.49860  -0.24825  -0.19707 -25.92657  -2.20820  -1.04304     (-0.499,-25.927) (-0.248,-2.208) (-0.197,-1.043) 0.50008
99     -0.24276  -0.00181  -0.13692 -26.26764  -2.20085  -0.98072     (-0.243,-26.268) (-0.002,-2.201) (-0.137,-0.981) 0
