Fol_2018-05-14.17_25_23.1_94.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      3.43553 -42.77823 -46.33220   1.90940   1.41200 -10.89769     (-1.412,-27.852) (-2.843,-4.848) (-35.225,-3.321) 0  0  
1      3.38656 -42.37484 -46.22001   1.60878   1.34877 -10.82116     (-1.349,-28.338) (-3.557,-4.735) (-35.401,-2.958) 0.962185  0.962185  
2      3.33760 -41.97145 -46.10782   1.30815   1.28555 -10.74463     (-1.286,-28.823) (-4.272,-4.623) (-35.576,-2.594) 1.92437  1.92437  
3      3.28863 -41.56807 -45.99562   1.00753   1.22232 -10.66810     (-1.222,-29.309) (-4.986,-4.511) (-35.751,-2.230) 2.88656  2.88656  
4      3.23967 -41.16468 -45.88343   0.70691   1.15909 -10.59157     (-1.159,-29.794) (-5.700,-4.399) (-35.927,-1.866) 3.84874  3.84874  
5      3.19070 -40.76129 -45.77124   0.40628   1.09586 -10.51505     (-1.096,-30.280) (-6.415,-4.287) (-36.102,-1.502) 4.81093  4.81093  
6      3.14174 -40.35790 -45.65905   0.10566   1.03264 -10.43852     (-1.033,-30.765) (-7.129,-4.174) (-36.278,-1.138) 5.77311  5.77311  
7      3.09277 -39.95452 -45.54685  -0.19497   0.96941 -10.36199     (-0.969,-31.251) (-7.844,-4.062) (-36.453,-0.774) 6.63881  6.7353  
8      3.04381 -39.55113 -45.43466  -0.49559   0.90618 -10.28546     (-0.906,-31.736) (-8.558,-3.950) (-36.629,-0.411) 7.52142  7.69748  
9      2.99484 -39.14774 -45.32247  -0.79621   0.84295 -10.20893     (-0.843,-32.222) (-9.273,-3.838) (-36.804,-0.047) 8.42148  8.65967  
10      2.94588 -38.74436 -45.21028  -1.09684   0.77973 -10.13241     (-9.670,-32.390) (-0.463,-3.408) (-37.296,-0.317) 8.90945  10.4802  
11      2.89691 -38.34097 -45.09809  -1.39746   0.71650 -10.05588     (-10.020,-32.512) (-0.036,-2.932) (-37.836,-0.681) 9.26751  11.0067  
12      2.84795 -37.93758 -44.98589  -1.69809   0.65327  -9.97935     (-0.653,-32.242) (-0.392,-2.848) (-37.983,-9.979) 9.04354  9.04354     glitch
13      2.79898 -37.53419 -44.87370  -1.99871   0.59004  -9.90282     (-0.590,-31.936) (-0.819,-2.799) (-38.096,-9.903) 8.7865  8.7865  
14      2.75002 -37.13081 -44.76151  -2.29933   0.52682  -9.82629     (-0.527,-31.631) (-1.246,-2.750) (-38.208,-9.826) 8.5569  8.5569  
15      2.70105 -36.72742 -44.64932  -2.59996   0.46359  -9.74976     (-0.464,-31.325) (-1.673,-2.701) (-38.320,-9.750) 8.357  8.357  
16      2.65209 -36.32403 -44.53712  -2.90058   0.40036  -9.67324     (-0.400,-31.020) (-2.100,-2.652) (-38.432,-9.673) 8.18899  8.18899  
17      2.60312 -35.92064 -44.42493  -3.20121   0.33713  -9.59671     (-0.337,-30.714) (-2.527,-2.603) (-38.544,-9.597) 8.05486  8.05486  
