Fol_2018-05-14.17_23_21.1_18.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      4.06088 -52.70586 -39.74510  -3.06510  -5.59902  -4.51201     (-4.061,-7.126) (-48.645,-35.684) (-1.538,-0.451) 0  9.53674e-07  
1      3.97884 -52.66484 -39.35917  -3.10612  -5.90291  -4.47099     (-3.979,-7.085) (-48.686,-35.380) (-1.924,-0.492) 0.503059  0.503059  
2      3.89680 -52.62383 -38.97324  -3.14714  -6.20681  -4.42997     (-3.897,-7.044) (-48.727,-35.076) (-2.310,-0.533) 1.00612  1.00612  
3      3.81476 -52.58281 -38.58732  -3.18816  -6.51070  -4.38895     (-3.815,-7.003) (-48.768,-34.773) (-2.696,-0.574) 1.50918  1.50918  
4      3.73273 -52.54179 -38.20139  -3.22917  -6.81459  -4.34793     (-3.733,-6.962) (-48.809,-34.469) (-3.082,-0.615) 2.01224  2.01224  
5      3.65069 -52.50077 -37.81546  -3.27019  -7.11848  -4.30692     (-3.651,-6.921) (-48.850,-34.165) (-3.468,-0.656) 2.5153  2.5153  
6      3.56865 -52.45975 -37.42953  -3.31121  -7.42237  -4.26590     (-3.569,-6.880) (-48.891,-33.861) (-3.854,-0.697) 3.01836  3.01836  
7      3.48661 -52.41873 -37.04360  -3.35223  -7.72626  -4.22488     (-3.487,-6.839) (-48.932,-33.557) (-4.240,-0.738) 3.52142  3.52142  
8      3.40457 -52.37771 -36.65767  -3.39325  -8.03015  -4.18386     (-3.405,-6.798) (-48.973,-33.253) (-4.626,-0.779) 4.02447  4.02447  
9      3.32254 -52.33669 -36.27174  -3.43427  -8.33404  -4.14284     (-3.323,-6.757) (-49.014,-32.949) (-5.012,-0.820) 4.52753  4.52753  
10      3.24050 -52.29567 -35.88581  -3.47529  -8.63793  -4.10182     (-3.240,-6.716) (-49.055,-32.645) (-5.397,-0.861) 5.03059  5.03059  
11      3.15846 -52.25466 -35.49988  -3.51631  -8.94182  -4.06080     (-3.158,-6.675) (-49.096,-32.341) (-5.783,-0.902) 5.53365  5.53365  
12      3.07642 -52.21364 -35.11396  -3.55733  -9.24571  -4.01978     (-3.076,-6.634) (-49.137,-32.038) (-6.169,-0.943) 6.03671  6.03671  
13      2.99438 -52.17262 -34.72803  -3.59835  -9.54961  -3.97876     (-2.994,-6.593) (-49.178,-31.734) (-6.555,-0.984) 6.53977  6.53977  
