Fol_2018-05-14.17_24_52.1_75.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      0.03269 -44.59816 -51.52101  -3.24317   4.04525 -10.91125     (-5.262,-4.078) (-38.883,-4.045) (-0.802,-39.320) 0  0  
1     -0.02079 -44.54044 -51.00870  -3.25160   3.96352 -11.19821     (-5.811,-3.943) (-39.195,-3.964) (-0.712,-39.160) 0.676031  0.676031  
2     -0.07427 -44.48271 -50.49638  -3.26004   3.88180 -11.48516     (-6.360,-3.808) (-39.506,-3.882) (-0.622,-39.000) 1.35206  1.35206  
3     -0.12775 -44.42499 -49.98407  -3.26847   3.80008 -11.77212     (-6.909,-3.672) (-39.817,-3.800) (-0.532,-38.839) 2.02809  2.02809  
4     -0.18123 -44.36726 -49.47176  -3.27690   3.71836 -12.05908     (-7.458,-3.537) (-40.128,-3.718) (-0.441,-38.679) 2.70412  2.70412  
5     -0.23471 -44.30954 -48.95945  -3.28533   3.63664 -12.34603     (-8.007,-3.402) (-40.440,-3.637) (-0.351,-38.519) 3.38015  3.38015  
6     -0.28819 -44.25181 -48.44713  -3.29376   3.55491 -12.63299     (-8.556,-3.267) (-40.751,-3.555) (-0.261,-38.359) 4.05619  4.05619  
7     -0.34167 -44.19409 -47.93482  -3.30220   3.47319 -12.91994     (-9.105,-3.132) (-41.062,-3.473) (-0.171,-38.199) 4.73222  4.73222  
8     -0.39515 -44.13636 -47.42251  -3.31063   3.39147 -13.20690     (-9.654,-2.996) (-41.374,-3.391) (-0.081,-38.038) 5.40825  5.40825  
9     -0.44864 -44.07864 -46.91020  -3.31906   3.30975 -13.49386     (-10.193,-41.675) (-2.852,-3.300) (-0.009,-37.888) 6.07323  7.32301     glitch
10     -0.50212 -44.02091 -46.39788  -3.32749   3.22803 -13.78081     (-10.652,-41.897) (-2.626,-3.129) (-0.099,-37.818) 6.64476  7.88292  
11     -0.55560 -43.96319 -45.88557  -3.33592   3.14630 -14.06777     (-11.111,-42.118) (-2.401,-2.957) (-0.190,-37.747) 7.2199  8.44749  
12     -0.60908 -43.90546 -45.37326  -3.34436   3.06458 -14.35472     (-11.570,-42.339) (-2.176,-2.785) (-0.280,-37.677) 7.79786  9.01583  
13     -0.66256 -43.84774 -44.86095  -3.35279   2.98286 -14.64168     (-12.029,-42.560) (-1.950,-2.613) (-0.370,-37.607) 8.37806  9.58728  
14     -0.71604 -43.79001 -44.34863  -3.36122   2.90114 -14.92864     (-12.488,-42.781) (-1.725,-2.441) (-0.460,-37.537) 8.96006  10.1613  
15     -0.76952 -43.73229 -43.83632  -3.36965   2.81941 -15.21559     (-12.946,-43.002) (-1.500,-2.269) (-0.550,-37.467) 9.54354  10.7375  
16     -0.82300 -43.67456 -43.32401  -3.37808   2.73769 -15.50255     (-13.405,-43.223) (-1.274,-2.097) (-0.640,-37.397) 10.1282  11.3155  
17     -0.87648 -43.61684 -42.81170  -3.38652   2.65597 -15.78950     (-13.864,-43.444) (-1.049,-1.925) (-0.731,-37.327) 10.7139  11.8292  
18     -0.92996 -43.55911 -42.29938  -3.39495   2.57425 -16.07646     (-14.323,-43.665) (-0.824,-1.754) (-0.821,-37.257) 11.3005  12.2528  
19     -0.98344 -43.50139 -41.78707  -3.40338   2.49253 -16.36342     (-14.782,-43.887) (-0.598,-1.582) (-0.911,-37.187) 11.8878  12.6901  
20     -1.03692 -43.44366 -41.27476  -3.41181   2.41080 -16.65037     (-15.241,-44.108) (-0.373,-1.410) (-1.001,-37.117) 12.4757  13.1397  
21     -1.09040 -43.38594 -40.76245  -3.42024   2.32908 -16.93733     (-15.699,-44.329) (-0.148,-1.238) (-1.091,-37.047) 13.0642  13.6004  
22     -1.14388 -43.32821 -40.25013  -3.42868   2.24736 -17.22428     (-36.899,-44.472) (-0.078,-1.144) (-1.103,-16.080) 13.7813  41.0335     glitch
23     -1.19736 -43.27049 -39.73782  -3.43711   2.16564 -17.51124     (-36.604,-44.468) (-0.303,-1.197) (-0.968,-16.314) 13.9093  40.6365  
24     -1.25084 -43.21276 -39.22551  -3.44554   2.08392 -17.79820     (-36.309,-44.464) (-0.529,-1.251) (-0.833,-16.547) 14.0405  40.2409  
25     -1.30432 -43.15504 -38.71320  -3.45397   2.00219 -18.08515     (-36.013,-44.459) (-0.754,-1.304) (-0.698,-16.781) 14.1857  39.8468  
26     -1.35780 -43.09731 -38.20088  -3.46240   1.92047 -18.37211     (-35.718,-44.455) (-0.979,-1.358) (-0.563,-17.014) 14.3442  39.4542  
27     -1.41128 -43.03959 -37.68857  -3.47083   1.83875 -18.65906     (-35.422,-44.451) (-1.205,-1.411) (-0.427,-17.248) 14.5158  39.063  
