Fol_2018-05-14.17_25_25.1_95.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      5.76658 -48.46665 -43.44834   3.05031  -1.07103  -7.15880     (-1.071,-35.117) (-3.200,-34.057) (-3.625,-0.908) 0  0  
1      5.69751 -48.00942 -43.04608   2.66478  -1.40422  -7.09566     (-4.431,-36.758) (-1.261,-34.316) (-3.033,-0.144) 2.40149  3.22824  
2      5.62844 -47.55218 -42.64381   2.27925  -1.73742  -7.03252     (-4.753,-37.491) (-0.542,-33.666) (-3.349,-1.196) 3.60307  4.09207  
3      5.55938 -47.09494 -42.24155   1.89372  -2.07061  -6.96938     (-2.071,-38.047) (-0.177,-33.193) (-3.489,-4.899) 4.75797  5.95084  
4      5.49031 -46.63771 -41.83929   1.50820  -2.40380  -6.90625     (-2.404,-38.061) (-0.896,-33.262) (-3.087,-4.502) 4.83301  5.43999     glitch
5      5.42124 -46.18047 -41.43703   1.12267  -2.73700  -6.84311     (-2.737,-38.075) (-1.614,-33.332) (-2.684,-4.106) 5.06728  5.06728  
6      5.35218 -45.72323 -41.03477   0.73714  -3.07019  -6.77997     (-3.070,-38.089) (-2.333,-33.401) (-2.282,-3.710) 4.86457  4.86457  
7      5.28311 -45.26600 -40.63251   0.35161  -3.40339  -6.71684     (-3.403,-38.103) (-3.052,-33.470) (-1.880,-3.313) 4.85321  4.85321  
8      5.21404 -44.80876 -40.23025  -0.03392  -3.73658  -6.65370     (-3.737,-38.117) (-3.770,-33.539) (-1.477,-2.917) 5.0345  5.0345  
9      5.14498 -44.35152 -39.82799  -0.41945  -4.06977  -6.59056     (-4.070,-38.131) (-4.489,-33.608) (-1.075,-2.521) 5.38903  5.38903  
10      5.07591 -43.89429 -39.42573  -0.80497  -4.40297  -6.52743     (-4.403,-38.145) (-5.208,-33.677) (-0.673,-2.124) 5.88556  5.88556     glitch
11      5.00684 -43.43705 -39.02347  -1.19050  -4.73616  -6.46429     (-4.736,-38.160) (-5.927,-33.746) (-0.271,-1.728) 6.49161  6.49161  
12      4.93778 -42.97981 -38.62121  -1.57603  -5.06936  -6.40115     (-4.938,-6.514) (-38.042,-33.683) (-0.132,-1.463) 7.00311  42.2312  
13      4.86871 -42.52258 -38.21895  -1.96156  -5.40255  -6.33802     (-4.869,-6.830) (-37.654,-33.350) (-0.534,-1.469) 7.22094  41.7289  
14      4.79964 -42.06534 -37.81669  -2.34709  -5.73574  -6.27488     (-4.800,-7.147) (-37.266,-33.017) (-0.936,-1.475) 7.50314  41.2334  
15      4.73058 -41.60810 -37.41442  -2.73261  -6.06894  -6.21174     (-4.731,-7.463) (-36.878,-32.684) (-1.338,-1.481) 7.84278  40.7448  
16      4.66151 -41.15087 -37.01216  -3.11814  -6.40213  -6.14861     (-4.662,-7.780) (-36.489,-32.351) (-1.741,-1.487) 8.23276  40.2635  
17      4.59244 -40.69363 -36.60990  -3.50367  -6.73533  -6.08547     (-4.592,-8.096) (-36.101,-32.017) (-2.143,-1.493) 8.66627  39.7895  
18      4.52338 -40.23639 -36.20764  -3.88920  -7.06852  -6.02233     (-4.523,-8.413) (-35.713,-31.684) (-2.545,-1.499) 9.08526  39.3233  
19      4.45431 -39.77916 -35.80538  -4.27473  -7.40171  -5.95920     (-4.454,-8.729) (-35.325,-31.351) (-2.947,-1.505) 9.39533  38.8651  
20      4.38524 -39.32192 -35.40312  -4.66026  -7.73491  -5.89606     (-4.385,-9.045) (-34.937,-31.018) (-3.350,-1.511) 9.74985  38.4152  
21      4.31617 -38.86468 -35.00086  -5.04578  -8.06810  -5.83292     (-4.316,-9.362) (-34.549,-30.685) (-3.752,-1.517) 10.1441  37.9739  
22      4.24711 -38.40745 -34.59860  -5.43131  -8.40130  -5.76979     (-4.247,-9.678) (-34.160,-30.351) (-4.154,-1.523) 10.5738  37.5415  
23      4.17804 -37.95021 -34.19634  -5.81684  -8.73449  -5.70665     (-4.178,-9.995) (-33.772,-30.018) (-4.556,-1.529) 11.0346  37.1183  
24      4.10897 -37.49297 -33.79408  -6.20237  -9.06768  -5.64351     (-4.109,-10.311) (-33.384,-29.685) (-4.959,-1.535) 11.5229  36.7046  
25      4.03991 -37.03574 -33.39182  -6.58790  -9.40088  -5.58038     (-4.040,-10.628) (-32.996,-29.352) (-5.361,-1.540) 12.0354  36.3007  
26      3.97084 -36.57850 -32.98956  -6.97343  -9.73407  -5.51724     (-3.971,-10.944) (-32.608,-29.019) (-5.763,-1.546) 12.5689  35.907  
27      3.90177 -36.12126 -32.58730  -7.35895 -10.06727  -5.45410     (-3.902,-11.261) (-32.219,-28.686) (-6.165,-1.552) 13.1211  35.5239  
28      3.83271 -35.66403 -32.18504  -7.74448 -10.40046  -5.39097     (-3.833,-11.577) (-31.831,-28.352) (-6.568,-1.558) 13.6897  35.1515  
29      3.76364 -35.20679 -31.78277  -8.13001 -10.73365  -5.32783     (-3.764,-11.894) (-31.443,-28.019) (-6.970,-1.564) 14.2726  34.7904  
