Fol_2018-05-06.16_53_22.2_10.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
20      8.09054 -44.14444   3.72859 -11.35809 -47.47843  -6.99260     (-4.077,-1.098) (-32.760,-5.288) (-9.188,-0.146) 27.9731  29.66  65.0009  7.81815  
21      7.96584 -43.63352   3.66554 -11.24936 -46.95051  -6.91358     (-4.470,-1.052) (-32.511,-5.100) (-9.018,-0.379) 27.714  30.1951  64.7492  7.88205  
22      7.84115 -43.12261   3.60249 -11.14063 -46.42260  -6.83457     (-4.863,-1.007) (-32.262,-4.912) (-8.848,-0.613) 27.4648  30.7942  64.507  7.94947  
23      7.71645 -42.61169   3.53945 -11.03190 -45.89468  -6.75555     (-5.257,-0.961) (-32.013,-4.724) (-8.677,-0.846) 27.2257  31.4431  64.2744  8.02064  
24      7.59175 -42.10077   3.47640 -10.92317 -45.36676  -6.67654     (-5.650,-0.915) (-31.763,-4.537) (-8.507,-1.080) 26.997  32.146  64.0515  8.04239  
25      7.46706 -41.58986   3.41335 -10.81445 -44.83884  -6.59752     (-6.044,-0.870) (-31.514,-4.349) (-8.337,-1.313) 26.7789  32.9021  63.8384  8.02793  
26      7.34236 -41.07894   3.35030 -10.70572 -44.31093  -6.51851     (-6.437,-0.824) (-31.265,-4.161) (-8.166,-1.547) 26.5718  33.7078  63.6353  8.01361  
27      7.21766 -40.56803   3.28726 -10.59699 -43.78301  -6.43949     (-6.831,-0.778) (-31.016,-3.973) (-7.996,-1.780) 26.3759  34.5375  63.4421  7.99945  
28      7.09297 -40.05711   3.22421 -10.48826 -43.25509  -6.36048     (-7.224,-0.732) (-30.767,-3.786) (-7.825,-2.013) 26.1914  34.3525  63.2591  7.98544  
29      6.96827 -39.54620   3.16116 -10.37953 -42.72717  -6.28146     (-7.617,-0.687) (-30.518,-3.598) (-7.655,-2.247) 26.0185  33.8953  63.0863  7.97158  
30      6.84357 -39.03528   3.09811 -10.27080 -42.19926  -6.20245     (-8.011,-0.641) (-30.268,-3.410) (-7.485,-2.480) 25.8576  33.4875  62.9238  7.95787  
31      6.71888 -38.52436   3.03506 -10.16207 -41.67134  -6.12343     (-8.404,-0.595) (-30.019,-3.222) (-7.314,-2.714) 25.7088  33.0309  62.7716  7.9443  
32      6.59418 -38.01345   2.97202 -10.05334 -41.14342  -6.04442     (-8.798,-0.550) (-29.770,-3.035) (-7.144,-2.947) 25.5208  32.5306  62.6272  7.93087  
33      6.46949 -37.50253   2.90897  -9.94461 -40.61550  -5.96540     (-9.191,-0.504) (-29.521,-2.847) (-6.974,-3.181) 25.3372  32.0376  62.4776  7.91759  
34      6.34479 -36.99162   2.84592  -9.83588 -40.08758  -5.88639     (-9.585,-0.458) (-29.272,-2.659) (-6.803,-3.414) 25.1657  31.5521  62.3385  7.90444  
35      6.22009 -36.48070   2.78287  -9.72715 -39.55967  -5.80737     (-9.978,-0.413) (-29.022,-2.471) (-6.633,-3.647) 25.0065  31.0689  62.1843  7.89143  
36      6.09540 -35.96979   2.71983  -9.61843 -39.03175  -5.72836     (-10.372,-0.367) (-28.773,-2.284) (-6.462,-3.881) 24.8599  30.5758  62.0154  7.87856  
37      5.97070 -35.45887   2.65678  -9.50970 -38.50383  -5.64934     (-10.765,-0.321) (-28.524,-2.096) (-6.292,-4.114) 24.7261  30.0976  61.857  7.86582  
38      5.84600 -34.94796   2.59373  -9.40097 -37.97591  -5.57033     (-11.158,-0.276) (-28.275,-1.908) (-6.122,-4.348) 24.6053  29.635  61.7091  7.85321  
39      5.72131 -34.43704   2.53068  -9.29224 -37.44800  -5.49131     (-11.552,-0.230) (-28.026,-1.720) (-5.951,-4.581) 24.4756  29.1889  61.5719  7.84074  
40      5.59661 -33.92612   2.46763  -9.18351 -36.92008  -5.41230     (-11.945,-0.184) (-27.777,-1.533) (-5.781,-4.815) 24.3367  28.76  61.4453  7.82839  
41      5.47191 -33.41521   2.40459  -9.07478 -36.39216  -5.33328     (-12.339,-0.139) (-27.527,-1.345) (-5.611,-5.048) 24.211  28.349  61.3295  7.81617  
42      5.34722 -32.90429   2.34154  -8.96605 -35.86424  -5.25427     (-12.732,-0.093) (-27.278,-1.157) (-5.440,-5.281) 24.0987  27.9567  61.2246  7.80408  
43      5.22252 -32.39338   2.27849  -8.85732 -35.33633  -5.17525     (-13.126,-0.047) (-27.029,-0.969) (-5.270,-5.515) 23.9999  27.5676  61.1305  7.79211  
44      5.09783 -31.88246   2.21544  -8.74859 -34.80841  -5.09624     (-13.519,-0.002) (-26.780,-0.782) (-5.099,-5.748) 23.9148  27.1736  61.0474  7.78026  
45      4.97313 -31.37155   2.15240  -8.63986 -34.28049  -5.01722     (-13.957,-0.044) (-4.885,-0.550) (-26.487,-5.938) 23.7888  26.8102  60.906  7.79128  
46      4.84843 -30.86063   2.08935  -8.53113 -33.75257  -4.93821     (-14.396,-0.090) (-4.669,-0.316) (-26.192,-6.125) 23.695  26.4544  60.7757  7.80324  
47      4.72374 -30.34971   2.02630  -8.42241 -33.22466  -4.85919     (-14.835,-0.135) (-4.453,-0.083) (-25.897,-6.313) 23.6185  26.0918  60.6591  7.80146  
48      4.59904 -29.83880   1.96325  -8.31368 -32.69674  -4.78018     (-25.452,-0.031) (-4.387,-0.150) (-15.124,-6.350) 23.3697  25.7428  60.2435  7.7878  
49      4.47434 -29.32788   1.90020  -8.20495 -32.16882  -4.70116     (-25.080,-0.157) (-15.172,-0.227) (-4.248,-6.148) 23.041  25.3773  59.4663  7.82107  
50      4.34965 -28.81697   1.83716  -8.09622 -31.64090  -4.62215     (-24.740,-0.345) (-15.190,-0.273) (-4.077,-5.914) 22.7209  24.9252  58.6442  7.85234  
51      4.22495 -28.30605   1.77411  -7.98749 -31.11299  -4.54313     (-24.399,-0.533) (-15.208,-0.318) (-3.907,-5.681) 22.4069  24.4908  57.8271  7.86494  
52      4.10025 -27.79514   1.71106  -7.87876 -30.58507  -4.46412     (-24.059,-0.720) (-15.226,-0.364) (-3.736,-5.447) 22.0991  24.0302  57.0152  7.87767  
53      3.97556 -27.28422   1.64801  -7.77003 -30.05715  -4.38510     (-23.718,-0.908) (-15.244,-0.410) (-3.566,-5.214) 21.7979  23.59  56.2086  7.89053  
54      3.85086 -26.77330   1.58497  -7.66130 -29.52923  -4.30609     (-23.378,-1.096) (-15.262,-0.455) (-3.396,-4.981) 21.5034  23.1713  55.4076  7.90353  
55      3.72617 -26.26239   1.52192  -7.55257 -29.00131  -4.22707     (-23.037,-1.283) (-15.280,-0.501) (-3.225,-4.747) 21.2161  22.7754  54.6125  7.91667  
56      3.60147 -25.75147   1.45887  -7.44384 -28.47340  -4.14806     (-22.697,-1.471) (-15.298,-0.547) (-3.055,-4.514) 20.9361  22.4034  53.8235  7.92994  
57      3.47677 -25.24056   1.39582  -7.33511 -27.94548  -4.06904     (-22.356,-1.659) (-15.316,-0.592) (-2.885,-4.280) 20.6518  22.0383  53.0409  7.94336  
58      3.35208 -24.72964   1.33277  -7.22639 -27.41756  -3.99003     (-22.016,-1.847) (-15.334,-0.638) (-2.714,-4.047) 20.3341  21.6349  52.2157  7.95692  
59      3.22738 -24.21873   1.26973  -7.11766 -26.88964  -3.91101     (-21.675,-2.034) (-15.352,-0.684) (-2.544,-3.813) 20.0232  21.2441  51.3661  7.97062  
60      3.10268 -23.70781   1.20668  -7.00893 -26.36173  -3.83200     (-21.334,-2.222) (-15.370,-0.729) (-2.373,-3.580) 19.7194  20.8666  50.5213  7.98447  
61      2.97799 -23.19689   1.14363  -6.90020 -25.83381  -3.75298     (-20.994,-2.410) (-15.388,-0.775) (-2.203,-3.347) 19.4231  20.5031  49.6814  7.99847  
62      2.85329 -22.68598   1.08058  -6.79147 -25.30589  -3.67397     (-20.653,-2.598) (-15.406,-0.821) (-2.033,-3.113) 19.1346  20.1542  48.8468  8.01262  
63      2.72859 -22.17506   1.01754  -6.68274 -24.77797  -3.59495     (-20.313,-2.785) (-15.423,-0.866) (-1.862,-2.880) 18.8543  19.821  48.0176  8.02693  
64      2.60390 -21.66415   0.95449  -6.57401 -24.25006  -3.51594     (-19.972,-2.973) (-15.441,-0.912) (-1.692,-2.646) 18.5825  19.504  47.1943  8.04138  
65      2.47920 -21.15323   0.89144  -6.46528 -23.72214  -3.43692     (-19.632,-3.161) (-15.459,-0.958) (-1.521,-2.413) 18.3196  19.182  46.3771  8.056  
66      2.35451 -20.64232   0.82839  -6.35655 -23.19422  -3.35791     (-19.291,-3.349) (-15.477,-1.003) (-1.351,-2.179) 18.0474  18.7876  45.5663  8.07077  
67      2.22981 -20.13140   0.76534  -6.24782 -22.66630  -3.27889     (-18.951,-3.536) (-15.495,-1.049) (-1.181,-1.946) 17.7808  18.2141  44.7623  8.0857  
68      2.10511 -19.62049   0.70230  -6.13910 -22.13839  -3.19988     (-18.610,-3.724) (-15.513,-1.095) (-1.010,-1.713) 17.5237  17.6527  43.9655  8.07303  
69      1.98042 -19.10957   0.63925  -6.03037 -21.61047  -3.12086     (-18.270,-3.912) (-15.531,-1.140) (-0.840,-1.479) 17.2766  17.1047  43.1762  8.01865  
70      1.85572 -18.59865   0.57620  -5.92164 -21.08255  -3.04185     (-17.929,-4.100) (-15.549,-1.186) (-0.670,-1.246) 17.0397  16.5713  42.3949  7.9664  
71      1.73102 -18.08774   0.51315  -5.81291 -20.55463  -2.96283     (-17.589,-4.287) (-15.567,-1.232) (-0.499,-1.012) 16.8137  16.0542  41.622  7.91618  
72      1.60633 -17.57682   0.45011  -5.70418 -20.02671  -2.88382     (-17.248,-4.475) (-15.585,-1.277) (-0.329,-0.779) 16.5988  15.5548  40.858  7.8679  
73      1.48163 -17.06591   0.38706  -5.59545 -19.49880  -2.80480     (-16.907,-4.663) (-15.603,-1.323) (-0.158,-0.546) 16.3956  15.0749  40.1035  7.82146  
74      1.35693 -16.55499   0.32401  -5.48672 -18.97088  -2.72579     (-15.609,-16.555) (-4.839,-1.357) (-0.324,-0.012) 16.1956  14.6165  39.3309  7.78293  
75      1.23224 -16.04408   0.26096  -5.37799 -18.44296  -2.64677     (-15.457,-16.044) (-4.856,-1.232) (-0.261,-0.182) 15.742  14.1816  38.1948  7.82785  
76      1.10754 -15.53316   0.19791  -5.26926 -17.91504  -2.56776     (-15.304,-15.533) (-4.873,-1.108) (-0.198,-0.353) 15.2968  13.7725  37.0655  7.83205  
77      0.98285 -15.02224   0.13487  -5.16053 -17.38713  -2.48874     (-15.152,-15.022) (-4.891,-0.983) (-0.135,-0.523) 14.8563  13.348  35.9402  7.81517  
78      0.85815 -14.51133   0.07182  -5.05180 -16.85921  -2.40973     (-14.999,-14.511) (-4.908,-0.858) (-0.072,-0.693) 14.3886  12.9206  34.7924  7.79852  
79      0.73345 -14.00041   0.00877  -4.94308 -16.33129  -2.33071     (-14.847,-14.000) (-4.926,-0.733) (-0.009,-0.864) 13.929  12.3944  33.6513  7.78211  
80      0.60876 -13.48950  -0.05428  -4.83435 -15.80337  -2.25170     (-14.640,-4.889) (-13.435,-0.554) (-0.054,-1.088) 13.3579  12.0227  32.3952  7.79393  
81      0.48406 -12.97858  -0.11732  -4.72562 -15.27546  -2.17268     (-14.425,-4.843) (-12.861,-0.367) (-0.117,-1.322) 12.8175  11.6678  31.1309  7.81051  
82      0.35936 -12.46767  -0.18037  -4.61689 -14.74754  -2.09367     (-14.209,-4.797) (-12.287,-0.179) (-0.180,-1.555) 12.2916  11.2263  29.8801  7.82696  
83      0.23467 -11.95675  -0.24342  -4.50816 -14.21962  -2.01465     (-0.235,-4.743) (-11.722,-0.009) (-13.985,-1.780) 11.7002  10.378  28.6624  7.78211  
84      0.10997 -11.44583  -0.30647  -4.39943 -13.69170  -1.93564     (-0.110,-4.509) (-11.336,-0.196) (-13.582,-1.826) 11.0872  9.78386  27.0861  7.80857  
85     -0.01473 -10.93492  -0.36951  -4.29070 -13.16379  -1.85662     (-0.015,-4.291) (-10.935,-13.164) (-0.370,-1.857) 10.6374  9.23184  25.4823  7.78365  
86     -0.13942 -10.42400  -0.43256  -4.18197 -12.63587  -1.77761     (-0.139,-4.182) (-10.424,-12.636) (-0.433,-1.778) 9.87762  8.85521  23.6621  7.81638  
87     -0.26412  -9.91309  -0.49561  -4.07324 -12.10795  -1.69859     (-0.264,-4.073) (-9.913,-12.108) (-0.496,-1.699) 9.1178  8.48259  21.842  7.85005  
88     -0.38881  -9.40217  -0.55866  -3.96451 -11.58003  -1.61958     (-0.389,-3.965) (-9.402,-11.580) (-0.559,-1.620) 8.35798  7.95704  20.0218  7.88468  
89     -0.51351  -8.89126  -0.62171  -3.85578 -11.05212  -1.54056     (-0.514,-3.856) (-8.891,-11.052) (-0.622,-1.541) 7.59817  7.31926  18.2016  7.58184  
90     -0.63821  -8.38034  -0.68475  -3.74706 -10.52420  -1.46155     (-0.638,-3.747) (-8.380,-10.524) (-0.685,-1.462) 6.83835  6.60861  16.3815  6.81296  
91     -0.76290  -7.86943  -0.74780  -3.63833  -9.99628  -1.38253     (-0.763,-3.638) (-7.869,-9.996) (-0.748,-1.383) 6.07853  5.89886  14.5613  6.0418  
92     -0.88760  -7.35851  -0.81085  -3.52960  -9.46836  -1.30352     (-0.888,-3.530) (-7.359,-9.468) (-0.811,-1.304) 5.31872  5.1615  12.7411  5.26734  
93     -1.01230  -6.84759  -0.87390  -3.42087  -8.94044  -1.22450     (-1.012,-3.421) (-6.848,-8.940) (-0.874,-1.225) 4.5589  4.42415  10.921  4.48787  
94     -1.13699  -6.33668  -0.93694  -3.31214  -8.41253  -1.14549     (-1.137,-3.312) (-6.337,-8.413) (-0.937,-1.145) 3.79908  3.68679  9.10081  3.70024  
95     -1.26169  -5.82576  -0.99999  -3.20341  -7.88461  -1.06647     (-1.262,-3.203) (-5.826,-7.885) (-1.000,-1.066) 3.03927  2.94943  7.28065  2.89779  
96     -1.38639  -5.31485  -1.06304  -3.09468  -7.35669  -0.98746     (-1.386,-3.095) (-5.315,-7.357) (-1.063,-0.987) 2.27945  2.21207  5.46049  2.06332  
97     -1.51108  -4.80393  -1.12609  -2.98595  -6.82877  -0.90844     (-1.511,-2.986) (-4.804,-6.829) (-1.126,-0.908) 1.51963  1.47472  3.64033  1.12783  
98     -1.63578  -4.29302  -1.18914  -2.87722  -6.30086  -0.82943     (-1.636,-2.877) (-4.293,-6.301) (-1.189,-0.829) 0.759817  0.737358  1.82016  0.747421  
99     -1.76047  -3.78210  -1.25218  -2.76849  -5.77294  -0.75041     (-1.760,-2.768) (-3.782,-5.773) (-1.252,-0.750) 0  4.32341e-13  4.76837e-07  1.11114  
