Fol_2018-05-05.09_46_54.1_10.txt     Output is probe cell, reduced cell, NCDist distance between
37    -29.18943   1.04147 -48.61870 -194.29675 -164.30131 -222.03668     (-220.995,-193.255) (-1.041,-165.343) (-47.577,-28.148) 95.2422
38    -29.18943  -1.48565 -48.32386 -192.68160 -164.59616 -219.50956     (-29.189,-192.682) (-1.486,-164.596) (-48.324,-219.510) 94.4974
39    -29.18943  -4.01277 -48.02901 -191.06645 -164.89100 -216.98244     (-29.189,-191.066) (-4.013,-164.891) (-48.029,-216.982) 94.0513
40    -29.18943  -6.53989 -47.73417 -189.45129 -165.18584 -214.45532     (-29.189,-189.451) (-6.540,-165.186) (-47.734,-214.455) 93.769
41    -29.18943  -9.06700 -47.43933 -187.83614 -165.48068 -211.92821     (-29.189,-187.836) (-9.067,-165.481) (-47.439,-211.928) 93.6521
42    -29.18943 -11.59412 -47.14448 -186.22099 -165.77553 -209.40109     (-29.189,-186.221) (-11.594,-165.776) (-47.144,-209.401) 93.7013
43    -29.18943 -14.12124 -46.84964 -184.60583 -166.07037 -206.87397     (-29.189,-184.606) (-14.121,-166.070) (-46.850,-206.874) 93.9162
44    -29.18943 -16.64836 -46.55480 -182.99068 -166.36521 -204.34685     (-29.189,-182.991) (-16.648,-166.365) (-46.555,-204.347) 94.2957
45    -29.18943 -19.17547 -46.25996 -181.37552 -166.66005 -201.81974     (-29.189,-181.376) (-19.175,-166.660) (-46.260,-201.820) 94.8378
46    -29.18943 -21.70259 -45.96511 -179.76037 -166.95490 -199.29262     (-29.189,-179.760) (-21.703,-166.955) (-45.965,-199.293) 95.5398
47    -29.18943 -24.22971 -45.67027 -178.14522 -167.24974 -196.76550     (-29.189,-178.145) (-24.230,-167.250) (-45.670,-196.766) 96.3982
48    -29.18943 -26.75683 -45.37543 -176.53006 -167.54458 -194.23838     (-29.189,-176.530) (-26.757,-167.545) (-45.375,-194.238) 97.4089
49    -29.18943 -29.28394 -45.08059 -174.91491 -167.83943 -191.71127     (-29.189,-174.915) (-29.284,-167.839) (-45.081,-191.711) 98.51
50    -29.18943 -31.81106 -44.78574 -173.29976 -168.13427 -189.18415     (-29.189,-173.300) (-31.811,-168.134) (-44.786,-189.184) 98.2926
51    -29.18943 -34.33818 -44.49090 -171.68460 -168.42911 -186.65703     (-29.189,-171.685) (-34.338,-168.429) (-44.491,-186.657) 98.2333
52    -29.18943 -36.86530 -44.19606 -170.06945 -168.72395 -184.12991     (-29.189,-170.069) (-36.865,-168.724) (-44.196,-184.130) 98.3322
53    -29.18943 -39.39241 -43.90121 -168.45430 -169.01880 -181.60280     (-29.189,-168.454) (-39.392,-169.019) (-43.901,-181.603) 98.2362
54    -29.18943 -41.91953 -43.60637 -166.83914 -169.31364 -179.07568     (-29.189,-166.839) (-41.920,-169.314) (-43.606,-179.076) 97.4534
55    -29.18943 -44.44665 -43.31153 -165.22399 -169.60848 -176.54856     (-29.189,-165.224) (-44.447,-169.608) (-43.312,-176.549) 96.8249
56    -29.18943 -46.97377 -43.01669 -163.60884 -169.90332 -174.02144     (-29.189,-163.609) (-46.974,-169.903) (-43.017,-174.021) 96.067
57    -29.18943 -49.50088 -42.72184 -161.99368 -170.19817 -171.49432     (-29.189,-161.994) (-49.501,-170.198) (-42.722,-171.494) 93.9111
58    -29.18943 -52.02800 -42.42700 -160.37853 -170.49301 -168.96721     (-29.189,-160.379) (-52.028,-170.493) (-42.427,-168.967) 91.8741
59    -29.18943 -54.55512 -42.13216 -158.76337 -170.78785 -166.44009     (-29.189,-158.763) (-54.555,-170.788) (-42.132,-166.440) 89.964
60    -29.18943 -57.08224 -41.83732 -157.14822 -171.08269 -163.91297     (-29.189,-157.148) (-57.082,-171.083) (-41.837,-163.913) 88.189
61    -29.18943 -59.60935 -41.54247 -155.53307 -171.37754 -161.38585     (-29.189,-155.533) (-59.609,-171.378) (-41.542,-161.386) 86.5574
62    -29.18943 -62.13647 -41.24763 -153.91791 -171.67238 -158.85874     (-29.189,-153.918) (-62.136,-171.672) (-41.248,-158.859) 85.0775
63    -29.18943 -64.66359 -40.95279 -152.30276 -171.96722 -156.33162     (-29.189,-152.303) (-64.664,-171.967) (-40.953,-156.332) 83.7573
64    -29.18943 -67.19071 -40.65795 -150.68761 -172.26207 -153.80450     (-29.189,-150.688) (-67.191,-172.262) (-40.658,-153.805) 82.6044
65    -29.18943 -69.71782 -40.36310 -149.07245 -172.55691 -151.27738     (-29.189,-149.072) (-69.718,-172.557) (-40.363,-151.277) 81.6261
66    -29.18943 -72.24494 -40.06826 -147.45730 -172.85175 -148.75027     (-29.189,-147.457) (-72.245,-172.852) (-40.068,-148.750) 80.8286
67    -29.18943 -74.77206 -39.77342 -145.84215 -173.14659 -146.22315     (-29.189,-145.842) (-74.772,-173.147) (-39.773,-146.223) 80.2172
68    -29.18943 -77.29918 -39.47857 -144.22699 -173.44144 -143.69603     (-29.189,-144.227) (-77.299,-173.441) (-39.479,-143.696) 79.7964
69    -29.18943 -79.82629 -39.18373 -142.61184 -173.73628 -141.16891     (-29.189,-142.612) (-79.826,-173.736) (-39.184,-141.169) 79.569
70    -29.18943 -82.35341 -38.88889 -140.99669 -174.03112 -138.64180     (-29.189,-140.997) (-82.353,-174.031) (-38.889,-138.642) 79.5369
71    -29.18943 -84.88053 -38.59405 -139.38153 -174.32596 -136.11468     (-29.189,-139.382) (-84.881,-174.326) (-38.594,-136.115) 79.7001
72    -29.18943 -87.40765 -38.29920 -137.76638 -174.62081 -133.58756     (-29.189,-137.766) (-87.408,-174.621) (-38.299,-133.588) 80.0575
73    -29.18943 -89.93476 -38.00436 -136.15122 -174.91565 -131.06044     (-29.189,-136.151) (-89.935,-174.916) (-38.004,-131.060) 80.6065
74    -29.18943 -92.46188 -37.70952 -134.53607 -175.21049 -128.53333     (-29.189,-134.536) (-92.462,-175.210) (-37.710,-128.533) 81.3433
75    -29.18943 -94.98900 -37.41468 -132.92092 -175.50534 -126.00621     (-29.189,-132.921) (-94.989,-175.505) (-37.415,-126.006) 82.2628
76    -29.18943 -97.51612 -37.11983 -131.30576 -175.80018 -123.47909     (-29.189,-131.306) (-97.516,-175.800) (-37.120,-123.479) 83.2494
77    -29.18943 -100.04323 -36.82499 -129.69061 -176.09502 -120.95197     (-29.189,-129.691) (-100.043,-176.095) (-36.825,-120.952) 83.6413
78    -29.18943 -102.57035 -36.53015 -128.07546 -176.38986 -118.42486     (-29.189,-128.075) (-102.570,-176.390) (-36.530,-118.425) 82.8243
79    -29.18943 -105.09747 -36.23530 -126.46030 -176.68471 -115.89774     (-29.189,-126.460) (-105.097,-176.685) (-36.235,-115.898) 78.8802
80    -29.18943 -107.62459 -35.94046 -124.84515 -176.97955 -113.37062     (-29.189,-124.845) (-107.625,-176.980) (-35.940,-113.371) 74.9362
81    -29.18943 -110.15170 -35.64562 -123.23000 -177.27439 -110.84350     (-29.189,-123.230) (-110.152,-177.274) (-35.646,-110.844) 70.9922
82    -29.18943 -112.67882 -35.35078 -121.61484 -177.56923 -108.31639     (-29.189,-121.615) (-112.679,-177.569) (-35.351,-108.316) 67.0482
83    -29.18943 -115.20594 -35.05593 -119.99969 -177.86408 -105.78927     (-29.189,-120.000) (-115.206,-177.864) (-35.056,-105.789) 63.1042
84    -29.18943 -117.73306 -34.76109 -118.38454 -178.15892 -103.26215     (-29.189,-118.385) (-117.733,-178.159) (-34.761,-103.262) 59.1602
85    -29.18943 -120.26017 -34.46625 -116.76938 -178.45376 -100.73503     (-29.189,-116.769) (-120.260,-178.454) (-34.466,-100.735) 55.2162
86    -29.18943 -122.78729 -34.17141 -115.15423 -178.74861 -98.20792     (-29.189,-115.154) (-122.787,-178.749) (-34.171,-98.208) 51.2722
87    -29.18943 -125.31441 -33.87656 -113.53907 -179.04345 -95.68080     (-29.189,-113.539) (-125.314,-179.043) (-33.877,-95.681) 47.3281
88    -29.18943 -127.84153 -33.58172 -111.92392 -179.33829 -93.15368     (-29.189,-111.924) (-127.842,-179.338) (-33.582,-93.154) 43.3841
89    -29.18943 -130.36865 -33.28688 -110.30877 -179.63313 -90.62656     (-29.189,-110.309) (-130.369,-179.633) (-33.287,-90.627) 39.4401
90    -29.18943 -132.89576 -32.99203 -108.69361 -179.92798 -88.09945     (-29.189,-108.694) (-132.896,-179.928) (-32.992,-88.099) 35.4961
91    -29.18943 -135.42288 -32.69719 -107.07846 -180.22282 -85.57233     (-29.189,-107.078) (-135.423,-180.223) (-32.697,-85.572) 31.5521
92    -29.18943 -137.95000 -32.40235 -105.46331 -180.51766 -83.04521     (-29.189,-105.463) (-137.950,-180.518) (-32.402,-83.045) 27.6081
93    -29.18943 -140.47712 -32.10751 -103.84815 -180.81250 -80.51809     (-29.189,-103.848) (-140.477,-180.813) (-32.108,-80.518) 23.6641
94    -29.18943 -143.00423 -31.81266 -102.23300 -181.10735 -77.99098     (-29.189,-102.233) (-143.004,-181.107) (-31.813,-77.991) 19.7201
95    -29.18943 -145.53135 -31.51782 -100.61785 -181.40219 -75.46386     (-29.189,-100.618) (-145.531,-181.402) (-31.518,-75.464) 15.776
96    -29.18943 -148.05847 -31.22298 -99.00269 -181.69703 -72.93674     (-29.189,-99.003) (-148.058,-181.697) (-31.223,-72.937) 11.832
97    -29.18943 -150.58559 -30.92814 -97.38754 -181.99188 -70.40962     (-29.189,-97.388) (-150.586,-181.992) (-30.928,-70.410) 7.88802
98    -29.18943 -153.11270 -30.63329 -95.77238 -182.28672 -67.88251     (-29.189,-95.772) (-153.113,-182.287) (-30.633,-67.883) 3.94401
99    -29.18943 -155.63982 -30.33845 -94.15723 -182.58156 -65.35539     (-29.189,-94.157) (-155.640,-182.582) (-30.338,-65.355) 0
