Fol_2018-05-14.13_00_02.38_37.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -47.17469 -28.39141   2.17858 -42.74792   4.37822  -6.03345     (-21.311,-40.025) (-1.655,-31.338) (-2.723,-4.902) 19.9952  28.0828  
1    -47.14880 -28.36465   2.17367 -42.74520   4.34247  -6.03232     (-21.365,-40.093) (-1.690,-31.464) (-2.653,-4.826) 19.9764  28.036  
2    -47.12291 -28.33788   2.16877 -42.74247   4.30672  -6.03118     (-21.418,-40.160) (-1.724,-31.590) (-2.582,-4.751) 19.958  27.9893  
3    -47.09702 -28.31112   2.16386 -42.73974   4.27097  -6.03005     (-21.472,-40.228) (-1.759,-31.715) (-2.512,-4.676) 19.9398  27.9428  
4    -47.07113 -28.28436   2.15895 -42.73702   4.23521  -6.02892     (-21.525,-40.296) (-1.794,-31.841) (-2.442,-4.600) 19.9219  27.8964  
5    -47.04524 -28.25759   2.15405 -42.73429   4.19946  -6.02779     (-21.578,-40.363) (-1.828,-31.967) (-2.371,-4.525) 19.9044  27.8502  
6    -47.01935 -28.23083   2.14914 -42.73157   4.16371  -6.02665     (-21.632,-40.431) (-1.863,-32.093) (-2.301,-4.450) 19.8871  27.8041  
7    -46.99346 -28.20407   2.14423 -42.72884   4.12796  -6.02552     (-21.685,-40.498) (-1.898,-32.219) (-2.230,-4.375) 19.8701  27.7582  
8    -46.96757 -28.17731   2.13933 -42.72612   4.09220  -6.02439     (-21.739,-40.566) (-1.932,-32.344) (-2.160,-4.299) 19.8535  27.7124  
9    -46.94168 -28.15054   2.13442 -42.72339   4.05645  -6.02325     (-21.792,-40.634) (-1.967,-32.470) (-2.090,-4.224) 19.8371  27.6668  
10    -46.91579 -28.12378   2.12952 -42.72066   4.02070  -6.02212     (-21.845,-40.701) (-2.001,-32.596) (-2.019,-4.149) 19.8211  27.6213  
11    -46.88991 -28.09702   2.12461 -42.71794   3.98495  -6.02099     (-21.899,-40.769) (-2.036,-32.722) (-1.949,-4.074) 19.8053  27.576  
