Fol_2018-05-14.17_24_05.1_45.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     11.19936 -54.29564 -50.81177   8.84357  -4.65182 -12.56834     (-3.725,-32.357) (-4.192,-37.257) (-2.356,-0.460) 0  0  
1     11.04862 -53.78954 -50.32232   8.42741  -4.98116 -12.44603     (-4.019,-33.227) (-3.446,-36.652) (-2.621,-1.535) 1.72921  1.72921  
2     10.89787 -53.28344 -49.83286   8.01124  -5.31051 -12.32373     (-4.312,-34.097) (-2.701,-36.048) (-2.887,-2.610) 3.45843  3.45843  
3     10.74712 -52.77734 -49.34341   7.59507  -5.63985 -12.20142     (-4.606,-34.968) (-1.955,-35.444) (-3.152,-3.685) 5.18764  5.18764  
4     10.59637 -52.27124 -48.85395   7.17890  -5.96919 -12.07912     (-4.900,-35.838) (-1.210,-34.840) (-3.417,-4.759) 5.8837  5.8837     glitch
5     10.44562 -51.76514 -48.36450   6.76274  -6.29853 -11.95681     (-5.194,-36.708) (-0.464,-34.236) (-3.683,-5.834) 6.79051  6.79051  
6     10.29487 -51.25904 -47.87504   6.34657  -6.62787 -11.83450     (-6.628,-37.297) (-0.281,-33.913) (-3.667,-5.207) 6.66818  6.66818  
7     10.14412 -50.75294 -47.38559   5.93040  -6.95721 -11.71220     (-6.957,-37.422) (-1.027,-34.055) (-3.187,-4.755) 6.08053  6.08053  
8      9.99337 -50.24684 -46.89614   5.51423  -7.28655 -11.58989     (-7.287,-37.547) (-1.772,-34.196) (-2.707,-4.303) 5.63468  5.63468  
9      9.84263 -49.74074 -46.40668   5.09807  -7.61590 -11.46759     (-7.616,-37.671) (-2.518,-34.337) (-2.227,-3.852) 5.3661  5.3661  
10      9.69188 -49.23464 -45.91723   4.68190  -7.94524 -11.34528     (-7.945,-37.796) (-3.263,-34.479) (-1.747,-3.400) 5.30178  5.30178  
11      9.54113 -48.72854 -45.42777   4.26573  -8.27458 -11.22298     (-8.275,-37.921) (-4.009,-34.620) (-1.267,-2.948) 5.44897  5.44897  
12      9.39038 -48.22244 -44.93832   3.84957  -8.60392 -11.10067     (-8.604,-38.046) (-4.754,-34.761) (-0.786,-2.497) 5.79157  5.79157  
13      9.23963 -47.71634 -44.44886   3.43340  -8.93326 -10.97836     (-8.933,-38.170) (-5.500,-34.903) (-0.306,-2.045) 6.29776  6.29776  
14      9.08888 -47.21024 -43.95941   3.01723  -9.26260 -10.85606     (-9.089,-6.072) (-38.121,-34.871) (-0.174,-1.767) 6.68299  38.6693     glitch
15      8.93813 -46.70414 -43.46996   2.60106  -9.59194 -10.73375     (-8.938,-6.337) (-37.766,-34.532) (-0.654,-1.796) 6.72184  38.4802  
16      8.78738 -46.19804 -42.98050   2.18490  -9.92128 -10.61145     (-8.787,-6.602) (-37.411,-34.193) (-1.134,-1.824) 6.84359  38.3049  
17      8.63664 -45.69194 -42.49105   1.76873 -10.25063 -10.48914     (-8.637,-6.868) (-37.055,-33.854) (-1.614,-1.853) 7.04395  38.1436  
18      8.48589 -45.18584 -42.00159   1.35256 -10.57997 -10.36684     (-8.486,-7.133) (-36.700,-33.516) (-2.094,-1.881) 7.31646  37.9966  
19      8.33514 -44.67974 -41.51214   0.93639 -10.90931 -10.24453     (-8.335,-7.399) (-36.345,-33.177) (-2.574,-1.909) 7.46363  37.8639  
20      8.18439 -44.17364 -41.02268   0.52023 -11.23865 -10.12222     (-8.184,-7.664) (-35.989,-32.838) (-3.054,-1.938) 7.67781  37.7457  
21      8.03364 -43.66754 -40.53323   0.10406 -11.56799  -9.99992     (-8.034,-7.930) (-35.634,-32.500) (-3.534,-1.966) 7.95756  37.6421  
22      7.88289 -43.16144 -40.04378  -0.31211 -11.89733  -9.87761     (-7.883,-8.195) (-35.279,-32.161) (-4.014,-1.995) 8.29625  37.4171  
23      7.73214 -42.65534 -39.55432  -0.72827 -12.22667  -9.75531     (-7.732,-8.460) (-34.923,-31.822) (-4.495,-2.023) 8.68697  37.0456  
24      7.58139 -42.14924 -39.06487  -1.14444 -12.55602  -9.63300     (-7.581,-8.726) (-34.568,-31.483) (-4.975,-2.052) 9.12306  36.6858  
25      7.43064 -41.64314 -38.57541  -1.56061 -12.88536  -9.51070     (-7.431,-8.991) (-34.212,-31.145) (-5.455,-2.080) 9.59833  36.3379  
26      7.27990 -41.13704 -38.08596  -1.97678 -13.21470  -9.38839     (-7.280,-9.257) (-33.857,-30.806) (-5.935,-2.108) 10.1073  36.0024  
27      7.12915 -40.63094 -37.59650  -2.39294 -13.54404  -9.26608     (-7.129,-9.522) (-33.502,-30.467) (-6.415,-2.137) 10.645  35.6796  
28      6.97840 -40.12484 -37.10705  -2.80911 -13.87338  -9.14378     (-6.978,-9.788) (-33.146,-30.129) (-6.895,-2.165) 11.2074  35.3699  
29      6.82765 -39.61874 -36.61759  -3.22528 -14.20272  -9.02147     (-6.828,-10.053) (-32.791,-29.790) (-7.375,-2.194) 11.791  35.0735  
30      6.67690 -39.11264 -36.12814  -3.64144 -14.53206  -8.89917     (-6.677,-10.318) (-32.436,-29.451) (-7.855,-2.222) 12.3928  34.7909  
31      6.52615 -38.60654 -35.63869  -4.05761 -14.86140  -8.77686     (-6.526,-10.584) (-32.080,-29.113) (-8.335,-2.251) 13.0101  34.5223  
32      6.37540 -38.10044 -35.14923  -4.47378 -15.19075  -8.65456     (-6.375,-10.849) (-31.725,-28.774) (-8.815,-2.279) 13.641  34.2681  
