PointDistanceFollower   Jun 17 2018   mode =  LINE3 
LINE3_RAND_20%_.61_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   55   CS6Dist  4
PointDistanceFollower  Jun 17 2018  mode = LINE3
LINE3_RAND_20%_.61_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -1469.98947 647.30452 -1833.54372 -1813.77229 1238.80911 -2022.63702     (-594.735,-574.963) (-591.505,-1238.809) (-231.180,-783.828)     -1799.54381 200.26939 -2615.28215 -2744.47715 788.00536 -1867.33458     (-1827.277,-1956.472) (-587.736,-788.005) (-1011.538,-1079.329)      1611.66  1611.66  
1    -1452.85408 635.66803 -1825.40251 -1787.38217 1206.43281 -2024.67687     (-618.970,-580.949) (-570.765,-1206.433) (-246.421,-818.244)     -1782.40842 188.63290 -2607.14094 -2718.08702 755.62907 -1869.37443     (-1851.512,-1962.458) (-566.996,-755.629) (-1026.779,-1113.745)      1643.72  1643.72  
2    -1435.71869 624.03154 -1817.26129 -1760.99204 1174.05652 -2026.71672     (-643.205,-586.936) (-550.025,-1174.057) (-261.662,-852.660)     -1765.27303 176.99641 -2598.99972 -2691.69690 723.25277 -1871.41428     (-1875.747,-1968.444) (-546.256,-723.253) (-1042.020,-1148.162)      1677.26  1677.26  
3    -1418.58330 612.39505 -1809.12007 -1734.60192 1141.68023 -2028.75657     (-667.440,-592.922) (-529.285,-1141.680) (-276.903,-887.076)     -1748.13764 165.35992 -2590.85850 -2665.30677 690.87648 -1873.45413     (-1899.982,-1974.430) (-525.517,-690.876) (-1057.261,-1182.578)      1712.21  1712.21  
4    -1401.44791 600.75856 -1800.97885 -1708.21179 1109.30393 -2030.79642     (-691.675,-598.908) (-508.545,-1109.304) (-292.144,-921.492)     -1731.00225 153.72343 -2582.71728 -2638.91665 658.50018 -1875.49398     (-1924.217,-1980.416) (-504.777,-658.500) (-1072.502,-1216.994)      1748.47  1748.47  
5    -1384.31252 589.12207 -1792.83763 -1681.82167 1076.92764 -2032.83627     (-715.910,-604.894) (-487.806,-1076.928) (-307.385,-955.909)     -1713.86686 142.08695 -2574.57606 -2612.52652 626.12389 -1877.53383     (-1948.452,-1986.403) (-484.037,-626.124) (-1087.743,-1251.410)      1785.96  1785.96  
6    -1367.17714 577.48558 -1784.69641 -1655.43154 1044.55135 -2034.87612     (-740.145,-610.880) (-467.066,-1044.551) (-322.626,-990.325)     -1696.73147 130.45046 -2566.43484 -2586.13639 593.74760 -1879.57368     (-1972.687,-1992.389) (-463.297,-593.748) (-1102.984,-1285.826)      1824.61  1824.61  
7    -1350.04175 565.84909 -1776.55519 -1629.04141 1012.17505 -2036.91597     (-764.380,-616.866) (-446.326,-1012.175) (-337.867,-1024.741)     -1679.59608 118.81397 -2558.29362 -2559.74627 561.37130 -1881.61353     (-1996.922,-1998.375) (-442.557,-561.371) (-1118.225,-1320.242)      1862.71  1862.71  
8    -1332.90636 554.21260 -1768.41397 -1602.65129 979.79876 -2038.95582     (-788.615,-622.853) (-425.586,-979.799) (-353.108,-1059.157)     -1662.46069 107.17748 -2550.15240 -2533.35614 528.99501 -1883.65338     (-2021.157,-2004.361) (-421.818,-528.995) (-1133.466,-1354.658)      1897.08  1897.08  
9    -1315.77097 542.57611 -1760.27275 -1576.26116 947.42247 -2040.99567     (-812.850,-628.839) (-404.846,-947.422) (-368.349,-1093.573)     -1645.32530  95.54099 -2542.01118 -2506.96602 496.61872 -1885.69323     (-2045.392,-2010.347) (-401.078,-496.619) (-1148.707,-1389.075)      1932.67  1932.67  
