Fol_2018-05-14.12_57_47.29_28.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -1.56105   3.73469   7.16158 -30.21559 -27.77730 -35.51349     (-28.044,-7.162) (-3.735,-13.454) (-8.423,-1.561) 15.6501  15.6935  
1     -1.58756   3.72722   7.14598 -30.19251 -27.76296 -35.47950     (-28.025,-7.146) (-3.727,-13.471) (-8.446,-1.588) 15.6219  15.6997  
2     -1.61407   3.71974   7.13038 -30.16943 -27.74862 -35.44551     (-28.006,-7.130) (-3.720,-13.488) (-8.469,-1.614) 15.5942  15.7063  
3     -1.64058   3.71226   7.11478 -30.14636 -27.73429 -35.41153     (-27.987,-7.115) (-3.712,-13.505) (-8.492,-1.641) 15.5669  15.7135  
4     -1.66709   3.70479   7.09918 -30.12328 -27.71995 -35.37754     (-27.968,-7.099) (-3.705,-13.522) (-8.515,-1.667) 15.5401  15.7211  
5     -1.69360   3.69731   7.08358 -30.10020 -27.70561 -35.34355     (-27.949,-7.084) (-3.697,-13.538) (-8.538,-1.694) 15.5138  15.7293  
6     -1.72011   3.68983   7.06798 -30.07713 -27.69127 -35.30957     (-27.930,-7.068) (-3.690,-13.555) (-8.562,-1.720) 15.4881  15.7381  
7     -1.74662   3.68236   7.05238 -30.05405 -27.67694 -35.27558     (-27.911,-7.052) (-3.682,-13.572) (-8.585,-1.747) 15.4628  15.7473  
8     -1.77312   3.67488   7.03678 -30.03097 -27.66260 -35.24159     (-27.892,-7.037) (-3.675,-13.589) (-8.608,-1.773) 15.438  15.7571  
9     -1.79963   3.66740   7.02118 -30.00789 -27.64826 -35.20761     (-27.873,-7.021) (-3.667,-13.606) (-8.631,-1.800) 15.4137  15.7674  
10     -1.82614   3.65993   7.00558 -29.98482 -27.63392 -35.17362     (-27.854,-7.006) (-3.660,-13.623) (-8.654,-1.826) 15.3899  15.7782  
11     -1.85265   3.65245   6.98998 -29.96174 -27.61959 -35.13964     (-27.835,-6.990) (-3.652,-13.640) (-8.677,-1.853) 15.3666  15.7896  
12     -1.87916   3.64497   6.97437 -29.93866 -27.60525 -35.10565     (-27.816,-6.974) (-3.645,-13.656) (-8.700,-1.879) 15.3438  15.8014  
13     -1.90567   3.63750   6.95877 -29.91559 -27.59091 -35.07166     (-27.797,-6.959) (-3.637,-13.673) (-8.723,-1.906) 15.3215  15.8039  
14     -1.93218   3.63002   6.94317 -29.89251 -27.57657 -35.03768     (-27.778,-6.943) (-3.630,-13.690) (-8.746,-1.932) 15.2997  15.7833  
15     -1.95869   3.62254   6.92757 -29.86943 -27.56224 -35.00369     (-27.759,-6.928) (-3.623,-13.707) (-8.769,-1.959) 15.2785  15.7633  
16     -1.98520   3.61506   6.91197 -29.84636 -27.54790 -34.96970     (-27.740,-6.912) (-3.615,-13.724) (-8.792,-1.985) 15.2577  15.7437  
17     -2.01171   3.60759   6.89637 -29.82328 -27.53356 -34.93572     (-27.721,-6.896) (-3.608,-13.741) (-8.815,-2.012) 15.2375  15.7246  
18     -2.03822   3.60011   6.88077 -29.80020 -27.51922 -34.90173     (-27.702,-6.881) (-3.600,-13.758) (-8.838,-2.038) 15.2299  15.2299  
19     -2.06473   3.59263   6.86517 -29.77712 -27.50489 -34.86774     (-27.682,-6.865) (-3.593,-13.775) (-8.862,-2.065) 15.2264  15.2264  
20     -2.09124   3.58516   6.84957 -29.75405 -27.49055 -34.83376     (-27.663,-6.850) (-3.585,-13.791) (-8.885,-2.091) 15.223  15.223  
21     -2.11775   3.57768   6.83397 -29.73097 -27.47621 -34.79977     (-27.644,-6.834) (-3.578,-13.808) (-8.908,-2.118) 15.2199  15.2199  
22     -2.14426   3.57020   6.81837 -29.70789 -27.46187 -34.76578     (-27.625,-6.818) (-3.570,-13.825) (-8.931,-2.144) 15.2169  15.2169  
23     -2.17077   3.56273   6.80277 -29.68482 -27.44754 -34.73180     (-27.606,-6.803) (-3.563,-13.842) (-8.954,-2.171) 15.2142  15.2142  
24     -2.19728   3.55525   6.78717 -29.66174 -27.43320 -34.69781     (-27.587,-6.787) (-3.555,-13.859) (-8.977,-2.197) 15.2116  15.2116  
25     -2.22379   3.54777   6.77157 -29.63866 -27.41886 -34.66383     (-27.568,-6.772) (-3.548,-13.876) (-9.000,-2.224) 15.2093  15.2093  
26     -2.25030   3.54030   6.75597 -29.61558 -27.40452 -34.62984     (-27.549,-6.756) (-3.540,-13.893) (-9.023,-2.250) 15.2071  15.2071  
27     -2.27681   3.53282   6.74037 -29.59251 -27.39019 -34.59585     (-27.530,-6.740) (-3.533,-13.909) (-9.046,-2.277) 15.2051  15.2051  
28     -2.30332   3.52534   6.72477 -29.56943 -27.37585 -34.56187     (-27.511,-6.725) (-3.525,-13.926) (-9.069,-2.303) 15.2034  15.2034  
29     -2.32983   3.51787   6.70917 -29.54635 -27.36151 -34.52788     (-27.492,-6.709) (-3.518,-13.943) (-9.092,-2.330) 15.2018  15.2018  
30     -2.35634   3.51039   6.69357 -29.52328 -27.34717 -34.49389     (-27.473,-6.694) (-3.510,-13.960) (-9.115,-2.356) 15.2005  15.2005  
31     -2.38284   3.50291   6.67797 -29.50020 -27.33284 -34.45991     (-27.454,-6.678) (-3.503,-13.977) (-9.138,-2.383) 15.1993  15.1993  
