Fol_2018-05-14.12_56_10.23_22.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.2352  43.8063  
1    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.2453  43.8045  
2    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.2554  43.8028  
3    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.2654  43.801  
4    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.2756  43.7992  
5    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.2857  43.7974  
6    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.2958  43.7956  
7    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.3059  43.7939  
8    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.316  43.7921  
9    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.3262  43.7903  
10    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.3363  43.7886  
11    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.3465  43.7868  
12    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.3566  43.785  
13    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.3668  43.7832  
14    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.3769  43.7815  
15    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.3871  43.7797  
16    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.3973  43.7779  
17    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.4075  43.7762  
18    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.4177  43.7744  
19    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.4278  43.7726  
20    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.438  43.7709  
21    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.4483  43.7691  
22    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.4585  43.7674  
23    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.4687  43.7656  
24    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.4789  43.7638  
25    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.4891  43.7621  
26    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.4994  43.7603  
27    -11.98005  -0.67673 -37.54893 -17.02803  -6.17826  -0.35885     (-11.980,-17.028) (-0.677,-6.178) (-37.549,-0.359) 77.5096  43.7586  
