Fol_2018-05-14.12_50_21.2_1.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -17.95381  -4.58640  16.14701 -29.16001 -26.77935  -8.24483     (-0.524,-10.632) (-5.515,-0.928) (-12.439,-11.903) 11.309  11.309  
1    -17.93636  -4.58733  16.11839 -29.14147 -26.75348  -8.24849     (-0.596,-10.635) (-5.483,-0.896) (-12.453,-11.940) 11.3398  11.3398  
2    -17.91892  -4.58826  16.08978 -29.12292 -26.72760  -8.25215     (-0.668,-10.638) (-5.452,-0.864) (-12.467,-11.977) 11.3711  11.3711  
3    -17.90147  -4.58919  16.06116 -29.10437 -26.70172  -8.25581     (-0.740,-10.641) (-5.421,-0.831) (-12.481,-12.014) 11.4026  11.4026  
4    -17.88402  -4.59011  16.03255 -29.08583 -26.67585  -8.25948     (-0.812,-10.643) (-5.389,-0.799) (-12.495,-12.050) 11.4345  11.4345  
5    -17.86658  -4.59104  16.00393 -29.06728 -26.64997  -8.26314     (-0.884,-10.646) (-5.358,-0.767) (-12.509,-12.087) 11.4668  11.4668  
6    -17.84913  -4.59197  15.97532 -29.04873 -26.62409  -8.26680     (-0.956,-10.649) (-5.327,-0.735) (-12.523,-12.124) 11.4995  11.4995  
7    -17.83168  -4.59290  15.94670 -29.03019 -26.59822  -8.27046     (-1.027,-10.652) (-5.295,-0.702) (-12.536,-12.161) 11.5324  11.5324  
8    -17.81423  -4.59383  15.91809 -29.01164 -26.57234  -8.27412     (-1.099,-10.654) (-5.264,-0.670) (-12.550,-12.198) 11.5658  11.5658  
9    -17.79679  -4.59476  15.88947 -28.99310 -26.54646  -8.27778     (-1.171,-10.657) (-5.232,-0.638) (-12.564,-12.235) 11.5994  11.5994  
10    -17.77934  -4.59569  15.86086 -28.97455 -26.52058  -8.28145     (-1.243,-10.660) (-5.201,-0.605) (-12.578,-12.272) 11.6334  11.6334  
11    -17.76189  -4.59662  15.83224 -28.95600 -26.49471  -8.28511     (-1.315,-10.662) (-5.170,-0.573) (-12.592,-12.309) 11.6678  11.6678  
12    -17.74445  -4.59755  15.80363 -28.93746 -26.46883  -8.28877     (-1.387,-10.665) (-5.138,-0.541) (-12.606,-12.345) 11.7025  11.7025  
13    -17.72700  -4.59848  15.77501 -28.91891 -26.44295  -8.29243     (-1.459,-10.668) (-5.107,-0.509) (-12.620,-12.382) 11.7375  11.7375  
14    -17.70955  -4.59941  15.74640 -28.90037 -26.41708  -8.29609     (-1.531,-10.671) (-5.076,-0.476) (-12.634,-12.419) 11.7728  11.7728  
15    -17.69210  -4.60034  15.71778 -28.88182 -26.39120  -8.29976     (-1.603,-10.673) (-5.044,-0.444) (-12.648,-12.456) 11.8085  11.8085  
16    -17.67466  -4.60127  15.68917 -28.86327 -26.36532  -8.30342     (-1.674,-10.676) (-5.013,-0.412) (-12.662,-12.493) 11.8444  11.8444  
17    -17.65721  -4.60219  15.66055 -28.84473 -26.33945  -8.30708     (-1.746,-10.679) (-4.982,-0.379) (-12.676,-12.530) 11.8807  11.8807  
18    -17.63976  -4.60312  15.63194 -28.82618 -26.31357  -8.31074     (-1.818,-10.682) (-4.950,-0.347) (-12.689,-12.567) 11.9174  11.9174  
19    -17.62232  -4.60405  15.60333 -28.80763 -26.28769  -8.31440     (-1.890,-10.684) (-4.919,-0.315) (-12.703,-12.604) 11.9543  11.9543  
20    -17.60487  -4.60498  15.57471 -28.78909 -26.26182  -8.31806     (-1.962,-10.687) (-4.888,-0.283) (-12.717,-12.640) 11.9915  11.9915  
21    -17.58742  -4.60591  15.54610 -28.77054 -26.23594  -8.32173     (-2.034,-10.690) (-4.856,-0.250) (-12.731,-12.677) 12.0291  12.0291  
22    -17.56997  -4.60684  15.51748 -28.75200 -26.21006  -8.32539     (-2.106,-10.693) (-4.825,-0.218) (-12.745,-12.714) 12.0591  12.0669  
23    -17.55253  -4.60777  15.48887 -28.73345 -26.18418  -8.32905     (-2.178,-10.695) (-4.794,-0.186) (-12.759,-12.751) 12.0874  12.1051  
24    -17.53508  -4.60870  15.46025 -28.71490 -26.15831  -8.33271     (-2.250,-10.698) (-4.762,-0.153) (-12.773,-12.788) 12.1159  12.1436  
25    -17.51763  -4.60963  15.43164 -28.69636 -26.13243  -8.33637     (-2.321,-10.701) (-4.731,-0.121) (-12.787,-12.825) 12.1449  12.1823  
26    -17.50019  -4.61056  15.40302 -28.67781 -26.10655  -8.34003     (-2.393,-10.704) (-4.699,-0.089) (-12.801,-12.862) 12.1742  12.2214  
27    -17.48274  -4.61149  15.37441 -28.65926 -26.08068  -8.34370     (-2.465,-10.706) (-4.668,-0.057) (-12.815,-12.899) 12.2038  12.2607  
28    -17.46529  -4.61242  15.34579 -28.64072 -26.05480  -8.34736     (-2.537,-10.709) (-4.637,-0.024) (-12.829,-12.935) 12.2337  12.3003  
29    -17.44784  -4.61334  15.31718 -28.62217 -26.02892  -8.35102     (-12.835,-10.704) (-4.613,-0.008) (-2.601,-12.964) 12.2641  12.3402  
30    -17.43040  -4.61427  15.28856 -28.60363 -26.00305  -8.35468     (-12.816,-10.674) (-4.614,-0.040) (-2.641,-12.969) 12.2947  12.3804  
