Fol_2018-05-14.17_25_15.1_89.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      3.36861 -45.47380 -48.32705   0.05493   1.60010 -10.78828     (-1.600,-33.826) (-5.878,-4.969) (-36.790,-1.655) 0  9.53674e-07  
1      3.31842 -45.07384 -48.21051  -0.28730   1.53375 -10.69602     (-1.534,-34.410) (-6.669,-4.852) (-36.972,-1.246) 1.0888  1.0888  
2      3.26823 -44.67388 -48.09397  -0.62954   1.46740 -10.60377     (-1.467,-34.994) (-7.461,-4.736) (-37.155,-0.838) 2.1776  2.1776  
3      3.21804 -44.27393 -47.97743  -0.97177   1.40105 -10.51151     (-1.401,-35.578) (-8.252,-4.619) (-37.338,-0.429) 3.2664  3.2664  
4      3.16785 -43.87397 -47.86089  -1.31401   1.33470 -10.41926     (-1.335,-36.162) (-9.043,-4.503) (-37.521,-0.021) 4.3552  4.3552  
5      3.11766 -43.47401 -47.74435  -1.65624   1.26835 -10.32700     (-9.447,-36.358) (-0.880,-3.998) (-38.092,-0.388) 5.14527  9.85888     glitch
6      3.06747 -43.07406 -47.62781  -1.99848   1.20199 -10.23475     (-9.829,-36.534) (-0.406,-3.473) (-38.683,-0.796) 6.01675  10.5621  
7      3.01728 -42.67410 -47.51127  -2.34072   1.13564 -10.14249     (-1.136,-36.640) (-0.069,-3.017) (-39.205,-10.142) 6.76327  11.1154  
8      2.96709 -42.27414 -47.39473  -2.68295   1.06929 -10.05024     (-1.069,-36.340) (-0.544,-2.967) (-39.322,-10.050) 6.51948  10.7679  
9      2.91691 -41.87419 -47.27819  -3.02519   1.00294  -9.95798     (-1.003,-36.040) (-1.019,-2.917) (-39.438,-9.958) 6.32092  10.4418  
10      2.86672 -41.47423 -47.16164  -3.36742   0.93659  -9.86573     (-0.937,-35.741) (-1.494,-2.867) (-39.555,-9.866) 6.17196  10.1393  
11      2.81653 -41.07427 -47.04510  -3.70966   0.87024  -9.77347     (-0.870,-35.441) (-1.969,-2.817) (-39.672,-9.773) 6.07626  9.8624  
12      2.76634 -40.67432 -46.92856  -4.05190   0.80388  -9.68122     (-0.804,-35.142) (-2.444,-2.766) (-39.788,-9.681) 6.03634  9.6134  
13      2.71615 -40.27436 -46.81202  -4.39413   0.73753  -9.58896     (-0.738,-34.842) (-2.919,-2.716) (-39.905,-9.589) 6.0533  9.3945  
14      2.66596 -39.87440 -46.69548  -4.73637   0.67118  -9.49671     (-0.671,-34.542) (-3.394,-2.666) (-40.021,-9.497) 6.12668  9.20785  
15      2.61577 -39.47445 -46.57894  -5.07860   0.60483  -9.40445     (-0.605,-34.243) (-3.869,-2.616) (-40.138,-9.404) 6.25449  9.05544  
16      2.56558 -39.07449 -46.46240  -5.42084   0.53848  -9.31220     (-0.538,-33.943) (-4.344,-2.566) (-40.254,-9.312) 6.43348  8.93903  
17      2.51539 -38.67453 -46.34586  -5.76307   0.47213  -9.21994     (-0.472,-33.644) (-4.819,-2.515) (-40.371,-9.220) 6.65953  8.86002  
18      2.46520 -38.27458 -46.22932  -6.10531   0.40577  -9.12769     (-0.406,-33.344) (-5.294,-2.465) (-40.487,-9.128) 6.92804  8.81944  
19      2.41502 -37.87462 -46.11278  -6.44755   0.33942  -9.03543     (-0.339,-33.045) (-5.769,-2.415) (-40.604,-9.035) 7.23428  8.8178  
20      2.36483 -37.47467 -45.99624  -6.78978   0.27307  -8.94318     (-0.273,-32.745) (-6.244,-2.365) (-40.720,-8.943) 7.57367  8.85513  
21      2.31464 -37.07471 -45.87970  -7.13202   0.20672  -8.85092     (-0.207,-32.445) (-6.719,-2.315) (-40.837,-8.851) 7.94197  8.93095  
22      2.26445 -36.67475 -45.76316  -7.47425   0.14037  -8.75867     (-0.140,-32.146) (-7.194,-2.264) (-40.954,-8.759) 8.33534  9.04427  
23      2.21426 -36.27480 -45.64662  -7.81649   0.07402  -8.66641     (-0.074,-31.846) (-7.668,-2.214) (-41.070,-8.666) 8.7504  9.19373  
24      2.16407 -35.87484 -45.53008  -8.15872   0.00766  -8.57416     (-0.008,-31.547) (-8.143,-2.164) (-41.187,-8.574) 9.18422  9.37758  
25      2.11388 -35.47488 -45.41353  -8.50096  -0.05869  -8.48190     (-0.059,-31.306) (-8.560,-41.244) (-2.055,-8.423) 9.50994  9.55069  
26      2.06369 -35.07493 -45.29699  -8.84320  -0.12504  -8.38965     (-0.125,-31.073) (-8.968,-41.295) (-1.939,-8.265) 9.65776  9.92043  
27      2.01350 -34.67497 -45.18045  -9.18543  -0.19139  -8.29739     (-0.191,-30.839) (-9.377,-41.345) (-1.822,-8.106) 9.83056  10.3028  
28      1.96331 -34.27501 -45.06391  -9.52767  -0.25774  -8.20514     (-0.258,-30.606) (-9.785,-41.395) (-1.706,-7.947) 10.027  10.6965  
29      1.91313 -33.87506 -44.94737  -9.86990  -0.32409  -8.11288     (-0.324,-30.373) (-10.194,-41.445) (-1.589,-7.789) 10.2458  11.1003  
30      1.86294 -33.47510 -44.83083 -10.21214  -0.39045  -8.02063     (-0.390,-30.140) (-10.603,-41.495) (-1.472,-7.630) 10.4855  11.5131  
31      1.81275 -33.07514 -44.71429 -10.55437  -0.45680  -7.92837     (-0.457,-29.906) (-11.011,-41.546) (-1.356,-7.472) 10.7448  11.9341  
32      1.76256 -32.67519 -44.59775 -10.89661  -0.52315  -7.83612     (-0.523,-29.673) (-11.420,-41.596) (-1.239,-7.313) 11.0221  12.3622  
33      1.71237 -32.27523 -44.48121 -11.23885  -0.58950  -7.74386     (-0.590,-29.440) (-11.828,-41.646) (-1.123,-7.154) 11.3163  12.797  
34      1.66218 -31.87527 -44.36467 -11.58108  -0.65585  -7.65161     (-0.656,-29.207) (-12.237,-41.696) (-1.006,-6.996) 11.626  13.2376  
35      1.61199 -31.47532 -44.24813 -11.92332  -0.72220  -7.55935     (-0.722,-28.974) (-12.646,-41.746) (-0.890,-6.837) 11.95  13.6835  
36      1.56180 -31.07536 -44.13159 -12.26555  -0.78856  -7.46710     (-0.789,-28.740) (-13.054,-41.797) (-0.773,-6.679) 12.2873  14.1343  
37      1.51161 -30.67540 -44.01505 -12.60779  -0.85491  -7.37484     (-0.855,-28.507) (-13.463,-41.847) (-0.657,-6.520) 12.6366  14.5894  
38      1.46142 -30.27545 -43.89851 -12.95002  -0.92126  -7.28259     (-0.921,-28.274) (-13.871,-41.897) (-0.540,-6.361) 12.9971  15.0486  
39      1.41124 -29.87549 -43.78197 -13.29226  -0.98761  -7.19033     (-0.988,-28.041) (-14.280,-41.947) (-0.424,-6.203) 13.3679  15.5113  
40      1.36105 -29.47553 -43.66543 -13.63450  -1.05396  -7.09808     (-1.054,-27.807) (-14.688,-41.997) (-0.307,-6.044) 13.7481  15.9774  
41      1.31086 -29.07558 -43.54888 -13.97673  -1.12031  -7.00582     (-1.120,-27.574) (-15.097,-42.047) (-0.191,-5.886) 14.137  16.4464  
42      1.26067 -28.67562 -43.43234 -14.31897  -1.18667  -6.91357     (-1.187,-27.341) (-15.506,-42.098) (-0.074,-5.727) 14.5338  16.9183  
43      1.21048 -28.27567 -43.31580 -14.66120  -1.25302  -6.82131     (-1.210,-15.872) (-27.065,-42.105) (-0.043,-5.611) 15.1691  31.9499     glitch
44      1.16029 -27.87571 -43.19926 -15.00344  -1.31937  -6.72906     (-1.160,-16.164) (-26.715,-42.039) (-0.159,-5.569) 15.4556  31.4797  
45      1.11010 -27.47575 -43.08272 -15.34567  -1.38572  -6.63680     (-1.110,-16.456) (-26.366,-41.973) (-0.276,-5.527) 15.7515  31.0098  
46      1.05991 -27.07580 -42.96618 -15.68791  -1.45207  -6.54455     (-1.060,-16.748) (-26.016,-41.906) (-0.392,-5.485) 16.0563  30.5402  
47      1.00972 -26.67584 -42.84964 -16.03015  -1.51842  -6.45229     (-1.010,-17.040) (-25.666,-41.840) (-0.509,-5.443) 16.3695  30.0708  
48      0.95954 -26.27588 -42.73310 -16.37238  -1.58478  -6.36004     (-0.960,-17.332) (-25.316,-41.774) (-0.625,-5.401) 16.6906  29.6019  
49      0.90935 -25.87593 -42.61656 -16.71462  -1.65113  -6.26778     (-0.909,-17.624) (-24.967,-41.707) (-0.742,-5.358) 17.0191  29.1332  
