PointDistanceFollower   Mar 19 2020   mode =  Single Point 
Fol_2020-03-20.09_52_12.0_6.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist  58   CS6Dist 1   LMDist  681
PointDistanceFollower  Mar 19 2020  mode = Single Point
Fol_2020-03-20.09_52_12.0_6.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0      2.94295 -17.68954 -21.56158 -136.32038 -90.91769 -92.29002     (-2.943,-139.263) (-14.747,-18.619) (-87.975,-89.347)      0  3.8147e-06  0  
1      2.88350 -17.65982 -22.23242 -136.35011 -90.18740 -92.26029     (-2.883,-139.234) (-14.776,-19.349) (-87.304,-89.377)      0.994757  0.994757  0.994757  
2      2.82404 -17.63009 -22.90326 -136.37984 -89.45710 -92.23056     (-2.824,-139.204) (-14.806,-20.079) (-86.633,-89.407)      1.98951  1.98951  1.98951  
3      2.76459 -17.60036 -23.57410 -136.40956 -88.72681 -92.20084     (-2.765,-139.174) (-14.836,-20.810) (-85.962,-89.436)      2.98427  2.98427  2.98427  
4      2.70514 -17.57064 -24.24494 -136.43929 -87.99652 -92.17111     (-2.705,-139.144) (-14.865,-21.540) (-85.291,-89.466)      3.97903  3.97903  3.97903  
5      2.64568 -17.54091 -24.91578 -136.46902 -87.26622 -92.14138     (-2.646,-139.115) (-14.895,-22.270) (-84.621,-89.496)      4.97378  4.97378  4.97378  
6      2.58623 -17.51118 -25.58662 -136.49874 -86.53593 -92.11166     (-2.586,-139.085) (-14.925,-23.000) (-83.950,-89.525)      5.96854  5.96854  5.96854  
7      2.52678 -17.48146 -26.25746 -136.52847 -85.80564 -92.08193     (-2.527,-139.055) (-14.955,-23.731) (-83.279,-89.555)      6.9633  6.9633  6.9633  
8      2.46732 -17.45173 -26.92830 -136.55820 -85.07534 -92.05220     (-2.467,-139.026) (-14.984,-24.461) (-82.608,-89.585)      7.95805  7.95805  7.95805  
9      2.40787 -17.42200 -27.59914 -136.58792 -84.34505 -92.02248     (-2.408,-138.996) (-15.014,-25.191) (-81.937,-89.615)      8.95281  8.95281  8.95281  
10      2.34842 -17.39228 -28.26998 -136.61765 -83.61476 -91.99275     (-2.348,-138.966) (-15.044,-25.922) (-81.266,-89.644)      9.94757  9.94757  9.94757  
11      2.28896 -17.36255 -28.94082 -136.64738 -82.88446 -91.96302     (-2.289,-138.936) (-15.074,-26.652) (-80.595,-89.674)      10.9423  10.9423  10.9423  
12      2.22951 -17.33282 -29.61166 -136.67710 -82.15417 -91.93330     (-2.230,-138.907) (-15.103,-27.382) (-79.925,-89.704)      11.9371  11.9371  11.9371  
13      2.17006 -17.30310 -30.28250 -136.70683 -81.42388 -91.90357     (-2.170,-138.877) (-15.133,-28.112) (-79.254,-89.734)      12.9318  12.9318  12.9318  
14      2.11060 -17.27337 -30.95334 -136.73656 -80.69358 -91.87384     (-2.111,-138.847) (-15.163,-28.843) (-78.583,-89.763)      13.9266  13.9266  13.9266  
15      2.05115 -17.24364 -31.62418 -136.76629 -79.96329 -91.84412     (-2.051,-138.817) (-15.192,-29.573) (-77.912,-89.793)      14.9213  14.9213  14.9213  
16      1.99169 -17.21392 -32.29502 -136.79601 -79.23299 -91.81439     (-1.992,-138.788) (-15.222,-30.303) (-77.241,-89.823)      15.9161  15.9161  15.9161  
17      1.93224 -17.18419 -32.96586 -136.82574 -78.50270 -91.78466     (-1.932,-138.758) (-15.252,-31.034) (-76.570,-89.852)      16.9109  16.9109  16.9109  
18      1.87279 -17.15446 -33.63670 -136.85547 -77.77241 -91.75494     (-1.873,-138.728) (-15.282,-31.764) (-75.900,-89.882)      17.9056  17.9056  17.9056  
19      1.81333 -17.12474 -34.30754 -136.88519 -77.04211 -91.72521     (-1.813,-138.699) (-15.311,-32.494) (-75.229,-89.912)      18.9004  18.9004  18.9004  
20      1.75388 -17.09501 -34.97838 -136.91492 -76.31182 -91.69548     (-1.754,-138.669) (-15.341,-33.224) (-74.558,-89.942)      19.8951  19.8951  19.8951  
21      1.69443 -17.06528 -35.64922 -136.94465 -75.58153 -91.66575     (-1.694,-138.639) (-15.371,-33.955) (-73.887,-89.971)      20.8899  20.8899  20.8899  
