PointDistanceFollower   Oct 30 2018   mode =  Single Point 
Fol_2018-10-30.15_24_16.2_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist D7Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   434   NCDist   1112   D7Dist   702   CS6Dist  12
PointDistanceFollower  Oct 30 2018  mode = Single Point
Fol_2018-10-30.15_24_16.2_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
0    -25.79750   2.95456   7.91871 -30.63535 -21.65350 -17.92452     (-12.015,-7.919) (-2.955,-5.816) (-8.889,-25.798)      0  0  1.90735e-06  0  
1    -25.78371   2.94864   7.90189 -30.61261 -21.63765 -17.93240     (-12.035,-7.902) (-2.949,-5.834) (-8.912,-25.784)      0.0416011  0.0908916  0.0677176  0.0416011  
2    -25.76991   2.94273   7.88507 -30.58987 -21.62180 -17.94029     (-12.055,-7.885) (-2.943,-5.852) (-8.934,-25.770)      0.0832021  0.181783  0.135435  0.0832021  
3    -25.75611   2.93681   7.86824 -30.56713 -21.60594 -17.94817     (-12.075,-7.868) (-2.937,-5.869) (-8.957,-25.756)      0.124803  0.272675  0.203153  0.124803  
4    -25.74232   2.93090   7.85142 -30.54439 -21.59009 -17.95605     (-12.094,-7.851) (-2.931,-5.887) (-8.980,-25.742)      0.166404  0.363566  0.27087  0.166404  
5    -25.72852   2.92498   7.83459 -30.52165 -21.57424 -17.96393     (-12.114,-7.835) (-2.925,-5.905) (-9.003,-25.729)      0.208005  0.454458  0.338588  0.208005  
6    -25.71473   2.91907   7.81777 -30.49891 -21.55838 -17.97181     (-12.134,-7.818) (-2.919,-5.923) (-9.025,-25.715)      0.249606  0.545349  0.406305  0.249606  
7    -25.70093   2.91315   7.80094 -30.47617 -21.54253 -17.97969     (-12.153,-7.801) (-2.913,-5.941) (-9.048,-25.701)      0.291207  0.636241  0.474023  0.291207  
8    -25.68713   2.90724   7.78412 -30.45343 -21.52668 -17.98757     (-12.173,-7.784) (-2.907,-5.958) (-9.071,-25.687)      0.332809  0.727133  0.54174  0.332809  
9    -25.67334   2.90132   7.76729 -30.43069 -21.51082 -17.99545     (-12.193,-7.767) (-2.901,-5.976) (-9.093,-25.673)      0.37441  0.818024  0.609458  0.37441  
10    -25.65954   2.89541   7.75047 -30.40796 -21.49497 -18.00333     (-12.213,-7.750) (-2.895,-5.994) (-9.116,-25.660)      0.416011  0.908916  0.677176  0.416011  
11    -25.64575   2.88949   7.73365 -30.38522 -21.47912 -18.01121     (-12.232,-7.734) (-2.889,-6.012) (-9.139,-25.646)      0.457612  0.999807  0.744893  0.457612  
12    -25.63195   2.88358   7.71682 -30.36248 -21.46326 -18.01909     (-12.252,-7.717) (-2.884,-6.030) (-9.162,-25.632)      0.499213  1.0907  0.812611  0.499213  
13    -25.61815   2.87766   7.70000 -30.33974 -21.44741 -18.02698     (-12.272,-7.700) (-2.878,-6.047) (-9.184,-25.618)      0.540814  1.18159  0.880328  0.540814  
14    -25.60436   2.87175   7.68317 -30.31700 -21.43156 -18.03486     (-12.291,-7.683) (-2.872,-6.065) (-9.207,-25.604)      0.582415  1.27248  0.948046  0.582415  
15    -25.59056   2.86583   7.66635 -30.29426 -21.41570 -18.04274     (-12.311,-7.666) (-2.866,-6.083) (-9.230,-25.591)      0.624016  1.36337  1.01576  0.624016  
16    -25.57677   2.85992   7.64952 -30.27152 -21.39985 -18.05062     (-12.331,-7.650) (-2.860,-6.101) (-9.253,-25.577)      0.665617  1.45427  1.08348  0.665617  
17    -25.56297   2.85400   7.63270 -30.24878 -21.38400 -18.05850     (-12.350,-7.633) (-2.854,-6.119) (-9.275,-25.563)      0.707218  1.54516  1.1512  0.707218  
18    -25.54918   2.84809   7.61588 -30.22604 -21.36814 -18.06638     (-12.370,-7.616) (-2.848,-6.136) (-9.298,-25.549)      0.748819  1.63605  1.21892  0.748819  
19    -25.53538   2.84217   7.59905 -30.20330 -21.35229 -18.07426     (-12.390,-7.599) (-2.842,-6.154) (-9.321,-25.535)      0.79042  1.72694  1.28663  0.79042  
20    -25.52158   2.83626   7.58223 -30.18056 -21.33644 -18.08214     (-12.410,-7.582) (-2.836,-6.172) (-9.344,-25.522)      0.832021  1.81783  1.35435  0.832021  
21    -25.50779   2.83034   7.56540 -30.15782 -21.32058 -18.09002     (-12.429,-7.565) (-2.830,-6.190) (-9.366,-25.508)      0.873622  1.90872  1.42207  0.873622  
22    -25.49399   2.82443   7.54858 -30.13508 -21.30473 -18.09790     (-12.449,-7.549) (-2.824,-6.208) (-9.389,-25.494)      0.915223  1.99961  1.48979  0.915223  
23    -25.48020   2.81851   7.53175 -30.11234 -21.28888 -18.10578     (-12.469,-7.532) (-2.819,-6.225) (-9.412,-25.480)      0.956825  2.09051  1.5575  0.956825  
24    -25.46640   2.81260   7.51493 -30.08960 -21.27302 -18.11366     (-12.488,-7.515) (-2.813,-6.243) (-9.435,-25.466)      0.998426  2.1814  1.62522  0.998426  
25    -25.45260   2.80668   7.49811 -30.06686 -21.25717 -18.12155     (-12.508,-7.498) (-2.807,-6.261) (-9.457,-25.453)      1.04003  2.27229  1.69294  1.04003  
26    -25.43881   2.80077   7.48128 -30.04413 -21.24132 -18.12943     (-12.528,-7.481) (-2.801,-6.279) (-9.480,-25.439)      1.08163  2.36318  1.76066  1.08163  
27    -25.42501   2.79485   7.46446 -30.02139 -21.22546 -18.13731     (-12.548,-7.464) (-2.795,-6.297) (-9.503,-25.425)      1.12323  2.45407  1.82837  1.12323  
28    -25.41122   2.78894   7.44763 -29.99865 -21.20961 -18.14519     (-12.567,-7.448) (-2.789,-6.314) (-9.526,-25.411)      1.16483  2.54496  1.89609  1.16483  
29    -25.39742   2.78302   7.43081 -29.97591 -21.19376 -18.15307     (-12.587,-7.431) (-2.783,-6.332) (-9.548,-25.397)      1.20643  2.63586  1.96381  1.20643  
30    -25.38362   2.77711   7.41398 -29.95317 -21.17790 -18.16095     (-12.607,-7.414) (-2.777,-6.350) (-9.571,-25.384)      1.24803  2.72675  2.03153  1.24803  
31    -25.36983   2.77119   7.39716 -29.93043 -21.16205 -18.16883     (-12.626,-7.397) (-2.771,-6.368) (-9.594,-25.370)      1.28963  2.81764  2.09924  1.28963  
32    -25.35603   2.76528   7.38033 -29.90769 -21.14620 -18.17671     (-12.646,-7.380) (-2.765,-6.386) (-9.616,-25.356)      1.33123  2.90853  2.16696  1.33123  
33    -25.34224   2.75936   7.36351 -29.88495 -21.13034 -18.18459     (-12.666,-7.364) (-2.759,-6.403) (-9.639,-25.342)      1.37284  2.99942  2.23468  1.37284  
34    -25.32844   2.75345   7.34669 -29.86221 -21.11449 -18.19247     (-12.686,-7.347) (-2.753,-6.421) (-9.662,-25.328)      1.41444  3.09031  2.3024  1.41444  
35    -25.31465   2.74753   7.32986 -29.83947 -21.09864 -18.20035     (-12.705,-7.330) (-2.748,-6.439) (-9.685,-25.315)      1.45604  3.1812  2.37011  1.45604  
36    -25.30085   2.74162   7.31304 -29.81673 -21.08278 -18.20823     (-12.725,-7.313) (-2.742,-6.457) (-9.707,-25.301)      1.49764  3.2721  2.43783  1.49764  
37    -25.28705   2.73570   7.29621 -29.79399 -21.06693 -18.21612     (-12.745,-7.296) (-2.736,-6.475) (-9.730,-25.287)      1.53924  3.36299  2.50555  1.53924  
38    -25.27326   2.72979   7.27939 -29.77125 -21.05108 -18.22400     (-12.764,-7.279) (-2.730,-6.492) (-9.753,-25.273)      1.58084  3.43411  2.57327  1.58084  
39    -25.25946   2.72387   7.26256 -29.74851 -21.03522 -18.23188     (-12.784,-7.263) (-2.724,-6.510) (-9.776,-25.259)      1.62244  3.47179  2.64098  1.62244  
