Fol_2018-05-14.12_58_47.33_32.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -12.79191  -1.52058   0.68805 -45.86122   5.59574 -50.63143     (-5.596,-0.144) (-45.861,-0.224) (-0.688,-39.440) 44.6321  22.1248  
1    -12.78471  -1.56496   0.68668 -45.81546   5.58991 -50.62023     (-5.590,-0.192) (-45.815,-0.232) (-0.687,-39.440) 44.6171  22.1337  
2    -12.77751  -1.60935   0.68530 -45.76970   5.58409 -50.60903     (-5.584,-0.239) (-45.770,-0.239) (-0.685,-39.441) 44.6022  22.1425  
3    -12.77030  -1.65373   0.68392 -45.72393   5.57826 -50.59782     (-5.578,-0.286) (-45.724,-0.246) (-0.684,-39.441) 44.5873  22.1514  
4    -12.76310  -1.69812   0.68254 -45.67817   5.57243 -50.58662     (-5.572,-0.333) (-45.678,-0.253) (-0.683,-39.442) 44.5723  22.1603  
5    -12.75590  -1.74250   0.68117 -45.63241   5.56661 -50.57542     (-5.567,-0.380) (-45.632,-0.260) (-0.681,-39.442) 44.5575  22.1693  
6    -12.74869  -1.78689   0.67979 -45.58665   5.56078 -50.56422     (-5.561,-0.427) (-45.587,-0.268) (-0.680,-39.443) 44.5426  22.1783  
7    -12.74149  -1.83127   0.67841 -45.54088   5.55496 -50.55301     (-5.555,-0.474) (-45.541,-0.275) (-0.678,-39.443) 44.5277  22.1874  
8    -12.73429  -1.87566   0.67703 -45.49512   5.54913 -50.54181     (-5.549,-0.522) (-45.495,-0.282) (-0.677,-39.444) 44.5128  22.1965  
9    -12.72708  -1.92004   0.67566 -45.44936   5.54331 -50.53061     (-5.543,-0.569) (-45.449,-0.289) (-0.676,-39.444) 44.498  22.2056  
10    -12.71988  -1.96443   0.67428 -45.40360   5.53748 -50.51940     (-5.537,-0.616) (-45.404,-0.296) (-0.674,-39.444) 44.4832  22.2147  
11    -12.71268  -2.00881   0.67290 -45.35783   5.53165 -50.50820     (-5.532,-0.663) (-45.358,-0.304) (-0.673,-39.445) 44.4684  22.2239  
12    -12.70547  -2.05320   0.67152 -45.31207   5.52583 -50.49700     (-5.526,-0.710) (-45.312,-0.311) (-0.672,-39.445) 44.4536  22.2332  
13    -12.69827  -2.09758   0.67015 -45.26631   5.52000 -50.48580     (-5.520,-0.757) (-45.266,-0.318) (-0.670,-39.446) 44.4388  22.2424  
14    -12.69107  -2.14197   0.66877 -45.22055   5.51418 -50.47459     (-5.514,-0.804) (-45.221,-0.325) (-0.669,-39.446) 44.4241  22.2517  
15    -12.68386  -2.18635   0.66739 -45.17478   5.50835 -50.46339     (-5.508,-0.852) (-45.175,-0.332) (-0.667,-39.447) 44.4093  22.2611  
16    -12.67666  -2.23074   0.66601 -45.12902   5.50252 -50.45219     (-5.503,-0.899) (-45.129,-0.340) (-0.666,-39.447) 44.3946  22.2705  
