Fol_2018-05-09.12_32_42.1_7.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
37      4.85119 -39.99225 -49.94007  -0.71859   2.00671 -12.10485     (-2.007,-25.707) (-7.522,-6.858) (-34.218,-1.288) 3.69054  3.03614  7.01627  3.69054  
38      4.84369 -39.95591 -49.92268  -0.74242   1.99683 -12.09491     (-1.997,-25.763) (-7.589,-6.841) (-34.245,-1.254) 3.79029  3.11819  7.2059  3.79029  
39      4.83618 -39.91957 -49.90528  -0.76624   1.98695 -12.08496     (-1.987,-25.819) (-7.657,-6.823) (-34.272,-1.221) 3.89003  3.20025  7.39552  3.89003  
40      4.82867 -39.88322 -49.88789  -0.79006   1.97706 -12.07501     (-1.977,-25.875) (-7.724,-6.806) (-34.299,-1.187) 3.98978  3.28231  7.58515  3.98978  
41      4.82116 -39.84688 -49.87050  -0.81388   1.96718 -12.06506     (-1.967,-25.931) (-7.791,-6.788) (-34.327,-1.153) 4.08952  3.36437  7.77478  4.08952  
42      4.81365 -39.81054 -49.85311  -0.83771   1.95729 -12.05512     (-1.957,-25.987) (-7.859,-6.771) (-34.354,-1.120) 4.18927  3.44642  7.96441  4.18927  
43      4.80614 -39.77419 -49.83571  -0.86153   1.94741 -12.04517     (-1.947,-26.043) (-7.926,-6.754) (-34.381,-1.086) 4.28901  3.52848  8.15404  4.28901  
44      4.79863 -39.73785 -49.81832  -0.88535   1.93753 -12.03522     (-1.938,-26.099) (-7.993,-6.736) (-34.408,-1.052) 4.38875  3.61054  8.34367  4.38875  
45      4.79112 -39.70151 -49.80093  -0.90918   1.92764 -12.02527     (-1.928,-26.155) (-8.061,-6.719) (-34.436,-1.018) 4.4885  3.6926  8.5333  4.4885  
46      4.78361 -39.66516 -49.78354  -0.93300   1.91776 -12.01533     (-1.918,-26.211) (-8.128,-6.701) (-34.463,-0.985) 4.58824  3.77466  8.72293  4.58824  
47      4.77610 -39.62882 -49.76614  -0.95682   1.90788 -12.00538     (-1.908,-26.267) (-8.195,-6.684) (-34.490,-0.951) 4.68799  3.85671  8.91255  4.68799  
48      4.76860 -39.59248 -49.74875  -0.98064   1.89799 -11.99543     (-1.898,-26.323) (-8.263,-6.667) (-34.518,-0.917) 4.78773  3.93877  9.10218  4.78773  
49      4.76109 -39.55613 -49.73136  -1.00447   1.88811 -11.98548     (-1.888,-26.379) (-8.330,-6.649) (-34.545,-0.884) 4.88748  4.02083  9.29181  4.88748  
50      4.75358 -39.51979 -49.71396  -1.02829   1.87822 -11.97554     (-1.878,-26.435) (-8.397,-6.632) (-34.572,-0.850) 4.98722  4.10289  9.48144  4.98722  
51      4.74607 -39.48345 -49.69657  -1.05211   1.86834 -11.96559     (-1.868,-26.491) (-8.465,-6.614) (-34.599,-0.816) 5.08697  4.18494  9.67107  5.08697  
52      4.73856 -39.44710 -49.67918  -1.07593   1.85846 -11.95564     (-1.858,-26.546) (-8.532,-6.597) (-34.627,-0.783) 5.18671  4.267  9.8607  5.18671  
53      4.73105 -39.41076 -49.66179  -1.09976   1.84857 -11.94569     (-1.849,-26.602) (-8.599,-6.580) (-34.654,-0.749) 5.28645  4.34906  10.0503  5.28645  
54      4.72354 -39.37442 -49.64439  -1.12358   1.83869 -11.93575     (-1.839,-26.658) (-8.667,-6.562) (-34.681,-0.715) 5.3862  4.43112  10.24  5.3862  
55      4.71603 -39.33807 -49.62700  -1.14740   1.82881 -11.92580     (-1.829,-26.714) (-8.734,-6.545) (-34.709,-0.681) 5.48594  4.51317  10.4296  5.48594  
56      4.70852 -39.30173 -49.60961  -1.17122   1.81892 -11.91585     (-1.819,-26.770) (-8.802,-6.527) (-34.736,-0.648) 5.58569  4.59523  10.6192  5.58569  
57      4.70102 -39.26539 -49.59222  -1.19505   1.80904 -11.90590     (-1.809,-26.826) (-8.869,-6.510) (-34.763,-0.614) 5.68543  4.67729  10.8088  5.68543  
58      4.69351 -39.22904 -49.57482  -1.21887   1.79915 -11.89595     (-1.799,-26.882) (-8.936,-6.493) (-34.790,-0.580) 5.78518  4.75935  10.9985  5.78518  
59      4.68600 -39.19270 -49.55743  -1.24269   1.78927 -11.88601     (-1.789,-26.938) (-9.004,-6.475) (-34.818,-0.547) 5.88492  4.84141  11.1881  5.88492  
60      4.67849 -39.15636 -49.54004  -1.26651   1.77939 -11.87606     (-1.779,-26.994) (-9.071,-6.458) (-34.845,-0.513) 5.98467  4.92346  11.3777  5.98467  
61      4.67098 -39.12001 -49.52264  -1.29034   1.76950 -11.86611     (-1.770,-27.050) (-9.138,-6.440) (-34.872,-0.479) 6.08441  5.00552  11.5674  6.08441  
62      4.66347 -39.08367 -49.50525  -1.31416   1.75962 -11.85616     (-1.760,-27.106) (-9.206,-6.423) (-34.899,-0.445) 6.18415  5.08758  11.757  6.18415  
63      4.65596 -39.04733 -49.48786  -1.33798   1.74974 -11.84622     (-1.750,-27.162) (-9.273,-6.406) (-34.927,-0.412) 6.2839  5.16964  11.9466  6.2839  
64      4.64845 -39.01098 -49.47047  -1.36181   1.73985 -11.83627     (-1.740,-27.218) (-9.340,-6.388) (-34.954,-0.378) 6.38364  5.25169  12.1362  6.38364  
65      4.64094 -38.97464 -49.45307  -1.38563   1.72997 -11.82632     (-1.730,-27.274) (-9.408,-6.371) (-34.981,-0.344) 6.48339  5.33375  12.3259  6.48339  
66      4.63343 -38.93830 -49.43568  -1.40945   1.72008 -11.81637     (-1.720,-27.330) (-9.475,-6.354) (-35.009,-0.311) 6.58313  5.41581  12.5155  6.58313  
67      4.62593 -38.90195 -49.41829  -1.43327   1.71020 -11.80643     (-1.710,-27.386) (-9.542,-6.336) (-35.036,-0.277) 6.68288  5.49787  12.7051  6.68288  
68      4.61842 -38.86561 -49.40090  -1.45710   1.70032 -11.79648     (-1.700,-27.442) (-9.610,-6.319) (-35.063,-0.243) 6.78262  5.57993  12.8948  6.78262  
69      4.61091 -38.82927 -49.38350  -1.48092   1.69043 -11.78653     (-1.690,-27.498) (-9.677,-6.301) (-35.090,-0.210) 6.88237  5.66198  13.0844  6.88237  
70      4.60340 -38.79292 -49.36611  -1.50474   1.68055 -11.77658     (-1.681,-27.554) (-9.744,-6.284) (-35.118,-0.176) 6.98211  5.74404  13.274  6.98211  
71      4.59589 -38.75658 -49.34872  -1.52856   1.67067 -11.76664     (-1.671,-27.610) (-9.812,-6.267) (-35.145,-0.142) 7.08185  5.8261  13.4636  7.08185  
72      4.58838 -38.72024 -49.33133  -1.55239   1.66078 -11.75669     (-1.661,-27.666) (-9.879,-6.249) (-35.172,-0.108) 7.1816  5.90816  13.6533  7.1816  
73      4.58087 -38.68389 -49.31393  -1.57621   1.65090 -11.74674     (-1.651,-27.722) (-9.946,-6.232) (-35.199,-0.075) 7.28134  5.99021  13.8429  7.28134  
74      4.57336 -38.64755 -49.29654  -1.60003   1.64101 -11.73679     (-1.641,-27.778) (-10.014,-6.214) (-35.227,-0.041) 7.38109  6.07227  14.0325  7.38109  
75      4.56585 -38.61121 -49.27915  -1.62385   1.63113 -11.72685     (-1.631,-27.834) (-10.081,-6.197) (-35.254,-0.007) 7.48083  6.15433  14.2222  7.48083  
76      4.55835 -38.57487 -49.26175  -1.64768   1.62125 -11.71690     (-10.122,-27.863) (-1.595,-6.153) (-35.308,-0.026) 7.56256  6.23639  14.3783  10.1118  
77      4.55084 -38.53852 -49.24436  -1.67150   1.61136 -11.70695     (-10.156,-27.886) (-1.551,-6.102) (-35.369,-0.060) 7.63993  6.31844  14.5256  10.1732  
78      4.54333 -38.50218 -49.22697  -1.69532   1.60148 -11.69700     (-10.189,-27.908) (-1.508,-6.051) (-35.430,-0.094) 7.71795  6.4005  14.6733  10.2352  
79      4.53582 -38.46584 -49.20958  -1.71915   1.59160 -11.68706     (-10.223,-27.930) (-1.464,-6.000) (-35.491,-0.128) 7.7966  6.48256  14.8216  10.298  
80      4.52831 -38.42949 -49.19218  -1.74297   1.58171 -11.67711     (-10.257,-27.952) (-1.420,-5.949) (-35.552,-0.161) 7.87585  6.56462  14.9703  10.3614  
81      4.52080 -38.39315 -49.17479  -1.76679   1.57183 -11.66716     (-10.290,-27.975) (-1.377,-5.898) (-35.613,-0.195) 7.9557  6.64668  15.1195  10.4256  
82      4.51329 -38.35681 -49.15740  -1.79061   1.56194 -11.65721     (-10.324,-27.997) (-1.333,-5.847) (-35.674,-0.229) 8.03613  6.72873  15.2691  10.4903  
83      4.50578 -38.32046 -49.14001  -1.81444   1.55206 -11.64726     (-10.358,-28.019) (-1.290,-5.795) (-35.735,-0.262) 8.11711  6.81079  15.4191  10.5558  
84      4.49827 -38.28412 -49.12261  -1.83826   1.54218 -11.63732     (-10.391,-28.041) (-1.246,-5.744) (-35.796,-0.296) 8.19863  6.89285  15.5696  10.6218  
85      4.49076 -38.24778 -49.10522  -1.86208   1.53229 -11.62737     (-10.425,-28.064) (-1.203,-5.693) (-35.857,-0.330) 8.28068  6.97491  15.7204  10.6885  
86      4.48326 -38.21143 -49.08783  -1.88590   1.52241 -11.61742     (-10.459,-28.086) (-1.159,-5.642) (-35.918,-0.363) 8.36323  7.05696  15.8716  10.7558  
87      4.47575 -38.17509 -49.07044  -1.90973   1.51253 -11.60747     (-10.492,-28.108) (-1.115,-5.591) (-35.979,-0.397) 8.44629  7.13902  16.0232  10.8236  
88      4.46824 -38.13875 -49.05304  -1.93355   1.50264 -11.59753     (-10.526,-28.131) (-1.072,-5.540) (-36.040,-0.431) 8.52982  7.22108  16.1751  10.8921  
89      4.46073 -38.10240 -49.03565  -1.95737   1.49276 -11.58758     (-10.559,-28.153) (-1.028,-5.489) (-36.101,-0.465) 8.61382  7.30314  16.3274  10.9611  
90      4.45322 -38.06606 -49.01826  -1.98119   1.48288 -11.57763     (-10.593,-28.175) (-0.985,-5.438) (-36.162,-0.498) 8.69827  7.3852  16.48  11.0307  
91      4.44571 -38.02972 -49.00086  -2.00502   1.47299 -11.56768     (-10.627,-28.197) (-0.941,-5.387) (-36.222,-0.532) 8.78316  7.46725  16.633  11.1009  
92      4.43820 -37.99337 -48.98347  -2.02884   1.46311 -11.55774     (-10.660,-28.220) (-0.897,-5.336) (-36.283,-0.566) 8.86848  7.54931  16.7862  11.1716  
93      4.43069 -37.95703 -48.96608  -2.05266   1.45322 -11.54779     (-10.694,-28.242) (-0.854,-5.284) (-36.344,-0.599) 8.95421  7.63137  16.9398  11.2428  
94      4.42318 -37.92069 -48.94869  -2.07649   1.44334 -11.53784     (-10.728,-28.264) (-0.810,-5.233) (-36.405,-0.633) 9.04035  7.71343  17.0937  11.3146  
95      4.41568 -37.88434 -48.93129  -2.10031   1.43346 -11.52789     (-10.761,-28.286) (-0.767,-5.182) (-36.466,-0.667) 9.12687  7.79548  17.2479  11.3869  
96      4.40817 -37.84800 -48.91390  -2.12413   1.42357 -11.51795     (-10.795,-28.309) (-0.723,-5.131) (-36.527,-0.701) 9.21378  7.87754  17.4023  11.4596  
97      4.40066 -37.81166 -48.89651  -2.14795   1.41369 -11.50800     (-10.829,-28.331) (-0.679,-5.080) (-36.588,-0.734) 9.30106  7.9596  17.5571  11.5329  
98      4.39315 -37.77531 -48.87912  -2.17178   1.40381 -11.49805     (-10.862,-28.353) (-0.636,-5.029) (-36.649,-0.768) 9.3887  8.04166  17.7121  11.6067  
99      4.38564 -37.73897 -48.86172  -2.19560   1.39392 -11.48810     (-10.896,-28.375) (-0.592,-4.978) (-36.710,-0.802) 9.47668  8.12371  17.8674  11.6809  
100      4.37813 -37.70263 -48.84433  -2.21942   1.38404 -11.47816     (-10.930,-28.398) (-0.549,-4.927) (-36.771,-0.835) 9.56501  8.20577  18.0229  11.7556  
101      4.37062 -37.66628 -48.82694  -2.24324   1.37415 -11.46821     (-10.963,-28.420) (-0.505,-4.876) (-36.832,-0.869) 9.65367  8.28783  18.1787  11.8307  
102      4.36311 -37.62994 -48.80955  -2.26707   1.36427 -11.45826     (-10.997,-28.442) (-0.461,-4.825) (-36.893,-0.903) 9.74265  8.36989  18.3347  11.9063  
103      4.35560 -37.59360 -48.79215  -2.29089   1.35439 -11.44831     (-11.030,-28.465) (-0.418,-4.773) (-36.954,-0.937) 9.83194  8.45195  18.4909  11.9824  
104      4.34809 -37.55725 -48.77476  -2.31471   1.34450 -11.43836     (-11.064,-28.487) (-0.374,-4.722) (-37.015,-0.970) 9.92154  8.534  18.6474  12.0589  
105      4.34059 -37.52091 -48.75737  -2.33853   1.33462 -11.42842     (-11.098,-28.509) (-0.331,-4.671) (-37.076,-1.004) 10.0114  8.61606  18.8041  12.1358  
106      4.33308 -37.48457 -48.73997  -2.36236   1.32474 -11.41847     (-11.131,-28.531) (-0.287,-4.620) (-37.137,-1.038) 10.1016  8.69812  18.961  12.2131  
107      4.32557 -37.44822 -48.72258  -2.38618   1.31485 -11.40852     (-11.165,-28.554) (-0.244,-4.569) (-37.198,-1.071) 10.1921  8.78018  19.1182  12.2908  
108      4.31806 -37.41188 -48.70519  -2.41000   1.30497 -11.39857     (-11.199,-28.576) (-0.200,-4.518) (-37.259,-1.105) 10.2828  8.86223  19.2755  12.3689  
109      4.31055 -37.37554 -48.68780  -2.43382   1.29508 -11.38863     (-11.232,-28.598) (-0.156,-4.467) (-37.320,-1.139) 10.3738  8.94429  19.433  12.4474  
110      4.30304 -37.33919 -48.67040  -2.45765   1.28520 -11.37868     (-11.266,-28.620) (-0.113,-4.416) (-37.381,-1.172) 10.4651  9.02635  19.5908  12.5263  
111      4.29553 -37.30285 -48.65301  -2.48147   1.27532 -11.36873     (-11.300,-28.643) (-0.069,-4.365) (-37.442,-1.206) 10.5566  9.07997  19.7487  12.6056  
112      4.28802 -37.26651 -48.63562  -2.50529   1.26543 -11.35878     (-11.333,-28.665) (-0.026,-4.314) (-37.503,-1.240) 10.6483  9.06669  19.9068  12.6853  
113      4.28051 -37.23016 -48.61823  -2.52912   1.25555 -11.34884     (-1.256,-28.669) (-0.018,-4.281) (-37.546,-11.349) 10.6747  9.05414  19.9504  12.5925  
114      4.27301 -37.19382 -48.60083  -2.55294   1.24567 -11.33889     (-1.246,-28.648) (-0.062,-4.273) (-37.563,-11.339) 10.6546  9.04232  19.9376  12.5685  
115      4.26550 -37.15748 -48.58344  -2.57676   1.23578 -11.32894     (-1.236,-28.626) (-0.105,-4.265) (-37.581,-11.329) 10.6347  9.03123  19.9251  12.5447  
116      4.25799 -37.12113 -48.56605  -2.60058   1.22590 -11.31899     (-1.226,-28.605) (-0.149,-4.258) (-37.598,-11.319) 10.615  9.02087  19.9129  12.5211  
117      4.25048 -37.08479 -48.54866  -2.62441   1.21601 -11.30905     (-1.216,-28.584) (-0.192,-4.250) (-37.616,-11.309) 10.5956  9.01124  19.901  12.4978  
118      4.24297 -37.04845 -48.53126  -2.64823   1.20613 -11.29910     (-1.206,-28.563) (-0.236,-4.243) (-37.633,-11.299) 10.5764  9.00236  19.8894  12.4746  
119      4.23546 -37.01210 -48.51387  -2.67205   1.19625 -11.28915     (-1.196,-28.541) (-0.280,-4.235) (-37.650,-11.289) 10.5575  8.99421  19.878  12.4515  
120      4.22795 -36.97576 -48.49648  -2.69587   1.18636 -11.27920     (-1.186,-28.520) (-0.323,-4.228) (-37.668,-11.279) 10.5388  8.98681  19.867  12.4287  
121      4.22044 -36.93942 -48.47908  -2.71970   1.17648 -11.26926     (-1.176,-28.499) (-0.367,-4.220) (-37.685,-11.269) 10.5203  8.98015  19.8563  12.4061  
122      4.21293 -36.90307 -48.46169  -2.74352   1.16660 -11.25931     (-1.167,-28.477) (-0.410,-4.213) (-37.703,-11.259) 10.5021  8.97423  19.8458  12.3837  
123      4.20542 -36.86673 -48.44430  -2.76734   1.15671 -11.24936     (-1.157,-28.456) (-0.454,-4.205) (-37.720,-11.249) 10.4842  8.96906  19.8357  12.3614  
124      4.19792 -36.83039 -48.42691  -2.79116   1.14683 -11.23941     (-1.147,-28.435) (-0.498,-4.198) (-37.737,-11.239) 10.4665  8.96464  19.8258  12.3394  
125      4.19041 -36.79404 -48.40951  -2.81499   1.13694 -11.22947     (-1.137,-28.413) (-0.541,-4.190) (-37.755,-11.229) 10.449  8.96097  19.8163  12.3175  
126      4.18290 -36.75770 -48.39212  -2.83881   1.12706 -11.21952     (-1.127,-28.392) (-0.585,-4.183) (-37.772,-11.220) 10.4318  8.95805  19.807  12.2959  
127      4.17539 -36.72136 -48.37473  -2.86263   1.11718 -11.20957     (-1.117,-28.371) (-0.628,-4.175) (-37.790,-11.210) 10.4148  8.95588  19.798  12.2744  
128      4.16788 -36.68501 -48.35734  -2.88646   1.10729 -11.19962     (-1.107,-28.349) (-0.672,-4.168) (-37.807,-11.200) 10.3981  8.95446  19.7893  12.2532  
129      4.16037 -36.64867 -48.33994  -2.91028   1.09741 -11.18967     (-1.097,-28.328) (-0.715,-4.160) (-37.824,-11.190) 10.3816  8.95379  19.7809  12.2321  
130      4.15286 -36.61233 -48.32255  -2.93410   1.08753 -11.17973     (-1.088,-28.307) (-0.759,-4.153) (-37.842,-11.180) 10.3654  8.95388  19.7729  12.2113  
131      4.14535 -36.57598 -48.30516  -2.95792   1.07764 -11.16978     (-1.078,-28.285) (-0.803,-4.145) (-37.859,-11.170) 10.3495  8.95472  19.7651  12.1906  
132      4.13784 -36.53964 -48.28776  -2.98175   1.06776 -11.15983     (-1.068,-28.264) (-0.846,-4.138) (-37.877,-11.160) 10.3338  8.95631  19.7576  12.1702  
133      4.13034 -36.50330 -48.27037  -3.00557   1.05787 -11.14988     (-1.058,-28.243) (-0.890,-4.130) (-37.894,-11.150) 10.3183  8.95865  19.7504  12.15  
134      4.12283 -36.46695 -48.25298  -3.02939   1.04799 -11.13994     (-1.048,-28.221) (-0.933,-4.123) (-37.911,-11.140) 10.3032  8.96174  19.7435  12.1299  
135      4.11532 -36.43061 -48.23559  -3.05321   1.03811 -11.12999     (-1.038,-28.200) (-0.977,-4.115) (-37.929,-11.130) 10.2882  8.96558  19.7369  12.1101  
136      4.10781 -36.39427 -48.21819  -3.07704   1.02822 -11.12004     (-1.028,-28.179) (-1.021,-4.108) (-37.946,-11.120) 10.2736  8.97017  19.7306  12.0905  
137      4.10030 -36.35792 -48.20080  -3.10086   1.01834 -11.11009     (-1.018,-28.157) (-1.064,-4.100) (-37.964,-11.110) 10.2592  8.97551  19.7246  12.0711  
138      4.09279 -36.32158 -48.18341  -3.12468   1.00846 -11.10015     (-1.008,-28.136) (-1.108,-4.093) (-37.981,-11.100) 10.2451  8.98159  19.7189  12.0519  
139      4.08528 -36.28524 -48.16602  -3.14850   0.99857 -11.09020     (-0.999,-28.115) (-1.151,-4.085) (-37.998,-11.090) 10.2312  8.98842  19.7134  12.0329  
140      4.07777 -36.24889 -48.14862  -3.17233   0.98869 -11.08025     (-0.989,-28.093) (-1.195,-4.078) (-38.016,-11.080) 10.2176  8.996  19.7083  12.0141  
141      4.07026 -36.21255 -48.13123  -3.19615   0.97880 -11.07030     (-0.979,-28.072) (-1.239,-4.070) (-38.033,-11.070) 10.2043  9.00431  19.7035  11.9956  
142      4.06276 -36.17621 -48.11384  -3.21997   0.96892 -11.06036     (-0.969,-28.051) (-1.282,-4.063) (-38.050,-11.060) 10.1912  9.01336  19.699  11.9772  
143      4.05525 -36.13986 -48.09645  -3.24380   0.95904 -11.05041     (-0.959,-28.029) (-1.326,-4.055) (-38.068,-11.050) 10.1784  9.02315  19.6948  11.9591  
144      4.04774 -36.10352 -48.07905  -3.26762   0.94915 -11.04046     (-0.949,-28.008) (-1.369,-4.048) (-38.085,-11.040) 10.1659  9.03368  19.6909  11.9412  
145      4.04023 -36.06718 -48.06166  -3.29144   0.93927 -11.03051     (-0.939,-27.987) (-1.413,-4.040) (-38.103,-11.031) 10.1537  9.04494  19.6873  11.9235  
146      4.03272 -36.03083 -48.04427  -3.31526   0.92939 -11.02057     (-0.929,-27.965) (-1.456,-4.033) (-38.120,-11.021) 10.1417  9.05693  19.684  11.906  
147      4.02521 -35.99449 -48.02687  -3.33909   0.91950 -11.01062     (-0.920,-27.944) (-1.500,-4.025) (-38.137,-11.011) 10.13  9.06964  19.681  11.8888  
148      4.01770 -35.95815 -48.00948  -3.36291   0.90962 -11.00067     (-0.910,-27.923) (-1.544,-4.018) (-38.155,-11.001) 10.1185  9.08308  19.6783  11.8717  
149      4.01019 -35.92180 -47.99209  -3.38673   0.89974 -10.99072     (-0.900,-27.901) (-1.587,-4.010) (-38.172,-10.991) 10.1074  9.09724  19.6758  11.8549  
150      4.00268 -35.88546 -47.97470  -3.41055   0.88985 -10.98077     (-0.890,-27.880) (-1.631,-4.003) (-38.190,-10.981) 10.0965  9.11211  19.6737  11.8383  
151      3.99517 -35.84912 -47.95730  -3.43438   0.87997 -10.97083     (-0.880,-27.859) (-1.674,-3.995) (-38.207,-10.971) 10.0859  9.1277  19.6719  11.822  
