Fol_2018-05-14.13_15_43.96_95.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -11.34463 -28.27864  17.20215 -20.25077 -23.25072 -53.10489     (-59.023,-0.191) (-11.507,-11.536) (-2.618,-5.666) 24.7307  34.8631  
1    -11.39235 -28.26185  17.18231 -20.23069 -23.23899 -53.05740     (-59.233,-0.267) (-11.653,-11.659) (-2.475,-5.523) 24.7151  34.8623  
2    -11.44008 -28.24506  17.16247 -20.21061 -23.22726 -53.00992     (-59.444,-0.342) (-11.799,-11.782) (-2.332,-5.380) 24.7001  34.8619  
3    -11.48780 -28.22828  17.14263 -20.19053 -23.21554 -52.96243     (-59.654,-0.418) (-11.945,-11.906) (-2.189,-5.237) 24.6858  34.862  
4    -11.53553 -28.21149  17.12279 -20.17045 -23.20381 -52.91495     (-59.865,-0.494) (-12.090,-12.029) (-2.046,-5.094) 24.672  34.8625  
5    -11.58326 -28.19470  17.10295 -20.15037 -23.19208 -52.86746     (-60.076,-0.569) (-12.236,-12.153) (-1.903,-4.950) 24.6589  34.8634  
6    -11.63098 -28.17791  17.08311 -20.13029 -23.18036 -52.81997     (-60.286,-0.645) (-12.382,-12.276) (-1.760,-4.807) 24.6463  34.8648  
7    -11.67871 -28.16112  17.06327 -20.11021 -23.16863 -52.77249     (-60.497,-0.721) (-12.528,-12.399) (-1.617,-4.664) 24.6344  34.8666  
8    -11.72643 -28.14434  17.04343 -20.09013 -23.15690 -52.72500     (-60.707,-0.796) (-12.674,-12.523) (-1.474,-4.521) 24.6231  34.8688  
9    -11.77416 -28.12755  17.02359 -20.07005 -23.14517 -52.67752     (-60.918,-0.872) (-12.820,-12.646) (-1.331,-4.377) 24.6123  34.8715  
10    -11.82188 -28.11076  17.00375 -20.04997 -23.13345 -52.63003     (-61.128,-0.948) (-12.965,-12.770) (-1.188,-4.234) 24.6022  34.8746  
11    -11.86961 -28.09397  16.98391 -20.02989 -23.12172 -52.58255     (-61.339,-1.024) (-13.111,-12.893) (-1.045,-4.091) 24.5927  34.8782  
12    -11.91734 -28.07718  16.96407 -20.00981 -23.10999 -52.53506     (-61.550,-1.099) (-13.257,-13.017) (-0.902,-3.948) 24.5839  34.8822  
13    -11.96506 -28.06039  16.94423 -19.98973 -23.09827 -52.48757     (-61.760,-1.175) (-13.403,-13.140) (-0.759,-3.804) 24.5756  34.8866  
14    -12.01279 -28.04361  16.92439 -19.96965 -23.08654 -52.44009     (-61.971,-1.251) (-13.549,-13.263) (-0.616,-3.661) 24.5679  34.8914  
15    -12.06051 -28.02682  16.90455 -19.94957 -23.07481 -52.39260     (-62.181,-1.326) (-13.694,-13.387) (-0.473,-3.518) 24.5609  34.8967  
16    -12.10824 -28.01003  16.88471 -19.92949 -23.06309 -52.34512     (-62.392,-1.402) (-13.840,-13.510) (-0.330,-3.375) 24.5545  34.9024  
17    -12.15597 -27.99324  16.86487 -19.90941 -23.05136 -52.29763     (-62.602,-1.478) (-13.986,-13.634) (-0.187,-3.231) 24.5486  34.9085  
18    -12.20369 -27.97645  16.84503 -19.88933 -23.03963 -52.25014     (-62.813,-1.553) (-14.132,-13.757) (-0.044,-3.088) 24.5434  34.9151  
