Fol_2018-05-14.13_16_47.100_99.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -46.93646   7.68100  -5.07691 -25.21902 -33.46232   4.83882     (-10.896,-7.681) (-12.330,-12.520) (-2.604,-14.216) 65.8613  27.0189  
1    -46.90038   7.66096  -5.07444 -25.20147 -33.44136   4.81975     (-10.968,-7.661) (-12.367,-12.481) (-2.587,-14.278) 65.8835  27.031  
2    -46.86431   7.64093  -5.07196 -25.18391 -33.42039   4.80068     (-11.040,-7.641) (-12.405,-12.442) (-2.569,-14.340) 65.9058  27.0432  
3    -46.82823   7.62090  -5.06949 -25.16636 -33.39943   4.78160     (-11.112,-7.621) (-12.443,-12.403) (-2.551,-14.402) 65.9283  27.0553  
4    -46.79215   7.60087  -5.06701 -25.14880 -33.37847   4.76253     (-11.185,-7.601) (-12.480,-12.363) (-2.534,-14.464) 65.951  27.0675  
5    -46.75608   7.58084  -5.06454 -25.13125 -33.35750   4.74346     (-11.257,-7.581) (-12.518,-12.324) (-2.516,-14.527) 65.974  27.0797  
6    -46.72000   7.56081  -5.06206 -25.11369 -33.33654   4.72438     (-11.329,-7.561) (-12.555,-12.285) (-2.499,-14.589) 65.9971  27.0919  
7    -46.68392   7.54078  -5.05959 -25.09614 -33.31558   4.70531     (-11.402,-7.541) (-12.593,-12.246) (-2.481,-14.651) 66.0204  27.1042  
8    -46.64784   7.52075  -5.05711 -25.07858 -33.29461   4.68623     (-11.474,-7.521) (-12.631,-12.207) (-2.464,-14.713) 66.0439  27.1164  
9    -46.61177   7.50072  -5.05464 -25.06102 -33.27365   4.66716     (-11.546,-7.501) (-12.668,-12.168) (-2.446,-14.775) 66.0676  27.1287  
10    -46.57569   7.48069  -5.05216 -25.04347 -33.25269   4.64809     (-11.619,-7.481) (-12.706,-12.129) (-2.429,-14.837) 66.0915  27.1409  
11    -46.53961   7.46066  -5.04968 -25.02591 -33.23172   4.62901     (-11.691,-7.461) (-12.743,-12.090) (-2.411,-14.900) 66.1156  27.1532  
12    -46.50354   7.44062  -5.04721 -25.00836 -33.21076   4.60994     (-11.763,-7.441) (-12.781,-12.051) (-2.393,-14.962) 66.14  27.1656  
13    -46.46746   7.42059  -5.04473 -24.99080 -33.18980   4.59087     (-11.836,-7.421) (-12.818,-12.011) (-2.376,-15.024) 66.1645  27.1779  
14    -46.43138   7.40056  -5.04226 -24.97325 -33.16883   4.57179     (-11.908,-7.401) (-12.856,-11.972) (-2.358,-15.086) 66.1892  27.1902  
15    -46.39531   7.38053  -5.03978 -24.95569 -33.14787   4.55272     (-11.980,-7.381) (-12.894,-11.933) (-2.341,-15.148) 66.2141  27.2026  
16    -46.35923   7.36050  -5.03731 -24.93814 -33.12691   4.53364     (-12.053,-7.361) (-12.931,-11.894) (-2.323,-15.210) 66.2392  27.215  
17    -46.32315   7.34047  -5.03483 -24.92058 -33.10594   4.51457     (-12.125,-7.340) (-12.969,-11.855) (-2.306,-15.273) 66.2644  27.2274  
18    -46.28707   7.32044  -5.03236 -24.90302 -33.08498   4.49550     (-12.197,-7.320) (-13.006,-11.816) (-2.288,-15.335) 66.2899  27.2398  
19    -46.25100   7.30041  -5.02988 -24.88547 -33.06402   4.47642     (-12.270,-7.300) (-13.044,-11.777) (-2.271,-15.397) 66.3156  27.2523  
20    -46.21492   7.28038  -5.02741 -24.86791 -33.04305   4.45735     (-12.342,-7.280) (-13.082,-11.738) (-2.253,-15.459) 66.3415  27.2647  
21    -46.17884   7.26035  -5.02493 -24.85036 -33.02209   4.43828     (-12.414,-7.260) (-13.119,-11.699) (-2.235,-15.521) 66.3676  27.2772  
