Fol_2018-05-14.17_24_41.1_67.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      7.01415 -52.02918 -47.46476   6.64780  -3.57252  -9.02025     (-2.372,-38.498) (-3.075,-40.084) (-0.366,-0.497) 0  0  
1      6.91933 -51.53469 -46.98902   6.19178  -3.94133  -8.93416     (-2.742,-39.387) (-2.250,-39.342) (-0.728,-1.691) 1.69694  1.69694  
2      6.82452 -51.04021 -46.51327   5.73576  -4.31013  -8.84807     (-3.112,-40.276) (-1.426,-38.600) (-1.089,-2.885) 2.67689  2.67689  
3      6.72970 -50.54573 -46.03753   5.27974  -4.67894  -8.76198     (-3.482,-41.164) (-0.601,-37.858) (-1.450,-4.078) 4.34489  4.34489  
4      6.63489 -50.05124 -45.56179   4.82372  -5.04774  -8.67589     (-5.048,-41.829) (-0.224,-37.340) (-1.587,-3.628) 4.91791  4.91791     glitch
5      6.54008 -49.55676 -45.08605   4.36770  -5.41655  -8.58980     (-5.417,-41.893) (-1.049,-37.422) (-1.124,-3.173) 4.4042  4.4042  
6      6.44526 -49.06227 -44.61031   3.91169  -5.78536  -8.50370     (-5.785,-41.957) (-1.874,-37.505) (-0.660,-2.718) 4.13598  4.13598  
7      6.35045 -48.56779 -44.13457   3.45567  -6.15416  -8.41761     (-6.154,-42.021) (-2.698,-37.588) (-0.196,-2.263) 4.16101  4.16101  
8      6.25563 -48.07331 -43.65883   2.99965  -6.52297  -8.33152     (-6.256,-3.256) (-41.818,-37.403) (-0.267,-2.076) 4.24176  47.1622     glitch
9      6.16082 -47.57882 -43.18308   2.54363  -6.89177  -8.24543     (-6.161,-3.617) (-41.418,-37.022) (-0.731,-2.085) 4.33022  46.9476  
10      6.06601 -47.08434 -42.70734   2.08761  -7.26058  -8.15934     (-6.066,-3.978) (-41.018,-36.641) (-1.195,-2.093) 4.56373  46.7462  
11      5.97119 -46.58986 -42.23160   1.63159  -7.62938  -8.07325     (-5.971,-4.340) (-40.619,-36.260) (-1.658,-2.102) 4.9217  46.5581  
12      5.87638 -46.09537 -41.75586   1.17557  -7.99819  -7.98716     (-5.876,-4.701) (-40.219,-35.879) (-2.122,-2.111) 5.37934  46.3834  
13      5.78156 -45.60089 -41.28012   0.71955  -8.36699  -7.90107     (-5.782,-5.062) (-39.819,-35.499) (-2.585,-2.120) 5.91355  46.2223  
14      5.68675 -45.10640 -40.80438   0.26353  -8.73580  -7.81498     (-5.687,-5.423) (-39.420,-35.118) (-3.049,-2.128) 6.41105  46.075  
15      5.59194 -44.61192 -40.32863  -0.19249  -9.10461  -7.72889     (-5.592,-5.784) (-39.020,-34.737) (-3.513,-2.137) 6.95305  45.786  
16      5.49712 -44.11744 -39.85289  -0.64851  -9.47341  -7.64279     (-5.497,-6.146) (-38.620,-34.356) (-3.976,-2.146) 7.54367  45.3026  
17      5.40231 -43.62295 -39.37715  -1.10453  -9.84222  -7.55670     (-5.402,-6.507) (-38.221,-33.975) (-4.440,-2.154) 8.17236  44.8288  
18      5.30749 -43.12847 -38.90141  -1.56055 -10.21102  -7.47061     (-5.307,-6.868) (-37.821,-33.594) (-4.904,-2.163) 8.83102  44.3647  
19      5.21268 -42.63398 -38.42567  -2.01657 -10.57983  -7.38452     (-5.213,-7.229) (-37.421,-33.213) (-5.367,-2.172) 9.5134  43.9108  
20      5.11787 -42.13950 -37.94993  -2.47259 -10.94863  -7.29843     (-5.118,-7.590) (-37.022,-32.832) (-5.831,-2.181) 10.2148  43.4673  
21      5.02305 -41.64502 -37.47419  -2.92861 -11.31744  -7.21234     (-5.023,-7.952) (-36.622,-32.451) (-6.294,-2.189) 10.9314  43.0345  
22      4.92824 -41.15053 -36.99844  -3.38463 -11.68624  -7.12625     (-4.928,-8.313) (-36.222,-32.070) (-6.758,-2.198) 11.6606  42.6128  
23      4.83342 -40.65605 -36.52270  -3.84065 -12.05505  -7.04016     (-4.833,-8.674) (-35.823,-31.689) (-7.222,-2.207) 12.4001  42.2026  
24      4.73861 -40.16157 -36.04696  -4.29667 -12.42385  -6.95407     (-4.739,-9.035) (-35.423,-31.308) (-7.685,-2.215) 13.1482  41.8041  
25      4.64379 -39.66708 -35.57122  -4.75268 -12.79266  -6.86798     (-4.644,-9.396) (-35.023,-30.927) (-8.149,-2.224) 13.9034  41.4176  
26      4.54898 -39.17260 -35.09548  -5.20870 -13.16147  -6.78188     (-4.549,-9.758) (-34.624,-30.546) (-8.612,-2.233) 14.6647  41.0436  
27      4.45417 -38.67811 -34.61974  -5.66472 -13.53027  -6.69579     (-4.454,-10.119) (-34.224,-30.166) (-9.076,-2.242) 15.4311  40.6824  
28      4.35935 -38.18363 -34.14399  -6.12074 -13.89908  -6.60970     (-4.359,-10.480) (-33.824,-29.785) (-9.540,-2.250) 16.202  40.3342  
29      4.26454 -37.68915 -33.66825  -6.57676 -14.26788  -6.52361     (-4.265,-10.841) (-33.425,-29.404) (-10.003,-2.259) 16.9767  39.9996  
30      4.16972 -37.19466 -33.19251  -7.03278 -14.63669  -6.43752     (-4.170,-11.203) (-33.025,-29.023) (-10.467,-2.268) 17.7548  39.6787  
31      4.07491 -36.70018 -32.71677  -7.48880 -15.00549  -6.35143     (-4.075,-11.564) (-32.625,-28.642) (-10.931,-2.277) 18.5357  39.372  
32      3.98010 -36.20570 -32.24103  -7.94482 -15.37430  -6.26534     (-3.980,-11.925) (-32.226,-28.261) (-11.394,-2.285) 19.3193  39.0797  
33      3.88528 -35.71121 -31.76529  -8.40084 -15.74310  -6.17925     (-3.885,-12.286) (-31.826,-27.880) (-11.858,-2.294) 20.105  38.8022  
34      3.79047 -35.21673 -31.28955  -8.85686 -16.11191  -6.09316     (-3.790,-12.647) (-31.426,-27.499) (-12.321,-2.303) 20.8928  38.5398  
35      3.69565 -34.72224 -30.81380  -9.31288 -16.48071  -6.00707     (-3.696,-13.009) (-31.027,-27.118) (-12.785,-2.311) 21.6824  38.2929  
36      3.60084 -34.22776 -30.33806  -9.76890 -16.84952  -5.92098     (-3.601,-13.370) (-30.627,-26.737) (-13.249,-2.320) 22.4736  38.0617  
37      3.50603 -33.73328 -29.86232 -10.22492 -17.21833  -5.83488     (-3.506,-13.731) (-30.227,-26.356) (-13.712,-2.329) 23.2662  37.8465  
38      3.41121 -33.23879 -29.38658 -10.68094 -17.58713  -5.74879     (-3.411,-14.092) (-29.828,-25.975) (-14.176,-2.338) 24.0601  37.6202  
39      3.31640 -32.74431 -28.91084 -11.13696 -17.95594  -5.66270     (-3.316,-14.453) (-29.428,-25.594) (-14.640,-2.346) 24.8551  37.328  
40      3.22158 -32.24982 -28.43510 -11.59298 -18.32474  -5.57661     (-3.222,-14.815) (-29.028,-25.214) (-15.103,-2.355) 25.6513  37.0513  
41      3.12677 -31.75534 -27.95935 -12.04900 -18.69355  -5.49052     (-3.127,-15.176) (-28.629,-24.833) (-15.567,-2.364) 26.4483  36.7905  
42      3.03196 -31.26086 -27.48361 -12.50502 -19.06235  -5.40443     (-3.032,-15.537) (-28.229,-24.452) (-16.030,-2.372) 27.2463  36.5458  
43      2.93714 -30.76637 -27.00787 -12.96104 -19.43116  -5.31834     (-2.937,-15.898) (-27.829,-24.071) (-16.494,-2.381) 28.0446  36.3177  
44      2.84233 -30.27189 -26.53213 -13.41705 -19.79996  -5.23225     (-2.842,-16.259) (-27.430,-23.690) (-16.958,-2.390) 28.8251  36.1064  
45      2.74751 -29.77741 -26.05639 -13.87307 -20.16877  -5.14616     (-2.748,-16.621) (-27.030,-23.309) (-17.421,-2.399) 29.6074  35.9121  
46      2.65270 -29.28292 -25.58065 -14.32909 -20.53758  -5.06007     (-2.653,-16.982) (-26.630,-22.928) (-17.885,-2.407) 30.3912  35.7353  
47      2.55788 -28.78844 -25.10491 -14.78511 -20.90638  -4.97397     (-2.558,-17.343) (-26.231,-22.547) (-18.348,-2.416) 31.1764  35.5762  
48      2.46307 -28.29395 -24.62916 -15.24113 -21.27519  -4.88788     (-2.463,-17.704) (-25.831,-22.166) (-18.812,-2.425) 31.9629  35.4349  
49      2.36826 -27.79947 -24.15342 -15.69715 -21.64399  -4.80179     (-2.368,-18.065) (-25.431,-21.785) (-19.276,-2.434) 32.7508  35.3118  
50      2.27344 -27.30499 -23.67768 -16.15317 -22.01280  -4.71570     (-2.273,-18.427) (-25.032,-21.404) (-19.739,-2.442) 33.5397  35.207  
51      2.17863 -26.81050 -23.20194 -16.60919 -22.38160  -4.62961     (-2.179,-18.788) (-24.632,-21.023) (-20.203,-2.451) 34.3297  35.1206  
