Fol_2018-05-05.11_59_14.15_14.txt     Output is probe cell, reduced cell, NCDist distance between
31    -10.31929  -8.84883 -30.19115 -19.73769  15.74750 -11.39128     (-0.366,-18.096) (-1.072,-3.624) (-11.391,-7.211) 13.6209
32    -10.34111  -8.72017 -29.75719 -19.46277  15.49525 -11.24068     (-0.287,-18.162) (-0.900,-3.680) (-11.241,-7.634) 13.7327
33    -10.36293  -8.59152 -29.32323 -19.18784  15.24300 -11.09007     (-0.208,-18.227) (-0.727,-3.737) (-11.090,-8.057) 13.8611
34    -10.38476  -8.46286 -28.88927 -18.91292  14.99074 -10.93947     (-0.129,-18.293) (-0.555,-3.793) (-10.939,-8.480) 14.0059
35    -10.40658  -8.33420 -28.45531 -18.63799  14.73849 -10.78886     (-0.050,-18.358) (-0.382,-3.849) (-10.789,-8.902) 14.1629
36    -10.42840  -8.20554 -28.02135 -18.36307  14.48624 -10.63826     (-0.029,-18.453) (-0.181,-10.609) (-3.877,-9.296) 14.3088
37    -10.45022  -8.07688 -27.58740 -18.08814  14.23399 -10.48765     (-9.570,-18.527) (-0.070,-10.450) (-3.784,-0.037) 14.3612
38    -10.47204  -7.94823 -27.15344 -17.81322  13.98173 -10.33705     (-18.285,-0.187) (-9.527,-10.337) (-0.135,-3.645) 14.1225
39    -10.49386  -7.81957 -26.71948 -17.53829  13.72948 -10.18644     (-18.006,-0.266) (-9.447,-10.186) (-0.307,-3.543) 13.8342
40    -10.51568  -7.69091 -26.28552 -17.26337  13.47723 -10.03584     (-17.727,-0.345) (-9.367,-10.036) (-0.480,-3.441) 13.551
41    -10.53750  -7.56225 -25.85156 -16.98844  13.22498  -9.88523     (-17.447,-0.424) (-9.287,-9.885) (-0.652,-3.340) 13.2734
42    -10.55932  -7.43360 -25.41760 -16.71352  12.97272  -9.73463     (-17.168,-0.503) (-9.207,-9.735) (-0.825,-3.238) 13.0016
43    -10.58114  -7.30494 -24.98364 -16.43860  12.72047  -9.58402     (-16.889,-0.582) (-9.127,-9.584) (-0.997,-3.136) 12.7361
44    -10.60296  -7.17628 -24.54968 -16.16367  12.46822  -9.43342     (-16.610,-0.661) (-9.047,-9.433) (-1.170,-3.035) 12.4772
45    -10.62478  -7.04762 -24.11572 -15.88875  12.21597  -9.28281     (-16.330,-0.740) (-8.967,-9.283) (-1.342,-2.933) 12.2254
46    -10.64660  -6.91896 -23.68176 -15.61382  11.96371  -9.13220     (-16.051,-0.819) (-8.887,-9.132) (-1.514,-2.832) 11.9811
47    -10.66842  -6.79031 -23.24780 -15.33890  11.71146  -8.98160     (-15.772,-0.898) (-8.806,-8.982) (-1.687,-2.730) 11.7448
48    -10.69024  -6.66165 -22.81384 -15.06397  11.45921  -8.83099     (-15.493,-0.977) (-8.726,-8.831) (-1.859,-2.628) 11.517
49    -10.71206  -6.53299 -22.37989 -14.78905  11.20696  -8.68039     (-15.213,-1.056) (-8.646,-8.680) (-2.032,-2.527) 11.2908
50    -10.73388  -6.40433 -21.94593 -14.51412  10.95470  -8.52978     (-14.934,-1.134) (-8.566,-8.530) (-2.204,-2.425) 11.0613
51    -10.75570  -6.27567 -21.51197 -14.23920  10.70245  -8.37918     (-14.655,-1.213) (-8.486,-8.379) (-2.377,-2.323) 10.841
52    -10.77752  -6.14702 -21.07801 -13.96428  10.45020  -8.22857     (-14.376,-1.292) (-8.406,-8.229) (-2.549,-2.222) 10.6306
53    -10.79934  -6.01836 -20.64405 -13.68935  10.19795  -8.07797     (-14.096,-1.371) (-8.326,-8.078) (-2.721,-2.120) 10.4306
54    -10.82116  -5.88970 -20.21009 -13.41443   9.94569  -7.92736     (-13.817,-1.450) (-8.246,-7.927) (-2.894,-2.018) 10.2418
55    -10.84298  -5.76104 -19.77613 -13.13950   9.69344  -7.77676     (-13.538,-1.529) (-8.166,-7.777) (-3.066,-1.917) 10.0646
56    -10.86480  -5.63238 -19.34217 -12.86458   9.44119  -7.62615     (-13.259,-1.608) (-8.086,-7.626) (-3.239,-1.815) 9.89977
57    -10.88662  -5.50373 -18.90821 -12.58965   9.18894  -7.47555     (-12.979,-1.687) (-8.006,-7.476) (-3.411,-1.713) 9.74789
58    -10.90844  -5.37507 -18.47425 -12.31473   8.93668  -7.32494     (-12.700,-1.766) (-7.926,-7.325) (-3.583,-1.612) 9.608
59    -10.93026  -5.24641 -18.04029 -12.03980   8.68443  -7.17434     (-12.421,-1.845) (-7.846,-7.174) (-3.756,-1.510) 9.47616
60    -10.95208  -5.11775 -17.60634 -11.76488   8.43218  -7.02373     (-12.141,-1.924) (-7.766,-7.024) (-3.928,-1.408) 9.35886
61    -10.97390  -4.98909 -17.17238 -11.48996   8.17993  -6.87313     (-11.862,-2.003) (-7.686,-6.873) (-4.101,-1.307) 9.25666
62    -10.99572  -4.86044 -16.73842 -11.21503   7.92767  -6.72252     (-11.583,-2.082) (-7.606,-6.723) (-4.273,-1.205) 9.17006
63    -11.01754  -4.73178 -16.30446 -10.94011   7.67542  -6.57192     (-11.304,-2.161) (-7.526,-6.572) (-4.446,-1.104) 9.09951
64    -11.03936  -4.60312 -15.87050 -10.66518   7.42317  -6.42131     (-11.024,-2.240) (-7.445,-6.421) (-4.618,-1.002) 9.04538
65    -11.06118  -4.47446 -15.43654 -10.39026   7.17092  -6.27071     (-10.745,-2.319) (-7.365,-6.271) (-4.790,-0.900) 9.00796
66    -11.08300  -4.34580 -15.00258 -10.11533   6.91867  -6.12010     (-10.466,-2.398) (-7.285,-6.120) (-4.963,-0.799) 8.98747
67    -11.10482  -4.21715 -14.56862  -9.84041   6.66641  -5.96950     (-10.187,-2.477) (-7.205,-5.969) (-5.135,-0.697) 8.98402
68    -11.12664  -4.08849 -14.13466  -9.56548   6.41416  -5.81889     (-9.907,-2.556) (-7.125,-5.819) (-5.308,-0.595) 8.99764
69    -11.14846  -3.95983 -13.70070  -9.29056   6.16191  -5.66829     (-9.628,-2.635) (-7.045,-5.668) (-5.480,-0.494) 9.02485
70    -11.17028  -3.83117 -13.26674  -9.01564   5.90966  -5.51768     (-9.349,-2.714) (-6.965,-5.518) (-5.653,-0.392) 9.0616
71    -11.19210  -3.70251 -12.83279  -8.74071   5.65740  -5.36708     (-9.070,-2.793) (-6.885,-5.367) (-5.825,-0.290) 9.11504
72    -11.21392  -3.57386 -12.39883  -8.46579   5.40515  -5.21647     (-8.790,-2.872) (-6.805,-5.216) (-5.997,-0.189) 9.18488
73    -11.23575  -3.44520 -11.96487  -8.19086   5.15290  -5.06587     (-8.511,-2.951) (-6.725,-5.066) (-6.170,-0.087) 9.27075
74    -11.25757  -3.31654 -11.53091  -7.91594   4.90065  -4.91526     (-6.630,-3.015) (-8.217,-4.901) (-6.357,-0.015) 9.36696
75    -11.27939  -3.18788 -11.09695  -7.64101   4.64839  -4.76466     (-6.449,-2.993) (-7.836,-4.648) (-6.631,-0.116) 9.45793
76    -11.30121  -3.05922 -10.66299  -7.36609   4.39614  -4.61405     (-6.267,-2.970) (-7.455,-4.396) (-6.905,-0.218) 9.58229
77    -11.32303  -2.93057 -10.22903  -7.09116   4.14389  -4.46345     (-6.085,-2.947) (-7.074,-4.144) (-7.179,-0.320) 9.73877
78    -11.34485  -2.80191  -9.79507  -6.81624   3.89164  -4.31284     (-5.903,-2.925) (-6.694,-3.892) (-7.453,-0.421) 9.31715
79    -11.36667  -2.67325  -9.36111  -6.54132   3.63938  -4.16224     (-5.722,-2.902) (-6.313,-3.639) (-7.727,-0.523) 8.79599
80    -11.38849  -2.54459  -8.92715  -6.26639   3.38713  -4.01163     (-5.540,-2.879) (-5.932,-3.387) (-8.001,-0.625) 8.2816
81    -11.41031  -2.41594  -8.49319  -5.99147   3.13488  -3.86103     (-5.358,-2.857) (-5.551,-3.135) (-8.275,-0.726) 7.77534
82    -11.43213  -2.28728  -8.05923  -5.71654   2.88263  -3.71042     (-5.177,-2.834) (-5.170,-2.883) (-8.550,-0.828) 7.27865
83    -11.45395  -2.15862  -7.62528  -5.44162   2.63037  -3.55982     (-4.995,-2.811) (-4.789,-2.630) (-8.824,-0.929) 6.75613
84    -11.47577  -2.02996  -7.19132  -5.16669   2.37812  -3.40921     (-4.813,-2.789) (-4.408,-2.378) (-9.098,-1.031) 6.23345
85    -11.49759  -1.90130  -6.75736  -4.89177   2.12587  -3.25860     (-4.631,-2.766) (-4.027,-2.126) (-9.372,-1.133) 5.7203
86    -11.51941  -1.77265  -6.32340  -4.61684   1.87362  -3.10800     (-4.450,-2.743) (-3.646,-1.874) (-9.646,-1.234) 5.21951
87    -11.54123  -1.64399  -5.88944  -4.34192   1.62136  -2.95739     (-4.268,-2.721) (-3.265,-1.621) (-9.920,-1.336) 4.73498
88    -11.56305  -1.51533  -5.45548  -4.06700   1.36911  -2.80679     (-4.086,-2.698) (-2.884,-1.369) (-10.194,-1.438) 4.27226
89    -11.58487  -1.38667  -5.02152  -3.79207   1.11686  -2.65618     (-3.905,-2.675) (-2.504,-1.117) (-10.468,-1.539) 3.83925
90    -11.60669  -1.25801  -4.58756  -3.51715   0.86461  -2.50558     (-3.723,-2.653) (-2.123,-0.865) (-10.742,-1.641) 3.44715
91    -11.62851  -1.12936  -4.15360  -3.24222   0.61235  -2.35497     (-3.541,-2.630) (-1.742,-0.612) (-11.016,-1.743) 3.11147
92    -11.65033  -1.00070  -3.71964  -2.96730   0.36010  -2.20437     (-3.360,-2.607) (-1.361,-0.360) (-11.290,-1.844) 2.85221
93    -11.67215  -0.87204  -3.28568  -2.69237   0.10785  -2.05376     (-3.178,-2.585) (-0.980,-0.108) (-11.564,-1.946) 2.68387
94    -11.69397  -0.74338  -2.85173  -2.41745  -0.14440  -1.90316     (-11.694,-2.417) (-0.743,-0.144) (-2.852,-1.903) 2.3482
95    -11.71579  -0.61472  -2.41777  -2.14252  -0.39666  -1.75255     (-11.716,-2.143) (-0.615,-0.397) (-2.418,-1.753) 1.78789
96    -11.73761  -0.48607  -1.98381  -1.86760  -0.64891  -1.60195     (-11.738,-1.868) (-0.486,-0.649) (-1.984,-1.602) 1.25203
97    -11.75943  -0.35741  -1.54985  -1.59268  -0.90116  -1.45134     (-11.759,-1.593) (-0.357,-0.901) (-1.550,-1.451) 0.820441
98    -11.78125  -0.22875  -1.11589  -1.31775  -1.15341  -1.30074     (-11.781,-1.318) (-0.229,-1.153) (-1.116,-1.301) 0.606008
99    -11.80307  -0.10009  -0.68193  -1.04283  -1.40567  -1.15013     (-11.803,-1.043) (-0.100,-1.406) (-0.682,-1.150) 0
