Fol_2018-05-05.09_43_37.1_4.txt     Output is probe cell, reduced cell, NCDist distance between
54    -214.36548 -100.72648 -37.36506 -196.60801 -152.26406 -192.68194     (-214.365,-196.608) (-100.726,-152.264) (-37.365,-192.682) 187.228
55    -216.15158 -104.10728 -36.57542 -194.01685 -153.07220 -189.24256     (-216.152,-194.017) (-104.107,-153.072) (-36.575,-189.243) 189.37
56    -217.93769 -107.48809 -35.78577 -191.42569 -153.88034 -185.80319     (-217.938,-191.426) (-107.488,-153.880) (-35.786,-185.803) 186.878
57    -219.72379 -110.86889 -34.99613 -188.83453 -154.68848 -182.36382     (-219.724,-188.835) (-110.869,-154.688) (-34.996,-182.364) 184.539
58    -221.50989 -114.24969 -34.20649 -186.24337 -155.49661 -178.92444     (-221.510,-186.243) (-114.250,-155.497) (-34.206,-178.924) 182.36
59    -223.29600 -117.63050 -33.41684 -183.65221 -156.30475 -175.48507     (-223.296,-183.652) (-117.630,-156.305) (-33.417,-175.485) 180.345
60    -225.08210 -121.01130 -32.62720 -181.06105 -157.11289 -172.04569     (-225.082,-181.061) (-121.011,-157.113) (-32.627,-172.046) 178.5
61    -226.86820 -124.39210 -31.83756 -178.46989 -157.92103 -168.60632     (-226.868,-178.470) (-124.392,-157.921) (-31.838,-168.606) 176.831
62    -228.65431 -127.77291 -31.04791 -175.87872 -158.72917 -165.16694     (-228.654,-175.879) (-127.773,-158.729) (-31.048,-165.167) 175.342
63    -230.44041 -131.15371 -30.25827 -173.28756 -159.53731 -161.72757     (-230.440,-173.288) (-131.154,-159.537) (-30.258,-161.728) 174.039
64    -232.22651 -134.53451 -29.46863 -170.69640 -160.34545 -158.28820     (-232.227,-170.696) (-134.535,-160.345) (-29.469,-158.288) 172.925
65    -234.01262 -137.91532 -28.67898 -168.10524 -161.15359 -154.84882     (-234.013,-168.105) (-137.915,-161.154) (-28.679,-154.849) 172.005
66    -235.79872 -141.29612 -27.88934 -165.51408 -161.96173 -151.40945     (-235.799,-165.514) (-141.296,-161.962) (-27.889,-151.409) 171.28
67    -237.58482 -144.67692 -27.09970 -162.92292 -162.76987 -147.97007     (-237.585,-162.923) (-144.677,-162.770) (-27.100,-147.970) 170.755
68    -239.37093 -148.05773 -26.31005 -160.33176 -163.57801 -144.53070     (-239.371,-160.332) (-148.058,-163.578) (-26.310,-144.531) 169.202
69    -241.15703 -151.43853 -25.52041 -157.74060 -164.38615 -141.09132     (-241.157,-157.741) (-151.439,-164.386) (-25.520,-141.091) 167.781
70    -242.94313 -154.81934 -24.73077 -155.14944 -165.19429 -137.65195     (-242.943,-155.149) (-154.819,-165.194) (-24.731,-137.652) 166.555
71    -244.72924 -158.20014 -23.94112 -152.55828 -166.00243 -134.21257     (-244.729,-152.558) (-158.200,-166.002) (-23.941,-134.213) 164.32
72    -246.51534 -161.58094 -23.15148 -149.96712 -166.81057 -130.77320     (-246.515,-149.967) (-161.581,-166.811) (-23.151,-130.773) 158.451
73    -248.30144 -164.96175 -22.36184 -147.37596 -167.61871 -127.33383     (-248.301,-147.376) (-164.962,-167.619) (-22.362,-127.334) 152.583
74    -250.08755 -168.34255 -21.57219 -144.78480 -168.42684 -123.89445     (-250.088,-144.785) (-168.343,-168.427) (-21.572,-123.894) 146.714
75    -251.87365 -171.72335 -20.78255 -142.19364 -169.23498 -120.45508     (-251.874,-142.194) (-171.723,-169.235) (-20.783,-120.455) 140.846
76    -253.65975 -175.10416 -19.99291 -139.60248 -170.04312 -117.01570     (-253.660,-139.602) (-175.104,-170.043) (-19.993,-117.016) 134.977
77    -255.44586 -178.48496 -19.20326 -137.01132 -170.85126 -113.57633     (-255.446,-137.011) (-178.485,-170.851) (-19.203,-113.576) 129.108
78    -257.23196 -181.86576 -18.41362 -134.42016 -171.65940 -110.13695     (-257.232,-134.420) (-181.866,-171.659) (-18.414,-110.137) 123.24
79    -259.01807 -185.24657 -17.62398 -131.82900 -172.46754 -106.69758     (-259.018,-131.829) (-185.247,-172.468) (-17.624,-106.698) 117.371
80    -260.80417 -188.62737 -16.83433 -129.23784 -173.27568 -103.25821     (-260.804,-129.238) (-188.627,-173.276) (-16.834,-103.258) 111.503
81    -262.59027 -192.00817 -16.04469 -126.64668 -174.08382 -99.81883     (-262.590,-126.647) (-192.008,-174.084) (-16.045,-99.819) 105.634
82    -264.37638 -195.38898 -15.25505 -124.05552 -174.89196 -96.37946     (-264.376,-124.056) (-195.389,-174.892) (-15.255,-96.379) 99.7656
83    -266.16248 -198.76978 -14.46540 -121.46436 -175.70010 -92.94008     (-266.162,-121.464) (-198.770,-175.700) (-14.465,-92.940) 93.897
84    -267.94858 -202.15058 -13.67576 -118.87320 -176.50824 -89.50071     (-267.949,-118.873) (-202.151,-176.508) (-13.676,-89.501) 88.0284
85    -269.73469 -205.53139 -12.88612 -116.28204 -177.31638 -86.06133     (-269.735,-116.282) (-205.531,-177.316) (-12.886,-86.061) 82.1599
86    -271.52079 -208.91219 -12.09647 -113.69088 -178.12452 -82.62196     (-271.521,-113.691) (-208.912,-178.125) (-12.096,-82.622) 76.2913
87    -273.30689 -212.29299 -11.30683 -111.09972 -178.93266 -79.18258     (-273.307,-111.100) (-212.293,-178.933) (-11.307,-79.183) 70.4228
88    -275.09300 -215.67380 -10.51719 -108.50856 -179.74080 -75.74321     (-275.093,-108.509) (-215.674,-179.741) (-10.517,-75.743) 64.5542
89    -276.87910 -219.05460  -9.72754 -105.91740 -180.54894 -72.30384     (-276.879,-105.917) (-219.055,-180.549) (-9.728,-72.304) 58.6856
90    -278.66520 -222.43540  -8.93790 -103.32624 -181.35707 -68.86446     (-278.665,-103.326) (-222.435,-181.357) (-8.938,-68.864) 52.8171
91    -280.45131 -225.81621  -8.14826 -100.73508 -182.16521 -65.42509     (-280.451,-100.735) (-225.816,-182.165) (-8.148,-65.425) 46.9485
92    -282.23741 -229.19701  -7.35861 -98.14392 -182.97335 -61.98571     (-282.237,-98.144) (-229.197,-182.973) (-7.359,-61.986) 41.0799
93    -284.02351 -232.57782  -6.56897 -95.55276 -183.78149 -58.54634     (-284.024,-95.553) (-232.578,-183.781) (-6.569,-58.546) 35.2114
94    -285.80962 -235.95862  -5.77933 -92.96160 -184.58963 -55.10696     (-285.810,-92.962) (-235.959,-184.590) (-5.779,-55.107) 29.3428
95    -287.59572 -239.33942  -4.98968 -90.37044 -185.39777 -51.66759     (-287.596,-90.370) (-239.339,-185.398) (-4.990,-51.668) 23.4743
96    -289.38182 -242.72023  -4.20004 -87.77928 -186.20591 -48.22822     (-289.382,-87.779) (-242.720,-186.206) (-4.200,-48.228) 17.6057
97    -291.16793 -246.10103  -3.41040 -85.18812 -187.01405 -44.78884     (-291.168,-85.188) (-246.101,-187.014) (-3.410,-44.789) 11.7371
98    -292.95403 -249.48183  -2.62075 -82.59696 -187.82219 -41.34947     (-292.954,-82.597) (-249.482,-187.822) (-2.621,-41.349) 5.86856
99    -294.74013 -252.86264  -1.83111 -80.00580 -188.63033 -37.91009     (-294.740,-80.006) (-252.863,-188.630) (-1.831,-37.910) 0
