Fol_2018-05-14.17_24_22.1_56.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      2.33666 -42.67431 -49.62752   0.65422   0.40533  -8.30056     (-0.405,-35.477) (-5.776,-2.742) (-43.738,-1.060) 0  9.53674e-07  
1      2.30897 -42.30160 -49.56803   0.28926   0.37354  -8.22742     (-0.374,-35.985) (-6.528,-2.683) (-43.829,-0.663) 0.997021  0.997021  
2      2.28127 -41.92889 -49.50854  -0.07570   0.34175  -8.15427     (-0.342,-36.493) (-7.280,-2.623) (-43.921,-0.266) 1.99404  1.99404  
3      2.25357 -41.55618 -49.44905  -0.44065   0.30996  -8.08113     (-7.902,-36.870) (-0.179,-2.433) (-44.143,-0.131) 2.86127  9.51769  
4      2.22588 -41.18347 -49.38957  -0.80561   0.27816  -8.00799     (-0.278,-36.732) (-0.249,-2.226) (-44.381,-8.008) 2.89145  9.00549     glitch
5      2.19818 -40.81076 -49.33008  -1.17057   0.24637  -7.93485     (-0.246,-36.414) (-0.678,-2.198) (-44.441,-7.935) 2.62672  8.65777  
6      2.17048 -40.43806 -49.27059  -1.53553   0.21458  -7.86171     (-0.215,-36.097) (-1.106,-2.170) (-44.500,-7.862) 2.45536  8.33098  
7      2.14279 -40.06535 -49.21110  -1.90048   0.18279  -7.78857     (-0.183,-35.780) (-1.535,-2.143) (-44.560,-7.789) 2.39749  8.02767  
8      2.11509 -39.69264 -49.15161  -2.26544   0.15100  -7.71542     (-0.151,-35.462) (-1.963,-2.115) (-44.619,-7.715) 2.46113  7.7506  
9      2.08739 -39.31993 -49.09213  -2.63040   0.11921  -7.64228     (-0.119,-35.145) (-2.392,-2.087) (-44.679,-7.642) 2.63748  7.50267  
10      2.05969 -38.94722 -49.03264  -2.99536   0.08742  -7.56914     (-0.087,-34.828) (-2.821,-2.060) (-44.738,-7.569) 2.90611  7.28686  
11      2.03200 -38.57451 -48.97315  -3.36031   0.05563  -7.49600     (-0.056,-34.511) (-3.249,-2.032) (-44.798,-7.496) 3.24418  7.1061  
12      2.00430 -38.20180 -48.91366  -3.72527   0.02384  -7.42286     (-0.024,-34.193) (-3.678,-2.004) (-44.857,-7.423) 3.63234  6.96311  
13      1.97660 -37.82909 -48.85417  -4.09023  -0.00796  -7.34972     (-0.008,-33.884) (-4.098,-44.909) (-1.969,-7.342) 4.04324  4.04324     glitch
14      1.94891 -37.45638 -48.79469  -4.45519  -0.03975  -7.27658     (-0.040,-33.598) (-4.495,-44.937) (-1.909,-7.237) 4.44148  4.44148  
15      1.92121 -37.08368 -48.73520  -4.82014  -0.07154  -7.20343     (-0.072,-33.313) (-4.892,-44.964) (-1.850,-7.132) 4.85965  4.85965  
16      1.89351 -36.71097 -48.67571  -5.18510  -0.10333  -7.13029     (-0.103,-33.027) (-5.288,-44.992) (-1.790,-7.027) 5.29304  5.29304  
17      1.86582 -36.33826 -48.61622  -5.55006  -0.13512  -7.05715     (-0.135,-32.742) (-5.685,-45.020) (-1.731,-6.922) 5.73818  5.73818  
18      1.83812 -35.96555 -48.55673  -5.91501  -0.16691  -6.98401     (-0.167,-32.456) (-6.082,-45.047) (-1.671,-6.817) 6.19256  6.19256  
19      1.81042 -35.59284 -48.49725  -6.27997  -0.19870  -6.91087     (-0.199,-32.171) (-6.479,-45.075) (-1.612,-6.712) 6.65427  6.65427  
20      1.78273 -35.22013 -48.43776  -6.64493  -0.23049  -6.83773     (-0.230,-31.885) (-6.875,-45.103) (-1.552,-6.607) 6.96888  7.1219  
21      1.75503 -34.84742 -48.37827  -7.00989  -0.26228  -6.76458     (-0.262,-31.600) (-7.272,-45.130) (-1.493,-6.502) 7.13  7.59434  
22      1.72733 -34.47471 -48.31878  -7.37484  -0.29408  -6.69144     (-0.294,-31.314) (-7.669,-45.158) (-1.433,-6.397) 7.32251  8.07076  
23      1.69964 -34.10201 -48.25929  -7.73980  -0.32587  -6.61830     (-0.326,-31.029) (-8.066,-45.186) (-1.374,-6.292) 7.544  8.55048  
24      1.67194 -33.72930 -48.19981  -8.10476  -0.35766  -6.54516     (-0.358,-30.743) (-8.462,-45.214) (-1.314,-6.188) 7.79199  9.03299  
25      1.64424 -33.35659 -48.14032  -8.46972  -0.38945  -6.47202     (-0.389,-30.458) (-8.859,-45.241) (-1.255,-6.083) 8.06405  9.51786  
26      1.61654 -32.98388 -48.08083  -8.83467  -0.42124  -6.39888     (-0.421,-30.172) (-9.256,-45.269) (-1.195,-5.978) 8.35782  10.0047  
27      1.58885 -32.61117 -48.02134  -9.19963  -0.45303  -6.32574     (-0.453,-29.887) (-9.653,-45.297) (-1.136,-5.873) 8.67111  10.4934  
28      1.56115 -32.23846 -47.96185  -9.56459  -0.48482  -6.25259     (-0.485,-29.601) (-10.049,-45.324) (-1.076,-5.768) 9.00186  10.9835  
29      1.53345 -31.86575 -47.90237  -9.92955  -0.51661  -6.17945     (-0.517,-29.315) (-10.446,-45.352) (-1.017,-5.663) 9.34822  11.4749  
30      1.50576 -31.49304 -47.84288 -10.29450  -0.54841  -6.10631     (-0.548,-29.030) (-10.843,-45.380) (-0.957,-5.558) 9.70854  11.9675  
31      1.47806 -31.12034 -47.78339 -10.65946  -0.58020  -6.03317     (-0.580,-28.744) (-11.240,-45.407) (-0.898,-5.453) 10.0813  12.4611  
32      1.45036 -30.74763 -47.72390 -11.02442  -0.61199  -5.96003     (-0.612,-28.459) (-11.636,-45.435) (-0.838,-5.348) 10.4652  12.9556  
33      1.42267 -30.37492 -47.66441 -11.38937  -0.64378  -5.88689     (-0.644,-28.173) (-12.033,-45.463) (-0.779,-5.243) 10.859  13.4509  
34      1.39497 -30.00221 -47.60493 -11.75433  -0.67557  -5.81375     (-0.676,-27.888) (-12.430,-45.491) (-0.719,-5.138) 11.2617  13.9469  
35      1.36727 -29.62950 -47.54544 -12.11929  -0.70736  -5.74060     (-0.707,-27.602) (-12.827,-45.518) (-0.660,-5.033) 11.6724  14.4435  
36      1.33958 -29.25679 -47.48595 -12.48425  -0.73915  -5.66746     (-0.739,-27.317) (-13.223,-45.546) (-0.600,-4.928) 12.0903  14.9407  
37      1.31188 -28.88408 -47.42646 -12.84920  -0.77094  -5.59432     (-0.771,-27.031) (-13.620,-45.574) (-0.541,-4.823) 12.5146  15.4385  
38      1.28418 -28.51137 -47.36697 -13.21416  -0.80273  -5.52118     (-0.803,-26.746) (-14.017,-45.601) (-0.481,-4.718) 12.9447  15.9367  
39      1.25648 -28.13866 -47.30749 -13.57912  -0.83453  -5.44804     (-0.835,-26.460) (-14.414,-45.629) (-0.422,-4.614) 13.3801  16.4353  
40      1.22879 -27.76596 -47.24800 -13.94408  -0.86632  -5.37490     (-0.866,-26.175) (-14.810,-45.657) (-0.362,-4.509) 13.8202  16.9344  
41      1.20109 -27.39325 -47.18851 -14.30903  -0.89811  -5.30175     (-0.898,-25.889) (-15.207,-45.684) (-0.303,-4.404) 14.2647  17.4337  
42      1.17339 -27.02054 -47.12902 -14.67399  -0.92990  -5.22861     (-0.930,-25.604) (-15.604,-45.712) (-0.243,-4.299) 14.713  17.9335  
43      1.14570 -26.64783 -47.06953 -15.03895  -0.96169  -5.15547     (-0.962,-25.318) (-16.001,-45.740) (-0.184,-4.194) 15.165  18.4335  
44      1.11800 -26.27512 -47.01005 -15.40391  -0.99348  -5.08233     (-0.993,-25.033) (-16.397,-45.768) (-0.125,-4.089) 15.6202  18.9338  
45      1.09030 -25.90241 -46.95056 -15.76886  -1.02527  -5.00919     (-1.025,-24.747) (-16.794,-45.795) (-0.065,-3.984) 16.0784  19.4343  
46      1.06261 -25.52970 -46.89107 -16.13382  -1.05706  -4.93605     (-1.057,-24.462) (-17.191,-45.823) (-0.006,-3.879) 16.5393  19.9351  
47      1.03491 -25.15699 -46.83158 -16.49878  -1.08885  -4.86291     (-1.035,-17.534) (-24.122,-45.797) (-0.054,-3.828) 17.1305  29.487     glitch
48      1.00721 -24.78429 -46.77209 -16.86374  -1.12065  -4.78976     (-1.007,-17.871) (-23.777,-45.765) (-0.113,-3.783) 17.5735  29.0068  
49      0.97952 -24.41158 -46.71261 -17.22869  -1.15244  -4.71662     (-0.980,-18.208) (-23.432,-45.733) (-0.173,-3.737) 18.0188  28.527  
50      0.95182 -24.03887 -46.65312 -17.59365  -1.18423  -4.64348     (-0.952,-18.545) (-23.087,-45.701) (-0.232,-3.692) 18.4665  28.0476  
51      0.92412 -23.66616 -46.59363 -17.95861  -1.21602  -4.57034     (-0.924,-18.883) (-22.742,-45.670) (-0.292,-3.646) 18.9163  27.5685  
52      0.89643 -23.29345 -46.53414 -18.32356  -1.24781  -4.49720     (-0.896,-19.220) (-22.397,-45.638) (-0.351,-3.601) 19.368  27.0899  
53      0.86873 -22.92074 -46.47465 -18.68852  -1.27960  -4.42406     (-0.869,-19.557) (-22.052,-45.606) (-0.411,-3.555) 19.8215  26.6116  
54      0.84103 -22.54803 -46.41517 -19.05348  -1.31139  -4.35091     (-0.841,-19.895) (-21.707,-45.574) (-0.470,-3.510) 20.2767  26.1338  
55      0.81333 -22.17532 -46.35568 -19.41844  -1.34318  -4.27777     (-0.813,-20.232) (-21.362,-45.542) (-0.530,-3.464) 20.7336  25.6564  
56      0.78564 -21.80261 -46.29619 -19.78339  -1.37497  -4.20463     (-0.786,-20.569) (-21.017,-45.511) (-0.589,-3.419) 21.1919  25.1795  
57      0.75794 -21.42991 -46.23670 -20.14835  -1.40677  -4.13149     (-0.758,-20.906) (-20.672,-45.479) (-0.649,-3.374) 21.173  24.7032  
