Fol_2018-05-14.17_24_51.1_74.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      3.61492 -48.99344 -39.49232  -4.32878  -4.27089  -5.59891     (-3.615,-7.944) (-45.379,-35.877) (-0.656,-1.984) 0  0  
1      3.54189 -48.95692 -39.10003  -4.36529  -4.59015  -5.56240     (-3.542,-7.907) (-45.415,-35.558) (-1.048,-2.021) 0.514924  0.514924  
2      3.46886 -48.92041 -38.70775  -4.40180  -4.90941  -5.52588     (-3.469,-7.871) (-45.452,-35.239) (-1.441,-2.057) 1.02985  1.02985  
3      3.39583 -48.88389 -38.31546  -4.43832  -5.22866  -5.48937     (-3.396,-7.834) (-45.488,-34.920) (-1.833,-2.094) 1.54477  1.54477  
4      3.32280 -48.84738 -37.92317  -4.47483  -5.54792  -5.45285     (-3.323,-7.798) (-45.525,-34.600) (-2.225,-2.130) 2.0597  2.0597  
5      3.24977 -48.81087 -37.53089  -4.51135  -5.86718  -5.41634     (-3.250,-7.761) (-45.561,-34.281) (-2.617,-2.167) 2.57462  2.57462  
6      3.17674 -48.77435 -37.13860  -4.54786  -6.18644  -5.37983     (-3.177,-7.725) (-45.598,-33.962) (-3.010,-2.203) 3.08955  3.08955  
7      3.10372 -48.73784 -36.74631  -4.58438  -6.50570  -5.34331     (-3.104,-7.688) (-45.634,-33.643) (-3.402,-2.240) 3.60447  3.60447  
8      3.03069 -48.70132 -36.35403  -4.62089  -6.82495  -5.30680     (-3.031,-7.652) (-45.671,-33.323) (-3.794,-2.276) 4.11939  4.11939  
9      2.95766 -48.66481 -35.96174  -4.65740  -7.14421  -5.27028     (-2.958,-7.615) (-45.707,-33.004) (-4.187,-2.313) 4.63432  4.63432  
10      2.88463 -48.62829 -35.56946  -4.69392  -7.46347  -5.23377     (-2.885,-7.579) (-45.744,-32.685) (-4.579,-2.349) 5.14924  5.14924  
11      2.81160 -48.59178 -35.17717  -4.73043  -7.78273  -5.19725     (-2.812,-7.542) (-45.780,-32.366) (-4.971,-2.386) 5.66417  5.66417  
12      2.73857 -48.55527 -34.78488  -4.76695  -8.10198  -5.16074     (-2.739,-7.506) (-45.817,-32.046) (-5.363,-2.422) 6.17909  6.17909  
13      2.66554 -48.51875 -34.39260  -4.80346  -8.42124  -5.12422     (-2.666,-7.469) (-45.853,-31.727) (-5.756,-2.459) 6.69402  6.69402  
14      2.59252 -48.48224 -34.00031  -4.83998  -8.74050  -5.08771     (-2.593,-7.432) (-45.890,-31.408) (-6.148,-2.495) 7.20894  7.20894  
15      2.51949 -48.44572 -33.60802  -4.87649  -9.05976  -5.05120     (-2.519,-7.396) (-45.926,-31.089) (-6.540,-2.532) 7.72386  7.72386  
16      2.44646 -48.40921 -33.21574  -4.91300  -9.37901  -5.01468     (-2.446,-7.359) (-45.963,-30.769) (-6.933,-2.568) 8.23879  8.23879  
17      2.37343 -48.37269 -32.82345  -4.94952  -9.69827  -4.97817     (-2.373,-7.323) (-45.999,-30.450) (-7.325,-2.605) 8.70893  8.70893  
18      2.30040 -48.33618 -32.43117  -4.98603 -10.01753  -4.94165     (-2.300,-7.286) (-46.036,-30.131) (-7.717,-2.641) 8.86105  8.86105  
19      2.22737 -48.29967 -32.03888  -5.02255 -10.33679  -4.90514     (-2.227,-7.250) (-46.072,-29.812) (-8.109,-2.678) 9.03999  9.03999  
20      2.15434 -48.26315 -31.64659  -5.05906 -10.65605  -4.86862     (-2.154,-7.213) (-46.109,-29.492) (-8.502,-2.714) 9.24418  9.24418  
21      2.08132 -48.22664 -31.25431  -5.09558 -10.97530  -4.83211     (-2.081,-7.177) (-46.145,-29.173) (-8.894,-2.751) 9.472  9.472  
22      2.00829 -48.19012 -30.86202  -5.13209 -11.29456  -4.79560     (-2.008,-7.140) (-46.182,-28.854) (-9.286,-2.787) 9.72177  9.72177  
23      1.93526 -48.15361 -30.46973  -5.16861 -11.61382  -4.75908     (-1.935,-7.104) (-46.218,-28.534) (-9.679,-2.824) 9.99185  9.99185  
24      1.86223 -48.11709 -30.07745  -5.20512 -11.93308  -4.72257     (-1.862,-7.067) (-46.255,-28.215) (-10.071,-2.860) 10.2806  10.2806  
25      1.78920 -48.08058 -29.68516  -5.24163 -12.25233  -4.68605     (-1.789,-7.031) (-46.291,-27.896) (-10.463,-2.897) 10.5866  10.5866  
26      1.71617 -48.04407 -29.29287  -5.27815 -12.57159  -4.64954     (-1.716,-6.994) (-46.328,-27.577) (-10.855,-2.933) 10.9083  10.9083  
27      1.64314 -48.00755 -28.90059  -5.31466 -12.89085  -4.61302     (-1.643,-6.958) (-46.364,-27.257) (-11.248,-2.970) 11.2444  11.2444  
28      1.57011 -47.97104 -28.50830  -5.35118 -13.21011  -4.57651     (-1.570,-6.921) (-46.401,-26.938) (-11.640,-3.006) 11.5937  11.5937  
29      1.49709 -47.93452 -28.11602  -5.38769 -13.52936  -4.54000     (-1.497,-6.885) (-46.437,-26.619) (-12.032,-3.043) 11.9549  11.9549  
30      1.42406 -47.89801 -27.72373  -5.42421 -13.84862  -4.50348     (-1.424,-6.848) (-46.474,-26.300) (-12.425,-3.079) 12.327  12.327  
31      1.35103 -47.86149 -27.33144  -5.46072 -14.16788  -4.46697     (-1.351,-6.812) (-46.510,-25.980) (-12.817,-3.116) 12.7092  12.7092  
32      1.27800 -47.82498 -26.93916  -5.49723 -14.48714  -4.43045     (-1.278,-6.775) (-46.547,-25.661) (-13.209,-3.152) 13.1004  13.1004  
33      1.20497 -47.78847 -26.54687  -5.53375 -14.80640  -4.39394     (-1.205,-6.739) (-46.583,-25.342) (-13.601,-3.189) 13.4999  13.4999  
34      1.13194 -47.75195 -26.15458  -5.57026 -15.12565  -4.35742     (-1.132,-6.702) (-46.620,-25.023) (-13.994,-3.225) 13.907  13.907  
35      1.05891 -47.71544 -25.76230  -5.60678 -15.44491  -4.32091     (-1.059,-6.666) (-46.657,-24.703) (-14.386,-3.262) 14.321  14.321  
36      0.98589 -47.67892 -25.37001  -5.64329 -15.76417  -4.28440     (-0.986,-6.629) (-46.693,-24.384) (-14.778,-3.299) 14.7415  14.7415  
37      0.91286 -47.64241 -24.97773  -5.67981 -16.08343  -4.24788     (-0.913,-6.593) (-46.730,-24.065) (-15.171,-3.335) 15.1677  15.1677  
38      0.83983 -47.60589 -24.58544  -5.71632 -16.40268  -4.21137     (-0.840,-6.556) (-46.766,-23.746) (-15.563,-3.372) 15.5993  15.5993  
39      0.76680 -47.56938 -24.19315  -5.75283 -16.72194  -4.17485     (-0.767,-6.520) (-46.803,-23.426) (-15.955,-3.408) 16.0358  16.0358  
40      0.69377 -47.53287 -23.80087  -5.78935 -17.04120  -4.13834     (-0.694,-6.483) (-46.839,-23.107) (-16.347,-3.445) 16.4768  16.4768  
41      0.62074 -47.49635 -23.40858  -5.82586 -17.36046  -4.10182     (-0.621,-6.447) (-46.876,-22.788) (-16.740,-3.481) 16.922  16.922  
42      0.54771 -47.45984 -23.01629  -5.86238 -17.67971  -4.06531     (-0.548,-6.410) (-46.912,-22.469) (-17.132,-3.518) 17.3711  17.3711  
43      0.47469 -47.42332 -22.62401  -5.89889 -17.99897  -4.02880     (-0.475,-6.374) (-46.949,-22.149) (-17.524,-3.554) 17.8237  17.8237  
