Fol_2018-05-14.17_25_30.1_98.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      8.73830 -48.81454 -46.49404   4.09717  -4.11732 -10.20450     (-4.117,-35.455) (-0.020,-33.135) (-4.621,-6.087) 0  0  
1      8.60845 -48.32166 -46.07108   3.69765  -4.41042 -10.16291     (-4.410,-35.515) (-0.713,-33.265) (-4.198,-5.752) 0.936489  0.936489  
2      8.47859 -47.82879 -45.64812   3.29813  -4.70353 -10.12132     (-4.704,-35.575) (-1.405,-33.394) (-3.775,-5.418) 1.87298  1.87298  
3      8.34874 -47.33592 -45.22516   2.89861  -4.99664 -10.07973     (-4.997,-35.635) (-2.098,-33.524) (-3.352,-5.083) 2.80947  2.80947  
4      8.21888 -46.84305 -44.80220   2.49909  -5.28974 -10.03815     (-5.290,-35.695) (-2.791,-33.654) (-2.929,-4.748) 3.48201  3.74596     glitch
5      8.08903 -46.35017 -44.37924   2.09957  -5.58285  -9.99656     (-5.583,-35.755) (-3.483,-33.784) (-2.506,-4.414) 4.19523  4.68244  
6      7.95917 -45.85730 -43.95628   1.70005  -5.87595  -9.95497     (-5.876,-35.815) (-4.176,-33.914) (-2.083,-4.079) 4.98293  5.61893  
7      7.82932 -45.36443 -43.53332   1.30053  -6.16906  -9.91338     (-6.169,-35.875) (-4.869,-34.044) (-1.660,-3.744) 5.81491  6.55542  
8      7.69946 -44.87156 -43.11036   0.90101  -6.46216  -9.87179     (-6.462,-35.935) (-5.561,-34.174) (-1.237,-3.410) 6.67464  7.49191  
9      7.56961 -44.37868 -42.68740   0.50149  -6.75527  -9.83020     (-6.755,-35.995) (-6.254,-34.303) (-0.814,-3.075) 7.55265  8.4284  
10      7.43975 -43.88581 -42.26444   0.10197  -7.04837  -9.78861     (-7.048,-36.055) (-6.946,-34.433) (-0.391,-2.740) 8.44323  9.36489  
11      7.30990 -43.39294 -41.84148  -0.29755  -7.34148  -9.74702     (-7.310,-7.607) (-36.083,-34.532) (-0.032,-2.437) 10.2506  40.8858     glitch
12      7.18004 -42.90007 -41.41852  -0.69707  -7.63459  -9.70543     (-7.180,-7.877) (-35.720,-34.238) (-0.455,-2.525) 10.5284  40.4065  
13      7.05019 -42.40719 -40.99556  -1.09658  -7.92769  -9.66384     (-7.050,-8.147) (-35.357,-33.945) (-0.878,-2.614) 10.7319  39.9339  
14      6.92033 -41.91432 -40.57260  -1.49610  -8.22080  -9.62225     (-6.920,-8.416) (-34.994,-33.652) (-1.300,-2.702) 10.9236  39.4681  
15      6.79048 -41.42145 -40.14964  -1.89562  -8.51390  -9.58067     (-6.790,-8.686) (-34.631,-33.359) (-1.723,-2.790) 11.1564  39.0094  
16      6.66062 -40.92858 -39.72668  -2.29514  -8.80701  -9.53908     (-6.661,-8.956) (-34.268,-33.066) (-2.146,-2.878) 11.4277  38.5581  
17      6.53077 -40.43570 -39.30372  -2.69466  -9.10011  -9.49749     (-6.531,-9.225) (-33.905,-32.773) (-2.569,-2.967) 11.7349  38.1144  
18      6.40092 -39.94283 -38.88076  -3.09418  -9.39322  -9.45590     (-6.401,-9.495) (-33.542,-32.480) (-2.992,-3.055) 11.9257  37.6785  
19      6.27106 -39.44996 -38.45780  -3.49370  -9.68632  -9.41431     (-6.271,-9.765) (-33.179,-32.187) (-3.415,-3.143) 12.0196  37.2509  
20      6.14121 -38.95708 -38.03484  -3.89322  -9.97943  -9.37272     (-6.141,-10.034) (-32.816,-31.894) (-3.838,-3.232) 12.1534  36.8317  
21      6.01135 -38.46421 -37.61188  -4.29274 -10.27253  -9.33113     (-6.011,-10.304) (-32.453,-31.601) (-4.261,-3.320) 12.3259  36.4212  
22      5.88150 -37.97134 -37.18892  -4.69226 -10.56564  -9.28954     (-5.881,-10.574) (-32.090,-31.307) (-4.684,-3.408) 12.5258  36.0197  
23      5.75164 -37.47847 -36.76596  -5.09178 -10.85875  -9.24795     (-5.752,-10.843) (-31.727,-31.014) (-5.107,-3.496) 12.7151  35.6276  
24      5.62179 -36.98559 -36.34300  -5.49130 -11.15185  -9.20636     (-5.622,-11.113) (-31.364,-30.721) (-5.530,-3.585) 12.9399  35.2452  
25      5.49193 -36.49272 -35.92004  -5.89082 -11.44496  -9.16477     (-5.492,-11.383) (-31.001,-30.428) (-5.953,-3.673) 13.1983  34.8727  
26      5.36208 -35.99985 -35.49708  -6.29034 -11.73806  -9.12319     (-5.362,-11.652) (-30.638,-30.135) (-6.376,-3.761) 13.4884  34.5105  
27      5.23222 -35.50698 -35.07412  -6.68986 -12.03117  -9.08160     (-5.232,-11.922) (-30.275,-29.842) (-6.799,-3.849) 13.8082  34.159  
28      5.10237 -35.01410 -34.65116  -7.08938 -12.32427  -9.04001     (-5.102,-12.192) (-29.912,-29.549) (-7.222,-3.938) 14.1557  33.8184  
29      4.97251 -34.52123 -34.22820  -7.48890 -12.61738  -8.99842     (-4.973,-12.461) (-29.549,-29.256) (-7.645,-4.026) 14.5289  33.4891  
30      4.84266 -34.02836 -33.80524  -7.88841 -12.91048  -8.95683     (-4.843,-12.731) (-29.186,-28.963) (-8.068,-4.114) 14.9259  33.1714  
31      4.71280 -33.53549 -33.38228  -8.28793 -13.20359  -8.91524     (-4.713,-13.001) (-28.823,-28.669) (-8.491,-4.202) 15.3449  32.8657  
32      4.58295 -33.04261 -32.95932  -8.68745 -13.49669  -8.87365     (-4.583,-13.270) (-28.460,-28.376) (-8.914,-4.291) 15.784  32.5722  
33      4.45309 -32.54974 -32.53636  -9.08697 -13.78980  -8.83206     (-4.453,-13.540) (-28.097,-28.083) (-9.337,-4.379) 16.2417  32.2914  
34      4.32324 -32.05687 -32.11340  -9.48649 -14.08291  -8.79047     (-4.323,-13.810) (-27.734,-27.790) (-9.760,-4.467) 16.7164  32.0236  
35      4.19338 -31.56400 -31.69044  -9.88601 -14.37601  -8.74888     (-4.193,-14.079) (-27.371,-27.497) (-10.183,-4.555) 17.2067  31.7691  
36      4.06353 -31.07112 -31.26748 -10.28553 -14.66912  -8.70729     (-4.064,-14.349) (-27.008,-27.204) (-10.606,-4.644) 17.7114  31.5281  
37      3.93367 -30.57825 -30.84451 -10.68505 -14.96222  -8.66571     (-3.934,-14.619) (-26.645,-26.911) (-11.029,-4.732) 18.2291  31.3011  
38      3.80382 -30.08538 -30.42155 -11.08457 -15.25533  -8.62412     (-3.804,-14.888) (-26.282,-26.618) (-11.452,-4.820) 18.759  31.0622  
39      3.67397 -29.59251 -29.99859 -11.48409 -15.54843  -8.58253     (-3.674,-15.158) (-25.919,-26.325) (-11.874,-4.909) 19.2998  30.8087  
40      3.54411 -29.09963 -29.57563 -11.88361 -15.84154  -8.54094     (-3.544,-15.428) (-25.556,-26.032) (-12.297,-4.997) 19.8509  30.5692  
41      3.41426 -28.60676 -29.15267 -12.28313 -16.13464  -8.49935     (-3.414,-15.697) (-25.193,-25.738) (-12.720,-5.085) 20.4112  30.3441  
42      3.28440 -28.11389 -28.72971 -12.68265 -16.42775  -8.45776     (-3.284,-15.967) (-24.829,-25.445) (-13.143,-5.173) 20.9801  30.1338  
43      3.15455 -27.62102 -28.30675 -13.08217 -16.72085  -8.41617     (-3.155,-16.237) (-24.466,-25.152) (-13.566,-5.262) 21.557  29.9384  
44      3.02469 -27.12814 -27.88379 -13.48169 -17.01396  -8.37458     (-3.025,-16.506) (-24.103,-24.859) (-13.989,-5.350) 22.1411  29.7584  
45      2.89484 -26.63527 -27.46083 -13.88121 -17.30707  -8.33299     (-2.895,-16.776) (-23.740,-24.566) (-14.412,-5.438) 22.7319  29.594  
46      2.76498 -26.14240 -27.03787 -14.28073 -17.60017  -8.29140     (-2.765,-17.046) (-23.377,-24.273) (-14.835,-5.526) 23.329  29.4454  
47      2.63513 -25.64953 -26.61491 -14.68024 -17.89328  -8.24982     (-2.635,-17.315) (-23.014,-23.980) (-15.258,-5.615) 23.9318  29.313  
48      2.50527 -25.15665 -26.19195 -15.07976 -18.18638  -8.20823     (-2.505,-17.585) (-22.651,-23.687) (-15.681,-5.703) 24.5399  29.1968  
49      2.37542 -24.66378 -25.76899 -15.47928 -18.47949  -8.16664     (-2.375,-17.855) (-22.288,-23.394) (-16.104,-5.791) 25.1529  29.0972  
50      2.24556 -24.17091 -25.34603 -15.87880 -18.77259  -8.12505     (-2.246,-18.124) (-21.925,-23.100) (-16.527,-5.879) 25.7706  29.0143  
51      2.11571 -23.67804 -24.92307 -16.27832 -19.06570  -8.08346     (-2.116,-18.394) (-21.562,-22.807) (-16.950,-5.968) 26.3925  28.9482  
52      1.98585 -23.18516 -24.50011 -16.67784 -19.35880  -8.04187     (-1.986,-18.664) (-21.199,-22.514) (-17.373,-6.056) 27.0183  28.899  
53      1.85600 -22.69229 -24.07715 -17.07736 -19.65191  -8.00028     (-1.856,-18.933) (-20.836,-22.221) (-17.796,-6.144) 27.6479  28.8669  
54      1.72614 -22.19942 -23.65419 -17.47688 -19.94501  -7.95869     (-1.726,-19.203) (-20.473,-21.928) (-18.219,-6.233) 27.8651  28.8519  
55      1.59629 -21.70655 -23.23123 -17.87640 -20.23812  -7.91710     (-1.596,-19.473) (-20.110,-21.635) (-18.642,-6.321) 27.899  28.8539  
