PointDistanceFollower   Mar 19 2020   mode =  Single Point 
Fol_2020-03-20.09_52_09.0_2.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist  57   CS6Dist 2   LMDist  853
PointDistanceFollower  Mar 19 2020  mode = Single Point
Fol_2020-03-20.09_52_09.0_2.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0     -8.23644   4.22244  -7.49651 -106.31336 -96.17817 -108.16529     (-103.943,-102.091) (-4.222,-100.401) (-3.274,-4.014)      0  0  0  
1     -9.20317   4.13714  -7.45386 -106.27071 -96.22082 -107.11325     (-102.976,-102.134) (-4.137,-100.358) (-3.317,-5.066)      1.43321  1.43321  1.43321  
2    -10.16990   4.05184  -7.41121 -106.22806 -96.26347 -106.06122     (-102.009,-102.176) (-4.052,-100.315) (-3.359,-6.118)      2.86641  2.86641  2.86641  
3    -11.13663   3.96653  -7.36856 -106.18541 -96.30612 -105.00919     (-101.043,-102.219) (-3.967,-100.273) (-3.402,-7.170)      4.29962  4.29962  4.29962  
4    -12.10336   3.88123  -7.32591 -106.14276 -96.34877 -103.95716     (-100.076,-102.262) (-3.881,-100.230) (-3.445,-8.222)      5.64269  5.64269  5.64269  
5    -13.07009   3.79593  -7.28326 -106.10011 -96.39142 -102.90512     (-99.109,-102.304) (-3.796,-100.187) (-3.487,-9.274)      6.9341  6.9341  6.9341  
6    -14.03682   3.71063  -7.24061 -106.05746 -96.43407 -101.85309     (-98.142,-102.347) (-3.711,-100.145) (-3.530,-10.326)      8.27235  8.27235  8.27235  
7    -15.00356   3.62533  -7.19796 -106.01481 -96.47672 -100.80106     (-97.176,-102.389) (-3.625,-100.102) (-3.573,-11.378)      9.63794  9.63794  9.23506  
8    -15.97029   3.54003  -7.15531 -105.97216 -96.51937 -99.74902     (-96.209,-102.432) (-3.540,-100.059) (-3.615,-12.430)      11.0207  11.0207  9.75563  
9    -16.93702   3.45472  -7.11266 -105.92951 -96.56203 -98.69699     (-95.242,-102.475) (-3.455,-100.017) (-3.658,-13.482)      12.4149  12.4149  10.432  
10    -17.90375   3.36942  -7.07001 -105.88685 -96.60468 -97.64496     (-94.276,-102.517) (-3.369,-99.974) (-3.701,-14.534)      13.8171  13.8171  11.2359  
11    -18.87048   3.28412  -7.02735 -105.84420 -96.64733 -96.59292     (-93.309,-102.560) (-3.284,-99.931) (-3.743,-15.586)      15.2251  15.2251  12.1423  
12    -19.83721   3.19882  -6.98470 -105.80155 -96.68998 -95.54089     (-92.342,-102.603) (-3.199,-99.889) (-3.786,-16.638)      16.6374  16.6374  13.1297  
13    -20.80394   3.11352  -6.94205 -105.75890 -96.73263 -94.48886     (-91.375,-102.645) (-3.114,-99.846) (-3.829,-17.690)      18.053  18.053  14.1814  
14    -21.77068   3.02821  -6.89940 -105.71625 -96.77528 -93.43682     (-90.409,-102.688) (-3.028,-99.803) (-3.871,-18.742)      19.4711  19.4711  15.2841  
15    -22.73741   2.94291  -6.85675 -105.67360 -96.81793 -92.38479     (-89.442,-102.731) (-2.943,-99.761) (-3.914,-19.794)      20.8914  20.8914  16.4274  
