Fol_2018-05-14.13_04_13.53_52.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -37.42142   8.52966   3.81615 -57.81267 -24.06333  -9.78227     (-11.093,-7.277) (-25.844,-1.253) (-9.154,-30.144) 21.7215  21.7215  
1    -37.39507   8.49525   3.80317 -57.76209 -24.04049  -9.80265     (-10.991,-7.188) (-25.977,-1.307) (-9.246,-30.207) 21.7217  21.7217  
2    -37.36872   8.46084   3.79018 -57.71150 -24.01766  -9.82303     (-10.889,-7.099) (-26.111,-1.362) (-9.339,-30.270) 21.722  21.722  
3    -37.34236   8.42643   3.77720 -57.66091 -23.99483  -9.84342     (-10.787,-7.009) (-26.244,-1.417) (-9.431,-30.333) 21.7224  21.7224  
4    -37.31601   8.39202   3.76422 -57.61033 -23.97199  -9.86380     (-10.684,-6.920) (-26.378,-1.472) (-9.523,-30.396) 21.7227  21.7227  
5    -37.28965   8.35762   3.75123 -57.55974 -23.94916  -9.88418     (-10.582,-6.831) (-26.511,-1.527) (-9.616,-30.459) 21.723  21.723  
6    -37.26330   8.32321   3.73825 -57.50915 -23.92633  -9.90456     (-10.480,-6.742) (-26.644,-1.581) (-9.708,-30.521) 21.7233  21.7233  
7    -37.23694   8.28880   3.72527 -57.45857 -23.90349  -9.92495     (-10.378,-6.653) (-26.778,-1.636) (-9.800,-30.584) 21.7237  21.7237  
8    -37.21059   8.25439   3.71228 -57.40798 -23.88066  -9.94533     (-10.276,-6.563) (-26.911,-1.691) (-9.893,-30.647) 21.724  21.724  
9    -37.18423   8.21998   3.69930 -57.35740 -23.85782  -9.96571     (-10.174,-6.474) (-27.045,-1.746) (-9.985,-30.710) 21.7244  21.7244  
10    -37.15788   8.18558   3.68632 -57.30681 -23.83499  -9.98609     (-10.071,-6.385) (-27.178,-1.801) (-10.077,-30.773) 21.7247  21.7247  
11    -37.13152   8.15117   3.67334 -57.25622 -23.81216 -10.00648     (-9.969,-6.296) (-27.311,-1.855) (-10.170,-30.836) 21.7251  21.7251  
12    -37.10517   8.11676   3.66035 -57.20564 -23.78932 -10.02686     (-9.867,-6.207) (-27.445,-1.910) (-10.262,-30.899) 21.7255  21.7255  
13    -37.07882   8.08235   3.64737 -57.15505 -23.76649 -10.04724     (-9.765,-6.117) (-27.578,-1.965) (-10.354,-30.961) 21.7259  21.7259  
14    -37.05246   8.04794   3.63439 -57.10447 -23.74366 -10.06762     (-9.663,-6.028) (-27.712,-2.020) (-10.447,-31.024) 21.7263  21.7263  
15    -37.02611   8.01353   3.62140 -57.05388 -23.72082 -10.08801     (-9.560,-5.939) (-27.845,-2.074) (-10.539,-31.087) 21.7267  21.7267  
16    -36.99975   7.97913   3.60842 -57.00329 -23.69799 -10.10839     (-9.458,-5.850) (-27.978,-2.129) (-10.631,-31.150) 21.7271  21.7271  
17    -36.97340   7.94472   3.59544 -56.95271 -23.67516 -10.12877     (-9.356,-5.761) (-28.112,-2.184) (-10.724,-31.213) 21.7275  21.7275  
18    -36.94704   7.91031   3.58245 -56.90212 -23.65232 -10.14915     (-9.254,-5.671) (-28.245,-2.239) (-10.816,-31.276) 21.728  21.728  
19    -36.92069   7.87590   3.56947 -56.85153 -23.62949 -10.16954     (-9.152,-5.582) (-28.379,-2.294) (-10.908,-31.338) 21.7284  21.7284  
20    -36.89433   7.84149   3.55649 -56.80095 -23.60666 -10.18992     (-9.050,-5.493) (-28.512,-2.348) (-11.001,-31.401) 21.7288  21.7288  
21    -36.86798   7.80709   3.54350 -56.75036 -23.58382 -10.21030     (-8.947,-5.404) (-28.645,-2.403) (-11.093,-31.464) 21.7293  21.7293  
22    -36.84162   7.77268   3.53052 -56.69978 -23.56099 -10.23068     (-8.845,-5.315) (-28.779,-2.458) (-11.185,-31.527) 21.7298  21.7298  
23    -36.81527   7.73827   3.51754 -56.64919 -23.53815 -10.25107     (-8.743,-5.225) (-28.912,-2.513) (-11.278,-31.590) 21.7302  21.7302  
24    -36.78891   7.70386   3.50456 -56.59860 -23.51532 -10.27145     (-8.641,-5.136) (-29.045,-2.568) (-11.370,-31.653) 21.7307  21.7307  
25    -36.76256   7.66945   3.49157 -56.54802 -23.49249 -10.29183     (-8.539,-5.047) (-29.179,-2.622) (-11.462,-31.715) 21.7312  21.7312  
26    -36.73621   7.63505   3.47859 -56.49743 -23.46965 -10.31221     (-8.436,-4.958) (-29.312,-2.677) (-11.555,-31.778) 21.7317  21.7317  
27    -36.70985   7.60064   3.46561 -56.44684 -23.44682 -10.33260     (-8.334,-4.869) (-29.446,-2.732) (-11.647,-31.841) 21.7322  21.7322  
28    -36.68350   7.56623   3.45262 -56.39626 -23.42399 -10.35298     (-8.232,-4.779) (-29.579,-2.787) (-11.739,-31.904) 21.7327  21.7327  
29    -36.65714   7.53182   3.43964 -56.34567 -23.40115 -10.37336     (-8.130,-4.690) (-29.712,-2.842) (-11.832,-31.967) 21.7332  21.7332  
30    -36.63079   7.49741   3.42666 -56.29509 -23.37832 -10.39374     (-8.028,-4.601) (-29.846,-2.896) (-11.924,-32.030) 21.7337  21.7337  
31    -36.60443   7.46301   3.41367 -56.24450 -23.35549 -10.41413     (-7.926,-4.512) (-29.979,-2.951) (-12.016,-32.093) 21.7343  21.7343  
32    -36.57808   7.42860   3.40069 -56.19391 -23.33265 -10.43451     (-7.823,-4.423) (-30.113,-3.006) (-12.109,-32.155) 21.7348  21.7348  
33    -36.55172   7.39419   3.38771 -56.14333 -23.30982 -10.45489     (-7.721,-4.333) (-30.246,-3.061) (-12.201,-32.218) 21.7354  21.7354  
34    -36.52537   7.35978   3.37472 -56.09274 -23.28699 -10.47527     (-7.619,-4.244) (-30.379,-3.115) (-12.293,-32.281) 21.7359  21.7359  
35    -36.49901   7.32537   3.36174 -56.04215 -23.26415 -10.49566     (-7.517,-4.155) (-30.513,-3.170) (-12.386,-32.344) 21.7365  21.7365  
36    -36.47266   7.29097   3.34876 -55.99157 -23.24132 -10.51604     (-7.415,-4.066) (-30.646,-3.225) (-12.478,-32.407) 21.7371  21.7371  
37    -36.44630   7.25656   3.33577 -55.94098 -23.21849 -10.53642     (-7.312,-3.977) (-30.780,-3.280) (-12.570,-32.470) 21.7376  21.7376  
38    -36.41995   7.22215   3.32279 -55.89040 -23.19565 -10.55680     (-7.210,-3.887) (-30.913,-3.335) (-12.663,-32.532) 21.7382  21.7382  
39    -36.39360   7.18774   3.30981 -55.83981 -23.17282 -10.57719     (-7.108,-3.798) (-31.046,-3.389) (-12.755,-32.595) 21.7388  21.7388  
40    -36.36724   7.15333   3.29683 -55.78922 -23.14998 -10.59757     (-7.006,-3.709) (-31.180,-3.444) (-12.847,-32.658) 21.7394  21.7394  
41    -36.34089   7.11892   3.28384 -55.73864 -23.12715 -10.61795     (-6.904,-3.620) (-31.313,-3.499) (-12.940,-32.721) 21.7401  21.7401  
42    -36.31453   7.08452   3.27086 -55.68805 -23.10432 -10.63833     (-6.802,-3.531) (-31.447,-3.554) (-13.032,-32.784) 21.7407  21.7407  
43    -36.28818   7.05011   3.25788 -55.63746 -23.08148 -10.65872     (-6.699,-3.442) (-31.580,-3.609) (-13.124,-32.847) 21.7413  21.7413  
