Fol_2018-05-14.17_23_24.1_20.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      5.49174 -43.69497 -47.57188   2.55290  -2.65948  -9.46196     (-2.659,-35.371) (-0.107,-39.248) (-2.832,-6.802) 0  0  
1      5.40940 -43.25468 -47.11996   2.16983  -3.02906  -9.43510     (-3.029,-35.465) (-0.859,-39.330) (-2.380,-6.406) 1.03927  1.03927  
2      5.32707 -42.81440 -46.66805   1.78676  -3.39864  -9.40823     (-3.399,-35.559) (-1.612,-39.413) (-1.928,-6.010) 2.07853  2.07853  
3      5.24473 -42.37411 -46.21613   1.40369  -3.76822  -9.38137     (-3.768,-35.653) (-2.365,-39.495) (-1.477,-5.613) 3.1178  3.1178  
4      5.16240 -41.93382 -45.76422   1.02062  -4.13780  -9.35451     (-4.138,-35.747) (-3.117,-39.577) (-1.025,-5.217) 4.15706  4.15706     glitch
5      5.08006 -41.49353 -45.31230   0.63755  -4.50738  -9.32764     (-4.507,-35.841) (-3.870,-39.660) (-0.573,-4.820) 5.19633  5.19633  
6      4.99772 -41.05325 -44.86039   0.25448  -4.87696  -9.30078     (-4.877,-35.935) (-4.622,-39.742) (-0.121,-4.424) 6.09086  6.23559  
7      4.91539 -40.61296 -44.40847  -0.12858  -5.24654  -9.27392     (-4.915,-5.044) (-35.698,-39.493) (-0.331,-4.359) 6.7538  46.9449     glitch
8      4.83305 -40.17267 -43.95656  -0.51165  -5.61612  -9.24705     (-4.833,-5.345) (-35.340,-39.124) (-0.783,-4.414) 7.13822  46.4498  
9      4.75072 -39.73239 -43.50464  -0.89472  -5.98570  -9.22019     (-4.751,-5.645) (-34.982,-38.754) (-1.235,-4.469) 7.57847  45.9618  
10      4.66838 -39.29210 -43.05273  -1.27779  -6.35528  -9.19333     (-4.668,-5.946) (-34.624,-38.384) (-1.687,-4.525) 8.06539  45.4811  
11      4.58605 -38.85181 -42.60081  -1.66086  -6.72486  -9.16646     (-4.586,-6.247) (-34.266,-38.015) (-2.139,-4.580) 8.59107  45.0079  
12      4.50371 -38.41153 -42.14889  -2.04393  -7.09444  -9.13960     (-4.504,-6.548) (-33.908,-37.645) (-2.591,-4.636) 8.89439  44.5425  
13      4.42138 -37.97124 -41.69698  -2.42700  -7.46402  -9.11274     (-4.421,-6.848) (-33.550,-37.276) (-3.043,-4.691) 8.99948  44.085  
14      4.33904 -37.53095 -41.24506  -2.81007  -7.83360  -9.08587     (-4.339,-7.149) (-33.192,-36.906) (-3.495,-4.747) 9.16567  43.6358  
15      4.25670 -37.09067 -40.79315  -3.19314  -8.20318  -9.05901     (-4.257,-7.450) (-32.834,-36.536) (-3.946,-4.802) 9.38973  43.1951  
16      4.17437 -36.65038 -40.34123  -3.57621  -8.57276  -9.03215     (-4.174,-7.751) (-32.476,-36.167) (-4.398,-4.858) 9.66762  42.7632  
17      4.09203 -36.21009 -39.88932  -3.95928  -8.94234  -9.00528     (-4.092,-8.051) (-32.118,-35.797) (-4.850,-4.913) 9.99486  42.3403  
18      4.00970 -35.76981 -39.43740  -4.34235  -9.31192  -8.97842     (-4.010,-8.352) (-31.760,-35.428) (-5.302,-4.969) 10.3668  41.9267  
19      3.92736 -35.32952 -38.98549  -4.72542  -9.68150  -8.95155     (-3.927,-8.653) (-31.402,-35.058) (-5.754,-5.024) 10.7788  41.5227  
20      3.84503 -34.88923 -38.53357  -5.10849 -10.05108  -8.92469     (-3.845,-8.954) (-31.044,-34.689) (-6.206,-5.080) 11.2264  41.1286  
21      3.76269 -34.44895 -38.08166  -5.49156 -10.42066  -8.89783     (-3.763,-9.254) (-30.686,-34.319) (-6.658,-5.135) 11.7055  40.7447  
22      3.68036 -34.00866 -37.62974  -5.87463 -10.79024  -8.87096     (-3.680,-9.555) (-30.328,-33.949) (-7.110,-5.191) 12.2126  40.3712  
23      3.59802 -33.56837 -37.17783  -6.25770 -11.15982  -8.84410     (-3.598,-9.856) (-29.970,-33.580) (-7.562,-5.246) 12.7441  40.0084  
24      3.51568 -33.12809 -36.72591  -6.64077 -11.52940  -8.81724     (-3.516,-10.156) (-29.612,-33.210) (-8.014,-5.302) 13.2972  39.6567  
25      3.43335 -32.68780 -36.27399  -7.02384 -11.89898  -8.79037     (-3.433,-10.457) (-29.254,-32.841) (-8.466,-5.357) 13.8693  39.3163  
26      3.35101 -32.24751 -35.82208  -7.40690 -12.26856  -8.76351     (-3.351,-10.758) (-28.896,-32.471) (-8.918,-5.412) 14.4582  38.9875  
