Fol_2018-05-14.17_23_44.1_32.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      7.00361 -48.66451 -50.86808   7.03663  -6.90235 -10.29668     (-41.392,-43.864) (-6.801,-0.033) (-0.101,-3.227) 0  9.53674e-07  
1      6.51476 -48.24164 -50.35528   6.52247  -6.83296 -10.22527     (-0.008,-6.522) (-43.833,-0.310) (-41.719,-3.703) 0.676184  53.3678  
2      6.02591 -47.81878 -49.84249   6.00832  -6.76358 -10.15386     (-6.026,-0.018) (-41.793,-43.817) (-0.738,-4.128) 1.4073  1.4073  
3      5.53707 -47.39592 -49.32969   5.49417  -6.69419 -10.08245     (-5.537,-0.043) (-41.859,-43.793) (-1.157,-4.545) 2.16183  2.16183  
4      5.04822 -46.97305 -48.81690   4.98002  -6.62480 -10.01104     (-5.048,-0.068) (-41.925,-43.769) (-1.577,-4.963) 2.92507  2.92507     glitch
5      4.55937 -46.55019 -48.30410   4.46586  -6.55541  -9.93963     (-4.559,-0.094) (-41.991,-43.745) (-1.996,-5.380) 2.83195  2.83195  
6      4.07052 -46.12733 -47.79130   3.95171  -6.48603  -9.86822     (-4.071,-0.119) (-42.057,-43.721) (-2.416,-5.798) 2.80303  2.80303  
7      3.58167 -45.70447 -47.27851   3.43756  -6.41664  -9.79681     (-3.582,-0.144) (-42.123,-43.697) (-2.835,-6.215) 2.98052  2.98052  
8      3.09283 -45.28160 -46.76571   2.92341  -6.34725  -9.72540     (-3.093,-0.169) (-42.189,-43.673) (-3.254,-6.633) 3.3316  3.3316  
9      2.60398 -44.85874 -46.25292   2.40925  -6.27787  -9.65399     (-2.604,-0.195) (-42.255,-43.649) (-3.674,-7.050) 3.80855  3.80855  
10      2.11513 -44.43588 -45.74012   1.89510  -6.20848  -9.58258     (-2.115,-0.220) (-42.321,-43.625) (-4.093,-7.467) 4.37036  4.37036  
11      1.62628 -44.01301 -45.22732   1.38095  -6.13909  -9.51117     (-1.626,-0.245) (-42.387,-43.601) (-4.513,-7.885) 4.98844  4.98844  
12      1.13743 -43.59015 -44.71453   0.86680  -6.06970  -9.43975     (-1.137,-0.271) (-42.453,-43.577) (-4.932,-8.302) 5.64433  5.46436  
13      0.64859 -43.16729 -44.20173   0.35264  -6.00032  -9.36834     (-0.649,-0.296) (-42.519,-43.553) (-5.352,-8.720) 6.32629  5.66696  
14      0.15974 -42.74443 -43.68893  -0.16151  -5.93093  -9.29693     (-0.160,-0.321) (-42.585,-43.529) (-5.771,-9.137) 7.02672  5.96315  
15     -0.32911 -42.32156 -43.17614  -0.67566  -5.86154  -9.22552     (-0.329,-0.676) (-42.322,-5.862) (-43.176,-9.226) 7.21851  48.3692     glitch
16     -0.81796 -41.89870 -42.66334  -1.18981  -5.79215  -9.15411     (-0.818,-1.190) (-41.899,-5.792) (-42.663,-9.154) 7.0128  48.091  
17     -1.30681 -41.47584 -42.15055  -1.70397  -5.72277  -9.08270     (-1.307,-1.704) (-41.476,-5.723) (-42.151,-9.083) 6.93988  47.8311  
18     -1.79565 -41.05298 -41.63775  -2.21812  -5.65338  -9.01129     (-1.796,-2.218) (-41.053,-5.653) (-41.638,-9.011) 7.00389  47.5899  
19     -2.28450 -40.63011 -41.12495  -2.73227  -5.58399  -8.93988     (-2.285,-2.732) (-40.630,-5.584) (-41.125,-8.940) 7.20118  47.3676  
20     -2.77335 -40.20725 -40.61216  -3.24642  -5.51461  -8.86847     (-2.773,-3.246) (-40.207,-5.515) (-40.612,-8.868) 7.52128  47.1646  
21     -3.26220 -39.78439 -40.09936  -3.76058  -5.44522  -8.79706     (-3.262,-3.761) (-39.784,-5.445) (-40.099,-8.797) 7.94935  46.981  
22     -3.75105 -39.36152 -39.58657  -4.27473  -5.37583  -8.72565     (-3.751,-4.275) (-39.362,-5.376) (-39.587,-8.726) 8.46905  46.817  
23     -4.23989 -38.93866 -39.07377  -4.78888  -5.30644  -8.65424     (-4.240,-4.789) (-38.939,-5.306) (-39.074,-8.654) 9.06463  46.673  
24     -4.72874 -38.51580 -38.56097  -5.30303  -5.23706  -8.58283     (-4.729,-5.303) (-38.516,-5.237) (-38.561,-8.583) 9.72215  46.549  
25     -5.21759 -38.09294 -38.04818  -5.81719  -5.16767  -8.51142     (-5.218,-5.817) (-38.093,-5.168) (-38.048,-8.511) 10.4299  46.4453  
26     -5.70644 -37.67007 -37.53538  -6.33134  -5.09828  -8.44001     (-5.706,-6.331) (-37.670,-5.098) (-37.535,-8.440) 11.1784  46.3619  
27     -6.19529 -37.24721 -37.02258  -6.84549  -5.02890  -8.36860     (-6.195,-6.845) (-37.247,-5.029) (-37.023,-8.369) 11.9599  46.299  
28     -6.68413 -36.82435 -36.50979  -7.35964  -4.95951  -8.29719     (-6.684,-7.360) (-36.824,-4.960) (-36.510,-8.297) 12.7684  46.2567  
29     -7.17298 -36.40148 -35.99699  -7.87380  -4.89012  -8.22578     (-7.173,-7.874) (-36.401,-4.890) (-35.997,-8.226) 13.599  46.235  
30     -7.66183 -35.97862 -35.48420  -8.38795  -4.82073  -8.15437     (-7.662,-8.388) (-35.979,-4.821) (-35.484,-8.154) 14.3309  46.234  
31     -8.15068 -35.55576 -34.97140  -8.90210  -4.75135  -8.08295     (-8.151,-8.902) (-35.556,-4.751) (-34.971,-8.083) 15.0617  46.2536  
32     -8.63953 -35.13290 -34.45860  -9.41625  -4.68196  -8.01154     (-8.640,-9.416) (-35.133,-4.682) (-34.459,-8.012) 15.8191  46.2938  
33     -9.12837 -34.71003 -33.94581  -9.93041  -4.61257  -7.94013     (-9.128,-9.930) (-34.710,-4.613) (-33.946,-7.940) 16.5995  46.3546  
34     -9.61722 -34.28717 -33.43301 -10.44456  -4.54318  -7.86872     (-9.617,-10.445) (-34.287,-4.543) (-33.433,-7.869) 17.3998  46.4359  
35    -10.10607 -33.86431 -32.92022 -10.95871  -4.47380  -7.79731     (-10.106,-10.959) (-33.864,-4.474) (-32.920,-7.797) 18.2174  46.5376  
36    -10.59492 -33.44144 -32.40742 -11.47286  -4.40441  -7.72590     (-10.595,-11.473) (-33.441,-4.404) (-32.407,-7.726) 19.05  46.6595  
37    -11.08377 -33.01858 -31.89462 -11.98702  -4.33502  -7.65449     (-11.084,-11.987) (-33.019,-4.335) (-31.895,-7.654) 19.8958  46.8015  
38    -11.57261 -32.59572 -31.38183 -12.50117  -4.26564  -7.58308     (-11.573,-12.501) (-32.596,-4.266) (-31.382,-7.583) 20.7532  46.9635  
39    -12.06146 -32.17286 -30.86903 -13.01532  -4.19625  -7.51167     (-12.061,-13.015) (-32.173,-4.196) (-30.869,-7.512) 21.6207  47.1451  
40    -12.55031 -31.74999 -30.35623 -13.52947  -4.12686  -7.44026     (-12.550,-13.529) (-31.750,-4.127) (-30.356,-7.440) 22.4972  47.3462  
41    -13.03916 -31.32713 -29.84344 -14.04363  -4.05747  -7.36885     (-13.039,-14.044) (-31.327,-4.057) (-29.843,-7.369) 23.3817  47.5666  
42    -13.52801 -30.90427 -29.33064 -14.55778  -3.98809  -7.29744     (-13.528,-14.558) (-30.904,-3.988) (-29.331,-7.297) 24.2733  47.7553  
43    -14.01685 -30.48141 -28.81785 -15.07193  -3.91870  -7.22603     (-14.017,-15.072) (-30.481,-3.919) (-28.818,-7.226) 25.1713  47.4543  
44    -14.50570 -30.05854 -28.30505 -15.58608  -3.84931  -7.15462     (-14.506,-15.586) (-30.059,-3.849) (-28.305,-7.155) 26.075  47.1717  
45    -14.99455 -29.63568 -27.79225 -16.10024  -3.77993  -7.08321     (-14.995,-16.100) (-29.636,-3.780) (-27.792,-7.083) 26.9838  46.9078  
46    -15.48340 -29.21282 -27.27946 -16.61439  -3.71054  -7.01180     (-15.483,-16.614) (-29.213,-3.711) (-27.279,-7.012) 27.8972  46.6628  
47    -15.97225 -28.78995 -26.76666 -17.12854  -3.64115  -6.94039     (-15.972,-17.129) (-28.790,-3.641) (-26.767,-6.940) 28.8149  46.4371  
48    -16.46109 -28.36709 -26.25386 -17.64269  -3.57176  -6.86898     (-16.461,-17.643) (-28.367,-3.572) (-26.254,-6.869) 29.7363  46.231  
49    -16.94994 -27.94423 -25.74107 -18.15685  -3.50238  -6.79756     (-16.950,-18.157) (-27.944,-3.502) (-25.741,-6.798) 30.6612  46.0448  
50    -17.43879 -27.52137 -25.22827 -18.67100  -3.43299  -6.72615     (-17.439,-18.671) (-27.521,-3.433) (-25.228,-6.726) 31.5892  45.8786  
51    -17.92764 -27.09850 -24.71548 -19.18515  -3.36360  -6.65474     (-17.928,-19.185) (-27.099,-3.364) (-24.715,-6.655) 32.5201  45.7327  
52    -18.41649 -26.67564 -24.20268 -19.69930  -3.29422  -6.58333     (-18.416,-19.699) (-26.676,-3.294) (-24.203,-6.583) 33.4537  44.7863  
53    -18.90533 -26.25278 -23.68988 -20.21346  -3.22483  -6.51192     (-18.905,-20.213) (-26.253,-3.225) (-23.690,-6.512) 34.3897  43.8165  
54    -19.39418 -25.82991 -23.17709 -20.72761  -3.15544  -6.44051     (-19.394,-20.728) (-25.830,-3.155) (-23.177,-6.441) 35.3279  42.847  
55    -19.88303 -25.40705 -22.66429 -21.24176  -3.08605  -6.36910     (-19.883,-21.242) (-25.407,-3.086) (-22.664,-6.369) 36.2682  41.8778  
56    -20.37188 -24.98419 -22.15150 -21.75591  -3.01667  -6.29769     (-20.372,-21.756) (-24.984,-3.017) (-22.151,-6.298) 36.3347  40.909  
57    -20.86072 -24.56133 -21.63870 -22.27007  -2.94728  -6.22628     (-20.861,-22.270) (-24.561,-2.947) (-21.639,-6.226) 36.2857  39.9407  
58    -21.34957 -24.13846 -21.12590 -22.78422  -2.87789  -6.15487     (-21.350,-22.784) (-24.138,-2.878) (-21.126,-6.155) 36.2579  38.9728  
59    -21.83842 -23.71560 -20.61311 -23.29837  -2.80850  -6.08346     (-21.838,-23.298) (-23.716,-2.809) (-20.613,-6.083) 36.1624  38.0053  
60    -22.32727 -23.29274 -20.10031 -23.81252  -2.73912  -6.01205     (-22.327,-23.813) (-23.293,-2.739) (-20.100,-6.012) 36.0931  37.0384  
61    -22.81612 -22.86988 -19.58751 -24.32668  -2.66973  -5.94064     (-22.816,-24.327) (-22.870,-2.670) (-19.588,-5.941) 36.0501  36.072  
62    -23.30496 -22.44701 -19.07472 -24.84083  -2.60034  -5.86923     (-23.305,-24.841) (-22.447,-2.600) (-19.075,-5.869) 35.1063  35.1063  
63    -23.79381 -22.02415 -18.56192 -25.35498  -2.53096  -5.79782     (-23.794,-25.355) (-22.024,-2.531) (-18.562,-5.798) 34.1412  34.1412  
64    -24.28266 -21.60129 -18.04913 -25.86913  -2.46157  -5.72641     (-24.283,-25.869) (-21.601,-2.462) (-18.049,-5.726) 33.1768  33.1768  
65    -24.77151 -21.17842 -17.53633 -26.38329  -2.39218  -5.65500     (-24.772,-26.383) (-21.178,-2.392) (-17.536,-5.655) 32.2131  32.2131  
66    -25.26036 -20.75556 -17.02353 -26.89744  -2.32279  -5.58359     (-25.260,-26.897) (-20.756,-2.323) (-17.024,-5.584) 31.2504  31.2504  
67    -25.74920 -20.33270 -16.51074 -27.41159  -2.25341  -5.51218     (-25.749,-27.412) (-20.333,-2.253) (-16.511,-5.512) 30.2885  30.2885  
68    -26.23805 -19.90984 -15.99794 -27.92574  -2.18402  -5.44076     (-26.238,-27.926) (-19.910,-2.184) (-15.998,-5.441) 29.3277  29.3277  
69    -26.72690 -19.48697 -15.48515 -28.43990  -2.11463  -5.36935     (-26.727,-28.440) (-19.487,-2.115) (-15.485,-5.369) 28.368  28.368  
70    -27.21575 -19.06411 -14.97235 -28.95405  -2.04525  -5.29794     (-27.216,-28.954) (-19.064,-2.045) (-14.972,-5.298) 27.4095  27.4095  
71    -27.70460 -18.64125 -14.45955 -29.46820  -1.97586  -5.22653     (-27.705,-29.468) (-18.641,-1.976) (-14.460,-5.227) 26.4524  26.4524  
72    -28.19344 -18.21838 -13.94676 -29.98235  -1.90647  -5.15512     (-28.193,-29.982) (-18.218,-1.906) (-13.947,-5.155) 25.4968  25.4968  
73    -28.68229 -17.79552 -13.43396 -30.49651  -1.83708  -5.08371     (-28.682,-30.497) (-17.796,-1.837) (-13.434,-5.084) 24.5429  24.5429  
74    -29.17114 -17.37266 -12.92116 -31.01066  -1.76770  -5.01230     (-29.171,-31.011) (-17.373,-1.768) (-12.921,-5.012) 23.591  23.591  
75    -29.65999 -16.94980 -12.40837 -31.52481  -1.69831  -4.94089     (-29.660,-31.525) (-16.950,-1.698) (-12.408,-4.941) 22.6412  22.6412  
76    -30.14884 -16.52693 -11.89557 -32.03896  -1.62892  -4.86948     (-30.149,-32.039) (-16.527,-1.629) (-11.896,-4.869) 21.6938  21.6938  
77    -30.63768 -16.10407 -11.38278 -32.55312  -1.55953  -4.79807     (-30.638,-32.553) (-16.104,-1.560) (-11.383,-4.798) 20.7493  20.7493  
78    -31.12653 -15.68121 -10.86998 -33.06727  -1.49015  -4.72666     (-31.127,-33.067) (-15.681,-1.490) (-10.870,-4.727) 19.8078  19.8078  
79    -31.61538 -15.25835 -10.35718 -33.58142  -1.42076  -4.65525     (-31.615,-33.581) (-15.258,-1.421) (-10.357,-4.655) 18.8701  18.8701  
80    -32.10423 -14.83548  -9.84439 -34.09557  -1.35137  -4.58384     (-32.104,-34.096) (-14.835,-1.351) (-9.844,-4.584) 17.9365  17.9365  
81    -32.59308 -14.41262  -9.33159 -34.60973  -1.28199  -4.51243     (-32.593,-34.610) (-14.413,-1.282) (-9.332,-4.512) 17.0079  17.0079  
82    -33.08192 -13.98976  -8.81880 -35.12388  -1.21260  -4.44102     (-33.082,-35.124) (-13.990,-1.213) (-8.819,-4.441) 16.085  16.085  
83    -33.57077 -13.56689  -8.30600 -35.63803  -1.14321  -4.36961     (-33.571,-35.638) (-13.567,-1.143) (-8.306,-4.370) 15.1689  15.1689  
84    -34.05962 -13.14403  -7.79320 -36.15218  -1.07382  -4.29820     (-34.060,-36.152) (-13.144,-1.074) (-7.793,-4.298) 14.2609  14.2609  
85    -34.54847 -12.72117  -7.28041 -36.66634  -1.00444  -4.22679     (-34.548,-36.666) (-12.721,-1.004) (-7.280,-4.227) 13.3628  13.3628  
86    -35.03732 -12.29831  -6.76761 -37.18049  -0.93505  -4.15538     (-35.037,-37.180) (-12.298,-0.935) (-6.768,-4.155) 12.4765  12.4765  
87    -35.52616 -11.87544  -6.25481 -37.69464  -0.86566  -4.08396     (-35.526,-37.695) (-11.875,-0.866) (-6.255,-4.084) 11.6048  11.6048  
88    -36.01501 -11.45258  -5.74202 -38.20879  -0.79628  -4.01255     (-36.015,-38.209) (-11.453,-0.796) (-5.742,-4.013) 10.7497  10.7497  
89    -36.50386 -11.02972  -5.22922 -38.72295  -0.72689  -3.94114     (-36.504,-38.723) (-11.030,-0.727) (-5.229,-3.941) 9.77247  9.77247  
90    -36.99271 -10.60685  -4.71643 -39.23710  -0.65750  -3.86973     (-36.993,-39.237) (-10.607,-0.658) (-4.716,-3.870) 8.79522  8.79522  
91    -37.48156 -10.18399  -4.20363 -39.75125  -0.58811  -3.79832     (-37.482,-39.751) (-10.184,-0.588) (-4.204,-3.798) 7.81798  7.81798  
