PointDistanceFollower  May 27 2018  mode = Single Point
POINT_2018-05-27.17_28_11.2_2.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
0    -14.98053  -6.83122  11.72900 -25.09319 -27.49469 -10.84008     (-8.149,-4.898) (-6.831,-10.868) (-8.466,-17.671)      0  0  0  0  
1    -14.91153  -6.83122  11.52501 -24.88920 -27.32674 -10.90908     (-8.080,-4.694) (-6.831,-11.108) (-8.670,-17.740)      0.387775  0.571095  0.644963  0.387775  
2    -14.84253  -6.83122  11.32101 -24.68520 -27.15879 -10.97808     (-8.011,-4.490) (-6.831,-11.348) (-8.874,-17.809)      0.77555  1.14219  1.28993  0.77555  
3    -14.77353  -6.83122  11.11702 -24.48121 -26.99085 -11.04709     (-7.942,-4.286) (-6.831,-11.588) (-9.078,-17.878)      1.16332  1.71328  1.93489  1.16332  
4    -14.70453  -6.83122  10.91302 -24.27721 -26.82290 -11.11609     (-7.873,-4.082) (-6.831,-11.828) (-9.282,-17.947)      1.5511  2.28438  2.57985  1.5511  
5    -14.63552  -6.83122  10.70903 -24.07322 -26.65495 -11.18509     (-7.804,-3.878) (-6.831,-12.068) (-9.486,-18.016)      1.93887  2.85547  3.22482  1.93887  
6    -14.56652  -6.83122  10.50504 -23.86923 -26.48700 -11.25409     (-7.735,-3.674) (-6.831,-12.308) (-9.690,-18.085)      2.32665  3.42657  3.86978  2.32665  
7    -14.49752  -6.83122  10.30104 -23.66523 -26.31906 -11.32310     (-7.666,-3.470) (-6.831,-12.548) (-9.894,-18.154)      2.71442  3.99766  4.51474  2.71442  
8    -14.42852  -6.83122  10.09705 -23.46124 -26.15111 -11.39210     (-7.597,-3.266) (-6.831,-12.788) (-10.098,-18.223)      3.1022  4.56695  5.15971  3.1022  
9    -14.35951  -6.83122   9.89305 -23.25724 -25.98316 -11.46110     (-7.528,-3.062) (-6.831,-13.028) (-10.302,-18.292)      3.48997  4.59911  5.80467  3.48997  
10    -14.29051  -6.83122   9.68906 -23.05325 -25.81521 -11.53010     (-7.459,-2.858) (-6.831,-13.268) (-10.506,-18.361)      3.87775  4.67115  6.44963  3.87775  
11    -14.22151  -6.83122   9.48507 -22.84926 -25.64727 -11.59910     (-7.390,-2.654) (-6.831,-13.508) (-10.710,-18.430)      4.26552  4.78129  7.0946  4.26552  
12    -14.15251  -6.83122   9.28107 -22.64526 -25.47932 -11.66811     (-7.321,-2.450) (-6.831,-13.748) (-10.914,-18.499)      4.6533  4.92696  7.73956  4.6533  
13    -14.08351  -6.83122   9.07708 -22.44127 -25.31137 -11.73711     (-7.252,-2.246) (-6.831,-13.988) (-11.118,-18.568)      5.04107  5.10513  8.38453  5.04107  
14    -14.01450  -6.83122   8.87308 -22.23727 -25.14343 -11.80611     (-7.183,-2.042) (-6.831,-14.228) (-11.322,-18.637)      5.42885  5.31253  9.02949  5.42885  
15    -13.94550  -6.83122   8.66909 -22.03328 -24.97548 -11.87511     (-7.114,-1.838) (-6.831,-14.469) (-11.526,-18.706)      5.81662  5.54587  9.67445  5.81662  
16    -13.87650  -6.83122   8.46509 -21.82928 -24.80753 -11.94412     (-7.045,-1.634) (-6.831,-14.709) (-11.730,-18.775)      6.2044  5.80203  10.3194  6.2044  
17    -13.80750  -6.83122   8.26110 -21.62529 -24.63958 -12.01312     (-6.976,-1.430) (-6.831,-14.949) (-11.934,-18.844)      6.59217  6.07813  10.9644  6.59217  
18    -13.73849  -6.83122   8.05711 -21.42130 -24.47164 -12.08212     (-6.907,-1.226) (-6.831,-15.189) (-12.138,-18.913)      6.97995  6.37157  11.6093  6.97995  
19    -13.66949  -6.83122   7.85311 -21.21730 -24.30369 -12.15112     (-6.838,-1.022) (-6.831,-15.429) (-12.342,-18.982)      7.36772  6.68007  12.2543  7.36772  
20    -13.60049  -6.83122   7.64912 -21.01331 -24.13574 -12.22012     (-6.769,-0.818) (-6.831,-15.669) (-12.546,-19.051)      7.7555  7.00164  12.8993  7.7555  
21    -13.53149  -6.83122   7.44512 -20.80931 -23.96779 -12.28913     (-6.700,-0.614) (-6.831,-15.909) (-12.750,-19.120)      8.14327  7.33456  13.5442  8.14327  
22    -13.46249  -6.83122   7.24113 -20.60532 -23.79985 -12.35813     (-6.631,-0.410) (-6.831,-16.149) (-12.954,-19.189)      8.53105  7.67735  14.1892  8.53105  
23    -13.39348  -6.83122   7.03714 -20.40133 -23.63190 -12.42713     (-6.562,-0.206) (-6.831,-16.389) (-13.158,-19.258)      8.91882  8.02875  14.8342  8.91882  
