PointDistanceFollower  May 18 2018  mode = Single Point
Fol_2018-05-18.16_44_48.82_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -2.73163 -11.22937 -25.64475 -39.44595 -39.16796   3.06642     (-2.732,-36.045) (-0.335,-36.436) (-28.376,-7.828)      0  0  
1     -2.73163 -11.21846 -25.64748 -39.44254 -39.16523   3.05551     (-2.732,-36.063) (-0.324,-36.434) (-28.379,-7.839)      0.024323  0.024323  
2     -2.73163 -11.20756 -25.65022 -39.43914 -39.16250   3.04461     (-2.732,-36.082) (-0.313,-36.431) (-28.382,-7.850)      0.048646  0.048646  
3     -2.73163 -11.19665 -25.65295 -39.43573 -39.15976   3.03370     (-2.732,-36.100) (-0.302,-36.428) (-28.385,-7.861)      0.072969  0.072969  
4     -2.73163 -11.18575 -25.65568 -39.43233 -39.15703   3.02279     (-2.732,-36.118) (-0.291,-36.425) (-28.387,-7.872)      0.0972919  0.0972919  
5     -2.73163 -11.17484 -25.65842 -39.42892 -39.15429   3.01189     (-2.732,-36.137) (-0.280,-36.423) (-28.390,-7.883)      0.121615  0.121615  
6     -2.73163 -11.16393 -25.66115 -39.42552 -39.15156   3.00098     (-2.732,-36.155) (-0.269,-36.420) (-28.393,-7.894)      0.145938  0.145938  
7     -2.73163 -11.15303 -25.66389 -39.42211 -39.14882   2.99008     (-2.732,-36.174) (-0.258,-36.417) (-28.396,-7.905)      0.170261  0.170261  
8     -2.73163 -11.14212 -25.66662 -39.41871 -39.14609   2.97917     (-2.732,-36.192) (-0.248,-36.414) (-28.398,-7.915)      0.194584  0.194584  
9     -2.73163 -11.13122 -25.66936 -39.41530 -39.14335   2.96827     (-2.732,-36.210) (-0.237,-36.412) (-28.401,-7.926)      0.218907  0.218907  
10     -2.73163 -11.12031 -25.67209 -39.41190 -39.14062   2.95736     (-2.732,-36.229) (-0.226,-36.409) (-28.404,-7.937)      0.24323  0.24323  
11     -2.73163 -11.10941 -25.67482 -39.40849 -39.13789   2.94646     (-2.732,-36.247) (-0.215,-36.406) (-28.406,-7.948)      0.267553  0.267553  
12     -2.73163 -11.09850 -25.67756 -39.40509 -39.13515   2.93555     (-2.732,-36.266) (-0.204,-36.404) (-28.409,-7.959)      0.291876  0.291876  
13     -2.73163 -11.08760 -25.68029 -39.40169 -39.13242   2.92465     (-2.732,-36.284) (-0.193,-36.401) (-28.412,-7.970)      0.316199  0.316199  
14     -2.73163 -11.07669 -25.68303 -39.39828 -39.12968   2.91374     (-2.732,-36.302) (-0.182,-36.398) (-28.415,-7.981)      0.340522  0.340522  
15     -2.73163 -11.06579 -25.68576 -39.39488 -39.12695   2.90283     (-2.732,-36.321) (-0.171,-36.395) (-28.417,-7.992)      0.364845  0.364845  
16     -2.73163 -11.05488 -25.68850 -39.39147 -39.12421   2.89193     (-2.732,-36.339) (-0.160,-36.393) (-28.420,-8.003)      0.389168  0.389168  
17     -2.73163 -11.04397 -25.69123 -39.38807 -39.12148   2.88102     (-2.732,-36.358) (-0.149,-36.390) (-28.423,-8.014)      0.413491  0.413491  
18     -2.73163 -11.03307 -25.69397 -39.38466 -39.11875   2.87012     (-2.732,-36.376) (-0.138,-36.387) (-28.426,-8.024)      0.437814  0.437814  
19     -2.73163 -11.02216 -25.69670 -39.38126 -39.11601   2.85921     (-2.732,-36.394) (-0.128,-36.384) (-28.428,-8.035)      0.462137  0.462137  
20     -2.73163 -11.01126 -25.69943 -39.37785 -39.11328   2.84831     (-2.732,-36.413) (-0.117,-36.382) (-28.431,-8.046)      0.48646  0.48646  
21     -2.73163 -11.00035 -25.70217 -39.37445 -39.11054   2.83740     (-2.732,-36.431) (-0.106,-36.379) (-28.434,-8.057)      0.510783  0.510783  
22     -2.73163 -10.98945 -25.70490 -39.37104 -39.10781   2.82650     (-2.732,-36.450) (-0.095,-36.376) (-28.437,-8.068)      0.535106  0.535106  
23     -2.73163 -10.97854 -25.70764 -39.36764 -39.10507   2.81559     (-2.732,-36.468) (-0.084,-36.373) (-28.439,-8.079)      0.559429  0.559429  
24     -2.73163 -10.96764 -25.71037 -39.36423 -39.10234   2.80468     (-2.732,-36.486) (-0.073,-36.371) (-28.442,-8.090)      0.583752  0.583752  
25     -2.73163 -10.95673 -25.71311 -39.36083 -39.09961   2.79378     (-2.732,-36.505) (-0.062,-36.368) (-28.445,-8.101)      0.608075  0.608075  
26     -2.73163 -10.94583 -25.71584 -39.35743 -39.09687   2.78287     (-2.732,-36.523) (-0.051,-36.365) (-28.447,-8.112)      0.632398  0.632398  
27     -2.73163 -10.93492 -25.71857 -39.35402 -39.09414   2.77197     (-2.732,-36.542) (-0.040,-36.363) (-28.450,-8.123)      0.656721  0.656721  
28     -2.73163 -10.92401 -25.72131 -39.35062 -39.09140   2.76106     (-2.732,-36.560) (-0.029,-36.360) (-28.453,-8.134)      0.681044  0.681044  
29     -2.73163 -10.91311 -25.72404 -39.34721 -39.08867   2.75016     (-2.732,-36.579) (-0.019,-36.357) (-28.456,-8.144)      0.705367  0.705367  
30     -2.73163 -10.90220 -25.72678 -39.34381 -39.08593   2.73925     (-2.732,-36.597) (-0.008,-36.354) (-28.458,-8.155)      0.72969  0.72969  
31     -2.73163 -10.89130 -25.72951 -39.34040 -39.08320   2.72835     (-8.163,-36.612) (-0.003,-36.355) (-28.458,-2.728)      0.749333  7.48013     glitch
32     -2.73163 -10.88039 -25.73225 -39.33700 -39.08046   2.71744     (-8.163,-36.620) (-0.014,-36.363) (-28.450,-2.717)      0.758433  7.4875  
33     -2.73163 -10.86949 -25.73498 -39.33359 -39.07773   2.70654     (-8.163,-36.627) (-0.025,-36.371) (-28.442,-2.707)      0.767982  7.49492  
34     -2.73163 -10.85858 -25.73771 -39.33019 -39.07500   2.69563     (-8.163,-36.635) (-0.036,-36.379) (-28.433,-2.696)      0.777964  7.50239  
35     -2.73163 -10.84768 -25.74045 -39.32678 -39.07226   2.68472     (-8.163,-36.642) (-0.047,-36.388) (-28.425,-2.685)      0.788362  7.5099  
36     -2.73163 -10.83677 -25.74318 -39.32338 -39.06953   2.67382     (-8.163,-36.650) (-0.058,-36.396) (-28.417,-2.674)      0.79916  7.51747  
37     -2.73163 -10.82586 -25.74592 -39.31998 -39.06679   2.66291     (-8.163,-36.657) (-0.069,-36.404) (-28.409,-2.663)      0.810341  7.52508  
38     -2.73163 -10.81496 -25.74865 -39.31657 -39.06406   2.65201     (-8.163,-36.665) (-0.080,-36.412) (-28.401,-2.652)      0.821892  7.53275  
39     -2.73163 -10.80405 -25.75139 -39.31317 -39.06132   2.64110     (-8.163,-36.672) (-0.091,-36.420) (-28.392,-2.641)      0.833795  7.54046  
