Fol_2018-05-14.17_24_18.1_53.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      4.86055 -44.15141 -46.03117   1.07740   0.48895  -8.06033     (-0.489,-30.809) (-4.439,-5.349) (-34.843,-1.566) 0  0  
1      4.80652 -43.75028 -45.91816   0.75532   0.42997  -7.99473     (-0.430,-31.337) (-5.194,-5.236) (-35.015,-1.185) 1.0201  1.0201  
2      4.75248 -43.34914 -45.80515   0.43323   0.37100  -7.92913     (-0.371,-31.865) (-5.950,-5.123) (-35.187,-0.804) 2.04019  2.04019  
3      4.69845 -42.94800 -45.69215   0.11115   0.31202  -7.86354     (-0.312,-32.393) (-6.705,-5.010) (-35.359,-0.423) 3.06029  3.06029  
4      4.64441 -42.54686 -45.57914  -0.21093   0.25305  -7.79794     (-0.253,-32.921) (-7.461,-4.897) (-35.531,-0.042) 4.08039  4.08039  
5      4.59037 -42.14572 -45.46613  -0.53301   0.19407  -7.73235     (-0.194,-32.965) (-0.145,-4.590) (-35.897,-7.732) 4.43532  7.92971     glitch
6      4.53634 -41.74458 -45.35312  -0.85509   0.13510  -7.66675     (-0.135,-32.672) (-0.585,-4.536) (-36.010,-7.667) 4.15545  7.59518  
7      4.48230 -41.34344 -45.24011  -1.17717   0.07613  -7.60115     (-0.076,-32.379) (-1.025,-4.482) (-36.123,-7.601) 3.93312  7.28691  
8      4.42827 -40.94230 -45.12710  -1.49926   0.01715  -7.53556     (-0.017,-32.086) (-1.465,-4.428) (-36.236,-7.536) 3.77851  7.00838  
9      4.37423 -40.54117 -45.01409  -1.82134  -0.04182  -7.46996     (-0.042,-31.835) (-1.863,-36.307) (-4.332,-7.428) 3.66818  3.66818     glitch
10      4.32020 -40.14003 -44.90108  -2.14342  -0.10080  -7.40437     (-0.101,-31.600) (-2.244,-36.361) (-4.219,-7.304) 3.60926  3.60926  
11      4.26616 -39.73889 -44.78807  -2.46550  -0.15977  -7.33877     (-0.160,-31.366) (-2.625,-36.416) (-4.106,-7.179) 3.61487  3.61487  
12      4.21213 -39.33775 -44.67506  -2.78758  -0.21874  -7.27318     (-0.219,-31.132) (-3.006,-36.470) (-3.993,-7.054) 3.68474  3.68474  
13      4.15809 -38.93661 -44.56205  -3.10966  -0.27772  -7.20758     (-0.278,-30.898) (-3.387,-36.524) (-3.880,-6.930) 3.81531  3.81531  
14      4.10406 -38.53547 -44.44904  -3.43175  -0.33669  -7.14198     (-0.337,-30.664) (-3.768,-36.578) (-3.767,-6.805) 4.00067  4.00067  
15      4.05002 -38.13433 -44.33603  -3.75383  -0.39567  -7.07639     (-0.396,-30.430) (-4.149,-36.632) (-3.654,-6.681) 4.23361  4.23361  
16      3.99599 -37.73320 -44.22302  -4.07591  -0.45464  -7.01079     (-0.455,-30.196) (-4.531,-36.686) (-3.541,-6.556) 4.50676  4.50676  
17      3.94195 -37.33206 -44.11001  -4.39799  -0.51362  -6.94520     (-0.514,-29.962) (-4.912,-36.740) (-3.428,-6.432) 4.81329  4.81329  
18      3.88792 -36.93092 -43.99700  -4.72007  -0.57259  -6.87960     (-0.573,-29.728) (-5.293,-36.794) (-3.315,-6.307) 5.14723  5.14723  
19      3.83388 -36.52978 -43.88399  -5.04215  -0.63156  -6.81401     (-0.632,-29.494) (-5.674,-36.848) (-3.202,-6.182) 5.5036  5.5036  
20      3.77984 -36.12864 -43.77098  -5.36423  -0.69054  -6.74841     (-0.691,-29.259) (-6.055,-36.902) (-3.089,-6.058) 5.87832  5.87832  
21      3.72581 -35.72750 -43.65797  -5.68632  -0.74951  -6.68281     (-0.750,-29.025) (-6.436,-36.956) (-2.976,-5.933) 6.1537  6.2681  
22      3.67177 -35.32636 -43.54496  -6.00840  -0.80849  -6.61722     (-0.808,-28.791) (-6.817,-37.010) (-2.863,-5.809) 6.34685  6.67029  
23      3.61774 -34.92523 -43.43196  -6.33048  -0.86746  -6.55162     (-0.867,-28.557) (-7.198,-37.064) (-2.750,-5.684) 6.57011  7.08279  
24      3.56370 -34.52409 -43.31895  -6.65256  -0.92643  -6.48603     (-0.926,-28.323) (-7.579,-37.118) (-2.637,-5.560) 6.82052  7.5039  
25      3.50967 -34.12295 -43.20594  -6.97464  -0.98541  -6.42043     (-0.985,-28.089) (-7.960,-37.172) (-2.524,-5.435) 7.09521  7.93223  
26      3.45563 -33.72181 -43.09293  -7.29672  -1.04438  -6.35483     (-1.044,-27.855) (-8.341,-37.226) (-2.411,-5.310) 7.39148  8.3667  
27      3.40160 -33.32067 -42.97992  -7.61881  -1.10336  -6.28924     (-1.103,-27.621) (-8.722,-37.280) (-2.298,-5.186) 7.70684  8.80638  
28      3.34756 -32.91953 -42.86691  -7.94089  -1.16233  -6.22364     (-1.162,-27.387) (-9.103,-37.334) (-2.185,-5.061) 8.03903  9.25053  
29      3.29353 -32.51839 -42.75390  -8.26297  -1.22131  -6.15805     (-1.221,-27.153) (-9.484,-37.388) (-2.072,-4.937) 8.38607  9.69854  
30      3.23949 -32.11726 -42.64089  -8.58505  -1.28028  -6.09245     (-1.280,-26.919) (-9.865,-37.442) (-1.959,-4.812) 8.74618  10.1499  
31      3.18546 -31.71612 -42.52788  -8.90713  -1.33925  -6.02686     (-1.339,-26.684) (-10.246,-37.496) (-1.846,-4.688) 9.11781  10.6042  
32      3.13142 -31.31498 -42.41487  -9.22921  -1.39823  -5.96126     (-1.398,-26.450) (-10.627,-37.550) (-1.733,-4.563) 9.49962  11.061  
33      3.07739 -30.91384 -42.30186  -9.55130  -1.45720  -5.89566     (-1.457,-26.216) (-11.008,-37.604) (-1.620,-4.438) 9.89041  11.5201  
34      3.02335 -30.51270 -42.18885  -9.87338  -1.51618  -5.83007     (-1.516,-25.982) (-11.390,-37.658) (-1.507,-4.314) 10.2892  11.9812  
