PointDistanceFollower   Sep  9 2018   mode =  Single Point 
Fol_2018-09-13.17_19_33.0_2.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist  distance between 
Compute times (msec)     S6Dist   116   NCDist   1129
PointDistanceFollower  Sep  9 2018  mode = Single Point
Fol_2018-09-13.17_19_33.0_2.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist distance between
32     -6.77602   1.46096  -2.65475 -18.59189 -19.63011 -16.13215     (-14.671,-17.131) (-1.461,-21.091) (-1.194,-5.315)      8.60865  13.2234  
33     -6.88353   1.37747  -2.81286 -18.35029 -19.58153 -15.94116     (-14.564,-16.973) (-1.377,-20.959) (-1.435,-5.506)      8.40313  13.31  
34     -6.99103   1.29399  -2.97098 -18.10870 -19.53294 -15.75017     (-14.456,-16.815) (-1.294,-20.827) (-1.677,-5.697)      8.21144  13.4143  
35     -7.09854   1.21051  -3.12909 -17.86710 -19.48436 -15.55918     (-14.349,-16.657) (-1.211,-20.695) (-1.919,-5.888)      8.03459  13.5359  
36     -7.20605   1.12702  -3.28720 -17.62550 -19.43577 -15.36819     (-14.241,-16.498) (-1.127,-20.563) (-2.160,-6.079)      7.87357  13.6743  
37     -7.31356   1.04354  -3.44532 -17.38391 -19.38719 -15.17720     (-14.134,-16.340) (-1.044,-20.431) (-2.402,-6.270)      7.72937  13.8289  
38     -7.42106   0.96006  -3.60343 -17.14231 -19.33861 -14.98621     (-14.026,-16.182) (-0.960,-20.299) (-2.643,-6.461)      7.60295  13.9991  
39     -7.52857   0.87657  -3.76154 -16.90071 -19.29002 -14.79522     (-13.919,-16.024) (-0.877,-20.167) (-2.885,-6.652)      7.49522  14.1844  
40     -7.63608   0.79309  -3.91966 -16.65911 -19.24144 -14.60423     (-13.811,-15.866) (-0.793,-20.035) (-3.127,-6.843)      7.40697  14.384  
41     -7.74358   0.70961  -4.07777 -16.41752 -19.19286 -14.41324     (-13.704,-15.708) (-0.710,-19.902) (-3.368,-7.034)      7.33893  14.5974  
42     -7.85109   0.62612  -4.23589 -16.17592 -19.14427 -14.22225     (-13.596,-15.550) (-0.626,-19.770) (-3.610,-7.225)      7.29165  14.824  
43     -7.95860   0.54264  -4.39400 -15.93432 -19.09569 -14.03125     (-13.489,-15.392) (-0.543,-19.638) (-3.851,-7.416)      7.26554  15.0274  
44     -8.06611   0.45916  -4.55211 -15.69273 -19.04711 -13.84026     (-13.381,-15.234) (-0.459,-19.506) (-4.093,-7.607)      7.26082  15.1853  
45     -8.17361   0.37567  -4.71023 -15.45113 -18.99852 -13.64927     (-13.274,-15.075) (-0.376,-19.374) (-4.335,-7.798)      7.27755  15.3492  
46     -8.28112   0.29219  -4.86834 -15.20953 -18.94994 -13.45828     (-13.166,-14.917) (-0.292,-19.242) (-4.576,-7.989)      7.31556  15.5187  
47     -8.38863   0.20871  -5.02645 -14.96794 -18.90135 -13.26729     (-13.059,-14.759) (-0.209,-19.110) (-4.818,-8.180)      7.37454  15.6935  
48     -8.49614   0.12522  -5.18457 -14.72634 -18.85277 -13.07630     (-12.951,-14.601) (-0.125,-18.978) (-5.059,-8.371)      7.45399  15.8731  
49     -8.60364   0.04174  -5.34268 -14.48474 -18.80419 -12.88531     (-12.844,-14.443) (-0.042,-18.846) (-5.301,-8.562)      7.55325  16.0574  
50     -8.71115  -0.04174  -5.50080 -14.24314 -18.75560 -12.69432     (-8.711,-14.243) (-0.042,-18.756) (-5.501,-12.694)      7.67491  16.305  
51     -8.81866  -0.12522  -5.65891 -14.00155 -18.70702 -12.50333     (-8.819,-14.002) (-0.125,-18.707) (-5.659,-12.503)      7.81646  16.6185  
52     -8.92616  -0.20871  -5.81702 -13.75995 -18.65844 -12.31234     (-8.926,-13.760) (-0.209,-18.658) (-5.817,-12.312)      7.97317  16.9392  
53     -9.03367  -0.29219  -5.97514 -13.51835 -18.60985 -12.12135     (-9.034,-13.518) (-0.292,-18.610) (-5.975,-12.121)      8.14416  17.2668  
54     -9.14118  -0.37567  -6.13325 -13.27676 -18.56127 -11.93036     (-9.141,-13.277) (-0.376,-18.561) (-6.133,-11.930)      8.32854  17.6008  
55     -9.24869  -0.45916  -6.29136 -13.03516 -18.51268 -11.73937     (-9.249,-13.035) (-0.459,-18.513) (-6.291,-11.739)      8.52546  17.941  
56     -9.35619  -0.54264  -6.44948 -12.79356 -18.46410 -11.54838     (-9.356,-12.794) (-0.543,-18.464) (-6.449,-11.548)      8.71605  18.2869  
57     -9.46370  -0.62612  -6.60759 -12.55197 -18.41552 -11.35739     (-9.464,-12.552) (-0.626,-18.416) (-6.608,-11.357)      8.88986  18.6383  
58     -9.57121  -0.70961  -6.76571 -12.31037 -18.36693 -11.16640     (-9.571,-12.310) (-0.710,-18.367) (-6.766,-11.166)      9.07585  18.9948  
59     -9.67871  -0.79309  -6.92382 -12.06877 -18.31835 -10.97541     (-9.679,-12.069) (-0.793,-18.318) (-6.924,-10.975)      9.2733  19.3562  
60     -9.78622  -0.87657  -7.08193 -11.82717 -18.26977 -10.78442     (-9.786,-11.827) (-0.877,-18.270) (-7.082,-10.784)      9.48149  19.7222  
61     -9.89373  -0.96006  -7.24005 -11.58558 -18.22118 -10.59343     (-9.894,-11.586) (-0.960,-18.221) (-7.240,-10.593)      9.69972  20.0925  
62    -10.00124  -1.04354  -7.39816 -11.34398 -18.17260 -10.40244     (-10.001,-11.344) (-1.044,-18.173) (-7.398,-10.402)      9.92733  20.4669  
63    -10.10874  -1.12702  -7.55627 -11.10238 -18.12402 -10.21145     (-10.109,-11.102) (-1.127,-18.124) (-7.556,-10.211)      10.1637  20.7643  
64    -10.21625  -1.21051  -7.71439 -10.86079 -18.07543 -10.02046     (-10.216,-10.861) (-1.211,-18.075) (-7.714,-10.020)      10.4082  21.0268  
65    -10.32376  -1.29399  -7.87250 -10.61919 -18.02685  -9.82947     (-10.324,-10.619) (-1.294,-18.027) (-7.873,-9.829)      10.6603  21.3019  
66    -10.43126  -1.37747  -8.03062 -10.37759 -17.97826  -9.63848     (-10.431,-10.378) (-1.377,-17.978) (-8.031,-9.638)      10.9195  21.5896  
67    -10.53877  -1.46096  -8.18873 -10.13600 -17.92968  -9.44749     (-10.539,-10.136) (-1.461,-17.930) (-8.189,-9.447)      11.1853  21.8083  
68    -10.64628  -1.54444  -8.34684  -9.89440 -17.88110  -9.25649     (-10.646,-9.894) (-1.544,-17.881) (-8.347,-9.256)      11.2789  21.8354  
69    -10.75379  -1.62792  -8.50496  -9.65280 -17.83251  -9.06550     (-10.754,-9.653) (-1.628,-17.833) (-8.505,-9.066)      11.2544  21.5581  
70    -10.86129  -1.71141  -8.66307  -9.41120 -17.78393  -8.87451     (-10.861,-9.411) (-1.711,-17.784) (-8.663,-8.875)      10.8792  21.1467  
71    -10.96880  -1.79489  -8.82118  -9.16961 -17.73535  -8.68352     (-10.969,-9.170) (-1.795,-17.735) (-8.821,-8.684)      10.5041  20.4401  
72    -11.07631  -1.87837  -8.97930  -8.92801 -17.68676  -8.49253     (-11.076,-8.928) (-1.878,-17.687) (-8.979,-8.493)      10.1289  19.6599  
73    -11.18381  -1.96186  -9.13741  -8.68641 -17.63818  -8.30154     (-11.184,-8.686) (-1.962,-17.638) (-9.137,-8.302)      9.75378  18.8814  
74    -11.29132  -2.04534  -9.29553  -8.44482 -17.58960  -8.11055     (-11.291,-8.445) (-2.045,-17.590) (-9.296,-8.111)      9.37863  18.1046  
75    -11.39883  -2.12882  -9.45364  -8.20322 -17.54101  -7.91956     (-11.399,-8.203) (-2.129,-17.541) (-9.454,-7.920)      9.00349  17.3299  
76    -11.50634  -2.21231  -9.61175  -7.96162 -17.49243  -7.72857     (-11.506,-7.962) (-2.212,-17.492) (-9.612,-7.729)      8.62834  16.5575  
77    -11.61384  -2.29579  -9.76987  -7.72003 -17.44384  -7.53758     (-11.614,-7.720) (-2.296,-17.444) (-9.770,-7.538)      8.2532  15.7878  
78    -11.72135  -2.37927  -9.92798  -7.47843 -17.39526  -7.34659     (-11.721,-7.478) (-2.379,-17.395) (-9.928,-7.347)      7.87805  15.0212  
79    -11.82886  -2.46276 -10.08609  -7.23683 -17.34668  -7.15560     (-11.829,-7.237) (-2.463,-17.347) (-10.086,-7.156)      7.50291  14.2582  
80    -11.93636  -2.54624 -10.24421  -6.99523 -17.29809  -6.96461     (-11.936,-6.995) (-2.546,-17.298) (-10.244,-6.965)      7.12776  13.4994  
81    -12.04387  -2.62972 -10.40232  -6.75364 -17.24951  -6.77362     (-12.044,-6.754) (-2.630,-17.250) (-10.402,-6.774)      6.75262  12.7455  
82    -12.15138  -2.71321 -10.56044  -6.51204 -17.20093  -6.58263     (-12.151,-6.512) (-2.713,-17.201) (-10.560,-6.583)      6.37747  11.9975  
83    -12.25889  -2.79669 -10.71855  -6.27044 -17.15234  -6.39164     (-12.259,-6.270) (-2.797,-17.152) (-10.719,-6.392)      6.00233  11.2565  
84    -12.36639  -2.88017 -10.87666  -6.02885 -17.10376  -6.20065     (-12.366,-6.029) (-2.880,-17.104) (-10.877,-6.201)      5.62718  10.524  
85    -12.47390  -2.96366 -11.03478  -5.78725 -17.05518  -6.00966     (-12.474,-5.787) (-2.964,-17.055) (-11.035,-6.010)      5.25203  9.80203  
86    -12.58141  -3.04714 -11.19289  -5.54565 -17.00659  -5.81867     (-12.581,-5.546) (-3.047,-17.007) (-11.193,-5.819)      4.87689  9.09296  
87    -12.68891  -3.13062 -11.35100  -5.30406 -16.95801  -5.62768     (-12.689,-5.304) (-3.131,-16.958) (-11.351,-5.628)      4.50174  8.4001  
88    -12.79642  -3.21411 -11.50912  -5.06246 -16.90942  -5.43669     (-12.796,-5.062) (-3.214,-16.909) (-11.509,-5.437)      4.1266  7.7278  
89    -12.90393  -3.29759 -11.66723  -4.82086 -16.86084  -5.24570     (-12.904,-4.821) (-3.298,-16.861) (-11.667,-5.246)      3.75145  7.08192  
90    -13.01144  -3.38107 -11.82535  -4.57926 -16.81226  -5.05471     (-13.011,-4.579) (-3.381,-16.812) (-11.825,-5.055)      3.37631  6.4704  
91    -13.11894  -3.46456 -11.98346  -4.33767 -16.76367  -4.86372     (-13.119,-4.338) (-3.465,-16.764) (-11.983,-4.864)      3.00116  5.9039  
92    -13.22645  -3.54804 -12.14157  -4.09607 -16.71509  -4.67272     (-13.226,-4.096) (-3.548,-16.715) (-12.142,-4.673)      2.62602  5.39663  
93    -13.33396  -3.63152 -12.29969  -3.85447 -16.66651  -4.48173     (-13.334,-3.854) (-3.632,-16.667) (-12.300,-4.482)      2.25087  4.79546  
94    -13.44146  -3.71501 -12.45780  -3.61288 -16.61792  -4.29074     (-13.441,-3.613) (-3.715,-16.618) (-12.458,-4.291)      1.87573  3.99621  
95    -13.54897  -3.79849 -12.61591  -3.37128 -16.56934  -4.09975     (-13.549,-3.371) (-3.798,-16.569) (-12.616,-4.100)      1.50058  3.19697  
96    -13.65648  -3.88197 -12.77403  -3.12968 -16.52075  -3.90876     (-13.656,-3.130) (-3.882,-16.521) (-12.774,-3.909)      1.12544  2.39773  
97    -13.76399  -3.96545 -12.93214  -2.88809 -16.47217  -3.71777     (-13.764,-2.888) (-3.965,-16.472) (-12.932,-3.718)      0.750291  1.59849  
98    -13.87149  -4.04894 -13.09026  -2.64649 -16.42359  -3.52678     (-13.871,-2.646) (-4.049,-16.424) (-13.090,-3.527)      0.375145  0.799243  
99    -13.97900  -4.13242 -13.24837  -2.40489 -16.37500  -3.33579     (-13.979,-2.405) (-4.132,-16.375) (-13.248,-3.336)      0  0  
