PointDistanceFollower  May 27 2018  mode = Single Point
POINT_2018-05-27.17_08_44.0_25.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
18      4.51210 -49.11670 -47.66083   3.56895  -4.77562  -9.59391     (-4.512,-0.943) (-44.605,-43.149) (-0.264,-5.082)      1.25127  2.39967  1.86186  1.30922  
19      4.45545 -49.03694 -47.62729   3.45565  -4.71897  -9.53726     (-4.455,-1.000) (-44.581,-43.172) (-0.264,-5.082)      1.32407  2.53411  1.96591  1.38306  
20      4.39880 -48.95718 -47.59375   3.34235  -4.66232  -9.48061     (-4.399,-1.056) (-44.558,-43.195) (-0.264,-5.082)      1.39844  2.67246  2.07207  1.45837  
21      4.34215 -48.87742 -47.56021   3.22905  -4.60567  -9.42396     (-4.342,-1.113) (-44.535,-43.218) (-0.264,-5.082)      1.47413  2.81412  2.18003  1.53493  
22      4.28550 -48.79766 -47.52666   3.11575  -4.54902  -9.36731     (-4.286,-1.170) (-44.512,-43.241) (-0.264,-5.082)      1.55096  2.95857  2.28951  1.61254  
23      4.22885 -48.71790 -47.49312   3.00245  -4.49237  -9.31066     (-4.229,-1.226) (-44.489,-43.264) (-0.264,-5.082)      1.62876  3.10542  2.4003  1.69106  
24      4.17220 -48.63814 -47.45958   2.88915  -4.43572  -9.25401     (-4.172,-1.283) (-44.466,-43.287) (-0.264,-5.082)      1.70739  3.25432  2.51221  1.77036  
25      4.11555 -48.55838 -47.42604   2.77585  -4.37907  -9.19736     (-4.116,-1.340) (-44.443,-43.310) (-0.264,-5.082)      1.78676  3.40499  2.62509  1.85034  
26      4.05890 -48.47862 -47.39250   2.66255  -4.32242  -9.14071     (-4.059,-1.396) (-44.420,-43.334) (-0.264,-5.082)      1.86677  3.55719  2.73883  1.9309  
27      4.00225 -48.39887 -47.35896   2.54925  -4.26577  -9.08406     (-4.002,-1.453) (-44.397,-43.357) (-0.264,-5.082)      1.94733  3.71073  2.8533  2.01198  
28      3.94560 -48.31911 -47.32542   2.43595  -4.20912  -9.02741     (-3.946,-1.510) (-44.374,-43.380) (-0.264,-5.082)      2.02838  3.86545  2.96844  2.09351  
29      3.88895 -48.23935 -47.29188   2.32265  -4.15247  -8.97076     (-3.889,-1.566) (-44.350,-43.403) (-0.264,-5.082)      2.10987  4.02119  3.08415  2.17544  
30      3.83230 -48.15959 -47.25834   2.20935  -4.09582  -8.91411     (-3.832,-1.623) (-44.327,-43.426) (-0.264,-5.082)      2.19174  4.17784  3.20037  2.25773  
31      3.77565 -48.07983 -47.22480   2.09605  -4.03917  -8.85746     (-3.776,-1.680) (-44.304,-43.449) (-0.264,-5.082)      2.27396  4.33531  3.31705  2.34033  
32      3.71900 -48.00007 -47.19125   1.98275  -3.98252  -8.80081     (-3.719,-1.736) (-44.281,-43.472) (-0.264,-5.082)      2.35649  4.49349  3.43414  2.42322  
33      3.66235 -47.92031 -47.15771   1.86945  -3.92587  -8.74416     (-3.662,-1.793) (-44.258,-43.495) (-0.264,-5.082)      2.43929  4.65232  3.55159  2.50635  
34      3.60570 -47.84055 -47.12417   1.75615  -3.86922  -8.68751     (-3.606,-1.850) (-44.235,-43.518) (-0.264,-5.082)      2.52235  4.81173  3.66938  2.58972  
35      3.54905 -47.76079 -47.09063   1.64285  -3.81257  -8.63086     (-3.549,-1.906) (-44.212,-43.542) (-0.264,-5.082)      2.60563  4.97166  3.78747  2.6733  
36      3.49240 -47.68103 -47.05709   1.52955  -3.75592  -8.57421     (-3.492,-1.963) (-44.189,-43.565) (-0.264,-5.082)      2.68911  5.13206  3.90582  2.75706  
37      3.43575 -47.60128 -47.02355   1.41625  -3.69927  -8.51756     (-3.436,-2.020) (-44.166,-43.588) (-0.264,-5.082)      2.77278  5.29289  4.02443  2.84099  
38      3.37910 -47.52152 -46.99001   1.30295  -3.64262  -8.46091     (-3.379,-2.076) (-44.142,-43.611) (-0.264,-5.082)      2.85662  5.45411  4.14326  2.92507  
39      3.32245 -47.44176 -46.95647   1.18965  -3.58597  -8.40426     (-3.322,-2.133) (-44.119,-43.634) (-0.264,-5.082)      2.94062  5.61568  4.26229  3.0093  
40      3.26580 -47.36200 -46.92293   1.07635  -3.52932  -8.34761     (-3.266,-2.189) (-44.096,-43.657) (-0.264,-5.082)      3.02476  5.77757  4.38151  3.09366  
41      3.20915 -47.28224 -46.88939   0.96305  -3.47267  -8.29096     (-3.209,-2.246) (-44.073,-43.680) (-0.264,-5.082)      3.10903  5.93976  4.50091  3.17814  
42      3.15250 -47.20248 -46.85584   0.84975  -3.41602  -8.23431     (-3.153,-2.303) (-44.050,-43.703) (-0.264,-5.082)      3.19342  6.10223  4.62046  3.26273  
43      3.09585 -47.12272 -46.82230   0.73645  -3.35937  -8.17766     (-3.096,-2.359) (-44.027,-43.726) (-0.264,-5.082)      3.27792  6.26494  4.74017  3.34742  
44      3.03920 -47.04296 -46.78876   0.62315  -3.30272  -8.12101     (-3.039,-2.416) (-44.004,-43.750) (-0.264,-5.082)      3.36252  6.42788  4.86  3.4322  
45      2.98255 -46.96320 -46.75522   0.50985  -3.24607  -8.06436     (-2.983,-2.473) (-43.981,-43.773) (-0.264,-5.082)      3.44722  6.59104  4.97997  3.51707  
46      2.92590 -46.88344 -46.72168   0.39655  -3.18942  -8.00771     (-2.926,-2.529) (-43.958,-43.796) (-0.264,-5.082)      3.53201  6.75439  5.10005  3.60202  
47      2.86925 -46.80368 -46.68814   0.28325  -3.13277  -7.95106     (-2.869,-2.586) (-43.934,-43.819) (-0.264,-5.082)      3.61688  6.91793  5.22023  3.68704  
48      2.81260 -46.72393 -46.65460   0.16995  -3.07612  -7.89441     (-2.813,-2.643) (-43.911,-43.842) (-0.264,-5.082)      3.70183  7.08164  5.34052  3.77214  
49      2.75595 -46.64417 -46.62106   0.05665  -3.01947  -7.83776     (-2.756,-2.699) (-43.888,-43.865) (-0.264,-5.082)      3.78685  7.2455  5.46091  3.85729  
50      2.69930 -46.56441 -46.58752  -0.05665  -2.96282  -7.78111     (-2.699,-2.756) (-43.865,-43.888) (-0.264,-5.082)      3.78685  7.2455  5.46091  3.85729  
51      2.64265 -46.48465 -46.55397  -0.16995  -2.90617  -7.72446     (-2.643,-2.813) (-43.842,-43.911) (-0.264,-5.082)      3.70183  7.08164  5.34052  3.77214  
52      2.58600 -46.40489 -46.52043  -0.28325  -2.84952  -7.66781     (-2.586,-2.869) (-43.819,-43.934) (-0.264,-5.082)      3.61688  6.91793  5.22023  3.68704  
53      2.52935 -46.32513 -46.48689  -0.39655  -2.79287  -7.61116     (-2.529,-2.926) (-43.796,-43.958) (-0.264,-5.082)      3.53201  6.75439  5.10005  3.60202  
54      2.47270 -46.24537 -46.45335  -0.50985  -2.73622  -7.55451     (-2.473,-2.983) (-43.773,-43.981) (-0.264,-5.082)      3.44722  6.59104  4.97997  3.51707  
55      2.41605 -46.16561 -46.41981  -0.62315  -2.67957  -7.49786     (-2.416,-3.039) (-43.750,-44.004) (-0.264,-5.082)      3.36252  6.42788  4.86  3.4322  
56      2.35940 -46.08585 -46.38627  -0.73645  -2.62292  -7.44121     (-2.359,-3.096) (-43.726,-44.027) (-0.264,-5.082)      3.27792  6.26494  4.74017  3.34742  
57      2.30275 -46.00609 -46.35273  -0.84975  -2.56627  -7.38456     (-2.303,-3.153) (-43.703,-44.050) (-0.264,-5.082)      3.19342  6.10223  4.62046  3.26273  
58      2.24610 -45.92633 -46.31919  -0.96305  -2.50962  -7.32791     (-2.246,-3.209) (-43.680,-44.073) (-0.264,-5.082)      3.10903  5.93976  4.50091  3.17814  
59      2.18945 -45.84658 -46.28565  -1.07635  -2.45297  -7.27126     (-2.189,-3.266) (-43.657,-44.096) (-0.264,-5.082)      3.02476  5.77757  4.38151  3.09366  
60      2.13280 -45.76682 -46.25211  -1.18965  -2.39632  -7.21461     (-2.133,-3.322) (-43.634,-44.119) (-0.264,-5.082)      2.94062  5.61568  4.26229  3.0093  
61      2.07615 -45.68706 -46.21856  -1.30295  -2.33967  -7.15796     (-2.076,-3.379) (-43.611,-44.142) (-0.264,-5.082)      2.85662  5.45411  4.14326  2.92507  
62      2.01950 -45.60730 -46.18502  -1.41625  -2.28302  -7.10131     (-2.020,-3.436) (-43.588,-44.166) (-0.264,-5.082)      2.77278  5.29289  4.02443  2.84099  
63      1.96285 -45.52754 -46.15148  -1.52955  -2.22637  -7.04466     (-1.963,-3.492) (-43.565,-44.189) (-0.264,-5.082)      2.68911  5.13206  3.90582  2.75706  
64      1.90620 -45.44778 -46.11794  -1.64285  -2.16972  -6.98801     (-1.906,-3.549) (-43.542,-44.212) (-0.264,-5.082)      2.60563  4.97166  3.78747  2.6733  
65      1.84955 -45.36802 -46.08440  -1.75615  -2.11307  -6.93136     (-1.850,-3.606) (-43.518,-44.235) (-0.264,-5.082)      2.52235  4.81173  3.66938  2.58972  
66      1.79290 -45.28826 -46.05086  -1.86945  -2.05642  -6.87471     (-1.793,-3.662) (-43.495,-44.258) (-0.264,-5.082)      2.43929  4.65232  3.55159  2.50635  
67      1.73625 -45.20850 -46.01732  -1.98275  -1.99977  -6.81806     (-1.736,-3.719) (-43.472,-44.281) (-0.264,-5.082)      2.35649  4.49349  3.43414  2.42322  
68      1.67960 -45.12874 -45.98378  -2.09605  -1.94312  -6.76141     (-1.680,-3.776) (-43.449,-44.304) (-0.264,-5.082)      2.27396  4.33531  3.31705  2.34033  
69      1.62295 -45.04898 -45.95024  -2.20935  -1.88647  -6.70476     (-1.623,-3.832) (-43.426,-44.327) (-0.264,-5.082)      2.19174  4.17784  3.20037  2.25773  
70      1.56630 -44.96923 -45.91670  -2.32265  -1.82982  -6.64811     (-1.566,-3.889) (-43.403,-44.350) (-0.264,-5.082)      2.10987  4.02119  3.08415  2.17544  
71      1.50965 -44.88947 -45.88315  -2.43595  -1.77317  -6.59146     (-1.510,-3.946) (-43.380,-44.374) (-0.264,-5.082)      2.02838  3.86545  2.96844  2.09351  
72      1.45300 -44.80971 -45.84961  -2.54925  -1.71652  -6.53481     (-1.453,-4.002) (-43.357,-44.397) (-0.264,-5.082)      1.94733  3.71073  2.8533  2.01198  
73      1.39635 -44.72995 -45.81607  -2.66255  -1.65987  -6.47816     (-1.396,-4.059) (-43.334,-44.420) (-0.264,-5.082)      1.86677  3.55719  2.73883  1.9309  
74      1.33970 -44.65019 -45.78253  -2.77585  -1.60322  -6.42151     (-1.340,-4.116) (-43.310,-44.443) (-0.264,-5.082)      1.78676  3.40499  2.62509  1.85034  
75      1.28305 -44.57043 -45.74899  -2.88915  -1.54657  -6.36486     (-1.283,-4.172) (-43.287,-44.466) (-0.264,-5.082)      1.70739  3.25432  2.51221  1.77036  
76      1.22640 -44.49067 -45.71545  -3.00245  -1.48992  -6.30821     (-1.226,-4.229) (-43.264,-44.489) (-0.264,-5.082)      1.62876  3.10542  2.4003  1.69106  
77      1.16975 -44.41091 -45.68191  -3.11575  -1.43327  -6.25156     (-1.170,-4.286) (-43.241,-44.512) (-0.264,-5.082)      1.55096  2.95857  2.28951  1.61254  
78      1.11310 -44.33115 -45.64837  -3.22905  -1.37662  -6.19491     (-1.113,-4.342) (-43.218,-44.535) (-0.264,-5.082)      1.47413  2.81412  2.18003  1.53493  
79      1.05645 -44.25139 -45.61483  -3.34235  -1.31997  -6.13826     (-1.056,-4.399) (-43.195,-44.558) (-0.264,-5.082)      1.39844  2.67246  2.07207  1.45837  
80      0.99980 -44.17163 -45.58129  -3.45565  -1.26332  -6.08161     (-1.000,-4.455) (-43.172,-44.581) (-0.264,-5.082)      1.32407  2.53411  1.96591  1.38306  
81      0.94315 -44.09188 -45.54774  -3.56895  -1.20667  -6.02496     (-0.943,-4.512) (-43.149,-44.605) (-0.264,-5.082)      1.25127  2.39967  1.86186  1.30922  
82      0.88650 -44.01212 -45.51420  -3.68225  -1.15002  -5.96831     (-0.886,-4.569) (-43.126,-44.628) (-0.264,-5.082)      1.18033  2.26989  1.76033  1.23714  
83      0.82985 -43.93236 -45.48066  -3.79555  -1.09337  -5.91166     (-0.830,-4.625) (-43.103,-44.651) (-0.264,-5.082)      1.11159  2.14568  1.66181  1.16716  
84      0.77320 -43.85260 -45.44712  -3.90885  -1.03672  -5.85501     (-0.773,-4.682) (-43.079,-44.674) (-0.264,-5.082)      1.04549  2.02815  1.56692  1.09971  
85      0.71655 -43.77284 -45.41358  -4.02215  -0.98007  -5.79836     (-0.717,-4.739) (-43.056,-44.697) (-0.264,-5.082)      0.982581  1.91862  1.47641  1.03533  
86      0.65990 -43.69308 -45.38004  -4.13545  -0.92342  -5.74171     (-0.660,-4.795) (-43.033,-44.720) (-0.264,-5.082)      0.923495  1.81869  1.39121  0.974681  
87      0.60325 -43.61332 -45.34650  -4.24875  -0.86677  -5.68506     (-0.603,-4.852) (-43.010,-44.743) (-0.264,-5.082)      0.869019  1.73017  1.31245  0.918566  
88      0.54660 -43.53356 -45.31296  -4.36205  -0.81012  -5.62841     (-0.547,-4.909) (-42.987,-44.766) (-0.264,-5.082)      0.820072  1.64289  1.24149  0.867951  
89      0.48995 -43.45380 -45.27942  -4.47535  -0.75347  -5.57176     (-0.490,-4.965) (-42.964,-44.789) (-0.264,-5.082)      0.777699  1.53124  1.17987  0.823954  
90      0.43330 -43.37404 -45.24588  -4.58865  -0.69682  -5.51511     (-0.433,-5.022) (-42.941,-44.813) (-0.264,-5.082)      0.743025  1.43045  1.12929  0.787805  
91      0.37665 -43.29428 -45.21233  -4.70195  -0.64017  -5.45846     (-0.377,-5.079) (-42.918,-44.836) (-0.264,-5.082)      0.717168  1.34295  1.09148  0.760748  
92      0.32000 -43.21453 -45.17879  -4.81525  -0.58352  -5.40181     (-0.320,-5.135) (-42.895,-44.859) (-0.264,-5.082)      0.675909  1.27148  1.02305  0.710586  
93      0.26335 -43.13477 -45.14525  -4.92855  -0.52687  -5.34516     (-0.263,-5.192) (-42.871,-44.882) (-0.264,-5.082)      0.59233  1.16962  0.907291  0.628526  
94      0.20670 -43.05501 -45.11171  -5.04185  -0.47022  -5.28851     (-0.207,-5.249) (-42.848,-44.905) (-0.264,-5.082)      0.509735  1.09324  0.793838  0.548064  
95      0.15005 -42.97525 -45.07817  -5.15515  -0.41357  -5.23186     (-0.150,-5.305) (-42.825,-44.928) (-0.264,-5.082)      0.428694  0.9409  0.68407  0.470182     glitch
96      0.09340 -42.89549 -45.04463  -5.26845  -0.35692  -5.17521     (-0.093,-5.362) (-42.802,-44.951) (-0.264,-5.082)      0.350285  0.730456  0.580584  0.396769  
97      0.03675 -42.81573 -45.01109  -5.38176  -0.30027  -5.11856     (-0.037,-5.419) (-42.779,-44.974) (-0.264,-5.082)      0.276755  0.468569  0.444102  0.300598  
98     -0.01990 -42.73597 -44.97755  -5.49506  -0.24362  -5.06191     (-0.020,-5.495) (-42.736,-0.244) (-44.978,-5.062)      0.173064  0.21447  0.257528  0.173064  
99     -0.07655 -42.65621 -44.94401  -5.60836  -0.18697  -5.00526     (-0.077,-5.608) (-42.656,-0.187) (-44.944,-5.005)      0  0  0  0  
