PointDistanceFollower   Sep  9 2018   mode =  Single Point 
Fol_2018-09-13.17_19_31.0_1.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist  distance between 
Compute times (msec)     S6Dist   229   NCDist   1414
PointDistanceFollower  Sep  9 2018  mode = Single Point
Fol_2018-09-13.17_19_31.0_1.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist distance between
10     -5.15274   1.27823   1.46764 -24.47909 -19.73055 -21.91777     (-19.361,-1.468) (-1.278,-16.795) (-18.987,-5.153)      5.12135  6.23098  
11     -5.32850   1.24587   1.26429 -24.24338 -19.65982 -21.70965     (-19.218,-1.264) (-1.246,-17.131) (-19.223,-5.329)      5.55266  6.85408  
12     -5.50426   1.21351   1.06095 -24.00767 -19.58909 -21.50153     (-19.075,-1.061) (-1.214,-17.467) (-19.459,-5.504)      5.79881  7.47717  
13     -5.68002   1.18114   0.85760 -23.77197 -19.51836 -21.29341     (-18.931,-0.858) (-1.181,-17.803) (-19.694,-5.680)      6.07823  8.10027  
14     -5.85578   1.14878   0.65425 -23.53626 -19.44763 -21.08529     (-18.788,-0.654) (-1.149,-18.139) (-19.930,-5.856)      6.38657  8.72337  
15     -6.03154   1.11642   0.45090 -23.30055 -19.37690 -20.87717     (-18.644,-0.451) (-1.116,-18.475) (-20.166,-6.032)      6.62196  9.29303  
16     -6.20730   1.08406   0.24756 -23.06484 -19.30617 -20.66905     (-18.501,-0.248) (-1.084,-18.811) (-20.402,-6.207)      6.71318  9.61408  
17     -6.38306   1.05170   0.04421 -22.82914 -19.23544 -20.46093     (-18.358,-0.044) (-1.052,-19.147) (-20.637,-6.383)      6.84161  9.96379  
18     -6.55882   1.01934  -0.15914 -22.59343 -19.16471 -20.25281     (-18.373,-0.159) (-20.714,-19.324) (-0.860,-6.400)      7.04066  10.5535  
19     -6.73457   0.98698  -0.36248 -22.35772 -19.09398 -20.04470     (-18.433,-0.362) (-20.746,-19.456) (-0.624,-6.372)      7.26246  11.2192  
20     -6.91033   0.95462  -0.56583 -22.12201 -19.02325 -19.83658     (-18.493,-0.566) (-20.779,-19.589) (-0.389,-6.345)      7.49369  11.8447  
21     -7.08609   0.92226  -0.76918 -21.88631 -18.95252 -19.62846     (-18.553,-0.769) (-20.811,-19.722) (-0.153,-6.317)      7.73352  12.2939  
22     -7.26185   0.88990  -0.97253 -21.65060 -18.88179 -19.42034     (-18.530,-20.761) (-0.890,-19.772) (-0.083,-6.372)      7.89761  12.759  
23     -7.43761   0.85754  -1.17587 -21.41489 -18.81106 -19.21222     (-18.355,-20.557) (-0.858,-19.669) (-0.318,-6.580)      7.9182  13.238  
24     -7.61337   0.82518  -1.37922 -21.17918 -18.74033 -19.00410     (-18.179,-20.354) (-0.825,-19.566) (-0.554,-6.788)      7.81174  13.7296  
25     -7.78913   0.79282  -1.58257 -20.94348 -18.66961 -18.79598     (-18.003,-20.151) (-0.793,-19.462) (-0.790,-6.996)      7.72749  14.2322  
26     -7.96489   0.76046  -1.78592 -20.70777 -18.59888 -18.58786     (-17.827,-19.947) (-0.760,-19.359) (-1.025,-7.204)      7.66619  14.523  
27     -8.14065   0.72810  -1.98926 -20.47206 -18.52815 -18.37974     (-17.652,-19.744) (-0.728,-19.256) (-1.261,-7.413)      7.6284  14.7881  
28     -8.31641   0.69574  -2.19261 -20.23635 -18.45742 -18.17162     (-17.476,-19.541) (-0.696,-19.153) (-1.497,-7.621)      7.61446  15.0355  
29     -8.49217   0.66338  -2.39596 -20.00064 -18.38669 -17.96350     (-17.300,-19.337) (-0.663,-19.050) (-1.733,-7.829)      7.62451  15.2811  
30     -8.66793   0.63102  -2.59931 -19.76494 -18.31596 -17.75538     (-17.124,-19.134) (-0.631,-18.947) (-1.968,-8.037)      7.65845  15.5528  
31     -8.84368   0.59866  -2.80265 -19.52923 -18.24523 -17.54726     (-16.949,-18.931) (-0.599,-18.844) (-2.204,-8.245)      7.71597  15.8488  
32     -9.01944   0.56630  -3.00600 -19.29352 -18.17450 -17.33914     (-16.773,-18.727) (-0.566,-18.741) (-2.440,-8.453)      7.79654  16.1675  
33     -9.19520   0.53394  -3.20935 -19.05781 -18.10377 -17.13102     (-16.597,-18.524) (-0.534,-18.638) (-2.675,-8.661)      7.89946  16.507  
34     -9.37096   0.50158  -3.41270 -18.82211 -18.03304 -16.92291     (-16.421,-18.321) (-0.502,-18.535) (-2.911,-8.869)      8.02387  16.8659  
35     -9.54672   0.46922  -3.61604 -18.58640 -17.96231 -16.71479     (-16.246,-18.117) (-0.469,-18.432) (-3.147,-9.077)      8.13227  17.2424  
36     -9.72248   0.43686  -3.81939 -18.35069 -17.89158 -16.50667     (-16.070,-17.914) (-0.437,-18.328) (-3.383,-9.286)      8.24913  17.6353  
37     -9.89824   0.40450  -4.02274 -18.11498 -17.82085 -16.29855     (-15.894,-17.710) (-0.405,-18.225) (-3.618,-9.494)      8.38618  18.0431  
38    -10.07400   0.37214  -4.22609 -17.87928 -17.75012 -16.09043     (-15.718,-17.507) (-0.372,-18.122) (-3.854,-9.702)      8.54245  18.4647  
39    -10.24976   0.33978  -4.42943 -17.64357 -17.67939 -15.88231     (-15.543,-17.304) (-0.340,-18.019) (-4.090,-9.910)      8.7169  18.8988  
40    -10.42552   0.30742  -4.63278 -17.40786 -17.60866 -15.67419     (-15.367,-17.100) (-0.307,-17.916) (-4.325,-10.118)      8.90848  19.3445  
41    -10.60128   0.27506  -4.83613 -17.17215 -17.53793 -15.46607     (-15.191,-16.897) (-0.275,-17.813) (-4.561,-10.326)      9.11609  19.8008  
42    -10.77704   0.24270  -5.03948 -16.93645 -17.46720 -15.25795     (-15.015,-16.694) (-0.243,-17.710) (-4.797,-10.534)      9.33867  20.2668  
43    -10.95279   0.21034  -5.24282 -16.70074 -17.39647 -15.04983     (-14.839,-16.490) (-0.210,-17.607) (-5.032,-10.742)      9.57518  20.7418  
44    -11.12855   0.17798  -5.44617 -16.46503 -17.32574 -14.84171     (-14.664,-16.287) (-0.178,-17.504) (-5.268,-10.951)      9.82461  21.2251  
45    -11.30431   0.14562  -5.64952 -16.22932 -17.25501 -14.63359     (-14.488,-16.084) (-0.146,-17.401) (-5.504,-11.159)      10.086  21.7161  
46    -11.48007   0.11326  -5.85287 -15.99362 -17.18428 -14.42547     (-14.312,-15.880) (-0.113,-17.298) (-5.740,-11.367)      10.3584  22.2141  
47    -11.65583   0.08090  -6.05621 -15.75791 -17.11355 -14.21735     (-14.136,-15.677) (-0.081,-17.194) (-5.975,-11.575)      10.6411  22.7185  
48    -11.83159   0.04854  -6.25956 -15.52220 -17.04282 -14.00924     (-13.961,-15.474) (-0.049,-17.091) (-6.211,-11.783)      10.9332  23.2291  
49    -12.00735   0.01618  -6.46291 -15.28649 -16.97209 -13.80112     (-13.785,-15.270) (-0.016,-16.988) (-6.447,-11.991)      11.2339  23.7452  
50    -12.18311  -0.01618  -6.66625 -15.05079 -16.90136 -13.59300     (-12.183,-15.051) (-0.016,-16.901) (-6.666,-13.593)      11.5197  23.1695  
51    -12.35887  -0.04854  -6.86960 -14.81508 -16.83064 -13.38488     (-12.359,-14.815) (-0.049,-16.831) (-6.870,-13.385)      11.7913  23.4901  
52    -12.53463  -0.08090  -7.07295 -14.57937 -16.75991 -13.17676     (-12.535,-14.579) (-0.081,-16.760) (-7.073,-13.177)      12.0714  23.8242  
53    -12.71039  -0.11326  -7.27630 -14.34366 -16.68918 -12.96864     (-12.710,-14.344) (-0.113,-16.689) (-7.276,-12.969)      12.3595  24.0776  
54    -12.88615  -0.14562  -7.47964 -14.10796 -16.61845 -12.76052     (-12.886,-14.108) (-0.146,-16.618) (-7.480,-12.761)      12.636  24.2246  
55    -13.06191  -0.17798  -7.68299 -13.87225 -16.54772 -12.55240     (-13.062,-13.872) (-0.178,-16.548) (-7.683,-12.552)      12.6554  25.0848  
56    -13.23766  -0.21034  -7.88634 -13.63654 -16.47699 -12.34428     (-13.238,-13.637) (-0.210,-16.477) (-7.886,-12.344)      12.6888  25.0976  
57    -13.41342  -0.24270  -8.08969 -13.40083 -16.40626 -12.13616     (-13.413,-13.401) (-0.243,-16.406) (-8.090,-12.136)      12.7361  25.105  
58    -13.58918  -0.27506  -8.29303 -13.16513 -16.33553 -11.92804     (-13.589,-13.165) (-0.275,-16.336) (-8.293,-11.928)      12.797  24.8017  
59    -13.76494  -0.30742  -8.49638 -12.92942 -16.26480 -11.71992     (-13.765,-12.929) (-0.307,-16.265) (-8.496,-11.720)      12.8714  24.5091  
60    -13.94070  -0.33978  -8.69973 -12.69371 -16.19407 -11.51180     (-13.941,-12.694) (-0.340,-16.194) (-8.700,-11.512)      12.9138  24.2274  
61    -14.11646  -0.37214  -8.90308 -12.45800 -16.12334 -11.30368     (-14.116,-12.458) (-0.372,-16.123) (-8.903,-11.304)      12.8398  23.9571  
62    -14.29222  -0.40450  -9.10642 -12.22230 -16.05261 -11.09556     (-14.292,-12.222) (-0.405,-16.053) (-9.106,-11.096)      12.7793  23.6985  
63    -14.46798  -0.43686  -9.30977 -11.98659 -15.98188 -10.88745     (-14.468,-11.987) (-0.437,-15.982) (-9.310,-10.887)      12.7324  23.4521  
64    -14.64374  -0.46922  -9.51312 -11.75088 -15.91115 -10.67933     (-14.644,-11.751) (-0.469,-15.911) (-9.513,-10.679)      12.6993  23.2183  
65    -14.81950  -0.50158  -9.71647 -11.51517 -15.84042 -10.47121     (-14.819,-11.515) (-0.502,-15.840) (-9.716,-10.471)      12.68  22.9974  
66    -14.99526  -0.53394  -9.91981 -11.27947 -15.76969 -10.26309     (-14.995,-11.279) (-0.534,-15.770) (-9.920,-10.263)      12.6748  22.7897  
67    -15.17102  -0.56630 -10.12316 -11.04376 -15.69896 -10.05497     (-15.171,-11.044) (-0.566,-15.699) (-10.123,-10.055)      12.6835  22.5958  
68    -15.34677  -0.59866 -10.32651 -10.80805 -15.62823  -9.84685     (-15.347,-10.808) (-0.599,-15.628) (-10.327,-9.847)      12.7061  22.3931  
69    -15.52253  -0.63102 -10.52986 -10.57234 -15.55750  -9.63873     (-15.523,-10.572) (-0.631,-15.558) (-10.530,-9.639)      12.6272  22.1312  
70    -15.69829  -0.66338 -10.73320 -10.33664 -15.48677  -9.43061     (-15.698,-10.337) (-0.663,-15.487) (-10.733,-9.431)      12.2063  21.8764  
71    -15.87405  -0.69574 -10.93655 -10.10093 -15.41604  -9.22249     (-15.874,-10.101) (-0.696,-15.416) (-10.937,-9.222)      11.7854  21.6292  
72    -16.04981  -0.72810 -11.13990  -9.86522 -15.34531  -9.01437     (-16.050,-9.865) (-0.728,-15.345) (-11.140,-9.014)      11.3645  21.3904  
73    -16.22557  -0.76046 -11.34325  -9.62951 -15.27458  -8.80625     (-16.226,-9.630) (-0.760,-15.275) (-11.343,-8.806)      10.9436  21.1607  
74    -16.40133  -0.79282 -11.54659  -9.39380 -15.20385  -8.59813     (-16.401,-9.394) (-0.793,-15.204) (-11.547,-8.598)      10.5227  20.3784  
75    -16.57709  -0.82518 -11.74994  -9.15810 -15.13312  -8.39001     (-16.577,-9.158) (-0.825,-15.133) (-11.750,-8.390)      10.1018  19.5632  
76    -16.75285  -0.85754 -11.95329  -8.92239 -15.06239  -8.18189     (-16.753,-8.922) (-0.858,-15.062) (-11.953,-8.182)      9.68087  18.7481  
77    -16.92861  -0.88990 -12.15664  -8.68668 -14.99167  -7.97378     (-16.929,-8.687) (-0.890,-14.992) (-12.157,-7.974)      9.25996  17.933  
78    -17.10437  -0.92226 -12.35998  -8.45097 -14.92094  -7.76566     (-17.104,-8.451) (-0.922,-14.921) (-12.360,-7.766)      8.83905  17.1178  
79    -17.28013  -0.95462 -12.56333  -8.21527 -14.85021  -7.55754     (-17.280,-8.215) (-0.955,-14.850) (-12.563,-7.558)      8.41815  16.3027  
80    -17.45588  -0.98698 -12.76668  -7.97956 -14.77948  -7.34942     (-17.456,-7.980) (-0.987,-14.779) (-12.767,-7.349)      7.99724  15.4876  
81    -17.63164  -1.01934 -12.97002  -7.74385 -14.70875  -7.14130     (-17.632,-7.744) (-1.019,-14.709) (-12.970,-7.141)      7.57633  14.6724  
82    -17.80740  -1.05170 -13.17337  -7.50814 -14.63802  -6.93318     (-17.807,-7.508) (-1.052,-14.638) (-13.173,-6.933)      7.15543  13.8573  
83    -17.98316  -1.08406 -13.37672  -7.27244 -14.56729  -6.72506     (-17.983,-7.272) (-1.084,-14.567) (-13.377,-6.725)      6.73452  13.0421  
84    -18.15892  -1.11642 -13.58007  -7.03673 -14.49656  -6.51694     (-18.159,-7.037) (-1.116,-14.497) (-13.580,-6.517)      6.31361  12.227  
85    -18.33468  -1.14878 -13.78341  -6.80102 -14.42583  -6.30882     (-18.335,-6.801) (-1.149,-14.426) (-13.783,-6.309)      5.8927  11.4119  
86    -18.51044  -1.18114 -13.98676  -6.56531 -14.35510  -6.10070     (-18.510,-6.565) (-1.181,-14.355) (-13.987,-6.101)      5.4718  10.5967  
87    -18.68620  -1.21351 -14.19011  -6.32961 -14.28437  -5.89258     (-18.686,-6.330) (-1.214,-14.284) (-14.190,-5.893)      5.05089  9.78161  
88    -18.86196  -1.24587 -14.39346  -6.09390 -14.21364  -5.68446     (-18.862,-6.094) (-1.246,-14.214) (-14.393,-5.684)      4.62998  8.96648  
89    -19.03772  -1.27823 -14.59680  -5.85819 -14.14291  -5.47634     (-19.038,-5.858) (-1.278,-14.143) (-14.597,-5.476)      4.20907  8.15134  
90    -19.21348  -1.31059 -14.80015  -5.62248 -14.07218  -5.26822     (-19.213,-5.622) (-1.311,-14.072) (-14.800,-5.268)      3.78817  7.33621  
91    -19.38924  -1.34295 -15.00350  -5.38678 -14.00145  -5.06010     (-19.389,-5.387) (-1.343,-14.001) (-15.003,-5.060)      3.36726  6.52107  
92    -19.56499  -1.37531 -15.20685  -5.15107 -13.93072  -4.85199     (-19.565,-5.151) (-1.375,-13.931) (-15.207,-4.852)      2.94635  5.70594  
93    -19.74075  -1.40767 -15.41019  -4.91536 -13.85999  -4.64387     (-19.741,-4.915) (-1.408,-13.860) (-15.410,-4.644)      2.52544  4.89081  
94    -19.91651  -1.44003 -15.61354  -4.67965 -13.78926  -4.43575     (-19.917,-4.680) (-1.440,-13.789) (-15.614,-4.436)      2.10454  4.07567  
95    -20.09227  -1.47239 -15.81689  -4.44395 -13.71853  -4.22763     (-20.092,-4.444) (-1.472,-13.719) (-15.817,-4.228)      1.68363  3.26054  
96    -20.26803  -1.50475 -16.02024  -4.20824 -13.64780  -4.01951     (-20.268,-4.208) (-1.505,-13.648) (-16.020,-4.020)      1.26272  2.4454  
97    -20.44379  -1.53711 -16.22358  -3.97253 -13.57707  -3.81139     (-20.444,-3.973) (-1.537,-13.577) (-16.224,-3.811)      0.841815  1.63027  
98    -20.61955  -1.56947 -16.42693  -3.73682 -13.50634  -3.60327     (-20.620,-3.737) (-1.569,-13.506) (-16.427,-3.603)      0.420907  0.815134  
99    -20.79531  -1.60183 -16.63028  -3.50112 -13.43561  -3.39515     (-20.795,-3.501) (-1.602,-13.436) (-16.630,-3.395)      0  0  
