Fol_2018-05-05.12_02_06.20_19.txt     Output is probe cell, reduced cell, NCDist distance between
20    -30.19715  -5.91245   5.42525  -0.48800 -14.56406  -9.41530     (-2.660,-0.365) (-6.961,-0.549) (-6.254,-0.061) 6.44176
21    -29.89460  -5.83878   5.35561  -0.48326 -14.38459  -9.29792     (-0.403,-2.440) (-0.523,-7.277) (-6.565,-0.040) 6.68607
22    -29.59206  -5.76510   5.28597  -0.47852 -14.20512  -9.18054     (-0.441,-2.220) (-0.498,-7.594) (-6.876,-0.019) 6.95745
23    -29.28951  -5.69143   5.21633  -0.47378 -14.02564  -9.06316     (-0.470,-1.997) (-0.477,-7.908) (-7.189,-0.002) 7.25344
24    -28.98696  -5.61776   5.14669  -0.46904 -13.84617  -8.94578     (-0.423,-1.756) (-0.494,-8.203) (-7.520,-0.023) 7.57714
25    -28.68442  -5.54408   5.07705  -0.46431 -13.66670  -8.82840     (-0.376,-1.514) (-0.511,-8.498) (-7.852,-0.044) 7.92025
26    -28.38187  -5.47041   5.00741  -0.45957 -13.48722  -8.71102     (-0.330,-1.273) (-0.528,-8.793) (-8.184,-0.065) 8.28037
27    -28.07932  -5.39674   4.93778  -0.45483 -13.30775  -8.59364     (-0.283,-1.031) (-0.545,-9.088) (-8.516,-0.086) 8.65537
28    -27.77678  -5.32306   4.86814  -0.45009 -13.12828  -8.47626     (-0.236,-0.790) (-0.562,-9.383) (-8.848,-0.107) 9.04341
29    -27.47423  -5.24939   4.79850  -0.44535 -12.94880  -8.35888     (-0.189,-0.549) (-0.579,-9.678) (-9.180,-0.128) 9.44287
30    -27.17168  -5.17572   4.72886  -0.44061 -12.76933  -8.24150     (-0.307,-0.142) (-9.973,-0.596) (-9.512,-0.149) 9.85236
31    -26.86914  -5.10204   4.65922  -0.43587 -12.58986  -8.12412     (-0.066,-0.096) (-10.268,-0.613) (-9.843,-0.170) 10.2707
32    -26.56659  -5.02837   4.58958  -0.43113 -12.41038  -8.00674     (-0.176,-0.225) (-10.387,-9.999) (-0.454,-0.015) 10.4539
33    -26.26405  -4.95470   4.51994  -0.42639 -12.23091  -7.88936     (-10.236,-0.214) (-0.212,-9.885) (-0.435,-0.205) 10.2912
34    -25.96150  -4.88102   4.45030  -0.42165 -12.05144  -7.77198     (-10.069,-0.188) (-0.233,-9.755) (-0.431,-0.426) 10.1116
35    -25.65895  -4.80735   4.38067  -0.41691 -11.87196  -7.65460     (-9.902,-0.163) (-0.254,-9.625) (-0.427,-0.646) 9.93817
36    -25.35641  -4.73368   4.31103  -0.41217 -11.69249  -7.53722     (-9.735,-0.137) (-0.275,-9.495) (-0.423,-0.866) 9.77137
37    -25.05386  -4.66000   4.24139  -0.40743 -11.51302  -7.41984     (-9.568,-0.111) (-0.296,-9.365) (-0.419,-1.087) 9.61151
38    -24.75131  -4.58633   4.17175  -0.40269 -11.33354  -7.30245     (-9.401,-0.085) (-0.317,-9.235) (-0.415,-1.307) 9.45892
39    -24.44877  -4.51265   4.10211  -0.39795 -11.15407  -7.18507     (-9.234,-0.060) (-0.338,-9.105) (-0.411,-1.528) 9.31399
40    -24.14622  -4.43898   4.03247  -0.39321 -10.97460  -7.06769     (-9.068,-0.034) (-0.359,-8.975) (-0.407,-1.748) 9.17706
41    -23.84367  -4.36531   3.96283  -0.38847 -10.79513  -6.95031     (-8.901,-0.008) (-0.380,-8.845) (-0.402,-1.969) 9.0485
42    -23.54113  -4.29163   3.89319  -0.38373 -10.61565  -6.83293     (-8.752,-0.018) (-0.381,-8.697) (-0.384,-2.171) 8.91134
43    -23.23858  -4.21796   3.82356  -0.37899 -10.43618  -6.71555     (-8.611,-0.043) (-0.351,-8.541) (-0.379,-2.366) 8.77372
44    -22.93603  -4.14429   3.75392  -0.37425 -10.25671  -6.59817     (-8.469,-0.069) (-0.321,-8.385) (-0.374,-2.561) 8.64359
45    -22.63349  -4.07061   3.68428  -0.36951 -10.07723  -6.48079     (-8.328,-0.095) (-0.291,-8.230) (-0.370,-2.755) 8.5213
46    -22.33094  -3.99694   3.61464  -0.36477  -9.89776  -6.36341     (-8.187,-0.121) (-0.262,-8.074) (-0.365,-2.950) 8.40717
47    -22.02839  -3.92327   3.54500  -0.36003  -9.71829  -6.24603     (-8.046,-0.147) (-0.232,-7.918) (-0.360,-3.145) 8.30156
48    -21.72585  -3.84959   3.47536  -0.35529  -9.53881  -6.12865     (-7.905,-0.172) (-0.202,-7.762) (-0.355,-3.339) 8.20478
49    -21.42330  -3.77592   3.40572  -0.35056  -9.35934  -6.01127     (-7.764,-0.198) (-0.172,-7.607) (-0.351,-3.534) 8.11716
50    -21.12076  -3.70225   3.33608  -0.34582  -9.17987  -5.89389     (-7.623,-0.224) (-0.142,-7.451) (-0.346,-3.729) 8.039
51    -20.81821  -3.62857   3.26645  -0.34108  -9.00039  -5.77651     (-7.482,-0.250) (-0.113,-7.295) (-0.341,-3.923) 7.97056
52    -20.51566  -3.55490   3.19681  -0.33634  -8.82092  -5.65913     (-7.341,-0.275) (-0.083,-7.139) (-0.336,-4.118) 7.91211
53    -20.21312  -3.48123   3.12717  -0.33160  -8.64145  -5.54175     (-7.200,-0.301) (-0.053,-6.983) (-0.332,-4.313) 7.86387
54    -19.91057  -3.40755   3.05753  -0.32686  -8.46197  -5.42437     (-7.059,-0.327) (-0.023,-6.828) (-0.327,-4.507) 7.82602
55    -19.60802  -3.33388   2.98789  -0.32212  -8.28250  -5.30699     (-4.695,-0.346) (-0.007,-6.679) (-0.315,-6.911) 7.79926
56    -19.30548  -3.26021   2.91825  -0.31738  -8.10303  -5.18961     (-4.860,-0.342) (-0.036,-6.553) (-0.281,-6.740) 7.78377
57    -19.00293  -3.18653   2.84861  -0.31264  -7.92355  -5.07223     (-5.025,-0.338) (-0.066,-6.427) (-0.246,-6.569) 7.77781
58    -18.70038  -3.11286   2.77898  -0.30790  -7.74408  -4.95485     (-5.190,-0.334) (-0.096,-6.301) (-0.212,-6.398) 7.78141
59    -18.39784  -3.03919   2.70934  -0.30316  -7.56461  -4.83747     (-5.355,-0.330) (-0.126,-6.175) (-0.177,-6.227) 7.79455
60    -18.09529  -2.96551   2.63970  -0.29842  -7.38513  -4.72009     (-5.519,-0.326) (-0.156,-6.049) (-0.143,-6.057) 7.81718
61    -17.79274  -2.89184   2.57006  -0.29368  -7.20566  -4.60271     (-5.684,-0.322) (-0.185,-5.923) (-0.108,-5.886) 7.82105
62    -17.49020  -2.81817   2.50042  -0.28894  -7.02619  -4.48533     (-5.849,-0.318) (-0.215,-5.797) (-0.074,-5.715) 7.7839
63    -17.18765  -2.74449   2.43078  -0.28420  -6.84671  -4.36794     (-6.014,-0.314) (-0.245,-5.671) (-0.039,-5.544) 7.56665
64    -16.88510  -2.67082   2.36114  -0.27946  -6.66724  -4.25056     (-6.179,-0.310) (-0.275,-5.545) (-0.005,-5.373) 7.35309
65    -16.58256  -2.59714   2.29150  -0.27472  -6.48777  -4.13318     (-6.314,-0.275) (-0.276,-5.389) (-0.030,-5.232) 7.14146
66    -16.28001  -2.52347   2.22187  -0.26998  -6.30830  -4.01580     (-6.444,-0.270) (-0.237,-5.228) (-0.064,-5.096) 6.93225
67    -15.97746  -2.44980   2.15223  -0.26524  -6.12882  -3.89842     (-6.574,-0.265) (-0.199,-5.068) (-0.099,-4.959) 6.72606
68    -15.67492  -2.37612   2.08259  -0.26050  -5.94935  -3.78104     (-6.705,-0.261) (-0.160,-4.907) (-0.134,-4.823) 6.52318
69    -15.37237  -2.30245   2.01295  -0.25576  -5.76988  -3.66366     (-6.835,-0.256) (-0.121,-4.747) (-0.168,-4.687) 6.32391
70    -15.06983  -2.22878   1.94331  -0.25102  -5.59040  -3.54628     (-6.965,-0.251) (-0.083,-4.586) (-0.203,-4.550) 6.12861
71    -14.76728  -2.15510   1.87367  -0.24628  -5.41093  -3.42890     (-7.096,-0.246) (-0.044,-4.426) (-0.237,-4.414) 5.93764
72    -14.46473  -2.08143   1.80403  -0.24154  -5.23146  -3.31152     (-7.226,-0.242) (-0.006,-4.265) (-0.272,-4.278) 5.75027
73    -14.16219  -2.00776   1.73439  -0.23681  -5.05198  -3.19414     (-4.108,-0.204) (-0.033,-4.138) (-0.273,-7.323) 5.55959
74    -13.85964  -1.93408   1.66476  -0.23207  -4.87251  -3.07676     (-3.934,-0.161) (-0.071,-4.016) (-0.269,-7.415) 5.36986
75    -13.55709  -1.86041   1.59512  -0.22733  -4.69304  -2.95938     (-3.759,-0.117) (-0.110,-3.894) (-0.265,-7.507) 5.18422
76    -13.25455  -1.78674   1.52548  -0.22259  -4.51356  -2.84200     (-3.584,-0.074) (-0.149,-3.772) (-0.261,-7.599) 5.00315
77    -12.95200  -1.71306   1.45584  -0.21785  -4.33409  -2.72462     (-3.409,-0.031) (-0.187,-3.650) (-0.257,-7.690) 4.82715
78    -12.64945  -1.63939   1.38620  -0.21311  -4.15462  -2.60724     (-3.247,-0.013) (-0.241,-3.515) (-0.213,-7.769) 4.65166
79    -12.34691  -1.56572   1.31656  -0.20837  -3.97514  -2.48986     (-3.115,-0.056) (-0.193,-3.350) (-0.208,-7.818) 4.46765
80    -12.04436  -1.49204   1.24692  -0.20363  -3.79567  -2.37248     (-2.983,-0.099) (-0.146,-3.185) (-0.204,-7.866) 4.28766
81    -11.74181  -1.41837   1.17728  -0.19889  -3.61620  -2.25510     (-2.852,-0.143) (-0.098,-3.020) (-0.199,-7.915) 4.11222
82    -11.43927  -1.34470   1.10765  -0.19415  -3.43672  -2.13772     (-2.720,-0.186) (-0.051,-2.854) (-0.194,-7.963) 3.94194
83    -11.13672  -1.27102   1.03801  -0.18941  -3.25725  -2.02034     (-2.589,-0.229) (-0.004,-2.689) (-0.189,-8.011) 3.77732
84    -10.83417  -1.19735   0.96837  -0.18467  -3.07778  -1.90296     (-8.016,-0.229) (-0.044,-2.567) (-0.141,-2.413) 3.59124
85    -10.53163  -1.12368   0.89873  -0.17993  -2.89830  -1.78558     (-8.017,-0.225) (-0.091,-2.449) (-0.089,-2.234) 3.40764
86    -10.22908  -1.05000   0.82909  -0.17519  -2.71883  -1.66820     (-8.018,-0.221) (-0.138,-2.332) (-0.037,-2.055) 3.22937
87     -9.92654  -0.97633   0.75945  -0.17045  -2.53936  -1.55082     (-8.004,-0.170) (-0.202,-2.198) (-0.015,-1.892) 3.04697
88     -9.62399  -0.90266   0.68981  -0.16571  -2.35988  -1.43343     (-7.953,-0.166) (-0.146,-2.028) (-0.067,-1.765) 2.84321
89     -9.32144  -0.82898   0.62018  -0.16097  -2.18041  -1.31605     (-7.902,-0.161) (-0.089,-1.858) (-0.119,-1.638) 2.64397
90     -9.01890  -0.75531   0.55054  -0.15623  -2.00094  -1.19867     (-7.851,-0.156) (-0.033,-1.688) (-0.171,-1.511) 2.45036
91     -8.71635  -0.68163   0.48090  -0.15149  -1.82147  -1.08129     (-1.361,-0.129) (-0.023,-1.541) (-0.201,-7.777) 2.24313
92     -8.41380  -0.60796   0.41126  -0.14675  -1.64199  -0.96391     (-1.178,-0.068) (-0.079,-1.427) (-0.197,-7.670) 2.01364
93     -8.11126  -0.53429   0.34162  -0.14201  -1.46252  -0.84653     (-0.995,-0.007) (-0.135,-1.314) (-0.193,-7.563) 1.79093
94     -7.80871  -0.46061   0.27198  -0.13727  -1.28305  -0.72915     (-0.866,-0.054) (-0.135,-1.146) (-0.137,-7.402) 1.5259
95     -7.50616  -0.38694   0.20234  -0.13253  -1.10357  -0.61177     (-0.744,-0.115) (-0.070,-0.971) (-0.133,-7.234) 1.25991
96     -7.20362  -0.31327   0.13270  -0.12780  -0.92410  -0.49439     (-0.622,-0.176) (-0.005,-0.796) (-0.128,-7.066) 1.00392
97     -6.90107  -0.23959   0.06307  -0.12306  -0.74463  -0.37701     (-6.838,-0.177) (-0.060,-0.682) (-0.063,-0.440) 0.689359
98     -6.59852  -0.16592  -0.00657  -0.11832  -0.56515  -0.25963     (-6.599,-0.118) (-0.166,-0.565) (-0.007,-0.260) 0.384443
99     -6.29598  -0.09225  -0.07621  -0.11358  -0.38568  -0.14225     (-6.296,-0.114) (-0.092,-0.386) (-0.076,-0.142) 0
