Fol_2018-05-06.16_53_57.2_11.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
38    -20.44387 -49.28906  -0.99025 -21.44596 -35.21549 -16.63736     (-20.444,-21.446) (-49.289,-35.215) (-0.990,-16.637) 25.0726  49.528  37.5634  38.1421  
39    -21.01608 -49.27906  -0.99025 -21.45596 -34.64327 -16.62109     (-21.016,-21.456) (-49.279,-34.643) (-0.990,-16.621) 25.8421  50.4208  37.9799  37.5315  
40    -21.58830 -49.26905  -0.99025 -21.46596 -34.07106 -16.60482     (-21.588,-21.466) (-49.269,-34.071) (-0.990,-16.605) 26.5139  50.6657  38.3669  36.9285  
41    -22.16052 -49.25905  -0.99025 -21.47597 -33.49884 -16.58855     (-22.161,-21.476) (-49.259,-33.499) (-0.990,-16.589) 26.8391  50.9414  38.7598  36.3336  
42    -22.73274 -49.24905  -0.99025 -21.48597 -32.92662 -16.57228     (-22.733,-21.486) (-49.249,-32.927) (-0.990,-16.572) 27.1846  51.2474  39.1886  35.7471  
43    -23.30496 -49.23905  -0.99025 -21.49597 -32.35440 -16.55601     (-23.305,-21.496) (-49.239,-32.354) (-0.990,-16.556) 27.5495  51.5833  39.6521  35.1695  
44    -23.87717 -49.22904  -0.99025 -21.50597 -31.78218 -16.53974     (-23.877,-21.506) (-49.229,-31.782) (-0.990,-16.540) 27.9331  51.8169  40.149  34.6012  
45    -24.44939 -49.21904  -0.99025 -21.51598 -31.20996 -16.52347     (-24.449,-21.516) (-49.219,-31.210) (-0.990,-16.523) 28.3346  52.08  40.678  34.0426  
46    -25.02161 -49.20904  -0.99025 -21.52598 -30.63775 -16.50721     (-25.022,-21.526) (-49.209,-30.638) (-0.990,-16.507) 28.7533  52.3733  41.238  33.4943  
47    -25.59383 -49.19904  -0.99025 -21.53598 -30.06553 -16.49094     (-25.594,-21.536) (-49.199,-30.066) (-0.990,-16.491) 29.1885  52.6963  41.8277  32.9567  
48    -26.16605 -49.18903  -0.99025 -21.54598 -29.49331 -16.47467     (-26.166,-21.546) (-49.189,-29.493) (-0.990,-16.475) 29.6394  53.004  42.3148  32.4305  
49    -26.73827 -49.17903  -0.99025 -21.55599 -28.92109 -16.45840     (-26.738,-21.556) (-49.179,-28.921) (-0.990,-16.458) 30.1054  53.1133  42.7566  31.9161  
50    -27.31048 -49.16903  -0.99025 -21.56599 -28.34887 -16.44213     (-27.310,-21.566) (-49.169,-28.349) (-0.990,-16.442) 30.5856  53.255  43.3168  31.4141  
51    -27.88270 -49.15903  -0.99025 -21.57599 -27.77665 -16.42586     (-27.883,-21.576) (-49.159,-27.777) (-0.990,-16.426) 30.9252  52.43  43.7488  30.9252  
52    -28.45492 -49.14902  -0.99025 -21.58599 -27.20444 -16.40959     (-28.455,-21.586) (-49.149,-27.204) (-0.990,-16.410) 30.45  52.1874  43.0764  30.45  
53    -29.02714 -49.13902  -0.99025 -21.59600 -26.63222 -16.39332     (-29.027,-21.596) (-49.139,-26.632) (-0.990,-16.393) 29.9891  51.8273  42.4242  29.9891  
54    -29.59936 -49.12902  -0.99025 -21.60600 -26.06000 -16.37706     (-29.599,-21.606) (-49.129,-26.060) (-0.990,-16.377) 29.5432  51.3968  41.7932  29.5432  
55    -30.17158 -49.11902  -0.99025 -21.61600 -25.48778 -16.36079     (-30.172,-21.616) (-49.119,-25.488) (-0.990,-16.361) 29.1129  50.9948  41.1844  29.1129  
56    -30.74379 -49.10901  -0.99025 -21.62600 -24.91556 -16.34452     (-30.744,-21.626) (-49.109,-24.916) (-0.990,-16.345) 28.6991  50.6221  40.5987  28.6991  
57    -31.31601 -49.09901  -0.99025 -21.63601 -24.34334 -16.32825     (-31.316,-21.636) (-49.099,-24.343) (-0.990,-16.328) 28.3024  50.2794  40.0373  28.3024  
58    -31.88823 -49.08901  -0.99025 -21.64601 -23.77113 -16.31198     (-31.888,-21.646) (-49.089,-23.771) (-0.990,-16.312) 27.9235  49.9673  39.501  27.9235  
59    -32.46045 -49.07901  -0.99025 -21.65601 -23.19891 -16.29571     (-32.460,-21.656) (-49.079,-23.199) (-0.990,-16.296) 27.5632  49.6863  38.991  27.5632  
60    -33.03267 -49.06900  -0.99025 -21.66601 -22.62669 -16.27944     (-33.033,-21.666) (-49.069,-22.627) (-0.990,-16.279) 27.2221  49.437  38.5084  27.2221  
61    -33.60489 -49.05900  -0.99025 -21.67602 -22.05447 -16.26317     (-33.605,-21.676) (-49.059,-22.054) (-0.990,-16.263) 26.9012  49.2199  38.0541  26.9012  
62    -34.17710 -49.04900  -0.99025 -21.68602 -21.48225 -16.24691     (-34.177,-21.686) (-49.049,-21.482) (-0.990,-16.247) 26.4339  49.0354  37.6291  26.601  
63    -34.74932 -49.03900  -0.99025 -21.69602 -20.91003 -16.23064     (-34.749,-21.696) (-49.039,-20.910) (-0.990,-16.231) 25.6647  48.1784  37.2345  26.3223  
64    -35.32154 -49.02899  -0.99025 -21.70602 -20.33782 -16.21437     (-35.322,-21.706) (-49.029,-20.338) (-0.990,-16.214) 24.8981  46.956  36.8713  26.0657  
65    -35.89376 -49.01899  -0.99025 -21.71603 -19.76560 -16.19810     (-35.894,-21.716) (-49.019,-19.766) (-0.990,-16.198) 24.1343  45.7369  36.5404  25.832  
66    -36.46598 -49.00899  -0.99025 -21.72603 -19.19338 -16.18183     (-36.466,-21.726) (-49.009,-19.193) (-0.990,-16.182) 23.3736  44.5214  36.2426  25.6218  
67    -37.03819 -48.99899  -0.99025 -21.73603 -18.62116 -16.16556     (-37.038,-21.736) (-48.999,-18.621) (-0.990,-16.166) 22.6163  43.3097  35.9789  25.4356  
68    -37.61041 -48.98898  -0.99025 -21.74603 -18.04894 -16.14929     (-37.610,-21.746) (-48.989,-18.049) (-0.990,-16.149) 21.8627  42.1022  35.4973  25.0953  
69    -38.18263 -48.97898  -0.99025 -21.75604 -17.47673 -16.13302     (-38.183,-21.756) (-48.979,-17.477) (-0.990,-16.133) 21.1133  40.8993  34.3522  24.2858  
70    -38.75485 -48.96898  -0.99025 -21.76604 -16.90451 -16.11676     (-38.755,-21.766) (-48.969,-16.905) (-0.990,-16.117) 20.3684  39.7014  33.2071  23.4763  
71    -39.32707 -48.95897  -0.99025 -21.77604 -16.33229 -16.10049     (-39.327,-21.776) (-48.959,-16.332) (-0.990,-16.100) 19.6287  38.5089  32.0621  22.6667  
72    -39.89929 -48.94897  -0.99025 -21.78604 -15.76007 -16.08422     (-39.899,-21.786) (-48.949,-15.760) (-0.990,-16.084) 18.8947  37.3224  30.917  21.8572  
73    -40.47150 -48.93897  -0.99025 -21.79605 -15.18785 -16.06795     (-40.472,-21.796) (-48.939,-15.188) (-0.990,-16.068) 18.1671  36.1424  29.7719  21.0477  
74    -41.04372 -48.92897  -0.99025 -21.80605 -14.61563 -16.05168     (-41.044,-21.806) (-48.929,-14.616) (-0.990,-16.052) 17.4468  34.9697  28.6268  20.2381  
75    -41.61594 -48.91896  -0.99025 -21.81605 -14.04342 -16.03541     (-41.616,-21.816) (-48.919,-14.043) (-0.990,-16.035) 16.7345  33.8049  27.4818  19.4286  
76    -42.18816 -48.90896  -0.99025 -21.82605 -13.47120 -16.01914     (-42.188,-21.826) (-48.909,-13.471) (-0.990,-16.019) 16.0316  32.649  26.3367  18.6191  
77    -42.76038 -48.89896  -0.99025 -21.83606 -12.89898 -16.00287     (-42.760,-21.836) (-48.899,-12.899) (-0.990,-16.003) 15.3391  31.5029  25.1916  17.8096  
78    -43.33260 -48.88896  -0.99025 -21.84606 -12.32676 -15.98661     (-43.333,-21.846) (-48.889,-12.327) (-0.990,-15.987) 14.6587  30.3676  24.0465  17  
79    -43.90481 -48.87895  -0.99025 -21.85606 -11.75454 -15.97034     (-43.905,-21.856) (-48.879,-11.755) (-0.990,-15.970) 13.992  29.2446  22.9015  16.1905  
80    -44.47703 -48.86895  -0.99025 -21.86606 -11.18232 -15.95407     (-44.477,-21.866) (-48.869,-11.182) (-0.990,-15.954) 13.3411  28.1352  21.7564  15.381  
81    -45.04925 -48.85895  -0.99025 -21.87607 -10.61011 -15.93780     (-45.049,-21.876) (-48.859,-10.610) (-0.990,-15.938) 12.7084  27.0411  20.6113  14.5715  
82    -45.62147 -48.84895  -0.99025 -21.88607 -10.03789 -15.92153     (-45.621,-21.886) (-48.849,-10.038) (-0.990,-15.922) 12.0969  25.9642  19.4663  13.7619  
83    -46.19369 -48.83894  -0.99025 -21.89607  -9.46567 -15.90526     (-46.194,-21.896) (-48.839,-9.466) (-0.990,-15.905) 11.5098  24.9068  18.3212  12.9524  
84    -46.76591 -48.82894  -0.99025 -21.90608  -8.89345 -15.88899     (-46.766,-21.906) (-48.829,-8.893) (-0.990,-15.889) 10.9512  23.8715  17.1761  12.1429  
85    -47.33812 -48.81894  -0.99025 -21.91608  -8.32123 -15.87272     (-47.338,-21.916) (-48.819,-8.321) (-0.990,-15.873) 10.4255  22.8613  16.031  11.3334  
86    -47.91034 -48.80894  -0.99025 -21.92608  -7.74901 -15.85646     (-47.910,-21.926) (-48.809,-7.749) (-0.990,-15.856) 9.93798  21.8683  14.886  10.5238  
87    -48.48256 -48.79893  -0.99025 -21.93608  -7.17680 -15.84019     (-48.483,-21.936) (-48.799,-7.177) (-0.990,-15.840) 9.49459  20.7434  13.7409  9.71431  
88    -49.05478 -48.78893  -0.99025 -21.94609  -6.60458 -15.82392     (-49.055,-21.946) (-48.789,-6.605) (-0.990,-15.824) 8.90479  19.6378  12.5958  8.90479  
89    -49.62700 -48.77893  -0.99025 -21.95609  -6.03236 -15.80765     (-49.627,-21.956) (-48.779,-6.032) (-0.990,-15.808) 8.09526  18.5072  11.4507  8.09526  
90    -50.19922 -48.76893  -0.99025 -21.96609  -5.46014 -15.79138     (-50.199,-21.966) (-48.769,-5.460) (-0.990,-15.791) 7.28573  17.1942  10.3057  7.28573  
91    -50.77143 -48.75892  -0.99025 -21.97609  -4.88792 -15.77511     (-50.771,-21.976) (-48.759,-4.888) (-0.990,-15.775) 6.47621  15.8941  9.16059  6.47621  
92    -51.34365 -48.74892  -0.99025 -21.98610  -4.31571 -15.75884     (-51.344,-21.986) (-48.749,-4.316) (-0.990,-15.759) 5.66668  14.6121  8.01552  5.66668  
93    -51.91587 -48.73892  -0.99025 -21.99610  -3.74349 -15.74257     (-51.916,-21.996) (-48.739,-3.743) (-0.990,-15.743) 4.85716  13.0043  6.87044  4.85716  
94    -52.48809 -48.72892  -0.99025 -22.00610  -3.17127 -15.72631     (-52.488,-22.006) (-48.729,-3.171) (-0.990,-15.726) 4.04763  10.8369  5.72537  4.04763  
95    -53.06031 -48.71891  -0.99025 -22.01610  -2.59905 -15.71004     (-53.060,-22.016) (-48.719,-2.599) (-0.990,-15.710) 3.2381  8.66955  4.5803  3.2381  
96    -53.63252 -48.70891  -0.99025 -22.02611  -2.02683 -15.69377     (-53.633,-22.026) (-48.709,-2.027) (-0.990,-15.694) 2.42858  6.50216  3.43522  2.42858  
97    -54.20474 -48.69891  -0.99025 -22.03611  -1.45461 -15.67750     (-54.205,-22.036) (-48.699,-1.455) (-0.990,-15.677) 1.61905  4.33478  2.29015  1.61905  
98    -54.77696 -48.68891  -0.99025 -22.04611  -0.88240 -15.66123     (-54.777,-22.046) (-48.689,-0.882) (-0.990,-15.661) 0.809526  2.16739  1.14507  0.809526  
99    -55.34918 -48.67890  -0.99025 -22.05611  -0.31018 -15.64496     (-55.349,-22.056) (-48.679,-0.310) (-0.990,-15.645) 0  2.14466e-14  3.8147e-06  0  
