Fol_2018-05-14.17_25_10.1_86.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      3.64755 -40.46508 -50.57251  -3.30694   3.03263 -11.88750     (-9.129,-30.412) (-2.758,-6.406) (-34.454,-0.274) 0  0  
1      3.51849 -40.08420 -50.40970  -3.58073   2.93729 -11.77019     (-9.476,-30.753) (-2.294,-5.812) (-35.204,-0.643) 1.22665  1.22665  
2      3.38943 -39.70333 -50.24688  -3.85451   2.84195 -11.65289     (-9.823,-31.095) (-1.829,-5.219) (-35.955,-1.013) 2.45331  2.45331  
3      3.26038 -39.32245 -50.08407  -4.12830   2.74662 -11.53559     (-10.171,-31.437) (-1.365,-4.625) (-36.705,-1.382) 3.67996  3.67996  
4      3.13132 -38.94158 -49.92125  -4.40208   2.65128 -11.41828     (-10.518,-31.778) (-0.900,-4.032) (-37.456,-1.751) 4.90662  4.90662     glitch
5      3.00226 -38.56070 -49.75844  -4.67587   2.55594 -11.30098     (-10.865,-32.120) (-0.436,-3.438) (-38.206,-2.120) 6.13327  6.13327  
6      2.87320 -38.17982 -49.59562  -4.94965   2.46060 -11.18367     (-2.461,-32.433) (-0.028,-2.873) (-38.928,-11.184) 7.30428  10.2734     glitch
7      2.74415 -37.79895 -49.43281  -5.22344   2.36526 -11.06637     (-2.365,-32.311) (-0.493,-2.744) (-39.214,-11.066) 7.63995  10.4278  
8      2.61509 -37.41807 -49.26999  -5.49722   2.26992 -10.94906     (-2.270,-32.188) (-0.957,-2.615) (-39.500,-10.949) 8.00559  10.6132  
9      2.48603 -37.03719 -49.10718  -5.77101   2.17459 -10.83176     (-2.175,-32.065) (-1.422,-2.486) (-39.786,-10.832) 8.39727  10.8279  
10      2.35697 -36.65632 -48.94436  -6.04479   2.07925 -10.71445     (-2.079,-31.942) (-1.886,-2.357) (-40.072,-10.714) 8.81153  11.0704  
11      2.22791 -36.27544 -48.78155  -6.31858   1.98391 -10.59715     (-1.984,-31.820) (-2.351,-2.228) (-40.358,-10.597) 9.24533  11.3387  
12      2.09886 -35.89456 -48.61873  -6.59236   1.88857 -10.47984     (-1.889,-31.697) (-2.815,-2.099) (-40.644,-10.480) 9.69605  11.6311  
13      1.96980 -35.51369 -48.45592  -6.86615   1.79323 -10.36254     (-1.793,-31.574) (-3.280,-1.970) (-40.930,-10.363) 10.1614  11.9459  
14      1.84074 -35.13281 -48.29310  -7.13993   1.69789 -10.24523     (-1.698,-31.451) (-3.744,-1.841) (-41.216,-10.245) 10.6396  12.2813  
15      1.71168 -34.75194 -48.13029  -7.41372   1.60256 -10.12793     (-1.603,-31.329) (-4.209,-1.712) (-41.502,-10.128) 11.1288  12.6356  
16      1.58262 -34.37106 -47.96747  -7.68750   1.50722 -10.01062     (-1.507,-31.206) (-4.673,-1.583) (-41.788,-10.011) 11.6277  13.0074  
17      1.45357 -33.99018 -47.80466  -7.96129   1.41188  -9.89332     (-1.412,-31.083) (-5.138,-1.454) (-42.074,-9.893) 12.1352  13.3952  
18      1.32451 -33.60931 -47.64184  -8.23507   1.31654  -9.77601     (-1.317,-30.960) (-5.602,-1.325) (-42.360,-9.776) 12.6501  13.7976  
19      1.19545 -33.22843 -47.47903  -8.50886   1.22120  -9.65871     (-1.221,-30.838) (-6.066,-1.195) (-42.646,-9.659) 13.1716  14.2133  
20      1.06639 -32.84755 -47.31621  -8.78264   1.12586  -9.54140     (-1.126,-30.715) (-6.531,-1.066) (-42.932,-9.541) 13.6989  14.6414  
21      0.93734 -32.46668 -47.15340  -9.05643   1.03052  -9.42410     (-1.031,-30.592) (-6.995,-0.937) (-43.218,-9.424) 14.2315  15.0806  
22      0.80828 -32.08580 -46.99058  -9.33021   0.93519  -9.30679     (-0.935,-30.469) (-7.460,-0.808) (-43.504,-9.307) 14.5308  15.5301  
23      0.67922 -31.70492 -46.82777  -9.60400   0.83985  -9.18949     (-0.840,-30.346) (-7.924,-0.679) (-43.790,-9.189) 14.651  15.9889  
24      0.55016 -31.32405 -46.66495  -9.87778   0.74451  -9.07218     (-0.745,-30.224) (-8.389,-0.550) (-44.076,-9.072) 14.7941  16.4564  
25      0.42110 -30.94317 -46.50214 -10.15157   0.64917  -8.95488     (-0.649,-30.101) (-8.853,-0.421) (-44.362,-8.955) 14.9593  16.9317  
26      0.29205 -30.56229 -46.33932 -10.42535   0.55383  -8.83757     (-0.554,-29.978) (-9.318,-0.292) (-44.648,-8.838) 15.146  17.4143  
27      0.16299 -30.18142 -46.17651 -10.69914   0.45849  -8.72027     (-0.458,-29.855) (-9.782,-0.163) (-44.934,-8.720) 15.3534  17.9036  
28      0.03393 -29.80054 -46.01369 -10.97292   0.36316  -8.60296     (-0.363,-29.733) (-10.247,-0.034) (-45.220,-8.603) 15.5806  18.399  
29     -0.09513 -29.41967 -45.85088 -11.24671   0.26782  -8.48566     (-45.410,-29.515) (-10.806,-0.095) (-0.173,-8.391) 18.0886  35.642     glitch
30     -0.22419 -29.03879 -45.68806 -11.52049   0.17248  -8.36835     (-45.516,-11.348) (-29.211,-0.172) (-0.052,-8.196) 17.0031  18.1794  
