Fol_2018-05-14.13_05_53.59_58.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -20.42344  -9.53755   4.07130 -63.73170  -3.87898  -1.45180     (-3.879,-5.274) (-59.853,-0.192) (-16.160,-5.331) 20.7185  27.6927  
1    -20.40688  -9.58791   4.05105 -63.67318  -3.87529  -1.45569     (-3.875,-5.361) (-59.798,-0.176) (-16.180,-5.331) 20.7662  22.3542  
2    -20.39032  -9.63828   4.03080 -63.61467  -3.87160  -1.45957     (-3.872,-5.448) (-59.743,-0.159) (-16.200,-5.331) 20.7622  22.3685  
3    -20.37376  -9.68864   4.01055 -63.55615  -3.86791  -1.46345     (-3.868,-5.535) (-59.688,-0.143) (-16.221,-5.331) 20.7587  22.3832  
4    -20.35720  -9.73901   3.99030 -63.49764  -3.86422  -1.46733     (-3.864,-5.623) (-59.633,-0.126) (-16.241,-5.332) 20.7556  22.3983  
5    -20.34064  -9.78937   3.97005 -63.43912  -3.86053  -1.47122     (-3.861,-5.710) (-59.579,-0.110) (-16.261,-5.332) 20.753  22.4139  
6    -20.32408  -9.83974   3.94980 -63.38060  -3.85684  -1.47510     (-3.857,-5.797) (-59.524,-0.093) (-16.281,-5.332) 20.7509  22.43  
7    -20.30752  -9.89011   3.92954 -63.32209  -3.85315  -1.47898     (-3.853,-5.884) (-59.469,-0.076) (-16.302,-5.332) 20.7494  22.4465  
8    -20.29096  -9.94047   3.90929 -63.26357  -3.84946  -1.48287     (-3.849,-5.971) (-59.414,-0.060) (-16.322,-5.332) 20.7483  22.4634  
9    -20.27439  -9.99084   3.88904 -63.20505  -3.84576  -1.48675     (-3.846,-6.059) (-59.359,-0.043) (-16.342,-5.333) 20.7476  22.4808  
10    -20.25783 -10.04120   3.86879 -63.14654  -3.84207  -1.49063     (-3.842,-6.146) (-59.304,-0.027) (-16.362,-5.333) 20.7475  22.4986  
11    -20.24127 -10.09157   3.84854 -63.08802  -3.83838  -1.49451     (-3.838,-6.233) (-59.250,-0.010) (-16.383,-5.333) 20.7479  22.5168  
12    -20.22471 -10.14193   3.82829 -63.02951  -3.83469  -1.49840     (-16.396,-6.314) (-59.201,-0.006) (-3.828,-5.327) 20.7488  22.5355  
13    -20.20815 -10.19230   3.80804 -62.97099  -3.83100  -1.50228     (-16.400,-6.384) (-59.163,-0.023) (-3.808,-5.310) 20.7501  22.5546  
14    -20.19159 -10.24266   3.78778 -62.91247  -3.82731  -1.50616     (-16.404,-6.455) (-59.125,-0.040) (-3.788,-5.294) 20.7635  20.7635  
15    -20.17503 -10.29303   3.76753 -62.85396  -3.82362  -1.51005     (-16.407,-6.525) (-59.086,-0.056) (-3.768,-5.278) 20.7835  20.7835  
16    -20.15847 -10.34339   3.74728 -62.79544  -3.81993  -1.51393     (-16.411,-6.596) (-59.048,-0.073) (-3.747,-5.261) 20.8037  20.8037  
17    -20.14191 -10.39376   3.72703 -62.73692  -3.81624  -1.51781     (-16.415,-6.667) (-59.010,-0.089) (-3.727,-5.245) 20.8241  20.8241  
18    -20.12534 -10.44413   3.70678 -62.67841  -3.81255  -1.52169     (-16.419,-6.737) (-58.972,-0.106) (-3.707,-5.228) 20.8447  20.8447  
19    -20.10878 -10.49449   3.68653 -62.61989  -3.80886  -1.52558     (-16.422,-6.808) (-58.933,-0.122) (-3.687,-5.212) 20.8654  20.8654  
20    -20.09222 -10.54486   3.66628 -62.56137  -3.80517  -1.52946     (-16.426,-6.879) (-58.895,-0.139) (-3.666,-5.196) 20.8864  20.8864  
21    -20.07566 -10.59522   3.64603 -62.50286  -3.80148  -1.53334     (-16.430,-6.949) (-58.857,-0.155) (-3.646,-5.179) 20.9075  20.9075  
22    -20.05910 -10.64559   3.62577 -62.44434  -3.79779  -1.53723     (-16.433,-7.020) (-58.819,-0.172) (-3.626,-5.163) 20.9288  20.9288  
23    -20.04254 -10.69595   3.60552 -62.38583  -3.79410  -1.54111     (-16.437,-7.090) (-58.780,-0.189) (-3.606,-5.147) 20.9502  20.9502  
24    -20.02598 -10.74632   3.58527 -62.32731  -3.79041  -1.54499     (-16.441,-7.161) (-58.742,-0.205) (-3.585,-5.130) 20.9719  20.9719  
25    -20.00942 -10.79668   3.56502 -62.26879  -3.78672  -1.54887     (-16.444,-7.232) (-58.704,-0.222) (-3.565,-5.114) 20.9937  20.9937  
26    -19.99286 -10.84705   3.54477 -62.21028  -3.78303  -1.55276     (-16.448,-7.302) (-58.666,-0.238) (-3.545,-5.098) 21.0157  21.0157  
27    -19.97630 -10.89742   3.52452 -62.15176  -3.77934  -1.55664     (-16.452,-7.373) (-58.627,-0.255) (-3.525,-5.081) 21.0379  21.0379  
28    -19.95973 -10.94778   3.50427 -62.09324  -3.77565  -1.56052     (-16.455,-7.444) (-58.589,-0.271) (-3.504,-5.065) 21.0602  21.0602  
29    -19.94317 -10.99815   3.48401 -62.03473  -3.77196  -1.56441     (-16.459,-7.514) (-58.551,-0.288) (-3.484,-5.048) 21.0827  21.0827  
30    -19.92661 -11.04851   3.46376 -61.97621  -3.76827  -1.56829     (-16.463,-7.585) (-58.512,-0.305) (-3.464,-5.032) 21.1054  21.1054  
31    -19.91005 -11.09888   3.44351 -61.91770  -3.76458  -1.57217     (-16.467,-7.655) (-58.474,-0.321) (-3.444,-5.016) 21.1283  21.1283  
32    -19.89349 -11.14924   3.42326 -61.85918  -3.76089  -1.57605     (-16.470,-7.726) (-58.436,-0.338) (-3.423,-4.999) 21.1514  21.1514  
33    -19.87693 -11.19961   3.40301 -61.80066  -3.75720  -1.57994     (-16.474,-7.797) (-58.398,-0.354) (-3.403,-4.983) 21.1746  21.1746  
34    -19.86037 -11.24997   3.38276 -61.74215  -3.75351  -1.58382     (-16.478,-7.867) (-58.359,-0.371) (-3.383,-4.967) 21.198  21.198  
35    -19.84381 -11.30034   3.36251 -61.68363  -3.74982  -1.58770     (-16.481,-7.938) (-58.321,-0.387) (-3.363,-4.950) 21.2215  21.2215  
36    -19.82725 -11.35071   3.34225 -61.62511  -3.74613  -1.59159     (-16.485,-8.008) (-58.283,-0.404) (-3.342,-4.934) 21.2453  21.2453  
37    -19.81069 -11.40107   3.32200 -61.56660  -3.74244  -1.59547     (-16.489,-8.079) (-58.245,-0.420) (-3.322,-4.917) 21.2692  21.2692  
