PointDistanceFollower  May 27 2018  mode = Single Point
POINT_2018-05-27.17_24_08.1_24.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
0      7.04536 -53.81483   3.14412 -15.17065 -61.53050 -12.59994     (-52.324,-7.392) (-39.661,-5.555) (-1.491,-4.635)      0  0  0  0  
1      6.44567 -53.67186   3.09730 -15.09207 -60.96509 -12.51949     (-53.300,-8.526) (-41.507,-6.074) (-0.372,-3.469)      2.92039  3.88263  5.1632  2.92039  
2      5.84598 -53.52889   3.05048 -15.01350 -60.39968 -12.43903     (-42.607,-53.529) (-8.913,-5.846) (-3.050,-0.747)      4.47738  5.80299  8.64733  4.90175  
3      5.24629 -53.38592   3.00366 -14.93492 -59.83426 -12.35858     (-43.334,-53.386) (-8.928,-5.246) (-3.004,-1.866)      5.5683  7.24528  11.396  6.30949  
4      4.64660 -53.24295   2.95685 -14.85635 -59.26885 -12.27812     (-44.062,-53.243) (-8.943,-4.647) (-2.957,-2.985)      6.80388  8.9701  13.9856  7.42126  
5      4.04691 -53.09998   2.91003 -14.77777 -58.70344 -12.19767     (-44.790,-53.100) (-8.958,-4.047) (-2.910,-4.104)      8.11834  10.8435  16.3265  8.66358  
6      3.44722 -52.95700   2.86321 -14.69920 -58.13802 -12.11721     (-45.517,-52.957) (-8.973,-3.447) (-2.863,-5.223)      9.01351  12.8003  18.5703  9.88626  
7      2.84753 -52.81403   2.81640 -14.62062 -57.57261 -12.03676     (-46.245,-52.814) (-8.988,-2.848) (-2.816,-6.342)      9.87372  14.2389  20.5552  10.8112  
8      2.24783 -52.67106   2.76958 -14.54204 -57.00719 -11.95630     (-46.972,-52.671) (-9.003,-2.248) (-2.770,-7.461)      10.5657  15.0677  22.4195  11.6253  
9      1.64814 -52.52809   2.72276 -14.46347 -56.44178 -11.87585     (-47.700,-52.528) (-9.018,-1.648) (-2.723,-8.580)      11.1662  15.7352  23.6696  12.3327  
10      1.04845 -52.38512   2.67594 -14.38489 -55.87637 -11.79539     (-48.428,-52.385) (-9.033,-1.048) (-2.676,-9.698)      11.919  16.3051  25.008  12.7888  
11      0.44876 -52.24215   2.62913 -14.30632 -55.31095 -11.71494     (-49.155,-52.242) (-9.048,-0.449) (-2.629,-10.817)      12.7972  17.0848  26.4622  13.1856  
12     -0.15093 -52.09918   2.58231 -14.22774 -54.74554 -11.63448     (-2.431,-51.948) (-9.214,-0.151) (-49.732,-11.785)      13.7025  17.9829  27.9122  13.7025  
13     -0.75062 -51.95621   2.53549 -14.14916 -54.18013 -11.55403     (-1.785,-51.206) (-9.829,-0.751) (-49.860,-12.305)      14.3258  18.8778  29.0055  14.3258  
14     -1.35031 -51.81324   2.48868 -14.07059 -53.61471 -11.47357     (-1.138,-50.463) (-10.444,-1.350) (-49.988,-12.824)      14.315  19.9032  29.4768  14.315  
15     -1.95000 -51.67027   2.44186 -13.99201 -53.04930 -11.39312     (-0.492,-49.720) (-11.058,-1.950) (-50.116,-13.343)      14.4428  21.0399  30.0883  14.4428  
16     -2.54969 -51.52730   2.39504 -13.91344 -52.48389 -11.31266     (-0.155,-49.132) (-11.518,-50.089) (-2.395,-13.708)      14.6763  21.1224  30.675  14.7715  
17     -3.14938 -51.38433   2.34822 -13.83486 -51.91847 -11.23221     (-0.801,-49.036) (-11.487,-49.570) (-2.348,-13.580)      14.6834  20.3916  30.4687  14.6834  
18     -3.74908 -51.24136   2.30141 -13.75628 -51.35306 -11.15175     (-1.448,-48.940) (-11.455,-49.052) (-2.301,-13.453)      14.4432  19.7331  30.0572  14.4432  
19     -4.34877 -51.09839   2.25459 -13.67771 -50.78765 -11.07130     (-2.094,-48.844) (-11.423,-48.533) (-2.255,-13.326)      14.2493  19.1544  29.6903  14.2493  
20     -4.94846 -50.95542   2.20777 -13.59913 -50.22223 -10.99084     (-2.741,-48.748) (-11.391,-48.014) (-2.208,-13.199)      14.1036  18.663  29.3696  14.1036  
21     -5.54815 -50.81245   2.16096 -13.52056 -49.65682 -10.91039     (-3.387,-48.651) (-11.360,-47.496) (-2.161,-13.071)      14.0075  18.2658  29.0966  14.0075  
22     -6.14784 -50.66948   2.11414 -13.44198 -49.09141 -10.82993     (-4.034,-48.555) (-11.328,-46.977) (-2.114,-12.944)      13.4823  17.9693  28.4131  13.4823  
23     -6.74753 -50.52651   2.06732 -13.36340 -48.52599 -10.74948     (-4.680,-48.459) (-11.296,-46.459) (-2.067,-12.817)      12.99  17.7783  27.7657  12.99  
24     -7.34722 -50.38354   2.02050 -13.28483 -47.96058 -10.66902     (-5.327,-48.363) (-11.264,-45.940) (-2.021,-12.690)      12.5356  17.6963  27.1577  12.5356  
25     -7.94691 -50.24057   1.97369 -13.20625 -47.39517 -10.58857     (-5.973,-48.267) (-11.233,-45.421) (-1.974,-12.562)      12.1233  17.7248  26.592  12.1233  
26     -8.54660 -50.09760   1.92687 -13.12768 -46.82975 -10.50811     (-6.620,-48.171) (-11.201,-44.903) (-1.927,-12.435)      11.7574  17.8633  26.0713  11.7574  
27     -9.14629 -49.95463   1.88005 -13.04910 -46.26434 -10.42766     (-7.266,-48.075) (-11.169,-44.384) (-1.880,-12.308)      11.4425  18.1092  25.5984  11.4425  
28     -9.74599 -49.81166   1.83324 -12.97053 -45.69893 -10.34720     (-7.913,-47.978) (-11.137,-43.866) (-1.833,-12.180)      11.1829  18.4584  25.1758  11.1829  
29    -10.34568 -49.66869   1.78642 -12.89195 -45.13351 -10.26675     (-8.559,-47.882) (-11.106,-43.347) (-1.786,-12.053)      10.9824  18.905  24.8062  10.9824  
30    -10.94537 -49.52572   1.73960 -12.81337 -44.56810 -10.18629     (-9.206,-47.786) (-11.074,-42.828) (-1.740,-11.926)      10.8444  19.4423  24.492  10.8444  
31    -11.54506 -49.38275   1.69278 -12.73480 -44.00269 -10.10584     (-9.852,-47.690) (-11.042,-42.310) (-1.693,-11.799)      10.7712  20.063  24.2354  10.7712  
32    -12.14475 -49.23978   1.64597 -12.65622 -43.43727 -10.02538     (-10.499,-47.594) (-11.010,-41.791) (-1.646,-11.671)      10.7642  20.7597  24.0382  10.7642  
33    -12.74444 -49.09681   1.59915 -12.57765 -42.87186  -9.94493     (-11.145,-47.498) (-10.978,-41.273) (-1.599,-11.544)      10.8236  21.5251  23.9018  10.8236  
34    -13.34413 -48.95384   1.55233 -12.49907 -42.30645  -9.86447     (-11.792,-47.402) (-10.947,-40.754) (-1.552,-11.417)      10.9481  22.3519  23.8273  10.9481  
35    -13.94382 -48.81086   1.50552 -12.42049 -41.74103  -9.78402     (-12.438,-47.305) (-10.915,-40.236) (-1.506,-11.290)      11.1357  23.2337  23.8153  11.1357  
36    -14.54351 -48.66789   1.45870 -12.34192 -41.17562  -9.70356     (-13.085,-47.209) (-10.883,-39.717) (-1.459,-11.162)      11.3833  24.1645  23.8659  11.3833  
37    -15.14320 -48.52492   1.41188 -12.26334 -40.61021  -9.62311     (-13.731,-47.113) (-10.851,-39.198) (-1.412,-11.035)      11.6869  25.1388  23.9787  11.6869  
38    -15.74290 -48.38195   1.36506 -12.18477 -40.04479  -9.54265     (-14.378,-47.017) (-10.820,-38.680) (-1.365,-10.908)      12.0425  26.1518  24.1528  12.0425  
39    -16.34259 -48.23898   1.31825 -12.10619 -39.47938  -9.46220     (-15.024,-46.921) (-10.788,-38.161) (-1.318,-10.780)      12.4454  27.1991  24.3869  12.4454  
40    -16.94228 -48.09601   1.27143 -12.02761 -38.91397  -9.38174     (-15.671,-46.825) (-10.756,-37.643) (-1.271,-10.653)      12.8914  28.2769  24.6793  12.8914  
41    -17.54197 -47.95304   1.22461 -11.94904 -38.34855  -9.30129     (-16.317,-46.728) (-10.724,-37.124) (-1.225,-10.526)      13.376  29.3819  25.0279  13.376  
42    -18.14166 -47.81007   1.17780 -11.87046 -37.78314  -9.22083     (-16.964,-46.632) (-10.693,-36.605) (-1.178,-10.399)      13.8952  30.5111  25.4305  13.8952  
43    -18.74135 -47.66710   1.13098 -11.79189 -37.21773  -9.14038     (-17.610,-46.536) (-10.661,-36.087) (-1.131,-10.271)      14.4454  31.6619  25.8845  14.4454  
44    -19.34104 -47.52413   1.08416 -11.71331 -36.65231  -9.05992     (-18.257,-46.440) (-10.629,-35.568) (-1.084,-10.144)      15.0231  32.8321  26.3872  15.0231  
45    -19.94073 -47.38116   1.03734 -11.63473 -36.08690  -8.97947     (-18.903,-46.344) (-10.597,-35.050) (-1.037,-10.017)      15.6252  34.0196  26.936  15.6252  
46    -20.54042 -47.23819   0.99053 -11.55616 -35.52149  -8.89901     (-19.550,-46.248) (-10.566,-34.531) (-0.991,-9.890)      16.2491  35.2227  27.5281  16.2491  
47    -21.14011 -47.09522   0.94371 -11.47758 -34.95607  -8.81856     (-20.196,-46.152) (-10.534,-34.012) (-0.944,-9.762)      16.8923  36.4399  28.1607  16.8923  
48    -21.73980 -46.95225   0.89689 -11.39901 -34.39066  -8.73810     (-20.843,-46.055) (-10.502,-33.494) (-0.897,-9.635)      17.5527  36.6067  28.8312  17.5527  
49    -22.33950 -46.80928   0.85008 -11.32043 -33.82525  -8.65765     (-21.489,-45.959) (-10.470,-32.975) (-0.850,-9.508)      18.2284  36.6474  29.5371  18.2284  
50    -22.93919 -46.66631   0.80326 -11.24186 -33.25983  -8.57719     (-22.136,-45.863) (-10.439,-32.457) (-0.803,-9.380)      18.9179  36.7126  30.2757  18.9179  
51    -23.53888 -46.52334   0.75644 -11.16328 -32.69442  -8.49674     (-22.782,-45.767) (-10.407,-31.938) (-0.756,-9.253)      19.6195  36.8025  31.0448  19.6195  
52    -24.13857 -46.38037   0.70962 -11.08470 -32.12901  -8.41628     (-23.429,-45.671) (-10.375,-31.419) (-0.710,-9.126)      20.3322  36.9166  31.8423  20.3322  
53    -24.73826 -46.23740   0.66281 -11.00613 -31.56359  -8.33583     (-24.075,-45.575) (-10.343,-30.901) (-0.663,-8.999)      21.0547  37.055  32.6659  21.0547  
54    -25.33795 -46.09443   0.61599 -10.92755 -30.99818  -8.25537     (-24.722,-45.478) (-10.312,-30.382) (-0.616,-8.871)      21.7861  37.2171  33.5138  21.7861  
55    -25.93764 -45.95146   0.56917 -10.84898 -30.43277  -8.17492     (-25.368,-45.382) (-10.280,-29.864) (-0.569,-8.744)      22.5256  37.4029  34.3842  22.5256  
56    -26.53733 -45.80849   0.52236 -10.77040 -29.86735  -8.09446     (-26.015,-45.286) (-10.248,-29.345) (-0.522,-8.617)      23.2723  37.6118  35.2754  23.2723  
57    -27.13702 -45.66552   0.47554 -10.69182 -29.30194  -8.01401     (-26.661,-45.190) (-10.216,-28.826) (-0.476,-8.490)      24.0255  37.8435  36.1859  24.0255  
58    -27.73671 -45.52255   0.42872 -10.61325 -28.73653  -7.93355     (-27.308,-45.094) (-10.185,-28.308) (-0.429,-8.362)      24.7848  38.0977  37.1143  24.7848  
59    -28.33641 -45.37958   0.38190 -10.53467 -28.17111  -7.85310     (-27.955,-44.998) (-10.153,-27.789) (-0.382,-8.235)      25.3847  38.3738  37.8497  25.5495  
