Fol_2018-05-05.09_56_27.1_27.txt     Output is probe cell, reduced cell, NCDist distance between
41    -38.75243 -72.99217   4.19859 -171.77602 -168.98630 -255.89944     (-34.554,-68.794) (-167.577,-164.788) (-4.199,-260.098) 142.55
42    -39.39879 -73.42433   2.14263 -169.55612 -166.28397 -256.02319     (-37.256,-71.282) (-167.413,-164.141) (-2.143,-258.166) 145.007
43    -40.04515 -73.85649   0.08667 -167.33622 -163.58165 -256.14695     (-39.958,-73.770) (-167.250,-163.495) (-0.087,-256.234) 147.572
44    -40.69151 -74.28866  -1.96929 -165.11632 -160.87933 -256.27070     (-40.692,-165.116) (-74.289,-160.879) (-1.969,-256.271) 125.685
45    -41.33787 -74.72082  -4.02525 -162.89642 -158.17701 -256.39445     (-41.338,-162.896) (-74.721,-158.177) (-4.025,-256.394) 122.639
46    -41.98423 -75.15298  -6.08121 -160.67653 -155.47469 -256.51821     (-41.984,-160.677) (-75.153,-155.475) (-6.081,-256.518) 119.659
47    -42.63059 -75.58514  -8.13717 -158.45663 -152.77237 -256.64196     (-42.631,-158.457) (-75.585,-152.772) (-8.137,-256.642) 116.748
48    -43.27695 -76.01730 -10.19313 -156.23673 -150.07005 -256.76572     (-43.277,-156.237) (-76.017,-150.070) (-10.193,-256.766) 113.913
49    -43.92332 -76.44946 -12.24909 -154.01683 -147.36772 -256.88947     (-43.923,-154.017) (-76.449,-147.368) (-12.249,-256.889) 111.16
50    -44.56968 -76.88162 -14.30506 -151.79694 -144.66540 -257.01322     (-44.570,-151.797) (-76.882,-144.665) (-14.305,-257.013) 108.494
51    -45.21604 -77.31378 -16.36102 -149.57704 -141.96308 -257.13698     (-45.216,-149.577) (-77.314,-141.963) (-16.361,-257.137) 105.922
52    -45.86240 -77.74594 -18.41698 -147.35714 -139.26076 -257.26073     (-45.862,-147.357) (-77.746,-139.261) (-18.417,-257.261) 103.451
53    -46.50876 -78.17810 -20.47294 -145.13724 -136.55844 -257.38449     (-46.509,-145.137) (-78.178,-136.558) (-20.473,-257.384) 101.089
54    -47.15512 -78.61026 -22.52890 -142.91734 -133.85612 -257.50824     (-47.155,-142.917) (-78.610,-133.856) (-22.529,-257.508) 98.8434
55    -47.80148 -79.04242 -24.58486 -140.69745 -131.15379 -257.63199     (-47.801,-140.697) (-79.042,-131.154) (-24.585,-257.632) 96.7223
56    -48.44784 -79.47458 -26.64082 -138.47755 -128.45147 -257.75575     (-48.448,-138.478) (-79.475,-128.451) (-26.641,-257.756) 94.734
57    -49.09420 -79.90674 -28.69678 -136.25765 -125.74915 -257.87950     (-49.094,-136.258) (-79.907,-125.749) (-28.697,-257.880) 92.8871
58    -49.74056 -80.33890 -30.75274 -134.03775 -123.04683 -258.00326     (-49.741,-134.038) (-80.339,-123.047) (-30.753,-258.003) 91.1902
59    -50.38692 -80.77106 -32.80870 -131.81786 -120.34451 -258.12701     (-50.387,-131.818) (-80.771,-120.345) (-32.809,-258.127) 89.6518
60    -51.03328 -81.20322 -34.86467 -129.59796 -117.64219 -258.25076     (-51.033,-129.598) (-81.203,-117.642) (-34.865,-258.251) 88.2803
61    -51.67964 -81.63539 -36.92063 -127.37806 -114.93987 -258.37452     (-51.680,-127.378) (-81.635,-114.940) (-36.921,-258.375) 87.0833
62    -52.32600 -82.06755 -38.97659 -125.15816 -112.23754 -258.49827     (-52.326,-125.158) (-82.068,-112.238) (-38.977,-258.498) 86.0684
63    -52.97236 -82.49971 -41.03255 -122.93826 -109.53522 -258.62203     (-52.972,-122.938) (-82.500,-109.535) (-41.033,-258.622) 85.2419
64    -53.61872 -82.93187 -43.08851 -120.71837 -106.83290 -258.74578     (-53.619,-120.718) (-82.932,-106.833) (-43.089,-258.746) 84.6094
65    -54.26509 -83.36403 -45.14447 -118.49847 -104.13058 -258.86953     (-54.265,-118.498) (-83.364,-104.131) (-45.144,-258.870) 84.1753
66    -54.91145 -83.79619 -47.20043 -116.27857 -101.42826 -258.99329     (-54.911,-116.279) (-83.796,-101.428) (-47.200,-258.993) 83.9425
67    -55.55781 -84.22835 -49.25639 -114.05867 -98.72594 -259.11704     (-55.558,-114.059) (-84.228,-98.726) (-49.256,-259.117) 83.913
68    -56.20417 -84.66051 -51.31235 -111.83878 -96.02361 -259.24080     (-56.204,-111.839) (-84.661,-96.024) (-51.312,-259.241) 84.0867
69    -56.85053 -85.09267 -53.36831 -109.61888 -93.32129 -259.36455     (-56.851,-109.619) (-85.093,-93.321) (-53.368,-259.365) 84.4625
70    -57.49689 -85.52483 -55.42427 -107.39898 -90.61897 -259.48830     (-57.497,-107.399) (-85.525,-90.619) (-55.424,-259.488) 85.0377
71    -58.14325 -85.95699 -57.48024 -105.17908 -87.91665 -259.61206     (-58.143,-105.179) (-85.957,-87.917) (-57.480,-259.612) 85.8083
72    -58.78961 -86.38915 -59.53620 -102.95918 -85.21433 -259.73581     (-58.790,-102.959) (-86.389,-85.214) (-59.536,-259.736) 85.1097
73    -59.43597 -86.82131 -61.59216 -100.73929 -82.51201 -259.85957     (-59.436,-100.739) (-86.821,-82.512) (-61.592,-259.860) 84.0181
74    -60.08233 -87.25347 -63.64812 -98.51939 -79.80968 -259.98332     (-60.082,-98.519) (-87.253,-79.810) (-63.648,-259.983) 83.1179
75    -60.72869 -87.68563 -65.70408 -96.29949 -77.10736 -260.10707     (-60.729,-96.299) (-87.686,-77.107) (-65.704,-260.107) 82.4152
76    -61.37505 -88.11779 -67.76004 -94.07959 -74.40504 -260.23083     (-61.375,-94.080) (-88.118,-74.405) (-67.760,-260.231) 81.9153
77    -62.02141 -88.54995 -69.81600 -91.85970 -71.70272 -260.35458     (-62.021,-91.860) (-88.550,-71.703) (-69.816,-260.355) 81.6217
78    -62.66777 -88.98211 -71.87196 -89.63980 -69.00040 -260.47834     (-62.668,-89.640) (-88.982,-69.000) (-71.872,-260.478) 81.5369
79    -63.31413 -89.41428 -73.92792 -87.41990 -66.29808 -260.60209     (-63.314,-87.420) (-89.414,-66.298) (-73.928,-260.602) 81.6613
80    -63.96049 -89.84644 -75.98388 -85.20000 -63.59576 -260.72584     (-63.960,-85.200) (-89.846,-63.596) (-75.984,-260.726) 78.517
81    -64.60685 -90.27860 -78.03985 -82.98010 -60.89343 -260.84960     (-64.607,-82.980) (-90.279,-60.893) (-78.040,-260.850) 74.3845
82    -65.25322 -90.71076 -80.09581 -80.76021 -58.19111 -260.97335     (-65.253,-80.760) (-90.711,-58.191) (-80.096,-260.973) 70.252
83    -65.89958 -91.14292 -82.15177 -78.54031 -55.48879 -261.09711     (-65.900,-78.540) (-91.143,-55.489) (-82.152,-261.097) 66.1195
84    -66.54594 -91.57508 -84.20773 -76.32041 -52.78647 -261.22086     (-66.546,-76.320) (-91.575,-52.786) (-84.208,-261.221) 61.9871
85    -67.19230 -92.00724 -86.26369 -74.10051 -50.08415 -261.34461     (-67.192,-74.101) (-92.007,-50.084) (-86.264,-261.345) 57.8546
86    -67.83866 -92.43940 -88.31965 -71.88062 -47.38183 -261.46837     (-67.839,-71.881) (-92.439,-47.382) (-88.320,-261.468) 53.7221
87    -68.48502 -92.87156 -90.37561 -69.66072 -44.67950 -261.59212     (-68.485,-69.661) (-92.872,-44.680) (-90.376,-261.592) 49.5897
88    -69.13138 -93.30372 -92.43157 -67.44082 -41.97718 -261.71588     (-69.131,-67.441) (-93.304,-41.977) (-92.432,-261.716) 45.4572
89    -69.77774 -93.73588 -94.48753 -65.22092 -39.27486 -261.83963     (-69.778,-65.221) (-93.736,-39.275) (-94.488,-261.840) 41.3247
90    -70.42410 -94.16804 -96.54349 -63.00102 -36.57254 -261.96338     (-70.424,-63.001) (-94.168,-36.573) (-96.543,-261.963) 37.1922
91    -71.07046 -94.60020 -98.59945 -60.78113 -33.87022 -262.08714     (-71.070,-60.781) (-94.600,-33.870) (-98.599,-262.087) 33.0598
92    -71.71682 -95.03236 -100.65542 -58.56123 -31.16790 -262.21089     (-71.717,-58.561) (-95.032,-31.168) (-100.655,-262.211) 28.9273
93    -72.36318 -95.46452 -102.71138 -56.34133 -28.46558 -262.33465     (-72.363,-56.341) (-95.465,-28.466) (-102.711,-262.335) 24.7948
94    -73.00954 -95.89668 -104.76734 -54.12143 -25.76325 -262.45840     (-73.010,-54.121) (-95.897,-25.763) (-104.767,-262.458) 20.6624
95    -73.65590 -96.32884 -106.82330 -51.90154 -23.06093 -262.58215     (-73.656,-51.902) (-96.329,-23.061) (-106.823,-262.582) 16.5299
96    -74.30226 -96.76101 -108.87926 -49.68164 -20.35861 -262.70591     (-74.302,-49.682) (-96.761,-20.359) (-108.879,-262.706) 12.3974
97    -74.94862 -97.19317 -110.93522 -47.46174 -17.65629 -262.82966     (-74.949,-47.462) (-97.193,-17.656) (-110.935,-262.830) 8.26494
98    -75.59499 -97.62533 -112.99118 -45.24184 -14.95397 -262.95342     (-75.595,-45.242) (-97.625,-14.954) (-112.991,-262.953) 4.13247
99    -76.24135 -98.05749 -115.04714 -43.02194 -12.25165 -263.07717     (-76.241,-43.022) (-98.057,-12.252) (-115.047,-263.077) 0
