Fol_2018-05-05.11_52_01.3_2.txt     Output is probe cell, reduced cell, NCDist distance between
48     -8.58127  -1.16235   6.71854 -12.98568 -14.31481  -5.56492     (-7.419,-5.556) (-1.162,-2.040) (-0.711,-6.727) 6.47627
49     -8.41601  -1.15034   6.56896 -12.77492 -14.13948  -5.48832     (-7.266,-5.419) (-1.150,-2.152) (-0.787,-6.639) 6.3155
50     -8.25076  -1.13832   6.41938 -12.56416 -13.96416  -5.41172     (-7.112,-5.281) (-1.138,-2.264) (-0.864,-6.550) 6.16169
51     -8.08551  -1.12631   6.26980 -12.35340 -13.78883  -5.33512     (-6.959,-5.143) (-1.126,-2.376) (-0.940,-6.461) 6.01539
52     -7.92025  -1.11430   6.12021 -12.14264 -13.61350  -5.25851     (-6.806,-5.006) (-1.114,-2.487) (-1.017,-6.373) 5.87714
53     -7.75500  -1.10228   5.97063 -11.93188 -13.43818  -5.18191     (-6.653,-4.868) (-1.102,-2.599) (-1.093,-6.284) 5.74754
54     -7.58974  -1.09027   5.82105 -11.72112 -13.26285  -5.10531     (-6.499,-4.731) (-1.090,-2.711) (-1.169,-6.196) 5.62717
55     -7.42449  -1.07825   5.67147 -11.51036 -13.08752  -5.02871     (-6.346,-4.593) (-1.078,-2.823) (-1.246,-6.107) 5.51665
56     -7.25924  -1.06624   5.52188 -11.29960 -12.91220  -4.95210     (-6.193,-4.456) (-1.066,-2.935) (-1.322,-6.018) 5.41658
57     -7.09398  -1.05422   5.37230 -11.08884 -12.73687  -4.87550     (-6.040,-4.318) (-1.054,-3.046) (-1.398,-5.930) 5.32754
58     -6.92873  -1.04221   5.22272 -10.87808 -12.56154  -4.79890     (-5.887,-4.181) (-1.042,-3.158) (-1.475,-5.841) 5.2501
59     -6.76347  -1.03020   5.07314 -10.66732 -12.38621  -4.72229     (-5.733,-4.043) (-1.030,-3.270) (-1.551,-5.752) 5.17314
60     -6.59822  -1.01818   4.92355 -10.45656 -12.21089  -4.64569     (-5.580,-3.905) (-1.018,-3.382) (-1.628,-5.664) 5.08054
61     -6.43297  -1.00617   4.77397 -10.24580 -12.03556  -4.56909     (-5.427,-3.768) (-1.006,-3.494) (-1.704,-5.575) 4.99999
62     -6.26771  -0.99415   4.62439 -10.03504 -11.86023  -4.49249     (-5.274,-3.630) (-0.994,-3.606) (-1.780,-5.487) 4.93208
63     -6.10246  -0.98214   4.47480  -9.82428 -11.68491  -4.41588     (-5.120,-3.493) (-0.982,-3.717) (-1.857,-5.398) 4.87733
64     -5.93720  -0.97012   4.32522  -9.61352 -11.50958  -4.33928     (-4.967,-3.355) (-0.970,-3.829) (-1.933,-5.309) 4.8362
65     -5.77195  -0.95811   4.17564  -9.40276 -11.33425  -4.26268     (-4.814,-3.218) (-0.958,-3.941) (-2.010,-5.221) 4.80903
66     -5.60669  -0.94610   4.02606  -9.19200 -11.15893  -4.18608     (-4.661,-3.080) (-0.946,-4.053) (-2.086,-5.132) 4.73624
67     -5.44144  -0.93408   3.87647  -8.98124 -10.98360  -4.10947     (-4.507,-2.942) (-0.934,-4.165) (-2.162,-5.044) 4.65023
68     -5.27619  -0.92207   3.72689  -8.77048 -10.80827  -4.03287     (-4.354,-2.805) (-0.922,-4.277) (-2.239,-4.955) 4.57764
69     -5.11093  -0.91005   3.57731  -8.55972 -10.63295  -3.95627     (-4.201,-2.667) (-0.910,-4.388) (-2.315,-4.866) 4.51912
70     -4.94568  -0.89804   3.42773  -8.34896 -10.45762  -3.87966     (-4.048,-2.530) (-0.898,-4.500) (-2.392,-4.778) 4.47521
71     -4.78042  -0.88602   3.27814  -8.13820 -10.28229  -3.80306     (-3.894,-2.392) (-0.886,-4.612) (-2.468,-4.689) 4.44637
72     -4.61517  -0.87401   3.12856  -7.92744 -10.10697  -3.72646     (-3.741,-2.255) (-0.874,-4.724) (-2.544,-4.600) 4.33242
73     -4.44992  -0.86200   2.97898  -7.71668  -9.93164  -3.64986     (-3.588,-2.117) (-0.862,-4.836) (-2.621,-4.512) 4.12898
74     -4.28466  -0.84998   2.82940  -7.50592  -9.75631  -3.57325     (-3.435,-1.979) (-0.850,-4.948) (-2.697,-4.423) 3.9325
75     -4.11941  -0.83797   2.67981  -7.29516  -9.58098  -3.49665     (-3.281,-1.842) (-0.838,-5.059) (-2.773,-4.335) 3.74408
76     -3.95415  -0.82595   2.53023  -7.08440  -9.40566  -3.42005     (-3.128,-1.704) (-0.826,-5.171) (-2.850,-4.246) 3.565
77     -3.78890  -0.81394   2.38065  -6.87364  -9.23033  -3.34344     (-2.975,-1.567) (-0.814,-5.283) (-2.926,-4.157) 3.39673
78     -3.62365  -0.80192   2.23107  -6.66288  -9.05500  -3.26684     (-2.822,-1.429) (-0.802,-5.395) (-3.003,-4.069) 3.24096
79     -3.45839  -0.78991   2.08148  -6.45212  -8.87968  -3.19024     (-2.668,-1.292) (-0.790,-5.507) (-3.079,-3.980) 3.09958
80     -3.29314  -0.77790   1.93190  -6.24136  -8.70435  -3.11364     (-2.515,-1.154) (-0.778,-5.618) (-3.155,-3.892) 2.97463
81     -3.12788  -0.76588   1.78232  -6.03060  -8.52902  -3.03703     (-2.362,-1.016) (-0.766,-5.730) (-3.232,-3.803) 2.86826
82     -2.96263  -0.75387   1.63273  -5.81984  -8.35370  -2.96043     (-2.209,-0.879) (-0.754,-5.842) (-3.308,-3.714) 2.78262
83     -2.79737  -0.74185   1.48315  -5.60908  -8.17837  -2.88383     (-2.056,-0.741) (-0.742,-5.954) (-3.385,-3.626) 2.71964
84     -2.63212  -0.72984   1.33357  -5.39832  -8.00304  -2.80723     (-1.902,-0.604) (-0.730,-6.066) (-3.461,-3.537) 2.68094
85     -2.46687  -0.71782   1.18399  -5.18756  -7.82772  -2.73062     (-1.749,-0.466) (-0.718,-6.178) (-3.537,-3.448) 2.66757
86     -2.30161  -0.70581   1.03440  -4.97680  -7.65239  -2.65402     (-1.596,-0.329) (-0.706,-6.289) (-3.614,-3.360) 2.67991
87     -2.13636  -0.69380   0.88482  -4.76604  -7.47706  -2.57742     (-1.443,-0.191) (-0.694,-6.401) (-3.690,-3.271) 2.7176
88     -1.97110  -0.68178   0.73524  -4.55527  -7.30174  -2.50081     (-1.289,-0.053) (-0.682,-6.513) (-3.767,-3.183) 2.77963
89     -1.80585  -0.66977   0.58566  -4.34451  -7.12641  -2.42421     (-1.220,-0.084) (-3.759,-6.541) (-0.586,-3.010) 2.68933
90     -1.64060  -0.65775   0.43607  -4.13375  -6.95108  -2.34761     (-1.205,-0.222) (-3.698,-6.515) (-0.436,-2.784) 2.51076
91     -1.47534  -0.64574   0.28649  -3.92299  -6.77575  -2.27101     (-1.189,-0.359) (-3.637,-6.489) (-0.286,-2.557) 2.36
92     -1.31009  -0.63373   0.13691  -3.71223  -6.60043  -2.19440     (-1.173,-0.497) (-3.575,-6.464) (-0.137,-2.331) 2.24265
93     -1.14483  -0.62171  -0.01267  -3.50147  -6.42510  -2.11780     (-1.145,-3.501) (-0.622,-6.425) (-0.013,-2.118) 2.07272
94     -0.97958  -0.60970  -0.16226  -3.29071  -6.24977  -2.04120     (-0.980,-3.291) (-0.610,-6.250) (-0.162,-2.041) 1.72575
95     -0.81433  -0.59768  -0.31184  -3.07995  -6.07445  -1.96460     (-0.814,-3.080) (-0.598,-6.074) (-0.312,-1.965) 1.38635
96     -0.64907  -0.58567  -0.46142  -2.86919  -5.89912  -1.88799     (-0.649,-2.869) (-0.586,-5.899) (-0.461,-1.888) 1.06181
97     -0.48382  -0.57365  -0.61100  -2.65843  -5.72379  -1.81139     (-0.484,-2.658) (-0.574,-5.724) (-0.611,-1.811) 0.723479
98     -0.31856  -0.56164  -0.76059  -2.44767  -5.54847  -1.73479     (-0.319,-2.448) (-0.562,-5.548) (-0.761,-1.735) 0.36174
99     -0.15331  -0.54963  -0.91017  -2.23691  -5.37314  -1.65818     (-0.153,-2.237) (-0.550,-5.373) (-0.910,-1.658) 0
