PointDistanceFollower  May 18 2018  mode = Single Point
Fol_2018-05-18.16_35_57.30_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      5.74429  -8.57475  -4.93028   3.97467 -27.70364 -23.66059     (-21.145,-0.956) (-3.644,-0.814) (-4.930,-17.102)      0  0  
1      5.71737  -8.56982  -4.93028   3.96974 -27.67672 -23.65402     (-21.172,-0.961) (-3.640,-0.787) (-4.930,-17.150)      0.0610901  0.0610901  
2      5.69046  -8.56488  -4.93028   3.96480 -27.64981 -23.64746     (-21.199,-0.965) (-3.635,-0.760) (-4.930,-17.197)      0.12218  0.12218  
3      5.66354  -8.55995  -4.93028   3.95987 -27.62289 -23.64090     (-21.226,-0.970) (-3.630,-0.733) (-4.930,-17.244)      0.18327  0.18327  
4      5.63662  -8.55501  -4.93028   3.95493 -27.59597 -23.63433     (-21.253,-0.975) (-3.625,-0.706) (-4.930,-17.291)      0.24436  0.24436  
5      5.60971  -8.55008  -4.93028   3.95000 -27.56906 -23.62777     (-21.280,-0.980) (-3.620,-0.679) (-4.930,-17.339)      0.30545  0.30545  
6      5.58279  -8.54514  -4.93028   3.94506 -27.54214 -23.62120     (-21.307,-0.985) (-3.615,-0.653) (-4.930,-17.386)      0.36654  0.36654  
7      5.55587  -8.54021  -4.93028   3.94013 -27.51522 -23.61464     (-21.334,-0.990) (-3.610,-0.626) (-4.930,-17.433)      0.427631  0.427631  
8      5.52896  -8.53527  -4.93028   3.93519 -27.48831 -23.60807     (-21.361,-0.995) (-3.605,-0.599) (-4.930,-17.480)      0.488721  0.488721  
9      5.50204  -8.53034  -4.93028   3.93026 -27.46139 -23.60151     (-21.388,-1.000) (-3.600,-0.572) (-4.930,-17.528)      0.549811  0.549811  
10      5.47512  -8.52540  -4.93028   3.92532 -27.43447 -23.59494     (-21.415,-1.005) (-3.595,-0.545) (-4.930,-17.575)      0.610901  0.610901  
11      5.44821  -8.52047  -4.93028   3.92039 -27.40756 -23.58838     (-21.441,-1.010) (-3.590,-0.518) (-4.930,-17.622)      0.671991  0.671991  
12      5.42129  -8.51553  -4.93028   3.91545 -27.38064 -23.58181     (-21.468,-1.015) (-3.585,-0.491) (-4.930,-17.670)      0.733081  0.733081  
13      5.39437  -8.51060  -4.93028   3.91052 -27.35373 -23.57525     (-21.495,-1.020) (-3.580,-0.464) (-4.930,-17.717)      0.794171  0.794171  
14      5.36746  -8.50566  -4.93028   3.90558 -27.32681 -23.56868     (-21.522,-1.025) (-3.575,-0.437) (-4.930,-17.764)      0.855261  0.855261  
15      5.34054  -8.50073  -4.93028   3.90064 -27.29989 -23.56212     (-21.549,-1.030) (-3.570,-0.410) (-4.930,-17.811)      0.916351  0.916351  
16      5.31362  -8.49579  -4.93028   3.89571 -27.27298 -23.55555     (-21.576,-1.035) (-3.566,-0.383) (-4.930,-17.859)      0.977441  0.977441  
17      5.28671  -8.49086  -4.93028   3.89077 -27.24606 -23.54899     (-21.603,-1.040) (-3.561,-0.356) (-4.930,-17.906)      1.03853  1.03853  
18      5.25979  -8.48592  -4.93028   3.88584 -27.21914 -23.54242     (-21.630,-1.044) (-3.556,-0.330) (-4.930,-17.953)      1.09962  1.09962  
19      5.23288  -8.48099  -4.93028   3.88090 -27.19223 -23.53586     (-21.657,-1.049) (-3.551,-0.303) (-4.930,-18.000)      1.16071  1.16071  
20      5.20596  -8.47605  -4.93028   3.87597 -27.16531 -23.52929     (-21.684,-1.054) (-3.546,-0.276) (-4.930,-18.048)      1.2218  1.2218  
21      5.17904  -8.47111  -4.93028   3.87103 -27.13839 -23.52273     (-21.711,-1.059) (-3.541,-0.249) (-4.930,-18.095)      1.28289  1.28289  
22      5.15213  -8.46618  -4.93028   3.86610 -27.11148 -23.51616     (-21.738,-1.064) (-3.536,-0.222) (-4.930,-18.142)      1.34398  1.34398  
23      5.12521  -8.46124  -4.93028   3.86116 -27.08456 -23.50960     (-21.764,-1.069) (-3.531,-0.195) (-4.930,-18.189)      1.40507  1.40507  
24      5.09829  -8.45631  -4.93028   3.85623 -27.05764 -23.50303     (-21.791,-1.074) (-3.526,-0.168) (-4.930,-18.237)      1.46616  1.46616  
25      5.07138  -8.45137  -4.93028   3.85129 -27.03073 -23.49647     (-21.818,-1.079) (-3.521,-0.141) (-4.930,-18.284)      1.52725  1.52725  
26      5.04446  -8.44644  -4.93028   3.84636 -27.00381 -23.48990     (-21.845,-1.084) (-3.516,-0.114) (-4.930,-18.331)      1.58834  1.58834  
27      5.01754  -8.44150  -4.93028   3.84142 -26.97689 -23.48334     (-21.872,-1.089) (-3.511,-0.087) (-4.930,-18.379)      1.64943  1.64943  
28      4.99063  -8.43657  -4.93028   3.83649 -26.94998 -23.47677     (-21.899,-1.094) (-3.506,-0.060) (-4.930,-18.426)      1.71052  1.71052  
