Fol_2018-05-14.13_14_59.93_92.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      0.00783 -35.81704 -55.36319 -28.53251  16.28265 -15.85796     (-11.825,-31.769) (-4.041,-4.033) (-12.250,-18.749) 66.0144  41.2618  
1     -0.00402 -35.78523 -55.32003 -28.53575  16.26231 -15.86086     (-11.872,-31.804) (-3.985,-3.989) (-12.273,-18.815) 66.0172  41.2613  
2     -0.01586 -35.75342 -55.27687 -28.53899  16.24198 -15.86375     (-11.919,-31.840) (-3.929,-3.945) (-12.297,-18.880) 66.0199  41.2608  
3     -0.02771 -35.72161 -55.23372 -28.54223  16.22164 -15.86665     (-11.966,-31.876) (-3.873,-3.901) (-12.321,-18.945) 66.0227  41.2604  
4     -0.03955 -35.68981 -55.19056 -28.54546  16.20130 -15.86954     (-12.012,-31.912) (-3.818,-3.857) (-12.344,-19.010) 66.0255  41.2599  
5     -0.05140 -35.65800 -55.14740 -28.54870  16.18097 -15.87243     (-12.059,-31.948) (-3.762,-3.813) (-12.368,-19.075) 66.0283  41.2594  
6     -0.06324 -35.62619 -55.10425 -28.55194  16.16063 -15.87533     (-12.106,-31.983) (-3.706,-3.769) (-12.391,-19.140) 66.0312  41.2589  
7     -0.07509 -35.59438 -55.06109 -28.55518  16.14030 -15.87822     (-12.153,-32.019) (-3.650,-3.725) (-12.415,-19.205) 66.034  41.2584  
8     -0.08693 -35.56257 -55.01793 -28.55842  16.11996 -15.88112     (-12.200,-32.055) (-3.595,-3.681) (-12.438,-19.270) 66.0369  41.258  
9     -0.09878 -35.53076 -54.97478 -28.56166  16.09963 -15.88401     (-12.246,-32.091) (-3.539,-3.638) (-12.462,-19.335) 66.0397  41.2575  
10     -0.11062 -35.49896 -54.93162 -28.56490  16.07929 -15.88691     (-12.293,-32.127) (-3.483,-3.594) (-12.486,-19.401) 66.0426  41.257  
11     -0.12247 -35.46715 -54.88846 -28.56814  16.05895 -15.88980     (-12.340,-32.162) (-3.427,-3.550) (-12.509,-19.466) 66.0455  41.2565  
12     -0.13431 -35.43534 -54.84531 -28.57138  16.03862 -15.89270     (-12.387,-32.198) (-3.372,-3.506) (-12.533,-19.531) 66.0484  41.2561  
13     -0.14616 -35.40353 -54.80215 -28.57462  16.01828 -15.89559     (-12.434,-32.234) (-3.316,-3.462) (-12.556,-19.596) 66.0513  41.2556  
14     -0.15800 -35.37172 -54.75899 -28.57786  15.99795 -15.89848     (-12.480,-32.270) (-3.260,-3.418) (-12.580,-19.661) 66.0543  41.2551  
15     -0.16985 -35.33991 -54.71584 -28.58110  15.97761 -15.90138     (-12.527,-32.305) (-3.204,-3.374) (-12.603,-19.726) 66.0572  41.2546  
16     -0.18169 -35.30811 -54.67268 -28.58434  15.95727 -15.90427     (-12.574,-32.341) (-3.149,-3.330) (-12.627,-19.791) 66.0602  41.2541  
17     -0.19354 -35.27630 -54.62953 -28.58758  15.93694 -15.90717     (-12.621,-32.377) (-3.093,-3.286) (-12.651,-19.856) 66.0632  41.2537  
18     -0.20538 -35.24449 -54.58637 -28.59082  15.91660 -15.91006     (-12.668,-32.413) (-3.037,-3.242) (-12.674,-19.922) 66.0662  41.2532  
19     -0.21722 -35.21268 -54.54321 -28.59405  15.89627 -15.91296     (-12.714,-32.449) (-2.981,-3.198) (-12.698,-19.987) 66.0692  41.2527  
20     -0.22907 -35.18087 -54.50006 -28.59729  15.87593 -15.91585     (-12.761,-32.484) (-2.925,-3.155) (-12.721,-20.052) 66.0722  41.2522  
21     -0.24091 -35.14907 -54.45690 -28.60053  15.85560 -15.91874     (-12.808,-32.520) (-2.870,-3.111) (-12.745,-20.117) 66.0752  41.2517  
22     -0.25276 -35.11726 -54.41374 -28.60377  15.83526 -15.92164     (-12.855,-32.556) (-2.814,-3.067) (-12.769,-20.182) 66.0783  41.2513  
23     -0.26460 -35.08545 -54.37059 -28.60701  15.81492 -15.92453     (-12.902,-32.592) (-2.758,-3.023) (-12.792,-20.247) 66.0813  41.2508  
24     -0.27645 -35.05364 -54.32743 -28.61025  15.79459 -15.92743     (-12.949,-32.628) (-2.702,-2.979) (-12.816,-20.312) 66.0844  41.2503  
25     -0.28829 -35.02183 -54.28427 -28.61349  15.77425 -15.93032     (-12.995,-32.663) (-2.647,-2.935) (-12.839,-20.377) 66.0875  41.2498  
26     -0.30014 -34.99002 -54.24112 -28.61673  15.75392 -15.93322     (-13.042,-32.699) (-2.591,-2.891) (-12.863,-20.442) 66.0906  41.2494  
27     -0.31198 -34.95822 -54.19796 -28.61997  15.73358 -15.93611     (-13.089,-32.735) (-2.535,-2.847) (-12.886,-20.508) 66.0937  41.2489  
28     -0.32383 -34.92641 -54.15480 -28.62321  15.71325 -15.93901     (-13.136,-32.771) (-2.479,-2.803) (-12.910,-20.573) 66.0969  41.2484  
29     -0.33567 -34.89460 -54.11165 -28.62645  15.69291 -15.94190     (-13.183,-32.807) (-2.424,-2.759) (-12.934,-20.638) 66.1  41.2479  
30     -0.34752 -34.86279 -54.06849 -28.62969  15.67257 -15.94479     (-13.229,-32.842) (-2.368,-2.715) (-12.957,-20.703) 66.1032  41.2474  
31     -0.35936 -34.83098 -54.02533 -28.63293  15.65224 -15.94769     (-13.276,-32.878) (-2.312,-2.672) (-12.981,-20.768) 66.1064  41.247  
32     -0.37121 -34.79917 -53.98218 -28.63617  15.63190 -15.95058     (-13.323,-32.914) (-2.256,-2.628) (-13.004,-20.833) 66.1096  41.2465  
33     -0.38305 -34.76737 -53.93902 -28.63941  15.61157 -15.95348     (-13.370,-32.950) (-2.201,-2.584) (-13.028,-20.898) 66.1128  41.246  
34     -0.39490 -34.73556 -53.89587 -28.64264  15.59123 -15.95637     (-13.417,-32.986) (-2.145,-2.540) (-13.051,-20.963) 66.116  41.2455  
35     -0.40674 -34.70375 -53.85271 -28.64588  15.57090 -15.95927     (-13.463,-33.021) (-2.089,-2.496) (-13.075,-21.028) 66.1192  41.2451  
36     -0.41859 -34.67194 -53.80955 -28.64912  15.55056 -15.96216     (-13.510,-33.057) (-2.033,-2.452) (-13.099,-21.094) 66.1224  41.2446  
37     -0.43043 -34.64013 -53.76640 -28.65236  15.53022 -15.96505     (-13.557,-33.093) (-1.978,-2.408) (-13.122,-21.159) 66.1257  41.2441  
38     -0.44228 -34.60833 -53.72324 -28.65560  15.50989 -15.96795     (-13.604,-33.129) (-1.922,-2.364) (-13.146,-21.224) 66.129  41.2436  
39     -0.45412 -34.57652 -53.68008 -28.65884  15.48955 -15.97084     (-13.651,-33.164) (-1.866,-2.320) (-13.169,-21.289) 66.1323  41.2431  
40     -0.46597 -34.54471 -53.63693 -28.66208  15.46922 -15.97374     (-13.697,-33.200) (-1.810,-2.276) (-13.193,-21.354) 66.1356  41.2427  
41     -0.47781 -34.51290 -53.59377 -28.66532  15.44888 -15.97663     (-13.744,-33.236) (-1.755,-2.232) (-13.216,-21.419) 66.1389  41.2422  
42     -0.48966 -34.48109 -53.55061 -28.66856  15.42854 -15.97953     (-13.791,-33.272) (-1.699,-2.189) (-13.240,-21.484) 66.1422  41.2417  
43     -0.50150 -34.44928 -53.50746 -28.67180  15.40821 -15.98242     (-13.838,-33.308) (-1.643,-2.145) (-13.264,-21.549) 66.1456  41.2412  
44     -0.51335 -34.41748 -53.46430 -28.67504  15.38787 -15.98532     (-13.885,-33.343) (-1.587,-2.101) (-13.287,-21.615) 66.1489  41.2408  
45     -0.52519 -34.38567 -53.42114 -28.67828  15.36754 -15.98821     (-13.931,-33.379) (-1.532,-2.057) (-13.311,-21.680) 66.1523  41.2403  
46     -0.53704 -34.35386 -53.37799 -28.68152  15.34720 -15.99110     (-13.978,-33.415) (-1.476,-2.013) (-13.334,-21.745) 66.1557  41.2398  
47     -0.54888 -34.32205 -53.33483 -28.68476  15.32687 -15.99400     (-14.025,-33.451) (-1.420,-1.969) (-13.358,-21.810) 66.1591  41.2393  
48     -0.56073 -34.29024 -53.29167 -28.68800  15.30653 -15.99689     (-14.072,-33.487) (-1.364,-1.925) (-13.381,-21.875) 66.1625  41.2388  
49     -0.57257 -34.25843 -53.24852 -28.69123  15.28619 -15.99979     (-14.119,-33.522) (-1.309,-1.881) (-13.405,-21.940) 66.1659  41.2384  
50     -0.58442 -34.22663 -53.20536 -28.69447  15.26586 -16.00268     (-14.165,-33.558) (-1.253,-1.837) (-13.429,-22.005) 66.1694  41.2379  
51     -0.59626 -34.19482 -53.16220 -28.69771  15.24552 -16.00558     (-14.212,-33.594) (-1.197,-1.793) (-13.452,-22.070) 66.1728  41.2374  
52     -0.60810 -34.16301 -53.11905 -28.70095  15.22519 -16.00847     (-14.259,-33.630) (-1.141,-1.749) (-13.476,-22.135) 66.1763  41.2369  
53     -0.61995 -34.13120 -53.07589 -28.70419  15.20485 -16.01137     (-14.306,-33.666) (-1.086,-1.706) (-13.499,-22.201) 66.1798  41.2365  
54     -0.63179 -34.09939 -53.03274 -28.70743  15.18452 -16.01426     (-14.353,-33.701) (-1.030,-1.662) (-13.523,-22.266) 66.1833  41.236  
55     -0.64364 -34.06759 -52.98958 -28.71067  15.16418 -16.01715     (-14.399,-33.737) (-0.974,-1.618) (-13.546,-22.331) 66.1868  41.2355  
