Fol_2018-05-14.12_56_36.25_24.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -8.00050 -27.58581 -70.19962 -45.13128 -55.47989  21.12065     (-6.465,-4.235) (-1.346,-40.824) (-84.855,-6.655) 39.4274  39.4274  
1     -7.99897 -27.55954 -70.21429 -45.09034 -55.46522  21.09285     (-6.467,-4.276) (-1.372,-40.839) (-84.840,-6.627) 39.4505  39.4505  
2     -7.99743 -27.53327 -70.22896 -45.04941 -55.45055  21.06504     (-6.468,-4.317) (-1.398,-40.854) (-84.826,-6.599) 39.4738  39.4738  
3     -7.99589 -27.50701 -70.24363 -45.00847 -55.43588  21.03724     (-6.470,-4.358) (-1.424,-40.868) (-84.811,-6.572) 39.4974  39.4974  
4     -7.99436 -27.48074 -70.25830 -44.96753 -55.42121  21.00944     (-6.471,-4.399) (-1.451,-40.883) (-84.796,-6.544) 39.5212  39.5212  
5     -7.99282 -27.45447 -70.27298 -44.92660 -55.40654  20.98163     (-6.473,-4.440) (-1.477,-40.898) (-84.782,-6.516) 39.5452  39.5452  
6     -7.99128 -27.42821 -70.28765 -44.88566 -55.39187  20.95383     (-6.474,-4.481) (-1.503,-40.912) (-84.767,-6.488) 39.5694  39.5694  
7     -7.98975 -27.40194 -70.30232 -44.84472 -55.37720  20.92603     (-6.476,-4.522) (-1.529,-40.927) (-84.752,-6.460) 39.5939  39.5939  
8     -7.98821 -27.37567 -70.31699 -44.80379 -55.36253  20.89822     (-6.477,-4.563) (-1.556,-40.942) (-84.738,-6.433) 39.6186  39.6186  
9     -7.98667 -27.34941 -70.33166 -44.76285 -55.34786  20.87042     (-6.479,-4.604) (-1.582,-40.956) (-84.723,-6.405) 39.6436  39.6436  
10     -7.98514 -27.32314 -70.34633 -44.72191 -55.33319  20.84262     (-6.481,-4.645) (-1.608,-40.971) (-84.708,-6.377) 39.6688  39.6688  
11     -7.98360 -27.29687 -70.36100 -44.68098 -55.31852  20.81481     (-6.482,-4.686) (-1.634,-40.986) (-84.694,-6.349) 39.6942  39.6942  
12     -7.98206 -27.27061 -70.37567 -44.64004 -55.30385  20.78701     (-6.484,-4.727) (-1.661,-41.000) (-84.679,-6.321) 39.7199  39.7199  
13     -7.98052 -27.24434 -70.39034 -44.59910 -55.28918  20.75921     (-6.485,-4.768) (-1.687,-41.015) (-84.664,-6.294) 39.7457  39.7457  
14     -7.97899 -27.21807 -70.40501 -44.55817 -55.27451  20.73140     (-6.487,-4.809) (-1.713,-41.030) (-84.650,-6.266) 39.7718  39.7718  
