PointDistanceFollower   Dec 17 2019   mode =  Line 
Fol_2019-12-17.10_35_22.0_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   39   CS6Dist  1   LMDist   120
PointDistanceFollower  Dec 17 2019  mode = Line
Fol_2019-12-17.10_35_22.0_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -23.42834 -11.37811 -20.59150  -9.73716   7.07939  -6.82857     (-18.207,-2.407) (-13.261,-6.829) (-16.600,-0.251)      0  0  0  
1    -23.37560 -11.39713 -20.55118  -9.66312   6.93891  -6.76213     (-18.159,-2.547) (-13.436,-6.762) (-16.613,-0.177)      0.249834  0.249834  0.249834  
2    -23.32286 -11.41615 -20.51086  -9.58907   6.79842  -6.69569     (-18.112,-2.688) (-13.610,-6.696) (-16.627,-0.103)      0.499667  0.499667  0.499667  
3    -23.27011 -11.43517 -20.47054  -9.51503   6.65794  -6.62925     (-18.064,-2.828) (-13.784,-6.629) (-16.641,-0.029)      0.749501  0.749501  0.749501  
4    -23.21737 -11.45419 -20.43022  -9.44099   6.51745  -6.56281     (-13.913,-2.924) (-17.972,-6.517) (-16.700,-0.045)      0.970081  1.00256  0.999335  
5    -23.16462 -11.47322 -20.38990  -9.36695   6.37697  -6.49636     (-14.013,-2.990) (-17.850,-6.377) (-16.788,-0.119)      1.18671  1.27444  1.24917  
6    -23.11188 -11.49224 -20.34958  -9.29290   6.23648  -6.42992     (-14.113,-3.056) (-17.729,-6.236) (-16.875,-0.193)      1.41411  1.55919  1.499  
7    -23.05914 -11.51126 -20.30926  -9.21886   6.09600  -6.36348     (-14.213,-3.123) (-17.607,-6.096) (-16.963,-0.267)      1.64785  1.83774  1.74884  
8    -23.00639 -11.53028 -20.26894  -9.14482   5.95551  -6.29704     (-14.313,-3.189) (-17.486,-5.956) (-17.051,-0.342)      1.88555  2.0732  1.99867  
9    -22.95365 -11.54930 -20.22862  -9.07078   5.81503  -6.23060     (-14.414,-3.256) (-17.364,-5.815) (-17.139,-0.416)      2.1259  2.31191  2.2485  
10    -22.90090 -11.56833 -20.18830  -8.99673   5.67455  -6.16415     (-14.514,-3.322) (-17.243,-5.675) (-17.226,-0.490)      2.36809  2.55285  2.49834  
11    -22.84816 -11.58735 -20.14798  -8.92269   5.53406  -6.09771     (-14.614,-3.389) (-17.121,-5.534) (-17.314,-0.564)      2.6116  2.79538  2.74817  
12    -22.79542 -11.60637 -20.10766  -8.84865   5.39358  -6.03127     (-14.714,-3.455) (-17.000,-5.394) (-17.402,-0.638)      2.8561  3.0391  2.998  
13    -22.74267 -11.62539 -20.06734  -8.77461   5.25309  -5.96483     (-14.814,-3.522) (-16.878,-5.253) (-17.490,-0.712)      3.10136  3.28371  3.24784  
14    -22.68993 -11.64442 -20.02702  -8.70056   5.11261  -5.89839     (-14.914,-3.588) (-16.757,-5.113) (-17.577,-0.786)      3.3472  3.52902  3.49767  
