Fol_2018-05-14.12_54_32.17_16.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -3.64116   2.13664 -28.81793 -15.53008   6.66404 -16.59947     (-19.131,-1.505) (-5.843,-3.641) (-3.023,-12.958) 42.1683  24.4249  
1     -3.65667   2.12866 -28.79211 -15.51605   6.65373 -16.59583     (-19.141,-1.528) (-5.865,-3.657) (-2.997,-12.939) 42.2792  24.4336  
2     -3.67217   2.12067 -28.76629 -15.50201   6.64341 -16.59218     (-19.152,-1.552) (-5.887,-3.672) (-2.971,-12.920) 42.3913  24.4422  
3     -3.68768   2.11268 -28.74047 -15.48797   6.63309 -16.58854     (-19.162,-1.575) (-5.909,-3.688) (-2.945,-12.901) 42.5045  24.4509  
4     -3.70318   2.10469 -28.71465 -15.47393   6.62278 -16.58489     (-19.172,-1.598) (-5.932,-3.703) (-2.920,-12.882) 42.6189  24.4596  
5     -3.71869   2.09671 -28.68883 -15.45989   6.61246 -16.58125     (-19.183,-1.622) (-5.954,-3.719) (-2.894,-12.863) 42.7345  24.4495  
6     -3.73420   2.08872 -28.66301 -15.44585   6.60215 -16.57760     (-19.193,-1.645) (-5.976,-3.734) (-2.868,-12.843) 42.8512  24.4261  
7     -3.74970   2.08073 -28.63718 -15.43181   6.59183 -16.57396     (-19.203,-1.669) (-5.998,-3.750) (-2.842,-12.824) 42.969  24.4028  
8     -3.76521   2.07274 -28.61136 -15.41777   6.58152 -16.57031     (-19.214,-1.692) (-6.020,-3.765) (-2.816,-12.805) 43.0879  24.3797  
9     -3.78071   2.06475 -28.58554 -15.40373   6.57120 -16.56667     (-19.224,-1.716) (-6.042,-3.781) (-2.790,-12.786) 43.208  24.3568  
10     -3.79622   2.05677 -28.55972 -15.38969   6.56089 -16.56302     (-19.234,-1.739) (-6.064,-3.796) (-2.765,-12.767) 43.2595  24.3574  
11     -3.81172   2.04878 -28.53390 -15.37565   6.55057 -16.55938     (-19.244,-1.763) (-6.086,-3.812) (-2.739,-12.748) 43.2456  24.3803  
12     -3.82723   2.04079 -28.50808 -15.36161   6.54026 -16.55573     (-19.255,-1.786) (-6.108,-3.827) (-2.713,-12.729) 43.2324  24.4034  
13     -3.84273   2.03280 -28.48226 -15.34757   6.52994 -16.55209     (-19.265,-1.810) (-6.130,-3.843) (-2.687,-12.709) 43.22  24.4267  
14     -3.85824   2.02482 -28.45644 -15.33353   6.51962 -16.54845     (-19.275,-1.833) (-6.153,-3.858) (-2.661,-12.690) 43.2082  24.4403  
15     -3.87374   2.01683 -28.43062 -15.31949   6.50931 -16.54480     (-19.286,-1.857) (-6.175,-3.874) (-2.636,-12.671) 43.1972  24.4255  
16     -3.88925   2.00884 -28.40480 -15.30545   6.49899 -16.54116     (-19.296,-1.880) (-6.197,-3.889) (-2.610,-12.652) 43.1869  24.4108  
17     -3.90475   2.00085 -28.37898 -15.29141   6.48868 -16.53751     (-19.306,-1.904) (-6.219,-3.905) (-2.584,-12.633) 43.1773  24.3962  
18     -3.92026   1.99286 -28.35315 -15.27737   6.47836 -16.53387     (-19.317,-1.927) (-6.241,-3.920) (-2.558,-12.614) 43.1684  24.3817  
19     -3.93576   1.98488 -28.32733 -15.26333   6.46805 -16.53022     (-19.327,-1.951) (-6.263,-3.936) (-2.532,-12.594) 43.1603  24.3672  
20     -3.95127   1.97689 -28.30151 -15.24929   6.45773 -16.52658     (-19.337,-1.974) (-6.285,-3.951) (-2.506,-12.575) 43.1528  24.3528  
21     -3.96678   1.96890 -28.27569 -15.23525   6.44742 -16.52293     (-19.348,-1.998) (-6.307,-3.967) (-2.481,-12.556) 43.1164  24.3531  
22     -3.98228   1.96091 -28.24987 -15.22121   6.43710 -16.51929     (-19.358,-2.021) (-6.329,-3.982) (-2.455,-12.537) 43.0519  24.3675  
23     -3.99779   1.95293 -28.22405 -15.20717   6.42678 -16.51564     (-19.368,-2.045) (-6.351,-3.998) (-2.429,-12.518) 42.9875  24.382  
