Fol_2018-05-05.12_23_59.1_9.txt     Output is probe cell, reduced cell, NCDist distance between
43    -2430.64138 -2356.76759 942.81281 -2436.45149 -1297.98006 406.76078     (-1487.829,-1413.955) (-1493.639,-355.167) (-942.813,-536.052) 1162.42
44    -2393.55979 -2348.69481 923.65994 -2410.44998 -1278.85266 361.63187     (-1469.900,-1425.035) (-1486.790,-355.193) (-923.660,-562.028) 1165.7
45    -2356.47820 -2340.62202 904.50708 -2384.44847 -1259.72526 316.50296     (-1451.971,-1436.115) (-1479.941,-355.218) (-904.507,-588.004) 1156.07
46    -2319.39661 -2332.54924 885.35421 -2358.44696 -1240.59787 271.37405     (-1434.042,-1447.195) (-1473.093,-355.244) (-885.354,-613.980) 1147.69
47    -2282.31501 -2324.47645 866.20135 -2332.44545 -1221.47047 226.24514     (-1416.114,-1458.275) (-1466.244,-355.269) (-866.201,-639.956) 1140.59
48    -2245.23342 -2316.40367 847.04848 -2306.44394 -1202.34307 181.11623     (-1398.185,-1469.355) (-1459.395,-355.295) (-847.048,-665.932) 1134.81
49    -2208.15183 -2308.33088 827.89561 -2280.44242 -1183.21567 135.98732     (-1380.256,-1480.435) (-1452.547,-355.320) (-827.896,-691.908) 1130.35
50    -2171.07023 -2300.25810 808.74275 -2254.44091 -1164.08827  90.85841     (-1362.327,-1491.515) (-1445.698,-355.346) (-808.743,-717.884) 1127.23
51    -2133.98864 -2292.18532 789.58988 -2228.43940 -1144.96087  45.72950     (-1344.399,-1502.595) (-1438.850,-355.371) (-789.590,-743.860) 1125.47
52    -2096.90705 -2284.11253 770.43702 -2202.43789 -1125.83347   0.60059     (-1326.470,-1513.676) (-1432.001,-355.396) (-770.437,-769.836) 1125.06
53    -2059.82546 -2276.03975 751.28415 -2176.43638 -1106.70607 -44.52832     (-1308.541,-1524.756) (-1425.152,-355.422) (-751.284,-795.812) 1126.02
54    -2022.74386 -2267.96696 732.13129 -2150.43486 -1087.57868 -89.65724     (-1290.613,-1535.836) (-1418.304,-355.447) (-732.131,-821.789) 1128.34
55    -1985.66227 -2259.89418 712.97842 -2124.43335 -1068.45128 -134.78615     (-1272.684,-1546.916) (-1411.455,-355.473) (-712.978,-847.765) 1132.01
56    -1948.58068 -2251.82139 693.82556 -2098.43184 -1049.32388 -179.91506     (-1254.755,-1557.996) (-1404.606,-355.498) (-693.826,-873.741) 1137.01
57    -1911.49909 -2243.74861 674.67269 -2072.43033 -1030.19648 -225.04397     (-1236.826,-1569.076) (-1397.758,-355.524) (-674.673,-899.717) 1143.34
58    -1874.41749 -2235.67582 655.51982 -2046.42882 -1011.06908 -270.17288     (-1218.898,-1580.156) (-1390.909,-355.549) (-655.520,-925.693) 1150.96
59    -1837.33590 -2227.60304 636.36696 -2020.42731 -991.94168 -315.30179     (-1200.969,-1591.236) (-1384.060,-355.575) (-636.367,-951.669) 1159.85
60    -1800.25431 -2219.53025 617.21409 -1994.42579 -972.81428 -360.43070     (-1183.040,-1602.316) (-1377.212,-355.600) (-617.214,-977.645) 1169.99
61    -1763.17271 -2211.45747 598.06123 -1968.42428 -953.68688 -405.55961     (-1165.111,-1613.396) (-1370.363,-355.626) (-598.061,-1003.621) 1181.34
62    -1726.09112 -2203.38469 578.90836 -1942.42277 -934.55948 -450.68852     (-1147.183,-1624.476) (-1363.514,-355.651) (-578.908,-1029.597) 1193.86
63    -1689.00953 -2195.31190 559.75550 -1916.42126 -915.43209 -495.81743     (-1129.254,-1635.556) (-1356.666,-355.677) (-559.755,-1055.573) 1207.53
64    -1651.92794 -2187.23912 540.60263 -1890.41975 -896.30469 -540.94634     (-1111.325,-1646.636) (-1349.817,-355.702) (-540.603,-1081.549) 1222.29
65    -1614.84634 -2179.16633 521.44977 -1864.41824 -877.17729 -586.07525     (-1093.397,-1657.717) (-1342.968,-355.728) (-521.450,-1107.525) 1229.49
66    -1577.76475 -2171.09355 502.29690 -1838.41672 -858.04989 -631.20416     (-1075.468,-1668.797) (-1336.120,-355.753) (-502.297,-1133.501) 1218.07
67    -1540.68316 -2163.02076 483.14403 -1812.41521 -838.92249 -676.33307     (-1057.539,-1679.877) (-1329.271,-355.778) (-483.144,-1159.477) 1204.73
68    -1503.60157 -2154.94798 463.99117 -1786.41370 -819.79509 -721.46198     (-1039.610,-1690.957) (-1322.423,-355.804) (-463.991,-1185.453) 1192.53
69    -1466.51997 -2146.87519 444.83830 -1760.41219 -800.66769 -766.59090     (-1021.682,-1702.037) (-1315.574,-355.829) (-444.838,-1211.429) 1181.5
70    -1429.43838 -2138.80241 425.68544 -1734.41068 -781.54029 -811.71981     (-1003.753,-1713.117) (-1308.725,-355.855) (-425.685,-1237.405) 1171.68
71    -1392.35679 -2130.72962 406.53257 -1708.40916 -762.41289 -856.84872     (-985.824,-1724.197) (-1301.877,-355.880) (-406.533,-1263.381) 1163.09
72    -1355.27519 -2122.65684 387.37971 -1682.40765 -743.28550 -901.97763     (-967.895,-1735.277) (-1295.028,-355.906) (-387.380,-1289.357) 1155.76
73    -1318.19360 -2114.58406 368.22684 -1656.40614 -724.15810 -947.10654     (-949.967,-1746.357) (-1288.179,-355.931) (-368.227,-1315.333) 1129.07
74    -1281.11201 -2106.51127 349.07398 -1630.40463 -705.03070 -992.23545     (-932.038,-1757.437) (-1281.331,-355.957) (-349.074,-1341.309) 1094.7
75    -1244.03042 -2098.43849 329.92111 -1604.40312 -685.90330 -1037.36436     (-914.109,-1768.517) (-1274.482,-355.982) (-329.921,-1367.285) 1060.67
76    -1206.94882 -2090.36570 310.76824 -1578.40161 -666.77590 -1082.49327     (-896.181,-1779.597) (-1267.633,-356.008) (-310.768,-1393.262) 1027
77    -1169.86723 -2082.29292 291.61538 -1552.40009 -647.64850 -1127.62218     (-878.252,-1790.678) (-1260.785,-356.033) (-291.615,-1419.238) 993.737
78    -1132.78564 -2074.22013 272.46251 -1526.39858 -628.52110 -1172.75109     (-860.323,-1801.758) (-1253.936,-356.059) (-272.463,-1445.214) 960.914
79    -1095.70404 -2066.14735 253.30965 -1500.39707 -609.39370 -1217.88000     (-842.394,-1812.838) (-1247.087,-356.084) (-253.310,-1471.190) 928.582
80    -1058.62245 -2058.07456 234.15678 -1474.39556 -590.26630 -1263.00891     (-824.466,-1823.918) (-1240.239,-356.110) (-234.157,-1497.166) 896.793
81    -1021.54086 -2050.00178 215.00392 -1448.39405 -571.13891 -1308.13782     (-806.537,-1834.998) (-1233.390,-356.135) (-215.004,-1523.142) 861.566
82    -984.45927 -2041.92899 195.85105 -1422.39253 -552.01151 -1353.26673     (-788.608,-1846.078) (-1226.541,-356.160) (-195.851,-1549.118) 825.273
83    -947.37767 -2033.85621 176.69819 -1396.39102 -532.88411 -1398.39564     (-770.679,-1857.158) (-1219.693,-356.186) (-176.698,-1575.094) 789.254
84    -910.29608 -2025.78343 157.54532 -1370.38951 -513.75671 -1443.52455     (-752.751,-1868.238) (-1212.844,-356.211) (-157.545,-1601.070) 753.547
85    -873.21449 -2017.71064 138.39246 -1344.38800 -494.62931 -1488.65347     (-734.822,-1879.318) (-1205.996,-356.237) (-138.392,-1627.046) 718.2
86    -836.13290 -2009.63786 119.23959 -1318.38649 -475.50191 -1533.78238     (-716.893,-1890.398) (-1199.147,-356.262) (-119.240,-1653.022) 683.266
87    -799.05130 -2001.56507 100.08672 -1292.38498 -456.37451 -1578.91129     (-698.965,-1901.478) (-1192.298,-356.288) (-100.087,-1678.998) 648.815
88    -761.96971 -1993.49229  80.93386 -1266.38346 -437.24711 -1624.04020     (-681.036,-1912.558) (-1185.450,-356.313) (-80.934,-1704.974) 614.926
89    -724.88812 -1985.41950  61.78099 -1240.38195 -418.11971 -1669.16911     (-663.107,-1923.639) (-1178.601,-356.339) (-61.781,-1730.950) 581.698
90    -687.80652 -1977.34672  42.62813 -1214.38044 -398.99232 -1714.29802     (-645.178,-1934.719) (-1171.752,-356.364) (-42.628,-1756.926) 548.559
91    -650.72493 -1969.27393  23.47526 -1188.37893 -379.86492 -1759.42693     (-627.250,-1945.799) (-1164.904,-356.390) (-23.475,-1782.902) 514.366
92    -613.64334 -1961.20115   4.32240 -1162.37742 -360.73752 -1804.55584     (-609.321,-1956.879) (-1158.055,-356.415) (-4.322,-1808.878) 480.93
93    -576.56175 -1953.12836 -14.83047 -1136.37591 -341.61012 -1849.68475     (-576.562,-1136.376) (-1953.128,-341.610) (-14.830,-1849.685) 419.382
94    -539.48015 -1945.05558 -33.98333 -1110.37439 -322.48272 -1894.81366     (-539.480,-1110.374) (-1945.056,-322.483) (-33.983,-1894.814) 349.485
95    -502.39856 -1936.98280 -53.13620 -1084.37288 -303.35532 -1939.94257     (-502.399,-1084.373) (-1936.983,-303.355) (-53.136,-1939.943) 279.588
96    -465.31697 -1928.91001 -72.28907 -1058.37137 -284.22792 -1985.07148     (-465.317,-1058.371) (-1928.910,-284.228) (-72.289,-1985.071) 209.691
97    -428.23538 -1920.83723 -91.44193 -1032.36986 -265.10052 -2030.20039     (-428.235,-1032.370) (-1920.837,-265.101) (-91.442,-2030.200) 139.794
98    -391.15378 -1912.76444 -110.59480 -1006.36835 -245.97312 -2075.32930     (-391.154,-1006.368) (-1912.764,-245.973) (-110.595,-2075.329) 69.8971
99    -354.07219 -1904.69166 -129.74766 -980.36683 -226.84573 -2120.45821     (-354.072,-980.367) (-1904.692,-226.846) (-129.748,-2120.458) 0
