Fol_2018-05-05.12_28_23.2_18.txt     Output is probe cell, reduced cell, NCDist distance between
13    179.15896 -2510.63981 -2525.54242 1756.41500 -2235.90269 -2496.54050     (-1577.256,-1756.415) (-769.127,-479.488) (-754.225,-740.126) 938.366
14    155.09848 -2486.78347 -2501.27780 1708.29404 -2211.84221 -2472.48002     (-1553.196,-1708.294) (-792.984,-503.548) (-778.489,-764.186) 1010.55
15    131.03800 -2462.92714 -2477.01318 1660.17308 -2187.78173 -2448.41954     (-1529.135,-1660.173) (-816.840,-527.609) (-802.754,-788.246) 1082.73
16    106.97752 -2439.07081 -2452.74855 1612.05212 -2163.72125 -2424.35906     (-1505.075,-1612.052) (-840.696,-551.669) (-827.019,-812.307) 1154.91
17     82.91704 -2415.21447 -2428.48393 1563.93116 -2139.66077 -2400.29858     (-1481.014,-1563.931) (-864.553,-575.730) (-851.283,-836.367) 1227.09
18     58.85656 -2391.35814 -2404.21930 1515.81020 -2115.60029 -2376.23811     (-1456.954,-1515.810) (-888.409,-599.790) (-875.548,-860.428) 1299.28
19     34.79609 -2367.50180 -2379.95468 1467.68924 -2091.53981 -2352.17763     (-1432.893,-1467.689) (-912.265,-623.851) (-899.813,-884.488) 1371.46
20     10.73561 -2343.64547 -2355.69005 1419.56828 -2067.47933 -2328.11715     (-1408.833,-1419.568) (-936.122,-647.911) (-924.077,-908.549) 1443.64
21    -13.32487 -2319.78914 -2331.42543 1371.44733 -2043.41885 -2304.05667     (-1384.772,-1371.447) (-959.978,-671.972) (-948.342,-932.609) 1511.61
22    -37.38535 -2295.93280 -2307.16080 1323.32637 -2019.35837 -2279.99619     (-1360.712,-1323.326) (-983.834,-696.032) (-972.606,-956.670) 1576.5
23    -61.44583 -2272.07647 -2282.89618 1275.20541 -1995.29789 -2255.93571     (-1336.651,-1275.205) (-1007.691,-720.092) (-996.871,-980.730) 1641.99
24    -85.50631 -2248.22014 -2258.63155 1227.08445 -1971.23741 -2231.87523     (-1312.591,-1227.084) (-1031.547,-744.153) (-1021.136,-1004.791) 1708.02
25    -109.56679 -2224.36380 -2234.36693 1178.96349 -1947.17693 -2207.81475     (-1288.530,-1178.963) (-1055.403,-768.213) (-1045.400,-1028.851) 1774.54
26    -133.62727 -2200.50747 -2210.10230 1130.84253 -1923.11645 -2183.75427     (-1264.470,-1130.843) (-1079.260,-792.274) (-1069.665,-1052.912) 1841.48
27    -157.68775 -2176.65113 -2185.83768 1082.72157 -1899.05597 -2159.69379     (-1240.409,-1082.722) (-1103.116,-816.334) (-1093.930,-1076.972) 1893.45
28    -181.74823 -2152.79480 -2161.57305 1034.60061 -1874.99549 -2135.63331     (-1216.349,-1034.601) (-1126.972,-840.395) (-1118.194,-1101.033) 1908.41
29    -205.80871 -2128.93847 -2137.30843 986.47965 -1850.93501 -2111.57283     (-1192.288,-986.480) (-1150.829,-864.455) (-1142.459,-1125.093) 1925.96
30    -229.86919 -2105.08213 -2113.04380 938.35870 -1826.87454 -2087.51235     (-1168.228,-938.359) (-1174.685,-888.516) (-1166.723,-1149.154) 1945.36
31    -253.92967 -2081.22580 -2088.77918 890.23774 -1802.81406 -2063.45187     (-1144.167,-890.238) (-1198.541,-912.576) (-1190.988,-1173.214) 1918.53
32    -277.99015 -2057.36946 -2064.51455 842.11678 -1778.75358 -2039.39139     (-1120.107,-842.117) (-1222.398,-936.637) (-1215.253,-1197.275) 1894.06
33    -302.05063 -2033.51313 -2040.24993 793.99582 -1754.69310 -2015.33091     (-1096.046,-793.996) (-1246.254,-960.697) (-1239.517,-1221.335) 1866.88
34    -326.11111 -2009.65680 -2015.98530 745.87486 -1730.63262 -1991.27044     (-1071.986,-745.875) (-1270.110,-984.758) (-1263.782,-1245.396) 1836.56
35    -350.17158 -1985.80046 -1991.72068 697.75390 -1706.57214 -1967.20996     (-1047.925,-697.754) (-1293.967,-1008.818) (-1288.047,-1269.456) 1808.62
36    -374.23206 -1961.94413 -1967.45605 649.63294 -1682.51166 -1943.14948     (-1023.865,-649.633) (-1317.823,-1032.879) (-1312.311,-1293.517) 1783.16
37    -398.29254 -1938.08779 -1943.19143 601.51198 -1658.45118 -1919.08900     (-999.805,-601.512) (-1341.679,-1056.939) (-1336.576,-1317.577) 1760.29
38    -422.35302 -1914.23146 -1918.92680 553.39103 -1634.39070 -1895.02852     (-975.744,-553.391) (-1365.536,-1081.000) (-1360.840,-1341.637) 1740.12
39    -446.41350 -1890.37513 -1894.66218 505.27007 -1610.33022 -1870.96804     (-951.684,-505.270) (-1389.392,-1105.060) (-1385.105,-1365.698) 1722.74
40    -470.47398 -1866.51879 -1870.39755 457.14911 -1586.26974 -1846.90756     (-927.623,-457.149) (-1413.248,-1129.121) (-1409.370,-1389.758) 1708.24
41    -494.53446 -1842.66246 -1846.13293 409.02815 -1562.20926 -1822.84708     (-903.563,-409.028) (-1437.105,-1153.181) (-1433.634,-1413.819) 1696.68
42    -518.59494 -1818.80612 -1821.86831 360.90719 -1538.14878 -1798.78660     (-879.502,-360.907) (-1460.961,-1177.242) (-1457.899,-1437.879) 1688.14
43    -542.65542 -1794.94979 -1797.60368 312.78623 -1514.08830 -1774.72612     (-855.442,-312.786) (-1484.817,-1201.302) (-1482.164,-1461.940) 1682.65
44    -566.71590 -1771.09346 -1773.33906 264.66527 -1490.02782 -1750.66564     (-831.381,-264.665) (-1508.674,-1225.363) (-1506.428,-1486.000) 1680.25
45    -590.77638 -1747.23712 -1749.07443 216.54431 -1465.96734 -1726.60516     (-807.321,-216.544) (-1532.530,-1249.423) (-1530.693,-1510.061) 1680.94
46    -614.83686 -1723.38079 -1724.80981 168.42336 -1441.90687 -1702.54468     (-783.260,-168.423) (-1556.386,-1273.484) (-1554.957,-1534.121) 1684.73
47    -638.89734 -1699.52445 -1700.54518 120.30240 -1417.84639 -1678.48420     (-759.200,-120.302) (-1580.243,-1297.544) (-1579.222,-1558.182) 1691.6
48    -662.95782 -1675.66812 -1676.28056  72.18144 -1393.78591 -1654.42372     (-735.139,-72.181) (-1604.099,-1321.604) (-1603.487,-1582.242) 1701.5
49    -687.01830 -1651.81179 -1652.01593  24.06048 -1369.72543 -1630.36324     (-711.079,-24.060) (-1627.955,-1345.665) (-1627.751,-1606.303) 1714.39
50    -711.07878 -1627.95545 -1627.75131 -24.06048 -1345.66495 -1606.30277     (-711.079,-24.060) (-1627.955,-1345.665) (-1627.751,-1606.303) 1714.39
51    -735.13926 -1604.09912 -1603.48668 -72.18144 -1321.60447 -1582.24229     (-735.139,-72.181) (-1604.099,-1321.604) (-1603.487,-1582.242) 1701.5
52    -759.19973 -1580.24278 -1579.22206 -120.30240 -1297.54399 -1558.18181     (-759.200,-120.302) (-1580.243,-1297.544) (-1579.222,-1558.182) 1691.6
53    -783.26021 -1556.38645 -1554.95743 -168.42336 -1273.48351 -1534.12133     (-783.260,-168.423) (-1556.386,-1273.484) (-1554.957,-1534.121) 1684.73
54    -807.32069 -1532.53012 -1530.69281 -216.54431 -1249.42303 -1510.06085     (-807.321,-216.544) (-1532.530,-1249.423) (-1530.693,-1510.061) 1680.94
55    -831.38117 -1508.67378 -1506.42818 -264.66527 -1225.36255 -1486.00037     (-831.381,-264.665) (-1508.674,-1225.363) (-1506.428,-1486.000) 1680.25
56    -855.44165 -1484.81745 -1482.16356 -312.78623 -1201.30207 -1461.93989     (-855.442,-312.786) (-1484.817,-1201.302) (-1482.164,-1461.940) 1682.65
57    -879.50213 -1460.96111 -1457.89893 -360.90719 -1177.24159 -1437.87941     (-879.502,-360.907) (-1460.961,-1177.242) (-1457.899,-1437.879) 1688.14
58    -903.56261 -1437.10478 -1433.63431 -409.02815 -1153.18111 -1413.81893     (-903.563,-409.028) (-1437.105,-1153.181) (-1433.634,-1413.819) 1696.68
59    -927.62309 -1413.24845 -1409.36968 -457.14911 -1129.12063 -1389.75845     (-927.623,-457.149) (-1413.248,-1129.121) (-1409.370,-1389.758) 1708.24
60    -951.68357 -1389.39211 -1385.10506 -505.27007 -1105.06015 -1365.69797     (-951.684,-505.270) (-1389.392,-1105.060) (-1385.105,-1365.698) 1722.74
61    -975.74405 -1365.53578 -1360.84043 -553.39103 -1080.99967 -1341.63749     (-975.744,-553.391) (-1365.536,-1081.000) (-1360.840,-1341.637) 1740.12
62    -999.80453 -1341.67944 -1336.57581 -601.51198 -1056.93920 -1317.57701     (-999.805,-601.512) (-1341.679,-1056.939) (-1336.576,-1317.577) 1760.29
63    -1023.86501 -1317.82311 -1312.31118 -649.63294 -1032.87872 -1293.51653     (-1023.865,-649.633) (-1317.823,-1032.879) (-1312.311,-1293.517) 1783.16
64    -1047.92549 -1293.96678 -1288.04656 -697.75390 -1008.81824 -1269.45605     (-1047.925,-697.754) (-1293.967,-1008.818) (-1288.047,-1269.456) 1808.62
65    -1071.98597 -1270.11044 -1263.78193 -745.87486 -984.75776 -1245.39557     (-1071.986,-745.875) (-1270.110,-984.758) (-1263.782,-1245.396) 1836.56
66    -1096.04645 -1246.25411 -1239.51731 -793.99582 -960.69728 -1221.33509     (-1096.046,-793.996) (-1246.254,-960.697) (-1239.517,-1221.335) 1866.88
67    -1120.10693 -1222.39777 -1215.25268 -842.11678 -936.63680 -1197.27462     (-1120.107,-842.117) (-1222.398,-936.637) (-1215.253,-1197.275) 1894.06
68    -1144.16740 -1198.54144 -1190.98806 -890.23774 -912.57632 -1173.21414     (-1144.167,-890.238) (-1198.541,-912.576) (-1190.988,-1173.214) 1918.53
69    -1168.22788 -1174.68511 -1166.72344 -938.35870 -888.51584 -1149.15366     (-1168.228,-938.359) (-1174.685,-888.516) (-1166.723,-1149.154) 1945.36
70    -1192.28836 -1150.82877 -1142.45881 -986.47965 -864.45536 -1125.09318     (-1192.288,-986.480) (-1150.829,-864.455) (-1142.459,-1125.093) 1925.96
71    -1216.34884 -1126.97244 -1118.19419 -1034.60061 -840.39488 -1101.03270     (-1216.349,-1034.601) (-1126.972,-840.395) (-1118.194,-1101.033) 1908.41
72    -1240.40932 -1103.11610 -1093.92956 -1082.72157 -816.33440 -1076.97222     (-1240.409,-1082.722) (-1103.116,-816.334) (-1093.930,-1076.972) 1893.45
73    -1264.46980 -1079.25977 -1069.66494 -1130.84253 -792.27392 -1052.91174     (-1264.470,-1130.843) (-1079.260,-792.274) (-1069.665,-1052.912) 1841.48
74    -1288.53028 -1055.40344 -1045.40031 -1178.96349 -768.21344 -1028.85126     (-1288.530,-1178.963) (-1055.403,-768.213) (-1045.400,-1028.851) 1774.54
75    -1312.59076 -1031.54710 -1021.13569 -1227.08445 -744.15296 -1004.79078     (-1312.591,-1227.084) (-1031.547,-744.153) (-1021.136,-1004.791) 1708.02
76    -1336.65124 -1007.69077 -996.87106 -1275.20541 -720.09248 -980.73030     (-1336.651,-1275.205) (-1007.691,-720.092) (-996.871,-980.730) 1641.99
77    -1360.71172 -983.83444 -972.60644 -1323.32637 -696.03200 -956.66982     (-1360.712,-1323.326) (-983.834,-696.032) (-972.606,-956.670) 1576.5
78    -1384.77220 -959.97810 -948.34181 -1371.44733 -671.97152 -932.60934     (-1384.772,-1371.447) (-959.978,-671.972) (-948.342,-932.609) 1511.61
79    -1408.83268 -936.12177 -924.07719 -1419.56828 -647.91105 -908.54886     (-1408.833,-1419.568) (-936.122,-647.911) (-924.077,-908.549) 1443.64
80    -1432.89316 -912.26543 -899.81256 -1467.68924 -623.85057 -884.48838     (-1432.893,-1467.689) (-912.265,-623.851) (-899.813,-884.488) 1371.46
81    -1456.95364 -888.40910 -875.54794 -1515.81020 -599.79009 -860.42790     (-1456.954,-1515.810) (-888.409,-599.790) (-875.548,-860.428) 1299.28
82    -1481.01412 -864.55277 -851.28331 -1563.93116 -575.72961 -836.36742     (-1481.014,-1563.931) (-864.553,-575.730) (-851.283,-836.367) 1227.09
83    -1505.07460 -840.69643 -827.01869 -1612.05212 -551.66913 -812.30695     (-1505.075,-1612.052) (-840.696,-551.669) (-827.019,-812.307) 1154.91
84    -1529.13507 -816.84010 -802.75406 -1660.17308 -527.60865 -788.24647     (-1529.135,-1660.173) (-816.840,-527.609) (-802.754,-788.246) 1082.73
85    -1553.19555 -792.98376 -778.48944 -1708.29404 -503.54817 -764.18599     (-1553.196,-1708.294) (-792.984,-503.548) (-778.489,-764.186) 1010.55
86    -1577.25603 -769.12743 -754.22481 -1756.41500 -479.48769 -740.12551     (-1577.256,-1756.415) (-769.127,-479.488) (-754.225,-740.126) 938.366
87    -1601.31651 -745.27110 -729.96019 -1804.53595 -455.42721 -716.06503     (-1601.317,-1804.536) (-745.271,-455.427) (-729.960,-716.065) 866.184
88    -1625.37699 -721.41476 -705.69556 -1852.65691 -431.36673 -692.00455     (-1625.377,-1852.657) (-721.415,-431.367) (-705.696,-692.005) 794.002
89    -1649.43747 -697.55843 -681.43094 -1900.77787 -407.30625 -667.94407     (-1649.437,-1900.778) (-697.558,-407.306) (-681.431,-667.944) 721.82
90    -1673.49795 -673.70209 -657.16631 -1948.89883 -383.24577 -643.88359     (-1673.498,-1948.899) (-673.702,-383.246) (-657.166,-643.884) 649.638
91    -1697.55843 -649.84576 -632.90169 -1997.01979 -359.18529 -619.82311     (-1697.558,-1997.020) (-649.846,-359.185) (-632.902,-619.823) 577.456
92    -1721.61891 -625.98943 -608.63706 -2045.14075 -335.12481 -595.76263     (-1721.619,-2045.141) (-625.989,-335.125) (-608.637,-595.763) 505.274
93    -1745.67939 -602.13309 -584.37244 -2093.26171 -311.06433 -571.70215     (-1745.679,-2093.262) (-602.133,-311.064) (-584.372,-571.702) 433.092
94    -1769.73987 -578.27676 -560.10781 -2141.38267 -287.00385 -547.64167     (-1769.740,-2141.383) (-578.277,-287.004) (-560.108,-547.642) 360.91
95    -1793.80035 -554.42042 -535.84319 -2189.50362 -262.94338 -523.58119     (-1793.800,-2189.504) (-554.420,-262.943) (-535.843,-523.581) 288.728
96    -1817.86083 -530.56409 -511.57857 -2237.62458 -238.88290 -499.52071     (-1817.861,-2237.625) (-530.564,-238.883) (-511.579,-499.521) 216.546
97    -1841.92131 -506.70776 -487.31394 -2285.74554 -214.82242 -475.46023     (-1841.921,-2285.746) (-506.708,-214.822) (-487.314,-475.460) 144.364
98    -1865.98179 -482.85142 -463.04932 -2333.86650 -190.76194 -451.39975     (-1865.982,-2333.867) (-482.851,-190.762) (-463.049,-451.400) 72.182
99    -1890.04227 -458.99509 -438.78469 -2381.98746 -166.70146 -427.33928     (-1890.042,-2381.987) (-458.995,-166.701) (-438.785,-427.339) 0
