Fol_2018-05-14.13_11_42.80_79.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -19.27425 -18.37114   5.80049  -6.39879 -13.99403  -5.94088     (-13.474,-12.571) (-0.598,-8.194) (-5.800,-11.741) 48.2274  24.0905  
1    -19.26844 -18.35335   5.78888  -6.40497 -13.98823  -5.94668     (-13.480,-12.564) (-0.616,-8.199) (-5.789,-11.736) 48.2116  24.0986  
2    -19.26264 -18.33556   5.77727  -6.41115 -13.98242  -5.95249     (-13.485,-12.558) (-0.634,-8.205) (-5.777,-11.730) 48.196  24.1067  
3    -19.25683 -18.31777   5.76565  -6.41733 -13.97661  -5.95830     (-13.491,-12.552) (-0.652,-8.211) (-5.766,-11.724) 48.1806  24.1148  
4    -19.25102 -18.29998   5.75404  -6.42351 -13.97081  -5.96410     (-13.497,-12.546) (-0.669,-8.217) (-5.754,-11.718) 48.1654  24.1229  
5    -19.24522 -18.28219   5.74243  -6.42968 -13.96500  -5.96991     (-13.503,-12.540) (-0.687,-8.223) (-5.742,-11.712) 48.1504  24.131  
6    -19.23941 -18.26440   5.73082  -6.43586 -13.95919  -5.97572     (-13.509,-12.534) (-0.705,-8.228) (-5.731,-11.707) 48.1356  24.1391  
7    -19.23361 -18.24661   5.71920  -6.44204 -13.95339  -5.98152     (-13.514,-12.527) (-0.723,-8.234) (-5.719,-11.701) 48.121  24.1472  
8    -19.22780 -18.22882   5.70759  -6.44822 -13.94758  -5.98733     (-13.520,-12.521) (-0.741,-8.240) (-5.708,-11.695) 48.1066  24.1553  
9    -19.22199 -18.21103   5.69598  -6.45440 -13.94178  -5.99314     (-13.526,-12.515) (-0.758,-8.246) (-5.696,-11.689) 48.0924  24.1635  
10    -19.21619 -18.19324   5.68437  -6.46058 -13.93597  -5.99894     (-13.532,-12.509) (-0.776,-8.252) (-5.684,-11.683) 48.0784  24.1716  
11    -19.21038 -18.17545   5.67275  -6.46675 -13.93016  -6.00475     (-13.538,-12.503) (-0.794,-8.257) (-5.673,-11.678) 48.0646  24.1798  
12    -19.20457 -18.15766   5.66114  -6.47293 -13.92436  -6.01055     (-13.543,-12.497) (-0.812,-8.263) (-5.661,-11.672) 48.051  24.188  
13    -19.19877 -18.13987   5.64953  -6.47911 -13.91855  -6.01636     (-13.549,-12.490) (-0.830,-8.269) (-5.650,-11.666) 48.0376  24.1961  
14    -19.19296 -18.12208   5.63792  -6.48529 -13.91274  -6.02217     (-13.555,-12.484) (-0.847,-8.275) (-5.638,-11.660) 48.0245  24.2043  
15    -19.18716 -18.10429   5.62630  -6.49147 -13.90694  -6.02797     (-13.561,-12.478) (-0.865,-8.281) (-5.626,-11.654) 48.0115  24.2125  
16    -19.18135 -18.08649   5.61469  -6.49764 -13.90113  -6.03378     (-13.567,-12.472) (-0.883,-8.286) (-5.615,-11.648) 47.9987  24.2207  
17    -19.17554 -18.06870   5.60308  -6.50382 -13.89532  -6.03959     (-13.572,-12.466) (-0.901,-8.292) (-5.603,-11.643) 47.9861  24.2289  
18    -19.16974 -18.05091   5.59146  -6.51000 -13.88952  -6.04539     (-13.578,-12.459) (-0.919,-8.298) (-5.591,-11.637) 47.9738  24.2372  
19    -19.16393 -18.03312   5.57985  -6.51618 -13.88371  -6.05120     (-13.584,-12.453) (-0.936,-8.304) (-5.580,-11.631) 47.9616  24.2454  
20    -19.15812 -18.01533   5.56824  -6.52236 -13.87791  -6.05700     (-13.590,-12.447) (-0.954,-8.310) (-5.568,-11.625) 47.9496  24.2537  
21    -19.15232 -17.99754   5.55663  -6.52853 -13.87210  -6.06281     (-13.596,-12.441) (-0.972,-8.315) (-5.557,-11.619) 47.9379  24.2619  
22    -19.14651 -17.97975   5.54501  -6.53471 -13.86629  -6.06862     (-13.601,-12.435) (-0.990,-8.321) (-5.545,-11.614) 47.9263  24.2702  
23    -19.14070 -17.96196   5.53340  -6.54089 -13.86049  -6.07442     (-13.607,-12.429) (-1.007,-8.327) (-5.533,-11.608) 47.915  24.2785  
24    -19.13490 -17.94417   5.52179  -6.54707 -13.85468  -6.08023     (-13.613,-12.422) (-1.025,-8.333) (-5.522,-11.602) 47.9038  24.2868  
25    -19.12909 -17.92638   5.51018  -6.55325 -13.84887  -6.08604     (-13.619,-12.416) (-1.043,-8.339) (-5.510,-11.596) 47.8929  24.285  
26    -19.12329 -17.90859   5.49856  -6.55942 -13.84307  -6.09184     (-13.625,-12.410) (-1.061,-8.345) (-5.499,-11.590) 47.8822  24.2716  
27    -19.11748 -17.89080   5.48695  -6.56560 -13.83726  -6.09765     (-13.631,-12.404) (-1.079,-8.350) (-5.487,-11.585) 47.8716  24.2582  
28    -19.11167 -17.87301   5.47534  -6.57178 -13.83146  -6.10345     (-13.636,-12.398) (-1.096,-8.356) (-5.475,-11.579) 47.8613  24.2448  
29    -19.10587 -17.85522   5.46373  -6.57796 -13.82565  -6.10926     (-13.642,-12.391) (-1.114,-8.362) (-5.464,-11.573) 47.8512  24.2315  
30    -19.10006 -17.83743   5.45211  -6.58414 -13.81984  -6.11507     (-13.648,-12.385) (-1.132,-8.368) (-5.452,-11.567) 47.8413  24.2182  
31    -19.09425 -17.81964   5.44050  -6.59031 -13.81404  -6.12087     (-13.654,-12.379) (-1.150,-8.374) (-5.441,-11.561) 47.8316  24.205  
32    -19.08845 -17.80184   5.42889  -6.59649 -13.80823  -6.12668     (-13.660,-12.373) (-1.168,-8.379) (-5.429,-11.556) 47.8221  24.1917  
33    -19.08264 -17.78405   5.41728  -6.60267 -13.80242  -6.13249     (-13.665,-12.367) (-1.185,-8.385) (-5.417,-11.550) 47.8128  24.1785  
34    -19.07684 -17.76626   5.40566  -6.60885 -13.79662  -6.13829     (-13.671,-12.361) (-1.203,-8.391) (-5.406,-11.544) 47.8037  24.1653  
35    -19.07103 -17.74847   5.39405  -6.61503 -13.79081  -6.14410     (-13.677,-12.354) (-1.221,-8.397) (-5.394,-11.538) 47.7948  24.1522  
36    -19.06522 -17.73068   5.38244  -6.62120 -13.78501  -6.14991     (-13.683,-12.348) (-1.239,-8.403) (-5.382,-11.532) 47.7861  24.139  
37    -19.05942 -17.71289   5.37083  -6.62738 -13.77920  -6.15571     (-13.689,-12.342) (-1.257,-8.408) (-5.371,-11.527) 47.7777  24.1259  
38    -19.05361 -17.69510   5.35921  -6.63356 -13.77339  -6.16152     (-13.694,-12.336) (-1.274,-8.414) (-5.359,-11.521) 47.7694  24.1128  
39    -19.04780 -17.67731   5.34760  -6.63974 -13.76759  -6.16732     (-13.700,-12.330) (-1.292,-8.420) (-5.348,-11.515) 47.7613  24.0997  
40    -19.04200 -17.65952   5.33599  -6.64592 -13.76178  -6.17313     (-13.706,-12.324) (-1.310,-8.426) (-5.336,-11.509) 47.7535  24.0867  
41    -19.03619 -17.64173   5.32437  -6.65209 -13.75597  -6.17894     (-13.712,-12.317) (-1.328,-8.432) (-5.324,-11.503) 47.7458  24.0737  
42    -19.03039 -17.62394   5.31276  -6.65827 -13.75017  -6.18474     (-13.718,-12.311) (-1.346,-8.437) (-5.313,-11.498) 47.7384  24.0607  
43    -19.02458 -17.60615   5.30115  -6.66445 -13.74436  -6.19055     (-13.723,-12.305) (-1.363,-8.443) (-5.301,-11.492) 47.8273  24.0589  
44    -19.01877 -17.58836   5.28954  -6.67063 -13.73855  -6.19636     (-13.729,-12.299) (-1.381,-8.449) (-5.290,-11.486) 47.826  24.0719  
45    -19.01297 -17.57057   5.27792  -6.67681 -13.73275  -6.20216     (-13.735,-12.293) (-1.399,-8.455) (-5.278,-11.480) 47.8247  24.0849  
46    -19.00716 -17.55278   5.26631  -6.68298 -13.72694  -6.20797     (-13.741,-12.286) (-1.417,-8.461) (-5.266,-11.474) 47.8236  24.0979  
47    -19.00135 -17.53499   5.25470  -6.68916 -13.72114  -6.21377     (-13.747,-12.280) (-1.434,-8.466) (-5.255,-11.468) 47.8225  24.111  
48    -18.99555 -17.51719   5.24309  -6.69534 -13.71533  -6.21958     (-13.752,-12.274) (-1.452,-8.472) (-5.243,-11.463) 47.8215  24.124  
49    -18.98974 -17.49940   5.23147  -6.70152 -13.70952  -6.22539     (-13.758,-12.268) (-1.470,-8.478) (-5.231,-11.457) 47.8205  24.1372  
50    -18.98393 -17.48161   5.21986  -6.70770 -13.70372  -6.23119     (-13.764,-12.262) (-1.488,-8.484) (-5.220,-11.451) 47.8197  24.1503  
51    -18.97813 -17.46382   5.20825  -6.71387 -13.69791  -6.23700     (-13.770,-12.256) (-1.506,-8.490) (-5.208,-11.445) 47.8189  24.1635  
52    -18.97232 -17.44603   5.19664  -6.72005 -13.69210  -6.24281     (-13.776,-12.249) (-1.523,-8.495) (-5.197,-11.439) 47.8183  24.1766  
53    -18.96652 -17.42824   5.18502  -6.72623 -13.68630  -6.24861     (-13.781,-12.243) (-1.541,-8.501) (-5.185,-11.434) 47.8176  24.1899  
54    -18.96071 -17.41045   5.17341  -6.73241 -13.68049  -6.25442     (-13.787,-12.237) (-1.559,-8.507) (-5.173,-11.428) 47.8171  24.2031  
55    -18.95490 -17.39266   5.16180  -6.73859 -13.67469  -6.26022     (-13.793,-12.231) (-1.577,-8.513) (-5.162,-11.422) 47.8167  24.2164  
56    -18.94910 -17.37487   5.15019  -6.74476 -13.66888  -6.26603     (-13.799,-12.225) (-1.595,-8.519) (-5.150,-11.416) 47.8163  24.2296  
57    -18.94329 -17.35708   5.13857  -6.75094 -13.66307  -6.27184     (-13.805,-12.219) (-1.612,-8.524) (-5.139,-11.410) 47.816  24.243  
58    -18.93748 -17.33929   5.12696  -6.75712 -13.65727  -6.27764     (-13.811,-12.212) (-1.630,-8.530) (-5.127,-11.405) 47.8158  24.2563  
59    -18.93168 -17.32150   5.11535  -6.76330 -13.65146  -6.28345     (-13.816,-12.206) (-1.648,-8.536) (-5.115,-11.399) 47.8157  24.2697  
60    -18.92587 -17.30371   5.10374  -6.76948 -13.64565  -6.28926     (-13.822,-12.200) (-1.666,-8.542) (-5.104,-11.393) 47.8157  24.2831  
61    -18.92007 -17.28592   5.09212  -6.77565 -13.63985  -6.29506     (-13.828,-12.194) (-1.684,-8.548) (-5.092,-11.387) 47.8157  24.2965  
62    -18.91426 -17.26813   5.08051  -6.78183 -13.63404  -6.30087     (-13.834,-12.188) (-1.701,-8.554) (-5.081,-11.381) 47.8159  24.3099  
63    -18.90845 -17.25034   5.06890  -6.78801 -13.62824  -6.30668     (-13.840,-12.181) (-1.719,-8.559) (-5.069,-11.376) 47.8161  24.3234  
64    -18.90265 -17.23254   5.05729  -6.79419 -13.62243  -6.31248     (-13.845,-12.175) (-1.737,-8.565) (-5.057,-11.370) 47.8164  24.3312  
65    -18.89684 -17.21475   5.04567  -6.80037 -13.61662  -6.31829     (-13.851,-12.169) (-1.755,-8.571) (-5.046,-11.364) 47.8167  24.326  
66    -18.89103 -17.19696   5.03406  -6.80655 -13.61082  -6.32409     (-13.857,-12.163) (-1.772,-8.577) (-5.034,-11.358) 47.8172  24.3209  
67    -18.88523 -17.17917   5.02245  -6.81272 -13.60501  -6.32990     (-13.863,-12.157) (-1.790,-8.583) (-5.022,-11.352) 47.8177  24.3158  
68    -18.87942 -17.16138   5.01083  -6.81890 -13.59920  -6.33571     (-13.869,-12.151) (-1.808,-8.588) (-5.011,-11.347) 47.8183  24.3106  
69    -18.87362 -17.14359   4.99922  -6.82508 -13.59340  -6.34151     (-13.874,-12.144) (-1.826,-8.594) (-4.999,-11.341) 47.819  24.3055  
70    -18.86781 -17.12580   4.98761  -6.83126 -13.58759  -6.34732     (-13.880,-12.138) (-1.844,-8.600) (-4.988,-11.335) 47.8198  24.3004  
71    -18.86200 -17.10801   4.97600  -6.83744 -13.58178  -6.35313     (-13.886,-12.132) (-1.861,-8.606) (-4.976,-11.329) 47.8206  24.2952  
72    -18.85620 -17.09022   4.96438  -6.84361 -13.57598  -6.35893     (-13.892,-12.126) (-1.879,-8.612) (-4.964,-11.323) 47.8216  24.2901  
73    -18.85039 -17.07243   4.95277  -6.84979 -13.57017  -6.36474     (-13.898,-12.120) (-1.897,-8.617) (-4.953,-11.318) 47.8226  24.285  
74    -18.84458 -17.05464   4.94116  -6.85597 -13.56437  -6.37054     (-13.903,-12.113) (-1.915,-8.623) (-4.941,-11.312) 47.8237  24.2799  
75    -18.83878 -17.03685   4.92955  -6.86215 -13.55856  -6.37635     (-13.909,-12.107) (-1.933,-8.629) (-4.930,-11.306) 47.8248  24.2748  
76    -18.83297 -17.01906   4.91793  -6.86833 -13.55275  -6.38216     (-13.915,-12.101) (-1.950,-8.635) (-4.918,-11.300) 47.8261  24.2697  
77    -18.82716 -17.00127   4.90632  -6.87450 -13.54695  -6.38796     (-13.921,-12.095) (-1.968,-8.641) (-4.906,-11.294) 47.8274  24.2645  
78    -18.82136 -16.98348   4.89471  -6.88068 -13.54114  -6.39377     (-13.927,-12.089) (-1.986,-8.646) (-4.895,-11.288) 47.8289  24.2594  
79    -18.81555 -16.96569   4.88310  -6.88686 -13.53533  -6.39958     (-13.932,-12.083) (-2.004,-8.652) (-4.883,-11.283) 47.8304  24.2544  
80    -18.80975 -16.94789   4.87148  -6.89304 -13.52953  -6.40538     (-13.938,-12.076) (-2.022,-8.658) (-4.871,-11.277) 47.8319  24.2493  
81    -18.80394 -16.93010   4.85987  -6.89922 -13.52372  -6.41119     (-13.944,-12.070) (-2.039,-8.664) (-4.860,-11.271) 47.8336  24.2442  
82    -18.79813 -16.91231   4.84826  -6.90539 -13.51792  -6.41699     (-13.950,-12.064) (-2.057,-8.670) (-4.848,-11.265) 47.8353  24.2391  
83    -18.79233 -16.89452   4.83665  -6.91157 -13.51211  -6.42280     (-13.956,-12.058) (-2.075,-8.675) (-4.837,-11.259) 47.8372  24.234  
