Fol_2018-05-14.17_24_45.1_70.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      1.30918 -47.79291 -43.44496   0.34844  -6.90395  -1.98910     (-1.309,-0.961) (-46.484,-42.136) (-5.595,-0.680) 0  9.53674e-07  
1      1.28273 -47.77968 -43.06263   0.33521  -7.25983  -1.97587     (-1.283,-0.948) (-46.497,-41.780) (-5.977,-0.693) 0.523493  0.523493  
2      1.25628 -47.76646 -42.68031   0.32199  -7.61571  -1.96265     (-1.256,-0.934) (-46.510,-41.424) (-6.359,-0.706) 1.04699  1.04699  
3      1.22984 -47.75324 -42.29798   0.30876  -7.97159  -1.94943     (-1.230,-0.921) (-46.523,-41.068) (-6.742,-0.720) 1.57048  1.57048  
4      1.20339 -47.74001 -41.91566   0.29554  -8.32746  -1.93620     (-1.203,-0.908) (-46.537,-40.712) (-7.124,-0.733) 2.09397  2.09397  
5      1.17694 -47.72679 -41.53333   0.28232  -8.68334  -1.92298     (-1.177,-0.895) (-46.550,-40.356) (-7.506,-0.746) 2.61747  2.61747  
6      1.15049 -47.71356 -41.15101   0.26909  -9.03922  -1.90975     (-1.150,-0.881) (-46.563,-40.001) (-7.889,-0.759) 3.14096  3.14096  
7      1.12404 -47.70034 -40.76868   0.25587  -9.39509  -1.89653     (-1.124,-0.868) (-46.576,-39.645) (-8.271,-0.772) 3.66445  3.66445  
8      1.09760 -47.68712 -40.38636   0.24264  -9.75097  -1.88330     (-1.098,-0.855) (-46.590,-39.289) (-8.653,-0.786) 4.18794  4.18794  
9      1.07115 -47.67389 -40.00403   0.22942 -10.10685  -1.87008     (-1.071,-0.842) (-46.603,-38.933) (-9.036,-0.799) 4.71144  4.71144  
10      1.04470 -47.66067 -39.62171   0.21620 -10.46272  -1.85686     (-1.045,-0.829) (-46.616,-38.577) (-9.418,-0.812) 5.23493  5.23493  
11      1.01825 -47.64744 -39.23938   0.20297 -10.81860  -1.84363     (-1.018,-0.815) (-46.629,-38.221) (-9.800,-0.825) 5.75842  5.75842  
12      0.99180 -47.63422 -38.85706   0.18975 -11.17448  -1.83041     (-0.992,-0.802) (-46.642,-37.865) (-10.183,-0.839) 6.28192  6.28192  
13      0.96536 -47.62100 -38.47473   0.17652 -11.53036  -1.81718     (-0.965,-0.789) (-46.656,-37.509) (-10.565,-0.852) 6.80541  6.80541  
14      0.93891 -47.60777 -38.09241   0.16330 -11.88623  -1.80396     (-0.939,-0.776) (-46.669,-37.153) (-10.947,-0.865) 7.3289  7.3289  
15      0.91246 -47.59455 -37.71008   0.15008 -12.24211  -1.79074     (-0.912,-0.762) (-46.682,-36.798) (-11.330,-0.878) 7.8524  7.8524  
16      0.88601 -47.58132 -37.32776   0.13685 -12.59799  -1.77751     (-0.886,-0.749) (-46.695,-36.442) (-11.712,-0.892) 8.37589  8.37589  
17      0.85956 -47.56810 -36.94543   0.12363 -12.95386  -1.76429     (-0.860,-0.736) (-46.709,-36.086) (-12.094,-0.905) 8.89938  8.89938  
18      0.83312 -47.55487 -36.56311   0.11040 -13.30974  -1.75106     (-0.833,-0.723) (-46.722,-35.730) (-12.477,-0.918) 9.42288  9.42288  
