Fol_2018-05-14.09_12_33.1_4.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      3.82421 -47.76324 -44.84520  -0.66070   0.79842  -7.24113     (-0.798,-39.041) (-6.167,-4.623) (-34.802,-0.138) 0  0  
1      3.81958 -47.72160 -44.83515  -0.69912   0.79299  -7.23402     (-0.793,-39.102) (-6.253,-4.613) (-34.817,-0.094) 0.115664  0.115664  
2      3.81495 -47.67996 -44.82510  -0.73754   0.78757  -7.22691     (-0.788,-39.162) (-6.339,-4.603) (-34.832,-0.050) 0.231328  0.231328  
3      3.81032 -47.63833 -44.81504  -0.77595   0.78214  -7.21980     (-0.782,-39.223) (-6.425,-4.592) (-34.848,-0.006) 0.346993  0.346993  
4      3.80570 -47.59669 -44.80499  -0.81437   0.77671  -7.21269     (-6.474,-39.246) (-0.739,-4.545) (-34.901,-0.038) 0.43158  7.85759  
5      3.80107 -47.55505 -44.79493  -0.85279   0.77129  -7.20558     (-6.516,-39.263) (-0.690,-4.491) (-34.960,-0.082) 0.522785  7.92379  
6      3.79644 -47.51341 -44.78488  -0.89121   0.76586  -7.19847     (-6.558,-39.280) (-0.641,-4.437) (-35.020,-0.125) 0.621308  7.99104  
7      3.79182 -47.47178 -44.77483  -0.92963   0.76043  -7.19135     (-6.600,-39.297) (-0.591,-4.383) (-35.079,-0.169) 0.724166  8.05933  
8      3.78719 -47.43014 -44.76477  -0.96805   0.75501  -7.18424     (-6.642,-39.314) (-0.542,-4.329) (-35.138,-0.213) 0.82975  8.12862  
9      3.78256 -47.38850 -44.75472  -1.00647   0.74958  -7.17713     (-6.684,-39.331) (-0.493,-4.275) (-35.198,-0.257) 0.937139  8.19889  
10      3.77793 -47.34686 -44.74467  -1.04488   0.74415  -7.17002     (-6.727,-39.348) (-0.443,-4.221) (-35.257,-0.301) 1.04578  8.27012  
11      3.77331 -47.30522 -44.73461  -1.08330   0.73873  -7.16291     (-6.769,-39.364) (-0.394,-4.167) (-35.316,-0.345) 1.15531  8.34227  
12      3.76868 -47.26359 -44.72456  -1.12172   0.73330  -7.15580     (-6.811,-39.381) (-0.345,-4.114) (-35.376,-0.388) 1.26551  8.41534  
13      3.76405 -47.22195 -44.71450  -1.16014   0.72787  -7.14869     (-6.853,-39.398) (-0.296,-4.060) (-35.435,-0.432) 1.37621  8.48929  
14      3.75942 -47.18031 -44.70445  -1.19856   0.72245  -7.14158     (-6.895,-39.415) (-0.246,-4.006) (-35.494,-0.476) 1.4873  8.5641  
15      3.75480 -47.13867 -44.69440  -1.23698   0.71702  -7.13447     (-6.937,-39.432) (-0.197,-3.952) (-35.554,-0.520) 1.59871  8.63974  
16      3.75017 -47.09704 -44.68434  -1.27540   0.71160  -7.12736     (-6.980,-39.449) (-0.148,-3.898) (-35.613,-0.564) 1.71036  8.71621  
17      3.74554 -47.05540 -44.67429  -1.31382   0.70617  -7.12025     (-7.022,-39.466) (-0.099,-3.844) (-35.672,-0.608) 1.82222  8.79346  
18      3.74092 -47.01376 -44.66424  -1.35223   0.70074  -7.11314     (-7.064,-39.483) (-0.049,-3.790) (-35.732,-0.651) 1.93424  8.8715  
19      3.73629 -46.97212 -44.65418  -1.39065   0.69532  -7.10603     (-0.695,-39.500) (-0.000,-3.736) (-35.791,-7.106) 2.25972  9.41158  
20      3.73166 -46.93049 -44.64413  -1.42907   0.68989  -7.09892     (-0.690,-39.467) (-0.049,-3.732) (-35.801,-7.099) 2.25062  9.37412  
21      3.72703 -46.88885 -44.63407  -1.46749   0.68446  -7.09181     (-0.684,-39.435) (-0.099,-3.727) (-35.811,-7.092) 2.24312  9.33691  
22      3.72241 -46.84721 -44.62402  -1.50591   0.67904  -7.08470     (-0.679,-39.402) (-0.148,-3.722) (-35.821,-7.085) 2.23724  9.29994  
23      3.71778 -46.80557 -44.61397  -1.54433   0.67361  -7.07759     (-0.674,-39.370) (-0.197,-3.718) (-35.831,-7.078) 2.233  9.26322  
24      3.71315 -46.76394 -44.60391  -1.58275   0.66818  -7.07048     (-0.668,-39.338) (-0.246,-3.713) (-35.841,-7.070) 2.23039  9.22676  
25      3.70853 -46.72230 -44.59386  -1.62117   0.66276  -7.06337     (-0.663,-39.305) (-0.296,-3.709) (-35.851,-7.063) 2.22944  9.19055  
