Fol_2018-05-14.09_01_36.1_4.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      3.82421 -47.76324 -44.84520  -0.66070   0.79842  -7.24113     (-0.798,-39.041) (-6.167,-4.623) (-34.802,-0.138) 0  0  
1      3.77751 -47.34308 -44.74375  -1.04838   0.74366  -7.16938     (-6.730,-39.349) (-0.439,-4.216) (-35.262,-0.305) 1.0557  8.27664  
2      3.73082 -46.92292 -44.64230  -1.43606   0.68890  -7.09763     (-0.689,-39.461) (-0.058,-3.731) (-35.803,-7.098) 2.24914  9.36733  
3      3.68413 -46.50275 -44.54085  -1.82374   0.63414  -7.02587     (-0.634,-39.135) (-0.555,-3.684) (-35.904,-7.026) 2.25157  9.00399  
4      3.63743 -46.08259 -44.43940  -2.21142   0.57939  -6.95412     (-0.579,-38.808) (-1.053,-3.637) (-36.006,-6.954) 2.41448  8.66867  
5      3.59074 -45.66243 -44.33795  -2.59910   0.52463  -6.88237     (-0.525,-38.481) (-1.550,-3.591) (-36.107,-6.882) 2.70908  8.36475  
6      3.54405 -45.24227 -44.23650  -2.98677   0.46987  -6.81062     (-0.470,-38.154) (-2.047,-3.544) (-36.209,-6.811) 3.09801  8.09577  
7      3.49735 -44.82211 -44.13504  -3.37445   0.41511  -6.73887     (-0.415,-37.827) (-2.544,-3.497) (-36.310,-6.739) 3.55041  7.86532  
8      3.45066 -44.40195 -44.03359  -3.76213   0.36035  -6.66712     (-0.360,-37.501) (-3.041,-3.451) (-36.412,-6.667) 4.04505  7.67686  
9      3.40397 -43.98179 -43.93214  -4.14981   0.30560  -6.59536     (-0.306,-37.174) (-3.539,-3.404) (-36.513,-6.595) 4.56822  7.35161  
10      3.35727 -43.56163 -43.83069  -4.53749   0.25084  -6.52361     (-0.251,-36.847) (-4.036,-3.357) (-36.614,-6.524) 4.73624  7.0005  
11      3.31058 -43.14146 -43.72924  -4.92517   0.19608  -6.45186     (-0.196,-36.520) (-4.533,-3.311) (-36.716,-6.452) 4.92149  6.68708  
12      3.26389 -42.72130 -43.62779  -5.31285   0.14132  -6.38011     (-0.141,-36.194) (-5.030,-3.264) (-36.817,-6.380) 5.17295  6.41688  
13      3.21719 -42.30114 -43.52634  -5.70053   0.08656  -6.30836     (-0.087,-35.867) (-5.527,-3.217) (-36.919,-6.308) 5.48151  6.19556  
14      3.17050 -41.88098 -43.42489  -6.08821   0.03181  -6.23661     (-0.032,-35.540) (-6.025,-3.171) (-37.020,-6.237) 5.83812  6.02848  
15      3.12381 -41.46082 -43.32343  -6.47589  -0.02295  -6.16485     (-0.023,-35.236) (-6.499,-37.099) (-3.101,-6.142) 5.91315  6.2278  
16      3.07712 -41.04066 -43.22198  -6.86357  -0.07771  -6.09310     (-0.078,-34.964) (-6.941,-37.145) (-2.999,-6.015) 5.84094  6.63443  
17      3.03042 -40.62050 -43.12053  -7.25125  -0.13247  -6.02135     (-0.132,-34.692) (-7.384,-37.192) (-2.898,-5.889) 5.81981  7.06033  
18      2.98373 -40.20033 -43.01908  -7.63893  -0.18723  -5.94960     (-0.187,-34.420) (-7.826,-37.239) (-2.797,-5.762) 5.85031  7.50222  
19      2.93704 -39.78017 -42.91763  -8.02661  -0.24198  -5.87785     (-0.242,-34.148) (-8.269,-37.286) (-2.695,-5.636) 5.93167  7.95744  
20      2.89034 -39.36001 -42.81618  -8.41429  -0.29674  -5.80610     (-0.297,-33.876) (-8.711,-37.332) (-2.594,-5.509) 6.06181  8.42382  
21      2.84365 -38.93985 -42.71473  -8.80197  -0.35150  -5.73434     (-0.351,-33.604) (-9.153,-37.379) (-2.492,-5.383) 6.2377  8.89961  
22      2.79696 -38.51969 -42.61328  -9.18965  -0.40626  -5.66259     (-0.406,-33.332) (-9.596,-37.426) (-2.391,-5.256) 6.4556  9.38339  
23      2.75026 -38.09953 -42.51183  -9.57733  -0.46102  -5.59084     (-0.461,-33.060) (-10.038,-37.472) (-2.289,-5.130) 6.71141  9.87396  
24      2.70357 -37.67937 -42.41037  -9.96501  -0.51577  -5.51909     (-0.516,-32.788) (-10.481,-37.519) (-2.188,-5.003) 7.00098  10.3704  
25      2.65688 -37.25921 -42.30892 -10.35268  -0.57053  -5.44734     (-0.571,-32.516) (-10.923,-37.566) (-2.086,-4.877) 7.3203  10.8718  
26      2.61018 -36.83904 -42.20747 -10.74036  -0.62529  -5.37559     (-0.625,-32.244) (-11.366,-37.612) (-1.985,-4.750) 7.66566  11.3777  
27      2.56349 -36.41888 -42.10602 -11.12804  -0.68005  -5.30384     (-0.680,-31.972) (-11.808,-37.659) (-1.883,-4.624) 8.0337  11.8873  
28      2.51680 -35.99872 -42.00457 -11.51572  -0.73481  -5.23208     (-0.735,-31.700) (-12.251,-37.706) (-1.782,-4.497) 8.42145  12.4003  
29      2.47010 -35.57856 -41.90312 -11.90340  -0.78956  -5.16033     (-0.790,-31.428) (-12.693,-37.752) (-1.681,-4.371) 8.8263  12.9163  
30      2.42341 -35.15840 -41.80167 -12.29108  -0.84432  -5.08858     (-0.844,-31.156) (-13.135,-37.799) (-1.579,-4.244) 9.24602  13.4348  
31      2.37672 -34.73824 -41.70022 -12.67876  -0.89908  -5.01683     (-0.899,-30.884) (-13.578,-37.846) (-1.478,-4.118) 9.67867  13.9557  
32      2.33002 -34.31808 -41.59876 -13.06644  -0.95384  -4.94508     (-0.954,-30.612) (-14.020,-37.893) (-1.376,-3.991) 10.1226  14.4786  
33      2.28333 -33.89792 -41.49731 -13.45412  -1.00860  -4.87333     (-1.009,-30.340) (-14.463,-37.939) (-1.275,-3.865) 10.5764  15.0034  
34      2.23664 -33.47775 -41.39586 -13.84180  -1.06335  -4.80157     (-1.063,-30.068) (-14.905,-37.986) (-1.173,-3.738) 11.0388  15.5298  
35      2.18994 -33.05759 -41.29441 -14.22948  -1.11811  -4.72982     (-1.118,-29.796) (-15.348,-38.033) (-1.072,-3.612) 11.5088  16.0578  
36      2.14325 -32.63743 -41.19296 -14.61716  -1.17287  -4.65807     (-1.173,-29.524) (-15.790,-38.079) (-0.970,-3.485) 11.9855  16.5871  
37      2.09656 -32.21727 -41.09151 -15.00484  -1.22763  -4.58632     (-1.228,-29.252) (-16.232,-38.126) (-0.869,-3.359) 12.4681  17.1176  
38      2.04987 -31.79711 -40.99006 -15.39252  -1.28239  -4.51457     (-1.282,-28.980) (-16.675,-38.173) (-0.767,-3.232) 12.9561  17.6493  
39      2.00317 -31.37695 -40.88861 -15.78020  -1.33714  -4.44282     (-1.337,-28.708) (-17.117,-38.219) (-0.666,-3.106) 13.4487  18.1819  
40      1.95648 -30.95679 -40.78715 -16.16788  -1.39190  -4.37106     (-1.392,-28.436) (-17.560,-38.266) (-0.565,-2.979) 13.9455  18.7155  
41      1.90979 -30.53662 -40.68570 -16.55556  -1.44666  -4.29931     (-1.447,-28.164) (-18.002,-38.313) (-0.463,-2.853) 14.4461  19.25  
42      1.86309 -30.11646 -40.58425 -16.94324  -1.50142  -4.22756     (-1.501,-27.892) (-18.445,-38.359) (-0.362,-2.726) 14.95  19.7853  
43      1.81640 -29.69630 -40.48280 -17.33092  -1.55618  -4.15581     (-1.556,-27.620) (-18.887,-38.406) (-0.260,-2.600) 15.457  20.3212  
44      1.76971 -29.27614 -40.38135 -17.71859  -1.61093  -4.08406     (-1.611,-27.348) (-19.330,-38.453) (-0.159,-2.473) 15.9668  20.8579  
45      1.72301 -28.85598 -40.27990 -18.10627  -1.66569  -4.01231     (-1.666,-27.076) (-19.772,-38.500) (-0.057,-2.347) 16.4791  21.3951  
46      1.67632 -28.43582 -40.17845 -18.49395  -1.72045  -3.94056     (-1.676,-20.170) (-26.759,-38.502) (-0.044,-2.264) 17.4035  30.4451     glitch
47      1.62963 -28.01566 -40.07700 -18.88163  -1.77521  -3.86880     (-1.630,-20.511) (-26.386,-38.447) (-0.146,-2.239) 17.8351  29.9498  
48      1.58293 -27.59550 -39.97555 -19.26931  -1.82997  -3.79705     (-1.583,-20.852) (-26.013,-38.393) (-0.247,-2.214) 18.2713  29.4554  
49      1.53624 -27.17533 -39.87409 -19.65699  -1.88472  -3.72530     (-1.536,-21.193) (-25.639,-38.338) (-0.348,-2.189) 18.7119  28.9619  
50      1.48955 -26.75517 -39.77264 -20.04467  -1.93948  -3.65355     (-1.490,-21.534) (-25.266,-38.283) (-0.450,-2.164) 19.1565  28.4694  
51      1.44285 -26.33501 -39.67119 -20.43235  -1.99424  -3.58180     (-1.443,-21.875) (-24.892,-38.228) (-0.551,-2.139) 19.6049  27.9779  
52      1.39616 -25.91485 -39.56974 -20.82003  -2.04900  -3.51005     (-1.396,-22.216) (-24.519,-38.174) (-0.653,-2.114) 20.0569  27.4876  
53      1.34947 -25.49469 -39.46829 -21.20771  -2.10376  -3.43829     (-1.349,-22.557) (-24.145,-38.119) (-0.754,-2.089) 20.5121  26.9984  
54      1.30277 -25.07453 -39.36684 -21.59539  -2.15851  -3.36654     (-1.303,-22.898) (-23.772,-38.064) (-0.856,-2.064) 20.9705  26.5105  
55      1.25608 -24.65437 -39.26539 -21.98307  -2.21327  -3.29479     (-1.256,-23.239) (-23.398,-38.009) (-0.957,-2.039) 21.1796  26.0238  
56      1.20939 -24.23420 -39.16394 -22.37075  -2.26803  -3.22304     (-1.209,-23.580) (-23.025,-37.955) (-1.059,-2.014) 20.6705  25.5385  
57      1.16269 -23.81404 -39.06248 -22.75843  -2.32279  -3.15129     (-1.163,-23.921) (-22.651,-37.900) (-1.160,-1.989) 20.162  25.0547  
58      1.11600 -23.39388 -38.96103 -23.14611  -2.37755  -3.07954     (-1.116,-24.262) (-22.278,-37.845) (-1.262,-1.964) 19.6542  24.5724  
59      1.06931 -22.97372 -38.85958 -23.53379  -2.43230  -3.00778     (-1.069,-24.603) (-21.904,-37.790) (-1.363,-1.938) 19.1471  24.0917  
60      1.02262 -22.55356 -38.75813 -23.92147  -2.48706  -2.93603     (-1.023,-24.944) (-21.531,-37.736) (-1.464,-1.913) 18.6408  23.6128  
61      0.97592 -22.13340 -38.65668 -24.30915  -2.54182  -2.86428     (-0.976,-25.285) (-21.157,-37.681) (-1.566,-1.888) 18.1354  23.1357  
