Fol_2018-05-05.09_47_28.1_11.txt     Output is probe cell, reduced cell, NCDist distance between
13    -55.54295 -32.41523  49.39034 -226.60369 -245.35246 -272.16023     (-23.128,-16.975) (-32.415,-178.987) (-160.238,-304.575) 55.5095
14    -55.21552 -32.41523  47.27288 -224.48623 -244.12600 -272.48766     (-22.800,-14.858) (-32.415,-181.995) (-162.356,-304.903) 59.7794
15    -54.88809 -32.41523  45.15542 -222.36877 -242.89955 -272.81508     (-22.473,-12.740) (-32.415,-185.004) (-164.473,-305.230) 64.0494
16    -54.56067 -32.41523  43.03796 -220.25131 -241.67309 -273.14251     (-22.145,-10.623) (-32.415,-188.012) (-166.591,-305.558) 68.3193
17    -54.23324 -32.41523  40.92050 -218.13385 -240.44663 -273.46994     (-21.818,-8.505) (-32.415,-191.021) (-168.708,-305.885) 72.5893
18    -53.90581 -32.41523  38.80304 -216.01639 -239.22017 -273.79736     (-21.491,-6.388) (-32.415,-194.029) (-170.826,-306.213) 76.8592
19    -53.57839 -32.41523  36.68558 -213.89893 -237.99371 -274.12479     (-21.163,-4.270) (-32.415,-197.038) (-172.943,-306.540) 81.1292
20    -53.25096 -32.41523  34.56812 -211.78147 -236.76725 -274.45222     (-20.836,-2.153) (-32.415,-200.046) (-175.060,-306.867) 85.3992
21    -52.92353 -32.41523  32.45065 -209.66401 -235.54079 -274.77964     (-20.508,-0.035) (-32.415,-203.055) (-177.178,-307.195) 89.6691
22    -52.59611 -32.41523  30.33319 -207.54655 -234.31433 -275.10707     (-22.263,-2.082) (-177.213,-203.981) (-30.333,-305.440) 91.1957
23    -52.26868 -32.41523  28.21573 -205.42909 -233.08788 -275.43450     (-24.053,-4.200) (-177.213,-204.872) (-28.216,-303.650) 92.825
24    -51.94125 -32.41523  26.09827 -203.31163 -231.86142 -275.76192     (-25.843,-6.317) (-177.213,-205.763) (-26.098,-301.860) 94.5973
25    -51.61383 -32.41523  23.98081 -201.19417 -230.63496 -276.08935     (-27.633,-8.434) (-177.213,-206.654) (-23.981,-300.070) 96.3141
26    -51.28640 -32.41523  21.86335 -199.07671 -229.40850 -276.41678     (-29.423,-10.552) (-177.213,-207.545) (-21.863,-298.280) 98.1527
27    -50.95897 -32.41523  19.74589 -196.95925 -228.18204 -276.74420     (-31.213,-12.669) (-177.213,-208.436) (-19.746,-296.490) 100.119
28    -50.63155 -32.41523  17.62843 -194.84179 -226.95558 -277.07163     (-33.003,-14.787) (-177.213,-209.327) (-17.628,-294.700) 102.206
29    -50.30412 -32.41523  15.51097 -192.72433 -225.72912 -277.39906     (-34.793,-16.904) (-177.213,-210.218) (-15.511,-292.910) 104.406
30    -49.97669 -32.41523  13.39351 -190.60687 -224.50266 -277.72648     (-36.583,-19.022) (-177.213,-211.109) (-13.394,-291.120) 106.712
31    -49.64927 -32.41523  11.27605 -188.48940 -223.27621 -278.05391     (-38.373,-21.139) (-177.213,-212.000) (-11.276,-289.330) 109.118
32    -49.32184 -32.41523   9.15859 -186.37194 -222.04975 -278.38134     (-40.163,-23.257) (-177.213,-212.891) (-9.159,-287.540) 111.617
33    -48.99442 -32.41523   7.04113 -184.25448 -220.82329 -278.70876     (-41.953,-25.374) (-177.213,-213.782) (-7.041,-285.750) 114.202
34    -48.66699 -32.41523   4.92367 -182.13702 -219.59683 -279.03619     (-43.743,-27.492) (-177.213,-214.673) (-4.924,-283.960) 116.869
35    -48.33956 -32.41523   2.80621 -180.01956 -218.37037 -279.36362     (-45.533,-29.609) (-177.213,-215.564) (-2.806,-282.170) 119.612
36    -48.01214 -32.41523   0.68875 -177.90210 -217.14391 -279.69104     (-47.323,-31.726) (-177.213,-216.455) (-0.689,-280.380) 122.425
37    -47.68471 -32.41523  -1.42871 -175.78464 -215.91745 -280.01847     (-47.685,-175.785) (-32.415,-215.917) (-1.429,-280.018) 117.107
38    -47.35728 -32.41523  -3.54617 -173.66718 -214.69099 -280.34589     (-47.357,-173.667) (-32.415,-214.691) (-3.546,-280.346) 114.674
39    -47.02986 -32.41523  -5.66363 -171.54972 -213.46454 -280.67332     (-47.030,-171.550) (-32.415,-213.465) (-5.664,-280.673) 112.283
40    -46.70243 -32.41523  -7.78109 -169.43226 -212.23808 -281.00075     (-46.702,-169.432) (-32.415,-212.238) (-7.781,-281.001) 109.938
41    -46.37500 -32.41523  -9.89856 -167.31480 -211.01162 -281.32817     (-46.375,-167.315) (-32.415,-211.012) (-9.899,-281.328) 107.64
42    -46.04758 -32.41523 -12.01602 -165.19734 -209.78516 -281.65560     (-46.048,-165.197) (-32.415,-209.785) (-12.016,-281.656) 105.394
43    -45.72015 -32.41523 -14.13348 -163.07988 -208.55870 -281.98303     (-45.720,-163.080) (-32.415,-208.559) (-14.133,-281.983) 103.203
44    -45.39272 -32.41523 -16.25094 -160.96242 -207.33224 -282.31045     (-45.393,-160.962) (-32.415,-207.332) (-16.251,-282.310) 101.07
45    -45.06530 -32.41523 -18.36840 -158.84496 -206.10578 -282.63788     (-45.065,-158.845) (-32.415,-206.106) (-18.368,-282.638) 98.9991
46    -44.73787 -32.41523 -20.48586 -156.72750 -204.87932 -282.96531     (-44.738,-156.727) (-32.415,-204.879) (-20.486,-282.965) 96.994
47    -44.41044 -32.41523 -22.60332 -154.61004 -203.65287 -283.29273     (-44.410,-154.610) (-32.415,-203.653) (-22.603,-283.293) 95.0591
48    -44.08302 -32.41523 -24.72078 -152.49258 -202.42641 -283.62016     (-44.083,-152.493) (-32.415,-202.426) (-24.721,-283.620) 93.1987
49    -43.75559 -32.41523 -26.83824 -150.37512 -201.19995 -283.94759     (-43.756,-150.375) (-32.415,-201.200) (-26.838,-283.948) 91.4173
50    -43.42816 -32.41523 -28.95570 -148.25766 -199.97349 -284.27501     (-43.428,-148.258) (-32.415,-199.973) (-28.956,-284.275) 89.7198
51    -43.10074 -32.41523 -31.07316 -146.14019 -198.74703 -284.60244     (-43.101,-146.140) (-32.415,-198.747) (-31.073,-284.602) 88.1108
52    -42.77331 -32.41523 -33.19062 -144.02273 -197.52057 -284.92987     (-42.773,-144.023) (-32.415,-197.521) (-33.191,-284.930) 86.5954
53    -42.44588 -32.41523 -35.30808 -141.90527 -196.29411 -285.25729     (-42.446,-141.905) (-32.415,-196.294) (-35.308,-285.257) 85.1786
54    -42.11846 -32.41523 -37.42554 -139.78781 -195.06765 -285.58472     (-42.118,-139.788) (-32.415,-195.068) (-37.426,-285.585) 83.8653
55    -41.79103 -32.41523 -39.54300 -137.67035 -193.84120 -285.91215     (-41.791,-137.670) (-32.415,-193.841) (-39.543,-285.912) 82.6605
56    -41.46360 -32.41523 -41.66046 -135.55289 -192.61474 -286.23957     (-41.464,-135.553) (-32.415,-192.615) (-41.660,-286.240) 81.569
57    -41.13618 -32.41523 -43.77792 -133.43543 -191.38828 -286.56700     (-41.136,-133.435) (-32.415,-191.388) (-43.778,-286.567) 80.5953
58    -40.80875 -32.41523 -45.89538 -131.31797 -190.16182 -286.89443     (-40.809,-131.318) (-32.415,-190.162) (-45.895,-286.894) 79.7439
59    -40.48132 -32.41523 -48.01284 -129.20051 -188.93536 -287.22185     (-40.481,-129.201) (-32.415,-188.935) (-48.013,-287.222) 79.0186
60    -40.15390 -32.41523 -50.13030 -127.08305 -187.70890 -287.54928     (-40.154,-127.083) (-32.415,-187.709) (-50.130,-287.549) 78.423
61    -39.82647 -32.41523 -52.24777 -124.96559 -186.48244 -287.87671     (-39.826,-124.966) (-32.415,-186.482) (-52.248,-287.877) 77.9601
62    -39.49904 -32.41523 -54.36523 -122.84813 -185.25598 -288.20413     (-39.499,-122.848) (-32.415,-185.256) (-54.365,-288.204) 77.6321
63    -39.17162 -32.41523 -56.48269 -120.73067 -184.02953 -288.53156     (-39.172,-120.731) (-32.415,-184.030) (-56.483,-288.532) 77.4408
64    -38.84419 -32.41523 -58.60015 -118.61321 -182.80307 -288.85899     (-38.844,-118.613) (-32.415,-182.803) (-58.600,-288.859) 77.3873
65    -38.51676 -32.41523 -60.71761 -116.49575 -181.57661 -289.18641     (-38.517,-116.496) (-32.415,-181.577) (-60.718,-289.186) 77.4718
66    -38.18934 -32.41523 -62.83507 -114.37829 -180.35015 -289.51384     (-38.189,-114.378) (-32.415,-180.350) (-62.835,-289.514) 77.6939
67    -37.86191 -32.41523 -64.95253 -112.26083 -179.12369 -289.84127     (-37.862,-112.261) (-32.415,-179.124) (-64.953,-289.841) 78.0524
68    -37.53448 -32.41523 -67.06999 -110.14337 -177.89723 -290.16869     (-37.534,-110.143) (-32.415,-177.897) (-67.070,-290.169) 78.5453
69    -37.20706 -32.41523 -69.18745 -108.02591 -176.67077 -290.49612     (-37.207,-108.026) (-32.415,-176.671) (-69.187,-290.496) 79.1703
70    -36.87963 -32.41523 -71.30491 -105.90845 -175.44431 -290.82355     (-36.880,-105.908) (-32.415,-175.444) (-71.305,-290.824) 79.9243
71    -36.55220 -32.41523 -73.42237 -103.79098 -174.21786 -291.15097     (-36.552,-103.791) (-32.415,-174.218) (-73.422,-291.151) 80.8035
72    -36.22478 -32.41523 -75.53983 -101.67352 -172.99140 -291.47840     (-36.225,-101.674) (-32.415,-172.991) (-75.540,-291.478) 81.804
73    -35.89735 -32.41523 -77.65729 -99.55606 -171.76494 -291.80583     (-35.897,-99.556) (-32.415,-171.765) (-77.657,-291.806) 82.9214
74    -35.56992 -32.41523 -79.77475 -97.43860 -170.53848 -292.13325     (-35.570,-97.439) (-32.415,-170.538) (-79.775,-292.133) 81.5288
75    -35.24250 -32.41523 -81.89221 -95.32114 -169.31202 -292.46068     (-35.242,-95.321) (-32.415,-169.312) (-81.892,-292.461) 78.2728
76    -34.91507 -32.41523 -84.00967 -93.20368 -168.08556 -292.78811     (-34.915,-93.204) (-32.415,-168.086) (-84.010,-292.788) 75.0179
77    -34.58764 -32.41523 -86.12713 -91.08622 -166.85910 -293.11553     (-34.588,-91.086) (-32.415,-166.859) (-86.127,-293.116) 71.7643
78    -34.26022 -32.41523 -88.24459 -88.96876 -165.63264 -293.44296     (-34.260,-88.969) (-32.415,-165.633) (-88.245,-293.443) 68.5122
79    -33.93279 -32.41523 -90.36205 -86.85130 -164.40619 -293.77039     (-33.933,-86.851) (-32.415,-164.406) (-90.362,-293.770) 65.2617
80    -33.60536 -32.41523 -92.47951 -84.73384 -163.17973 -294.09781     (-33.605,-84.734) (-32.415,-163.180) (-92.480,-294.098) 62.0132
81    -33.27794 -32.41523 -94.59698 -82.61638 -161.95327 -294.42524     (-33.278,-82.616) (-32.415,-161.953) (-94.597,-294.425) 58.7669
82    -32.95051 -32.41523 -96.71444 -80.49892 -160.72681 -294.75267     (-32.951,-80.499) (-32.415,-160.727) (-96.714,-294.753) 55.5233
83    -32.62308 -32.41523 -98.83190 -78.38146 -159.50035 -295.08009     (-32.623,-78.381) (-32.415,-159.500) (-98.832,-295.080) 52.2829
84    -32.29566 -32.41523 -100.94936 -76.26400 -158.27389 -295.40752     (-32.296,-76.264) (-32.415,-158.274) (-100.949,-295.408) 49.0339
85    -31.96823 -32.41523 -103.06682 -74.14654 -157.04743 -295.73495     (-31.968,-74.147) (-32.415,-157.047) (-103.067,-295.735) 45.765
86    -31.64080 -32.41523 -105.18428 -72.02908 -155.82097 -296.06237     (-31.641,-72.029) (-32.415,-155.821) (-105.184,-296.062) 42.4961
87    -31.31338 -32.41523 -107.30174 -69.91162 -154.59452 -296.38980     (-31.313,-69.912) (-32.415,-154.595) (-107.302,-296.390) 39.2271
88    -30.98595 -32.41523 -109.41920 -67.79416 -153.36806 -296.71723     (-30.986,-67.794) (-32.415,-153.368) (-109.419,-296.717) 35.9582
89    -30.65852 -32.41523 -111.53666 -65.67670 -152.14160 -297.04465     (-30.659,-65.677) (-32.415,-152.142) (-111.537,-297.045) 32.6893
90    -30.33110 -32.41523 -113.65412 -63.55924 -150.91514 -297.37208     (-30.331,-63.559) (-32.415,-150.915) (-113.654,-297.372) 29.4204
91    -30.00367 -32.41523 -115.77158 -61.44177 -149.68868 -297.69951     (-30.004,-61.442) (-32.415,-149.689) (-115.772,-297.700) 26.1514
92    -29.67624 -32.41523 -117.88904 -59.32431 -148.46222 -298.02693     (-29.676,-59.324) (-32.415,-148.462) (-117.889,-298.027) 22.8825
93    -29.34882 -32.41523 -120.00650 -57.20685 -147.23576 -298.35436     (-29.349,-57.207) (-32.415,-147.236) (-120.007,-298.354) 19.6136
94    -29.02139 -32.41523 -122.12396 -55.08939 -146.00930 -298.68179     (-29.021,-55.089) (-32.415,-146.009) (-122.124,-298.682) 16.3446
95    -28.69397 -32.41523 -124.24142 -52.97193 -144.78285 -299.00921     (-28.694,-52.972) (-32.415,-144.783) (-124.241,-299.009) 13.0757
96    -28.36654 -32.41523 -126.35888 -50.85447 -143.55639 -299.33664     (-28.367,-50.854) (-32.415,-143.556) (-126.359,-299.337) 9.80679
97    -28.03911 -32.41523 -128.47634 -48.73701 -142.32993 -299.66407     (-28.039,-48.737) (-32.415,-142.330) (-128.476,-299.664) 6.53786
98    -27.71169 -32.41523 -130.59380 -46.61955 -141.10347 -299.99149     (-27.712,-46.620) (-32.415,-141.103) (-130.594,-299.991) 3.26893
99    -27.38426 -32.41523 -132.71126 -44.50209 -139.87701 -300.31892     (-27.384,-44.502) (-32.415,-139.877) (-132.711,-300.319) 0
