Fol_2018-05-14.17_23_47.1_34.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      3.58581 -43.40175 -47.26637  -0.34148   0.92926  -8.88921     (-0.929,-34.125) (-6.784,-4.515) (-37.307,-0.588) 0  0  
1      3.54020 -43.03187 -47.16577  -0.68273   0.87427  -8.80536     (-0.874,-34.694) (-7.548,-4.414) (-37.463,-0.192) 1.04931  1.04931  
2      3.49459 -42.66200 -47.06517  -1.02398   0.81928  -8.72150     (-8.107,-35.058) (-0.615,-4.109) (-37.823,-0.205) 1.94358  9.54115  
3      3.44899 -42.29213 -46.96457  -1.36524   0.76428  -8.63765     (-8.474,-35.231) (-0.163,-3.612) (-38.375,-0.601) 2.83422  10.1953  
4      3.40338 -41.92226 -46.86397  -1.70649   0.70929  -8.55380     (-0.709,-35.115) (-0.288,-3.403) (-38.639,-8.554) 3.14568  10.4738     glitch
5      3.35777 -41.55238 -46.76337  -2.04774   0.65430  -8.46994     (-0.654,-34.837) (-0.739,-3.358) (-38.739,-8.470) 3.04445  10.1314  
6      3.31217 -41.18251 -46.66277  -2.38899   0.59930  -8.38609     (-0.599,-34.558) (-1.190,-3.312) (-38.840,-8.386) 3.04124  9.80813  
7      3.26656 -40.81264 -46.56217  -2.73024   0.54431  -8.30224     (-0.544,-34.280) (-1.642,-3.267) (-38.940,-8.302) 3.13634  9.50578  
8      3.22095 -40.44277 -46.46157  -3.07149   0.48932  -8.21839     (-0.489,-34.001) (-2.093,-3.221) (-39.041,-8.218) 3.32132  9.22645  
9      3.17534 -40.07290 -46.36097  -3.41274   0.43432  -8.13453     (-0.434,-33.722) (-2.544,-3.175) (-39.142,-8.135) 3.58229  8.97228  
10      3.12974 -39.70302 -46.26037  -3.75399   0.37933  -8.05068     (-0.379,-33.444) (-2.995,-3.130) (-39.242,-8.051) 3.90402  8.74548  
11      3.08413 -39.33315 -46.15977  -4.09524   0.32434  -7.96683     (-0.324,-33.165) (-3.447,-3.084) (-39.343,-7.967) 4.27283  8.54822  
12      3.03852 -38.96328 -46.05917  -4.43649   0.26934  -7.88297     (-0.269,-32.886) (-3.898,-3.039) (-39.443,-7.883) 4.67758  8.38258  
13      2.99292 -38.59341 -45.95857  -4.77774   0.21435  -7.79912     (-0.214,-32.608) (-4.349,-2.993) (-39.544,-7.799) 5.10975  8.25048  
